evaluate,wall_time,step,measure/reconstruction/error,measure/activation/mean,measure/activation/std,measure/parameters/W/mean,measure/parameters/b_h/mean,measure/parameters/b_v/mean,measure/reconstruction_1/hamming,details/measure/top-1/evaluate-0/train,details/measure/top-1/evaluate-0/validation,details/measure/top-1/evaluate-1/train,details/measure/top-1/evaluate-1/validation,details/measure/top-1/evaluate-2/train,details/measure/top-1/evaluate-2/validation,details/measure/top-1/evaluate-3/train,details/measure/top-1/evaluate-3/validation,details/measure/top-1/evaluate-4/train,details/measure/top-1/evaluate-4/validation,details/measure/top-1/evaluate-5/train,details/measure/top-1/evaluate-5/validation,measure/evaluate/top-1/RMSE_train_y_predicted,measure/evaluate/top-1/RMSE_validation_y_predicted,measure/evaluate/top-1/train,measure/evaluate/top-1/validation,details/measure/top-5/evaluate-0/train,details/measure/top-5/evaluate-0/validation,details/measure/top-5/evaluate-1/train,details/measure/top-5/evaluate-1/validation,details/measure/top-5/evaluate-2/train,details/measure/top-5/evaluate-2/validation,details/measure/top-5/evaluate-3/train,details/measure/top-5/evaluate-3/validation,details/measure/top-5/evaluate-4/train,details/measure/top-5/evaluate-4/validation,details/measure/top-5/evaluate-5/train,details/measure/top-5/evaluate-5/validation,measure/evaluate/top-5/RMSE_train_y_predicted,measure/evaluate/top-5/RMSE_validation_y_predicted,measure/evaluate/top-5/train,measure/evaluate/top-5/validation,details/measure/expectation/normalized/evaluate-0/train,details/measure/expectation/normalized/evaluate-0/validation,details/measure/expectation/normalized/evaluate-1/train,details/measure/expectation/normalized/evaluate-1/validation,details/measure/expectation/normalized/evaluate-2/train,details/measure/expectation/normalized/evaluate-2/validation,details/measure/expectation/normalized/evaluate-3/train,details/measure/expectation/normalized/evaluate-3/validation,details/measure/expectation/normalized/evaluate-4/train,details/measure/expectation/normalized/evaluate-4/validation,details/measure/expectation/normalized/evaluate-5/train,details/measure/expectation/normalized/evaluate-5/validation,measure/evaluate/expectation/normalized/RMSE_train_y_predicted,measure/evaluate/expectation/normalized/RMSE_validation_y_predicted,measure/evaluate/expectation/normalized/train,measure/evaluate/expectation/normalized/validation,measure/evaluate/Free/mean_free_energy_train_,measure/evaluate/Free/mean_free_energy_validation,measure/evaluate/Free/diff_mean_free_energy_,measure/evaluate/reconstruction/RMSE_train,measure/evaluate/reconstruction/RMSE_validation,kfold,kfold-intern,batch_size,class,visible_size,hidden_size,regularization,learning_rate,sampling_method,momentum,path
101,1550457677.3095598,111,0.03309588134288788,5.988150119781494,0.4488389492034912,-0.0827353298664093,-4.922145843505859,0.00040555288433097303,0.6965108513832092,0.7886767387390137,0.21052631735801697,0.7386438250541687,0.1631578952074051,0.7623436450958252,0.15263158082962036,0.811718225479126,0.21578946709632874,0.8393679857254028,0.2921052575111389,0.8973008394241333,0.5,0.05695213004946709,0.11239346861839294,0.8063418865203857,0.2557017505168915,0.9486504197120667,0.40526315569877625,0.9144173860549927,0.31842106580734253,0.9249505996704102,0.28947368264198303,0.9697169065475464,0.3842105269432068,0.968400239944458,0.5052631497383118,0.9861751198768616,0.6657894849777222,0.18709971010684967,0.20961253345012665,0.9520517587661743,0.42807018756866455,0.36668860912323,0.08684210479259491,0.27583935856819153,0.03947368264198303,0.26530611515045166,0.031578946858644485,0.3317972421646118,0.102631576359272,0.41606318950653076,0.15263158082962036,0.5602369904518127,0.2921052575111389,0.10347672551870346,0.12265817075967789,0.36932191252708435,0.11754386126995087,-64903.98828125,-9483.96484375,-55420.0234375,0.01401400938630104,0.05581134557723999,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
102,1550457688.6531975,121,0.03128980100154877,5.992100238800049,0.41073358058929443,-0.08365870267152786,-4.946396350860596,0.0021593314595520496,0.5747202038764954,0.8077682852745056,0.24210526049137115,0.7498354315757751,0.16842105984687805,0.7755101919174194,0.1315789520740509,0.840026319026947,0.2184210568666458,0.8255431056022644,0.2815789580345154,0.9032257795333862,0.50789475440979,0.05537325143814087,0.11216843128204346,0.8169848322868347,0.25833332538604736,0.9585253596305847,0.39210525155067444,0.9170507192611694,0.3131578862667084,0.931533932685852,0.2921052575111389,0.9789335131645203,0.38684210181236267,0.968400239944458,0.49210527539253235,0.9901250600814819,0.6842105388641357,0.18685390055179596,0.20966027677059174,0.9574281573295593,0.4267543852329254,0.3989466726779938,0.11315789818763733,0.3192889988422394,0.03421052545309067,0.3028308153152466,0.03684210404753685,0.3739302158355713,0.102631576359272,0.4351547062397003,0.12368421256542206,0.6076366305351257,0.3131578862667084,0.1003350093960762,0.12242107838392258,0.4062980115413666,0.12061403691768646,-67706.3515625,-9666.37890625,-58039.97265625,0.012788917869329453,0.05529502406716347,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
103,1550457700.0220563,131,0.028922444209456444,5.998683452606201,0.3120450973510742,-0.08479824662208557,-4.953068256378174,0.0008171808440238237,0.5088874101638794,0.8005266785621643,0.22894737124443054,0.7610269784927368,0.17105263471603394,0.7702435851097107,0.1342105269432068,0.8459512591362,0.21315789222717285,0.8406846523284912,0.2973684072494507,0.9065174460411072,0.5052631497383118,0.05474222078919411,0.11217162013053894,0.8208250999450684,0.25833332538604736,0.9433838129043579,0.3947368562221527,0.9117840528488159,0.3078947365283966,0.9381172060966492,0.30263158679008484,0.9782751798629761,0.3947368562221527,0.971691906452179,0.49210527539253235,0.9934167265892029,0.6684210300445557,0.18691354990005493,0.20966732501983643,0.956111490726471,0.4267543852329254,0.4200131595134735,0.12894736230373383,0.3489137589931488,0.055263157933950424,0.3173140287399292,0.031578946858644485,0.40157997608184814,0.102631576359272,0.48057931661605835,0.14473684132099152,0.6102699041366577,0.31578946113586426,0.09834754467010498,0.12178009748458862,0.4297783672809601,0.12982456386089325,-70032.7109375,-10010.376953125,-60022.3359375,0.011498365551233292,0.05547665059566498,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
104,1550457711.8310847,141,0.026289740577340126,5.969058513641357,0.2972652316093445,-0.08583912253379822,-4.952503204345703,-0.0018006822792813182,0.4595128297805786,0.795918345451355,0.2342105209827423,0.7695852518081665,0.15000000596046448,0.7814351320266724,0.1315789520740509,0.8183014988899231,0.1921052634716034,0.8518762588500977,0.30263158679008484,0.9203423261642456,0.5,0.054316435009241104,0.11265698820352554,0.8229098320007324,0.25175437331199646,0.9453588128089905,0.37631580233573914,0.921658992767334,0.3078947365283966,0.937458872795105,0.28947368264198303,0.9749835133552551,0.3815789520740509,0.9703752398490906,0.49210527539253235,0.9907833933830261,0.6657894849777222,0.18688452243804932,0.2099861055612564,0.9567698240280151,0.41885966062545776,0.4371296763420105,0.12368421256542206,0.3554970324039459,0.05000000074505806,0.35944700241088867,0.04736842215061188,0.4193548262119293,0.11052631586790085,0.49506253004074097,0.1342105269432068,0.636603057384491,0.3078947365283966,0.09650692343711853,0.12186115235090256,0.4505156874656677,0.12894736230373383,-72205.15625,-10372.830078125,-61832.328125,0.011378518305718899,0.05523642152547836,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
105,1550457723.3274374,151,0.025419216603040695,5.998024940490723,0.23370246589183807,-0.08692026138305664,-4.987526893615723,-0.001952587510459125,0.4068466126918793,0.7946017384529114,0.23947368562221527,0.7853851318359375,0.18421052396297455,0.7939434051513672,0.13684210181236267,0.8538511991500854,0.21052631735801697,0.8499012589454651,0.2973684072494507,0.915734052658081,0.4868420958518982,0.05296039581298828,0.11216666549444199,0.832236111164093,0.2592105269432068,0.9381172060966492,0.4131578803062439,0.921658992767334,0.2921052575111389,0.9506254196166992,0.28421053290367126,0.9776168465614319,0.3815789520740509,0.9697169065475464,0.4973684251308441,0.9907833933830261,0.6578947305679321,0.18682433664798737,0.20989693701267242,0.9580864310264587,0.42105263471603394,0.4529295563697815,0.1315789520740509,0.3785385191440582,0.07105263322591782,0.3653719425201416,0.06315789371728897,0.4687294363975525,0.102631576359272,0.5042791366577148,0.1342105269432068,0.6359447240829468,0.3078947365283966,0.09502771496772766,0.1214464083313942,0.4676322042942047,0.13508771359920502,-73438.375,-10503.5634765625,-62934.8125,0.010785553604364395,0.05594351887702942,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
106,1550457735.2852693,161,0.024934997782111168,5.9993414878845215,0.28900524973869324,-0.087763711810112,-4.982842922210693,-0.004070312716066837,0.36998024582862854,0.8150098919868469,0.2342105209827423,0.7814351320266724,0.17368420958518982,0.8163265585899353,0.1342105269432068,0.8518762588500977,0.205263152718544,0.8630678057670593,0.2947368323802948,0.9203423261642456,0.5131579041481018,0.051498670130968094,0.11208280175924301,0.8413429856300354,0.2592105269432068,0.9512837529182434,0.4000000059604645,0.9302172660827637,0.31578946113586426,0.9506254196166992,0.28684210777282715,0.9809085130691528,0.3815789520740509,0.9756418466567993,0.5105262994766235,0.9927583932876587,0.6552631855010986,0.186573788523674,0.20973940193653107,0.9635725021362305,0.42500001192092896,0.4667544364929199,0.12631578743457794,0.3870967626571655,0.06315789371728897,0.3818301558494568,0.04736842215061188,0.4674127697944641,0.10789473354816437,0.526662290096283,0.15526315569877625,0.6629361510276794,0.34736841917037964,0.09365000575780869,0.1209406852722168,0.48211541771888733,0.1412280648946762,-75362.1953125,-10846.9375,-64515.2578125,0.01016672607511282,0.0555756650865078,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
107,1550457746.9384449,171,0.024112842977046967,5.9947333335876465,0.21590395271778107,-0.08862345665693283,-5.00018310546875,-0.003921510651707649,0.3554970324039459,0.8110598921775818,0.205263152718544,0.7985516786575317,0.13947369158267975,0.8130348920822144,0.1315789520740509,0.8426596522331238,0.2184210568666458,0.8492429256439209,0.28684210777282715,0.921658992767334,0.4868420958518982,0.05187767744064331,0.11322271823883057,0.8393679857254028,0.24473683536052704,0.9427254796028137,0.3973684310913086,0.9282422661781311,0.3052631616592407,0.9526004195213318,0.2763157784938812,0.9730085730552673,0.37631580233573914,0.9769585132598877,0.5,0.9934167265892029,0.6605263352394104,0.18668414652347565,0.209967240691185,0.9611586332321167,0.4192982316017151,0.46543779969215393,0.11052631586790085,0.3897300958633423,0.07105263322591782,0.40092167258262634,0.04736842215061188,0.4746543765068054,0.10000000149011612,0.5418038368225098,0.1631578952074051,0.6701777577400208,0.339473694562912,0.09287945181131363,0.1211380735039711,0.4904542565345764,0.13859649002552032,-75714.578125,-10801.90234375,-64912.67578125,0.010283425450325012,0.055979423224925995,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
108,1550457758.776484,181,0.02312011457979679,6.002633094787598,0.2422579973936081,-0.08902743458747864,-5.016820430755615,-0.003348524449393153,0.31336405873298645,0.8262014389038086,0.2526315748691559,0.7669519186019897,0.16578947007656097,0.8196181654930115,0.13947369158267975,0.8637261390686035,0.22368420660495758,0.8663594722747803,0.28684210777282715,0.9084924459457397,0.4842105209827423,0.05146043002605438,0.11220591515302658,0.8418915867805481,0.2587719261646271,0.9512837529182434,0.3947368562221527,0.9262672662734985,0.30263158679008484,0.9479920864105225,0.2763157784938812,0.9789335131645203,0.40263158082962036,0.9743252396583557,0.4842105209827423,0.9921000599861145,0.6578947305679321,0.1866539716720581,0.20995236933231354,0.9618169665336609,0.4197368323802948,0.5128374099731445,0.1342105269432068,0.41606318950653076,0.06578947603702545,0.4298880696296692,0.06842105090618134,0.4976958632469177,0.12105263024568558,0.5806451439857483,0.17368420958518982,0.6754443645477295,0.33421051502227783,0.09028301388025284,0.12038713693618774,0.5187623500823975,0.14956140518188477,-77256.4140625,-11029.396484375,-66227.015625,0.01004708930850029,0.055767398327589035,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
109,1550457770.8848646,191,0.021392544731497765,6.001316547393799,0.1803799420595169,-0.0890677198767662,-5.009207725524902,-0.002063285792246461,0.3028308153152466,0.8321263790130615,0.25,0.7893350720405579,0.1631578952074051,0.8248847723007202,0.15526315569877625,0.8643844723701477,0.19473683834075928,0.8512179255485535,0.2947368323802948,0.9177089929580688,0.49473685026168823,0.050729166716337204,0.11217612028121948,0.8466095924377441,0.2587719261646271,0.9539170265197754,0.4131578803062439,0.9275839328765869,0.28421053290367126,0.9532586932182312,0.3131578862667084,0.9769585132598877,0.40789473056793213,0.9723502397537231,0.4842105209827423,0.9921000599861145,0.6499999761581421,0.18661415576934814,0.20972631871700287,0.9626947641372681,0.4254385828971863,0.5260039567947388,0.1473684161901474,0.4219881594181061,0.07631579041481018,0.4285714328289032,0.06052631512284279,0.5312705636024475,0.12631578743457794,0.5536537170410156,0.1605263203382492,0.6872942447662354,0.3236842155456543,0.08970361202955246,0.12043825536966324,0.5247970223426819,0.14912280440330505,-79156.8515625,-11334.2802734375,-67822.5703125,0.009823227301239967,0.05619112029671669,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
110,1550457782.8716254,201,0.021610619500279427,5.998683452606201,0.19617970287799835,-0.08971057087182999,-5.026195049285889,-0.003234523581340909,0.2843976318836212,0.8308097720146179,0.2526315748691559,0.7985516786575317,0.15526315569877625,0.8156682252883911,0.15526315569877625,0.8683344125747681,0.22631579637527466,0.8637261390686035,0.30263158679008484,0.9137590527534485,0.47894737124443054,0.05044923722743988,0.11198699474334717,0.8484748601913452,0.26184210181236267,0.9532586932182312,0.40263158082962036,0.9321922063827515,0.28421053290367126,0.955892026424408,0.28947368264198303,0.9855167865753174,0.40263158082962036,0.9795918464660645,0.49210527539253235,0.9894667267799377,0.6447368264198303,0.1864633560180664,0.20997333526611328,0.9659863710403442,0.4192982316017151,0.5102040767669678,0.12368421256542206,0.44173797965049744,0.06842105090618134,0.4502962529659271,0.06842105090618134,0.5292955636978149,0.10000000149011612,0.5648452639579773,0.15000000596046448,0.6767610311508179,0.31578946113586426,0.08940119296312332,0.1212497130036354,0.5288566946983337,0.1377193033695221,-79096.28125,-11179.15234375,-67917.125,0.009934557601809502,0.055427033454179764,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
111,1550457794.815653,211,0.020927194505929947,6.013824939727783,0.17031556367874146,-0.0896080881357193,-5.017147541046143,-0.0018479876453056931,0.2626728117465973,0.8406846523284912,0.24473683536052704,0.7906517386436462,0.1631578952074051,0.824226438999176,0.1315789520740509,0.8703094124794006,0.21052631735801697,0.8749176859855652,0.2789473831653595,0.9203423261642456,0.46578946709632874,0.04950788989663124,0.11296963691711426,0.8535220623016357,0.24912281334400177,0.9572086930274963,0.40789473056793213,0.9256089329719543,0.3078947365283966,0.9591836929321289,0.2921052575111389,0.9789335131645203,0.40263158082962036,0.9763001799583435,0.5026316046714783,0.9921000599861145,0.6552631855010986,0.18651346862316132,0.20961607992649078,0.9648891687393188,0.42807018756866455,0.5477287769317627,0.15526315569877625,0.445029616355896,0.06842105090618134,0.47926267981529236,0.08157894760370255,0.5477287769317627,0.10526315867900848,0.5872284173965454,0.1605263203382492,0.6859776377677917,0.3131578862667084,0.08747775107622147,0.1205790564417839,0.5488259792327881,0.1473684161901474,-81315.609375,-11626.0185546875,-69689.59375,0.009689916856586933,0.055233489722013474,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
112,1550457806.882944,221,0.019584577530622482,6.011191368103027,0.17169852554798126,-0.0903041735291481,-5.028367042541504,-0.003361103590577841,0.2521395683288574,0.8235681653022766,0.24210526049137115,0.8084266185760498,0.17105263471603394,0.8255431056022644,0.15263158082962036,0.8755760192871094,0.2184210568666458,0.8788676857948303,0.30263158679008484,0.9223173260688782,0.47894737124443054,0.04913589358329773,0.11205985397100449,0.8557164669036865,0.26096490025520325,0.9466754198074341,0.3842105269432068,0.9335088729858398,0.3263157904148102,0.9506254196166992,0.28421053290367126,0.9795918464660645,0.3947368562221527,0.981566846370697,0.4973684251308441,0.9828834533691406,0.6526315808296204,0.1866244226694107,0.20981401205062866,0.9624752998352051,0.4232456088066101,0.5312705636024475,0.12105263024568558,0.4766293466091156,0.06052631512284279,0.48913758993148804,0.06315789371728897,0.5483871102333069,0.11052631586790085,0.617511510848999,0.18684209883213043,0.7011191844940186,0.33421051502227783,0.08629123121500015,0.12062283605337143,0.560675859451294,0.14605262875556946,-82454.5078125,-11840.982421875,-70613.5234375,0.009454954415559769,0.05552790313959122,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
113,1550457818.9370897,231,0.019416259601712227,5.988150119781494,0.1591750532388687,-0.09090364724397659,-5.030939102172852,-0.005095816683024168,0.2448979616165161,0.8288347721099854,0.21315789222717285,0.8044766187667847,0.17105263471603394,0.8248847723007202,0.1315789520740509,0.874259352684021,0.2210526317358017,0.8709677457809448,0.2973684072494507,0.9203423261642456,0.5052631497383118,0.04947391152381897,0.11230010539293289,0.8539609313011169,0.2565789520740509,0.9539170265197754,0.3815789520740509,0.9361422061920166,0.31578946113586426,0.9532586932182312,0.28421053290367126,0.9822251200675964,0.40526315569877625,0.9795918464660645,0.4815789461135864,0.9881501197814941,0.6684210300445557,0.18648381531238556,0.2098267823457718,0.965547502040863,0.4228070080280304,0.5299538969993591,0.11578947305679321,0.47399604320526123,0.0736842080950737,0.48650428652763367,0.055263157933950424,0.5760368704795837,0.11052631586790085,0.6063199639320374,0.17105263471603394,0.7228440046310425,0.34473684430122375,0.08569112420082092,0.12067290395498276,0.5659425258636475,0.14517544209957123,-83127.5234375,-11916.642578125,-71210.8828125,0.009560953825712204,0.055096834897994995,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
114,1550457830.6068468,241,0.019075170159339905,5.996049880981445,0.16456612944602966,-0.09073422104120255,-5.0297956466674805,-0.0013256173115223646,0.238973006606102,0.8031599521636963,0.22631579637527466,0.8097432255744934,0.16578947007656097,0.827518105506897,0.12894736230373383,0.8696510791778564,0.22368420660495758,0.8643844723701477,0.2815789580345154,0.9321922063827515,0.4815789461135864,0.04978862404823303,0.1127656102180481,0.851108193397522,0.25131580233573914,0.9361422061920166,0.378947377204895,0.9302172660827637,0.2921052575111389,0.9532586932182312,0.27368420362472534,0.9828834533691406,0.38947367668151855,0.9756418466567993,0.4815789461135864,0.9888084530830383,0.6526315808296204,0.1866839975118637,0.21029026806354523,0.9611586332321167,0.41140350699424744,0.5339038968086243,0.10526315867900848,0.4897959232330322,0.08157894760370255,0.5069124698638916,0.04736842215061188,0.5819618105888367,0.11578947305679321,0.6036866307258606,0.18157894909381866,0.7399604916572571,0.3552631437778473,0.08466189354658127,0.12046375125646591,0.5760368704795837,0.1478070169687271,-83434.3046875,-11840.0791015625,-71594.2265625,0.009457316249608994,0.05516740307211876,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
115,1550457842.4828458,251,0.018802830949425697,5.9901251792907715,0.1427595615386963,-0.09112656116485596,-5.024694442749023,-0.0037757474929094315,0.22646477818489075,0.8479262590408325,0.23157894611358643,0.8025016188621521,0.1631578952074051,0.8169848322868347,0.13684210181236267,0.8683344125747681,0.21578946709632874,0.8788676857948303,0.2921052575111389,0.9381172060966492,0.4894736707210541,0.04841535910964012,0.11248093843460083,0.8587886691093445,0.25482454895973206,0.9512837529182434,0.4000000059604645,0.9269255995750427,0.2815789580345154,0.9493087530136108,0.2763157784938812,0.9776168465614319,0.40789473056793213,0.9848584532737732,0.4868420958518982,0.9907833933830261,0.6394736766815186,0.18657846748828888,0.21013343334197998,0.9634628295898438,0.41535088419914246,0.5569453835487366,0.1184210553765297,0.4851876199245453,0.05000000074505806,0.5181040167808533,0.05000000074505806,0.5753785371780396,0.11315789818763733,0.6115865707397461,0.16842105984687805,0.7281106114387512,0.3499999940395355,0.08440845459699631,0.1208977922797203,0.5792188048362732,0.14166666567325592,-84522.8515625,-12001.0947265625,-72521.7578125,0.009237881749868393,0.055135589092969894,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
116,1550457854.809218,261,0.01877787709236145,5.996049880981445,0.13428309559822083,-0.09174707531929016,-5.0395307540893555,-0.005678215529769659,0.2304147481918335,0.8360763788223267,0.24736842513084412,0.8209348320960999,0.17105263471603394,0.8327847123146057,0.14210526645183563,0.8762343525886536,0.22894737124443054,0.8749176859855652,0.27105262875556946,0.9361422061920166,0.49473685026168823,0.04783336818218231,0.11215519905090332,0.8628483414649963,0.2592105269432068,0.9519420862197876,0.378947377204895,0.9407504796981812,0.2789473831653595,0.9545753598213196,0.2789473831653595,0.9868334531784058,0.410526305437088,0.9789335131645203,0.4894736707210541,0.9907833933830261,0.6578947305679321,0.186403289437294,0.21010859310626984,0.9673030376434326,0.41578948497772217,0.5661619305610657,0.14210526645183563,0.504937469959259,0.07894736528396606,0.5332455635070801,0.04736842215061188,0.6201448440551758,0.12105263024568558,0.6194865107536316,0.1894736886024475,0.7379854917526245,0.3499999940395355,0.08259802311658859,0.11997970193624496,0.596993625164032,0.15482455492019653,-85746.015625,-12224.390625,-73521.625,0.009184681810438633,0.055464718490839005,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
117,1550457866.7547865,271,0.018374003469944,5.976300239562988,0.12057042866945267,-0.09246808290481567,-5.035130977630615,-0.008634844794869423,0.2290980964899063,0.8314680457115173,0.24473683536052704,0.8031599521636963,0.15000000596046448,0.8347597122192383,0.13684210181236267,0.8736010789871216,0.22631579637527466,0.8834759593009949,0.2973684072494507,0.9236339926719666,0.4736842215061188,0.048678573220968246,0.11251350492238998,0.8583498001098633,0.25482454895973206,0.9473337531089783,0.37631580233573914,0.9289005994796753,0.2657894790172577,0.9545753598213196,0.2763157784938812,0.9835417866706848,0.41842105984687805,0.9809085130691528,0.49210527539253235,0.9907833933830261,0.6342105269432068,0.18653833866119385,0.21032710373401642,0.9643405675888062,0.410526305437088,0.5694535970687866,0.14473684132099152,0.48782092332839966,0.07631579041481018,0.5365371704101562,0.055263157933950424,0.6082949042320251,0.10789473354816437,0.6346280574798584,0.18157894909381866,0.7004608511924744,0.3263157904148102,0.0834634006023407,0.12045512348413467,0.5895326137542725,0.14868420362472534,-85908.34375,-12205.1484375,-73703.1953125,0.009023487567901611,0.056053195148706436,1,0,10,RBMCF,702,500,NoRegularization-0.0,ConstantLearningRate-0.2,CD-1,1,kfold=1/kfold-intern=0/batch_size=10/class=RBMCF/visible_size=702/hidden_size=500/regularization=NoRegularization-0.0/learning_rate=ConstantLearningRate-0.2/sampling_method=CD-1/momentum=1/1550457432.9702668/events.out.tfevents.1550457436.paulo-notebook
