,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",29.059173226356506,4.279317736625671,1.6526055335998535,0.2922060489654541,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.37229987293519695,0.37841530054644806,0.37524687294272546,0.003055708783903343,6,0.4603825136612022,0.4332909783989835,0.4468367460300928,0.013545767631109346,0.20133923365763792,0.2229175660109401,0.21173774536443002,0.010782091442413712,6,0.2772679798268133,0.24753387018811454,0.2624009250074639,0.01486705481934937,0.37229987293519695,0.37841530054644806,0.37524687294272546,0.003055708783903343,6,0.4603825136612022,0.4332909783989835,0.4468367460300928,0.013545767631109346,0.2605876773049857,0.2800111355902306,0.269947763851924,0.009705360911607695,6,0.3452755752309796,0.3145057905914773,0.32989068291122847,0.015384892319751153,0.4871646684098155,0.5074111338005535,0.496921358775859,0.010116594630872609,4,0.5869861793938734,0.554654829309282,0.5708205043515777,0.016165675042295713
1,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",32.22975838184357,0.7576457262039185,1.5981658697128296,0.31500208377838135,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3951715374841169,0.3907103825136612,0.39302172481895986,0.002229114838101504,4,0.7049180327868853,0.6327827191867853,0.6688503759868353,0.036067656800049974,0.2694306691975688,0.3056718461572283,0.2868951468371151,0.0181087063430992,5,0.5587900332075386,0.4994556690756913,0.529122851141615,0.02966718206592367,0.3951715374841169,0.3907103825136612,0.39302172481895986,0.002229114838101504,4,0.7049180327868853,0.6327827191867853,0.6688503759868353,0.036067656800049974,0.310618488567293,0.33891841966094405,0.3242561117144639,0.014140687049852467,5,0.6190773275163562,0.5466402788802238,0.58285880319829,0.036218524318066214,0.4931143016285187,0.4963310267328766,0.4946644285385845,0.00160730790741514,6,0.7820015206156885,0.7257398669702567,0.7538706937929727,0.028130826822715893
2,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",45.49818539619446,4.845398187637329,2.2196273803710938,0.04989910125732422,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3799237611181703,0.4098360655737705,0.39433838051349573,0.01494634509344951,2,0.9330601092896175,0.9085133418043202,0.9207867255469688,0.012273383742648636,0.30043816937137696,0.34044820901294004,0.3197188468023343,0.019991902013869665,4,0.9096845198672049,0.8690218477489285,0.8893531838080667,0.020331336059138172,0.3799237611181703,0.4098360655737705,0.39433838051349573,0.01494634509344951,2,0.9330601092896175,0.9085133418043202,0.9207867255469688,0.012273383742648636,0.3249267369514291,0.3696158167526586,0.3464622250452408,0.022329888010110422,4,0.9173181429010339,0.8830012235944307,0.9001596832477323,0.017158459653301594,0.4785957825608021,0.51346540958165,0.4953993157927051,0.01742338105400935,5,0.9578769249875805,0.9439266049494769,0.9509017649685287,0.006975160019051796
3,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",56.92910361289978,3.7183287143707275,2.2339221239089966,0.047216057777404785,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.37738246505717915,0.412568306010929,0.39433838051349573,0.017581384345648897,2,0.9849726775956285,0.9898348157560356,0.9874037466758321,0.002431069080203574,0.3025824874171946,0.353592809431575,0.3271641567486801,0.025488436615995088,3,0.9871932163604308,0.9889107726723059,0.9880519945163684,0.0008587781559375451,0.37738246505717915,0.412568306010929,0.39433838051349573,0.017581384345648897,2,0.9849726775956285,0.9898348157560356,0.9874037466758321,0.002431069080203574,0.3287305217808797,0.3762853149096732,0.35164698561911334,0.02376180511286144,3,0.9846004163701839,0.9889402825553798,0.9867703494627819,0.002169933092597942,0.48286209510827766,0.5136152185528015,0.49768190179780464,0.015366478914574221,3,0.9922586520947175,0.9947056332062686,0.9934821426504931,0.0012234905557755305
4,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",61.381547808647156,1.9965029954910278,2.048567771911621,0.6481626033782959,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3697585768742058,0.41120218579234974,0.3897300855826201,0.0207082166380053,5,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.30794904389908423,0.3606460225016092,0.3333435062671213,0.026331211917977198,2,0.9884930963024383,0.9923300501445356,0.9904115732234869,0.0019184769210486285,0.3697585768742058,0.41120218579234974,0.3897300855826201,0.0207082166380053,5,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.32866344490708127,0.3809767021154196,0.35387299347620815,0.026139477028886124,2,0.9861714408682642,0.9913384880121493,0.9887549644402067,0.0025835235719425254,0.48160202258313345,0.5153747451306467,0.4978769619542854,0.016875288451604117,2,0.9929417122040072,0.9955527318932655,0.9942472220486364,0.0013055098446291824
5,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",62.467124342918396,0.6200453042984009,0.6682255268096924,0.22294402122497559,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3926302414231258,0.41530054644808745,0.40355497037524685,0.011327719760936088,1,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.3209203780892229,0.3727771744972598,0.34590996003173974,0.025911396285288955,1,0.9861082667111657,0.9909382732562028,0.9885232699836842,0.0024150032725185344,0.3926302414231258,0.41530054644808745,0.40355497037524685,0.011327719760936088,1,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.34434400735645926,0.39014978474841455,0.3664176275348077,0.022887870681782736,1,0.9851205109846296,0.9907473082229143,0.987933909603772,0.002813398619142371,0.5008768334218668,0.5206486568191468,0.5104047957173302,0.009879429251635584,1,0.9929417122040073,0.9955527318932655,0.9942472220486365,0.001305509844629127
0,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",31.324591875076294,1.3953979015350342,1.6239128112792969,0.326296329498291,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.12468193384223919,0.1364256480218281,0.130348913759052,0.005868281778081254,6,0.1869031377899045,0.17938931297709923,0.18314622538350186,0.003756912406402635,0.0442926420739525,0.05272188279345654,0.048360208530434705,0.004212054121965834,6,0.06551263211619794,0.07729175656173876,0.07140219433896836,0.005889562222770407,0.12468193384223919,0.1364256480218281,0.130348913759052,0.005868281778081254,6,0.1869031377899045,0.17938931297709923,0.18314622538350186,0.003756912406402635,0.05797557863527071,0.05773565146258582,0.057859800743514274,0.00011989054178280152,6,0.08928436768918475,0.07625527236175793,0.08276982002547134,0.006514547663713413,0.22355784924894892,0.24313670425081815,0.2330057101550517,0.009783466822008952,6,0.3147739532980467,0.30368453983359217,0.3092292465658194,0.005544706732227261
1,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",36.12858688831329,4.619309306144714,1.7608845233917236,0.6035749912261963,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.16157760814249364,0.15552523874488403,0.1586570111915734,0.003024342086930148,5,0.4433833560709413,0.4300254452926209,0.43670440068178107,0.006678955389160218,0.08597512899341629,0.09353453866322098,0.08962295472611335,0.003777403412581939,5,0.3330216392236989,0.29234428446018684,0.3126829618419429,0.020338677381756015,0.16157760814249364,0.15552523874488403,0.1586570111915734,0.003024342086930148,5,0.4433833560709413,0.4300254452926209,0.43670440068178107,0.006678955389160218,0.10897054250911184,0.11006742142698318,0.10949984616072454,0.0005481055199464341,5,0.36033897681753735,0.3332422356168707,0.34679060621720403,0.013548370600333315,0.2594958900749093,0.2606376759059803,0.26004686375112723,0.000570545304873882,5,0.5734201117435637,0.5556254733680509,0.5645227925558073,0.00889731918775638
2,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",49.992448806762695,3.6619014739990234,2.388065814971924,0.08607220649719238,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.17938931297709923,0.1855388813096862,0.1823568136932192,0.003072911962716801,4,0.8130968622100955,0.7964376590330788,0.8047672606215872,0.008329601588508317,0.1403527518899776,0.14176300106086304,0.14103327370844962,0.0007046952425362038,4,0.8075462574828295,0.783865618178674,0.7957059378307517,0.011840319652077769,0.17938931297709923,0.1855388813096862,0.1823568136932192,0.003072911962716801,4,0.8130968622100955,0.7964376590330788,0.8047672606215872,0.008329601588508317,0.152070630499104,0.15735007527776637,0.15461824934226365,0.0026381150902716494,4,0.7949218142144608,0.7725738526281121,0.7837478334212864,0.011173980793174387,0.2674738706595722,0.28074085216897304,0.27387590979478665,0.006629451692299558,4,0.8737016207003953,0.8610748670297433,0.8673882438650693,0.006313376835325957
3,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",64.21610605716705,1.528748631477356,2.55487859249115,0.1044231653213501,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.18702290076335878,0.20463847203274216,0.19552337063857803,0.008802422667121881,3,0.946793997271487,0.9414758269720102,0.9441349121217486,0.0026590851497384493,0.16072966314340653,0.19355214179273839,0.17656829174772534,0.016401246694517004,3,0.9624772729221079,0.9551518488430903,0.9588145608825991,0.0036627120395087975,0.18702290076335878,0.20463847203274216,0.19552337063857803,0.008802422667121881,3,0.946793997271487,0.9414758269720102,0.9441349121217486,0.0026590851497384493,0.16868103505046492,0.19240103542162162,0.1801272235113325,0.011852778756832109,3,0.9496042016012008,0.9420772435808802,0.9458407225910406,0.003763479010160331,0.28382238656937636,0.2931000615561983,0.2882993686400416,0.004636012954296294,3,0.9613246481425202,0.9592677643250164,0.9602962062337683,0.0010284419087518981
