,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",29.70852303504944,2.782412528991699,1.709132432937622,0.020234107971191406,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.35994930291508237,0.4,0.37919684002633314,0.02001023722059386,6,0.46164383561643835,0.40430925221799746,0.4329765439172179,0.028667291699220443,0.1818074815090691,0.2226173632119832,0.20141986705424833,0.02038954308556107,6,0.25824409432121803,0.20731464506447445,0.23277936969284624,0.025464724628371793,0.35994930291508237,0.4,0.37919684002633314,0.02001023722059386,6,0.46164383561643835,0.40430925221799746,0.4329765439172179,0.028667291699220443,0.24127738447959987,0.28187153163637574,0.26078609246146056,0.02028175721018043,6,0.33113275992440766,0.2684926136305058,0.29981268677745676,0.03132007314695093,0.46925936795446754,0.5126541490245878,0.49011400270179334,0.021681017474121406,6,0.5709138795596324,0.5270541900980799,0.5489840348288562,0.02192984473077625
1,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",33.07929348945618,1.1125354766845703,1.4714337587356567,0.3564375638961792,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3776932826362484,0.4246575342465753,0.40026333113890716,0.023464405965712816,3,0.7054794520547946,0.6400506970849176,0.6727650745698561,0.032714377484938495,0.2506177277666065,0.30680079711452374,0.2776181495072119,0.028070336529954328,5,0.5631911373177856,0.5072471925086803,0.535219164913233,0.027971972404552625,0.3776932826362484,0.4246575342465753,0.40026333113890716,0.023464405965712816,3,0.7054794520547946,0.6400506970849176,0.6727650745698561,0.032714377484938495,0.2971326072219181,0.35399685623080807,0.3244603898265854,0.028410669348057548,5,0.6202208814347944,0.5484538314561223,0.5843373564454584,0.03588352498933606,0.4853450184528977,0.525173694482271,0.5044858568343609,0.0198993104624406,2,0.7775194787728995,0.7309405315201774,0.7542300051465385,0.02328947362636108
2,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",45.461575388908386,6.6818870306015015,2.184523582458496,0.050017356872558594,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3840304182509506,0.41506849315068495,0.3989466754443713,0.015507326633975907,4,0.8986301369863013,0.8922686945500634,0.8954494157681824,0.003180721218118965,0.28172917651073354,0.3417518858626837,0.3105748498661803,0.0299887078172125,4,0.8617079559145858,0.8511499528336045,0.8564289543740952,0.005279001540490658,0.3840304182509506,0.41506849315068495,0.3989466754443713,0.015507326633975907,4,0.8986301369863013,0.8922686945500634,0.8954494157681824,0.003180721218118965,0.317353685322484,0.36977114810964845,0.34254443439070653,0.026188954031159745,4,0.8736203336592689,0.8665636071589484,0.8700919704091087,0.00352836325016026,0.48142619393856845,0.5103472577175336,0.49532505934913107,0.014449619832134018,4,0.936109529739667,0.9331975375701609,0.934653533654914,0.0014559960847530529
3,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",58.17932367324829,2.7196741104125977,2.1804542541503906,0.24808931350708008,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.38022813688212925,0.3972602739726027,0.38841342988808425,0.008509642237472933,5,0.9835616438356164,0.9835234474017744,0.9835425456186955,1.9098216920976352e-05,0.30083087943443165,0.3447360692660241,0.32193080608160907,0.021936029275161296,3,0.987462284000358,0.9818486716775691,0.9846554778389636,0.0028068061613944484,0.38022813688212925,0.3972602739726027,0.38841342988808425,0.008509642237472933,5,0.9835616438356164,0.9835234474017744,0.9835425456186955,1.9098216920976352e-05,0.3300268655924109,0.36554281222979856,0.34709509537864724,0.01774457298012198,3,0.9834495188633378,0.9812432905099183,0.982346404686628,0.0011031141767097186,0.4810662512420407,0.5064923414720677,0.49328550461130977,0.01270345172810141,5,0.9914383561643836,0.9910223912125053,0.9912303736884445,0.0002079824759391169
4,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",64.19408798217773,1.267859935760498,1.9975204467773438,0.48337793350219727,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.385297845373891,0.4191780821917808,0.40157998683344304,0.016927335231605178,2,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.31052180580062655,0.36416802608205856,0.3363030703203404,0.02680286916214345,1,0.9864625462056968,0.9848457061117876,0.9856541261587421,0.0008084200469546388,0.385297845373891,0.4191780821917808,0.40157998683344304,0.016927335231605178,2,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.33349709337465594,0.38646915349319294,0.35895437045598044,0.026466043444588503,1,0.9840155268338076,0.9841374417825383,0.9840764843081728,6.0957474365352926e-05,0.48584456310727303,0.5230267271258185,0.5037135425236905,0.01857705299881811,3,0.9922374429223744,0.9928179129700043,0.9925276779461893,0.00029023502381497757
5,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",68.5299528837204,1.8828681707382202,0.6962019205093384,0.25694239139556885,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.38910012674271227,0.41643835616438357,0.402238314680711,0.01365879986455137,1,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.30809699000922214,0.35975101317274605,0.332920845775761,0.025807522268804693,2,0.984948244911167,0.9888841108898142,0.9869161779004906,0.0019679329893236286,0.38910012674271227,0.41643835616438357,0.402238314680711,0.01365879986455137,1,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3359378476964969,0.3826967002037667,0.3584091856361329,0.023361783912260025,2,0.9834842078061847,0.9858747853816263,0.9846794965939055,0.001195288787720794,0.4928753013440138,0.5235068142613114,0.5075961732529192,0.01530419904056135,1,0.9922374429223744,0.9928179129700043,0.9925276779461893,0.00029023502381497757
0,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",31.126576900482178,2.935216188430786,1.7318189144134521,0.008301258087158203,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.12213740458015267,0.10231923601637108,0.11257406188281764,0.009903050745216045,6,0.16916780354706684,0.14122137404580154,0.1551945887964342,0.013973214750632651,0.04662605609793469,0.031207074655705627,0.03918556011560822,0.007704796493708019,6,0.0661616244502423,0.03843766138356061,0.05229964291690146,0.013861981533340846,0.12213740458015267,0.10231923601637108,0.11257406188281764,0.009903050745216045,6,0.16916780354706684,0.14122137404580154,0.1551945887964342,0.013973214750632651,0.05523450957631692,0.04341038851099272,0.04952872897007423,0.0059084607414975066,6,0.08180054392412006,0.054194624409878954,0.06799758416699951,0.013802959757120554,0.21809876597499403,0.21401311957983243,0.21612721968950788,0.0020415793441295607,6,0.30794906962635926,0.27645610627854733,0.2922025879524533,0.015746481673905965
1,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",35.53002345561981,0.8788248300552368,1.5530604124069214,0.10259950160980225,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.15648854961832062,0.14733969986357434,0.15207373271889402,0.004571639558419505,5,0.4297407912687585,0.4351145038167939,0.4324276475427762,0.002686856274017685,0.0796055194419496,0.0803132343306465,0.07994703031319043,0.00035364198429105087,5,0.31287011519989943,0.33915208397647834,0.32601109958818886,0.01314098438828945,0.15648854961832062,0.14733969986357434,0.15207373271889402,0.004571639558419505,5,0.4297407912687585,0.4351145038167939,0.4324276475427762,0.002686856274017685,0.10314028345776458,0.10218926364422985,0.10268136474590088,0.00047522037381153326,5,0.3333231987899302,0.34045742305731974,0.336890310923625,0.003567112133694761,0.24845469822352192,0.2473516439238648,0.24792241461479997,0.0005511913307769783,5,0.5628920443846399,0.563974683375953,0.5634333638802964,0.0005413194956565559
2,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",51.12419617176056,1.8559683561325073,2.1067038774490356,0.03918349742889404,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.15903307888040713,0.18963165075034105,0.173798551678736,0.015289970361483062,4,0.7899045020463847,0.787531806615776,0.7887181543310804,0.0011863477153043478,0.13619291532432884,0.1463889219101408,0.1411130422679761,0.005094899172589641,4,0.7812561476819418,0.7772701834235514,0.7792631655527467,0.001992982129195242,0.15903307888040713,0.18963165075034105,0.173798551678736,0.015289970361483062,4,0.7899045020463847,0.787531806615776,0.7887181543310804,0.0011863477153043478,0.13582961664675938,0.16042808821055657,0.14769971516964506,0.01229174690724071,4,0.7658615096514746,0.7670666546403474,0.766464082145911,0.0006025724944364041,0.25657517330552193,0.28094878362017217,0.2683367640630194,0.012179384740486085,4,0.8552311001369083,0.8542612607732332,0.8547461804550707,0.00048491968183755896
3,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",64.23989701271057,1.4815521240234375,2.334474563598633,0.08061432838439941,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.17557251908396945,0.1869031377899045,0.18104015799868334,0.005661859805987951,3,0.937244201909959,0.9440203562340967,0.9406322790720278,0.0033880771620688477,0.15534611716023305,0.16586842601092175,0.1604237026688274,0.005257950964028063,3,0.9556500361085972,0.9542420977234155,0.9549460669160064,0.0007039691925908587,0.17557251908396945,0.1869031377899045,0.18104015799868334,0.005661859805987951,3,0.937244201909959,0.9440203562340967,0.9406322790720278,0.0033880771620688477,0.15823657920807016,0.17006129562007236,0.16394264710141945,0.005908758233586355,3,0.9384667393529683,0.9424400157913683,0.9404533775721683,0.0019866382191999765,0.2751922662608072,0.2822179340392361,0.27858253254230053,0.0035106949617919247,3,0.9566692995009346,0.9625327845747692,0.9596010420378519,0.0029317425369173034
