,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",5.098373532295227,0.19651520252227783,8.788943409919739,1.6890770196914673,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.3193916349809886,0.34383561643835614,0.33113890717577354,0.012212767896165265,5,0.34383561643835614,0.3193916349809886,0.33161362570967234,0.012221990728683768,0.6070975918884665,0.6561643835616439,0.630678077682686,0.024514882698595558,6,0.7054794520547946,0.6514575411913816,0.6784684966230881,0.027010955431706507,0.5045880445092671,0.5403461719299345,0.5217726613737089,0.017865571995780115,6,0.5638057204672093,0.5250260846432256,0.5444159025552175,0.019389817911991847,0.6038030773559606,0.6354800560392491,0.6190263785006614,0.015826537464262967,6,0.6527007491132374,0.6198640606324612,0.6362824048728493,0.016418344240388072
1,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",10.147367715835571,1.3373377323150635,10.30012571811676,1.3827563524246216,0.001,linear,True,"{'C': 0.001, 'kernel': 'linear', 'probability': True}",0.3193916349809886,0.34383561643835614,0.33113890717577354,0.012212767896165265,5,0.34383561643835614,0.3193916349809886,0.33161362570967234,0.012221990728683768,0.6096324461343473,0.6602739726027397,0.6339697169190257,0.02530165594114272,5,0.7273972602739726,0.6653992395437263,0.6963982499088495,0.030999010365123147,0.5165920325653194,0.5571220347636341,0.5360699138061158,0.020249708933153154,2,0.5998796389154823,0.5634470689713761,0.5816633539434293,0.01821628497205313,0.6129150977835022,0.6483284414596667,0.6299340187075312,0.01769331021210432,3,0.6816655374691664,0.6498305556333392,0.6657480465512529,0.015917490917913557
2,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",17.618842720985413,0.4665635824203491,9.727264285087585,1.4153209924697876,0.1,linear,True,"{'C': 0.1, 'kernel': 'linear', 'probability': True}",0.41698352344740175,0.4438356164383562,0.4298880842659645,0.013415915070821256,1,0.4684931506849315,0.43979721166032953,0.45414518117263053,0.014347969512300995,0.6121673003802282,0.6657534246575343,0.6379196840026333,0.026772843834593753,4,0.7246575342465753,0.6717363751584284,0.6981969547025019,0.026460579544073437,0.5201741630533883,0.558532573832817,0.538608422348308,0.01916473257566351,1,0.6016098789382853,0.5688014570398194,0.5852056679890524,0.016404210949232945,0.6155219440610522,0.6493444934417449,0.6317763621307729,0.01689851327875591,1,0.6815015545384552,0.6515931164670298,0.6665473355027425,0.014954219035712701
3,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",16.3056538105011,0.9129533767700195,9.228914141654968,0.19775879383087158,10.0,linear,True,"{'C': 10.0, 'kernel': 'linear', 'probability': True}",0.38783269961977185,0.4123287671232877,0.3996050032916392,0.012238791266922101,2,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.6159695817490495,0.663013698630137,0.6385780118499014,0.023504308467539918,3,0.7479452054794521,0.6932826362484157,0.7206139208639339,0.027331284615518203,0.5209170719093088,0.5486425735954892,0.5342413748921341,0.013852289877106018,5,0.6611529400866567,0.610705558170685,0.6359292491286708,0.025223690957985878,0.6166023770584629,0.6421487668562734,0.6288794439132369,0.012763556122384001,5,0.7272509516821034,0.6853925768252643,0.7063217642536839,0.020929187428419538
4,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",18.537122011184692,2.2436749935150146,7.9318296909332275,0.5356607437133789,1000.0,linear,True,"{'C': 1000.0, 'kernel': 'linear', 'probability': True}",0.38783269961977185,0.4123287671232877,0.3996050032916392,0.012238791266922101,2,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.6223067173637515,0.663013698630137,0.6418696510862409,0.020338131692129544,1,0.7547945205479452,0.6996197718631179,0.7272071462055315,0.02758737434241365,0.5201243673385655,0.5520710635851709,0.5354772891687313,0.015961294480179307,4,0.6627523319412976,0.6128436258112774,0.6377979788762875,0.024954353065010093,0.6160081336675641,0.6445485583775381,0.6297240718099478,0.014259443914601523,4,0.7286311313555628,0.6865030969493585,0.7075671141524607,0.021064017203102137
5,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",17.56825351715088,2.6788997650146484,7.420221567153931,0.31810426712036133,100000.0,linear,True,"{'C': 100000.0, 'kernel': 'linear', 'probability': True}",0.38783269961977185,0.4123287671232877,0.3996050032916392,0.012238791266922101,2,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.6185044359949303,0.6616438356164384,0.6392363396971692,0.021553423106471944,2,0.7506849315068493,0.6932826362484157,0.7219837838776325,0.028701147629216828,0.519972391960512,0.5533973815664193,0.5360357510206255,0.016699883392590466,3,0.6635475791945984,0.6180731867779967,0.6408103829862976,0.022737196208300836,0.6159301498976211,0.6456748522707912,0.630224838990718,0.01486112836640831,2,0.7289754148323073,0.6904079872474701,0.7096917010398887,0.01928371379241861
0,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",7.1544458866119385,1.0440616607666016,8.970699906349182,0.37892401218414307,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.09987357774968394,0.10851648351648352,0.10401579986833442,0.0043177345166663175,5,0.10851648351648352,0.09987357774968394,0.10419503063308373,0.004321452883399787,0.35651074589127685,0.38461538461538464,0.36998025016458197,0.014040228132957154,6,0.40796703296703296,0.404551201011378,0.40625911698920547,0.00170791597782749,0.2841367452847522,0.2895382153714904,0.2867254682756313,0.002698411213024964,6,0.3243773154603347,0.31668079035429697,0.3205290529073158,0.003848262553018872,0.41847572883376755,0.42640161036429963,0.42227430800047416,0.003959530878011485,6,0.45356825459295197,0.4467989914884819,0.4501836230407169,0.0033846315522350345
1,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",10.67632520198822,0.26242148876190186,10.72080135345459,0.2580850124359131,0.001,linear,True,"{'C': 0.001, 'kernel': 'linear', 'probability': True}",0.09987357774968394,0.10851648351648352,0.10401579986833442,0.0043177345166663175,5,0.10851648351648352,0.09987357774968394,0.10419503063308373,0.004321452883399787,0.3615676359039191,0.3983516483516483,0.37919684002633314,0.018376180938723286,4,0.42445054945054944,0.43236409608091025,0.42840732276572985,0.003956773315180406,0.28331057924377745,0.29726397773983393,0.2899979223017953,0.006970696191395841,5,0.3406619326970234,0.33792390209688367,0.33929291739695355,0.001369015300069859,0.41789439365340775,0.4324575154178732,0.42487395431471836,0.00727529550934014,5,0.4655234206160873,0.46295386844648295,0.46423864453128516,0.0012847760848021805
2,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",13.6610609292984,0.0398792028427124,9.311818480491638,0.4673038721084595,0.1,linear,True,"{'C': 0.1, 'kernel': 'linear', 'probability': True}",0.16561314791403287,0.18406593406593408,0.17445687952600394,0.009218454284528093,4,0.22802197802197802,0.23640960809102401,0.23221579305650103,0.004193815034522999,0.3615676359039191,0.385989010989011,0.37327188940092165,0.01220018093387149,5,0.4423076923076923,0.42983565107458915,0.4360716716911407,0.006236020616551569,0.27838037766094814,0.3062405668816056,0.2917327264118623,0.013918108548744656,4,0.3533383089943464,0.3530184597151669,0.3531783843547566,0.000159924639589748,0.4138570575863508,0.4385744521857739,0.425703182186996,0.012348063336980002,4,0.4733384248682083,0.47049437044929127,0.4719163976587498,0.0014220272094585262
3,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",13.355434656143188,0.5305759906768799,9.888852000236511,0.9474955797195435,10.0,linear,True,"{'C': 10.0, 'kernel': 'linear', 'probability': True}",0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,1,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.37168141592920356,0.41483516483516486,0.3923633969716919,0.02155830876816515,1,0.5260989010989011,0.5031605562579013,0.5146297286784012,0.011469172420499885,0.29448076045156196,0.3171090180464634,0.3053256396675516,0.011304393627063874,2,0.4312746276520096,0.4296333027118927,0.4304539651819511,0.0008206624700584364,0.4271437453887827,0.448176403992367,0.43722391356745904,0.01050728059292293,2,0.5375431217615917,0.5351171109009355,0.5363301163312636,0.0012130054303280957
