,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"KNeighborsClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(2 of 5)",0.0011990070343017578,7.581710815429688e-05,0.37433671951293945,0.06188201904296875,brute,hamming,1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}",0.0012706480304955528,0.3510928961748634,0.16984858459512836,0.17479643034166664,10,0.9863387978142076,0.9911054637865311,0.9887221308003693,0.0023833329861617236,0.01397712833545108,0.36065573770491804,0.18104015799868334,0.17322564163668538,10,0.9877049180327869,0.9911054637865311,0.9894051909096591,0.0017002728768720776,0.009806796337927188,0.3566391107374682,0.1769438958379035,0.17330244375754825,10,0.9864555602260519,0.9911814854635692,0.9888185228448105,0.0023629626187586794,0.19971100940317504,0.4668624824054797,0.32845023141613555,0.13348814744924278,10,0.9890862983377767,0.9930271421428994,0.9910567202403381,0.001970421902561359
1,0,"KNeighborsClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(2 of 5)",0.0013167858123779297,1.6689300537109375e-05,0.3422309160232544,0.004048705101013184,brute,hamming,5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,1,0.36885245901639346,0.37229987293519695,0.37057616597579524,0.001723706959401744,0.4320203303684879,0.47950819672131145,0.4549045424621461,0.023728363667682113,9,1.0,1.0,1.0,0.0,0.3816776898098338,0.41641562748119776,0.39841776247305855,0.017357579555317054,9,0.5710382513661187,0.5724481152054195,0.5717431832857691,0.0007049319196503756,0.49520737278888105,0.5198751724341183,0.5070946863769743,0.012325812166730602,9,0.7184151318396536,0.711590439508297,0.7150027856739753,0.0034123461656782594
2,0,"KNeighborsClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(2 of 5)",0.0013848543167114258,3.921985626220703e-05,0.33502233028411865,0.03118884563446045,brute,hamming,10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,1,0.35655737704918034,0.3303684879288437,0.34346293248901205,0.013094444560168311,0.5374841168996188,0.592896174863388,0.5641869651086241,0.02768786142485463,5,0.9931693989071039,0.9148665819567979,0.9540179904319509,0.03915140847515297,0.41296565216514125,0.3977978609126124,0.40565635447136167,0.007578922670508512,8,0.5340326567785553,0.5009499606704209,0.5174913087244881,0.016541348054067206,0.5294495857269635,0.5484397402055025,0.5386008649095115,0.009488851072489623,7,0.6707608592091396,0.6645983508488345,0.667679605028987,0.0030812541801525928
3,0,"KNeighborsClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(2 of 5)",0.001490950584411621,0.00024116039276123047,0.3450833559036255,0.006840109825134277,brute,hamming,15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,1,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.5400254129606099,0.5737704918032787,0.5562870309414089,0.016861475662526593,7,0.8155737704918032,0.843710292249047,0.8296420313704251,0.014068260878621897,0.40771511419541734,0.4274596836072225,0.4172299429047269,0.009865811194468376,7,0.5089616402116404,0.4833908150299501,0.4961762276207953,0.012785412590845119,0.5246161943126139,0.5357745868233227,0.5299933788536532,0.005575537832625676,8,0.6450473550320206,0.6417341942215435,0.6433907746267821,0.001656580405238528
4,0,"KNeighborsClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(2 of 5)",0.0015268325805664062,8.869171142578125e-05,0.3384503126144409,0.014617085456848145,brute,hamming,20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,1,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.5463786531130876,0.5710382513661202,0.5582620144832127,0.012321714159560338,6,0.7909836065573771,0.7547649301143583,0.7728742683358677,0.018109338221509397,0.42903838008666273,0.4358215403297347,0.4323071577679851,0.0033893561750685925,5,0.5059719462383384,0.4755929690808953,0.49078245765961687,0.015189488578721544,0.5462970341149176,0.5634360852389672,0.5545562740245978,0.00856390630332591,5,0.6421612046827333,0.624446119964194,0.6333036623234636,0.008857542359269666
5,0,"KNeighborsClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(2 of 5)",0.0022635459899902344,0.0003986358642578125,0.3631277084350586,0.00023674964904785156,brute,hamming,25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,1,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.5387547649301143,0.5710382513661202,0.554312047399605,0.01613115866109413,8,0.7595628415300546,0.6975857687420585,0.7285743051360565,0.030988536393998067,0.4285035873345878,0.4351303068516163,0.43169697685826447,0.0033111871031541776,6,0.49751659997561537,0.48246569892058816,0.48999114944810174,0.007525450527513605,0.5401198584555239,0.5604519774433881,0.549917824946055,0.010159393346800516,6,0.6305349567919667,0.6214294844140551,0.6259822206030109,0.004552736188955797
6,0,"KNeighborsClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(2 of 5)",0.0018192529678344727,0.00047147274017333984,0.36201488971710205,0.030275464057922363,brute,hamming,40,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,1,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.5883100381194409,0.5846994535519126,0.586570111915734,0.0018041085071016315,4,0.6639344262295082,0.6721728081321474,0.6680536171808278,0.004119190951319629,0.41862174250992445,0.4526047633569317,0.4349980237870866,0.016980368652344525,4,0.492225897165499,0.45933136245202133,0.4757786298087602,0.01644726735673885,0.5510232438919825,0.567045412863243,0.5587442627774089,0.008005831411132971,4,0.6199675089251097,0.5922707928422709,0.6061191508836903,0.013848358041419373
7,0,"KNeighborsClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(2 of 5)",0.0013850927352905273,0.0002256631851196289,0.3508247137069702,0.016858220100402832,brute,hamming,60,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,1,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.5883100381194409,0.5997267759562842,0.5938117182356814,0.005704625793849682,3,0.6666666666666666,0.7496823379923762,0.7081745023295214,0.041507835662854764,0.44340613149380476,0.44327847784458485,0.44334461571287714,6.378497171660232e-05,3,0.4877624023899855,0.47480011729058796,0.48128125984028675,0.006481142549698782,0.5566690727222146,0.5806182131053584,0.5682100672978968,0.011966718157380877,3,0.610137429568029,0.6060337268469275,0.6080855782074782,0.0020518513605507493
8,0,"KNeighborsClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(2 of 5)",0.0021473169326782227,0.0007661581039428711,0.3821808099746704,0.007027029991149902,brute,hamming,80,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,1,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.6035578144853876,0.6256830601092896,0.6142198815009875,0.01105536876515247,2,0.662568306010929,0.6848792884371029,0.673723797224016,0.011155491213086954,0.43900871353221876,0.47190532903647453,0.4548614604374954,0.016437522172955632,2,0.48653083943148834,0.4655801763784925,0.4760555079049904,0.010475331526497905,0.5594193095977139,0.5861882595459138,0.5723191590790058,0.013375698429017764,2,0.608004993978044,0.5907110179879629,0.5993580059830035,0.008646987995040545
9,0,"KNeighborsClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(2 of 5)",0.0012056827545166016,8.320808410644531e-05,0.3710339069366455,0.01597309112548828,brute,hamming,100,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0.3303684879288437,0.35382513661202186,0.3416721527320606,0.011720633777146194,1,0.35382513661202186,0.3303684879288437,0.34209681227043276,0.011728324341589075,0.6035578144853876,0.6461748633879781,0.6240947992100065,0.021294551902813284,1,0.6612021857923497,0.6060991105463787,0.6336506481693642,0.02755153762298551,0.44875137154081524,0.4738845893955618,0.4608629682950447,0.012558368678129673,1,0.4872313128762008,0.46201394297112963,0.4746226279236652,0.012608684952535587,0.5624838780229167,0.5868243930713161,0.5742134744781032,0.012162277172782884,1,0.6057859526939279,0.5862621316081851,0.5960240421510565,0.0097619105428714
