,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",8.74906849861145,1.4614944458007812,0.5492070913314819,0.02010667324066162,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3181242078580482,0.33972602739726027,0.3285055957867018,0.010792759298535994,3,0.34383561643835614,0.320659062103929,0.3322473392711426,0.011588277167213556,0.5956907477820025,0.6301369863013698,0.6122448979591837,0.017210122527162388,1,0.636986301369863,0.6070975918884665,0.6220419466291647,0.014944354740698274,0.44830707308037554,0.4737259592954331,0.4605228643489681,0.012699852438726428,2,0.48415833061051783,0.453600407025154,0.4688793688178359,0.015278961792681928,0.5605695101418948,0.584058922732719,0.571858036271784,0.01173584362634726,1,0.5939970939295075,0.566885639238936,0.5804413665842217,0.013555727345285762
1,0,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",9.437560200691223,1.1232928037643433,0.6634207963943481,0.08555400371551514,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.30798479087452474,0.33972602739726027,0.32323897300855825,0.01585864213919266,5,0.3452054794520548,0.3231939163498099,0.33419969790093235,0.011005781551122473,0.5994930291508238,0.6246575342465753,0.6115865701119158,0.01257275785830099,2,0.6698630136986301,0.6172370088719898,0.64355001128531,0.02631300241332013,0.4431706677371611,0.47540495521287196,0.4586617999670946,0.0161049815851693,3,0.49537140217166525,0.46410462417998377,0.47973801317582454,0.01563338899584074,0.5566239387947343,0.5839575974400145,0.5697599301120841,0.013656516200931905,3,0.6059228148024525,0.5784668353195144,0.5921948250609834,0.013727989741469049
2,0,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",18.624295949935913,2.2176105976104736,1.6598126888275146,0.015566587448120117,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.30671736375158426,0.3506849315068493,0.32784726793943386,0.02196719470150506,4,0.37123287671232874,0.3548795944233207,0.36305623556782474,0.008176641144504032,0.5868187579214195,0.6136986301369863,0.5997366688610928,0.013429794201891575,3,0.6863013698630137,0.6692015209125475,0.6777514453877806,0.008549924475233117,0.44168485691424053,0.47537539281889657,0.45787583203629384,0.016832556350061048,4,0.5217632654986889,0.5001327412230395,0.5109480033608642,0.010815262137824688,0.5549408836963869,0.5831667244835536,0.5685056393083893,0.014102270647234577,4,0.6286529787931767,0.609981896016345,0.6193174374047609,0.009335541388415858
3,0,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",34.70676076412201,5.402644991874695,1.6551072597503662,0.14416980743408203,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.31432192648922685,0.363013698630137,0.3377221856484529,0.024327514429146633,1,0.4410958904109589,0.4144486692015209,0.4277722798062399,0.01332361060471901,0.5830164765525983,0.6109589041095891,0.5964450296247531,0.01396067096533022,4,0.821917808219178,0.7604562737642585,0.7911870409917183,0.030730767227459765,0.44111000022907776,0.48178070132014994,0.46065549844927706,0.020320005293158635,1,0.6080257863946409,0.5685803891167329,0.588303087755687,0.019722698638953984,0.5541595608637466,0.5881237425229585,0.5704820444787728,0.01696927597947127,2,0.7005318855209832,0.667391164415094,0.6839615249680386,0.016570360552944585
4,0,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",38.46809160709381,2.292272925376892,1.1590700149536133,0.3617119789123535,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3320659062103929,0.33287671232876714,0.3324555628703094,0.0004050971381141705,2,0.4958904109589041,0.4803548795944233,0.4881226452766637,0.007767765682240413,0.55893536121673,0.5931506849315068,0.575378538512179,0.017094752250140552,6,0.8726027397260274,0.8593155893536122,0.8659591645398198,0.0066435751862076176,0.4437368967075878,0.45766073955741887,0.45042840775457704,0.006956667891613602,5,0.655907840115927,0.6419165431405119,0.6489121916282194,0.0069956484877075065,0.5556565293989563,0.5696307982246374,0.5623722741275587,0.006981861853573856,5,0.7379021388038544,0.7268321091247214,0.7323671239642879,0.005535014839566477
5,0,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",25.00540852546692,1.6635899543762207,0.7388302087783813,0.4983938932418823,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.29404309252217997,0.336986301369863,0.3146807109940751,0.021455401743288024,6,0.5315068493150685,0.5335868187579215,0.5325468340364949,0.001039984721426468,0.5703422053231939,0.6041095890410959,0.586570111915734,0.016870951261632128,5,0.9054794520547945,0.9036755386565273,0.9045774953556609,0.0009019566991336214,0.4323346109223481,0.4671308560272233,0.44905696702936515,0.017384993760737502,6,0.687690684505752,0.6919134437139358,0.6898020641098439,0.002111379604091912,0.5481631199218269,0.5776344369630119,0.562326425675655,0.014724538850024728,6,0.7631709266272794,0.7663189636585781,0.7647449451429287,0.001574018515649367
0,1,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",10.977726697921753,0.11552596092224121,0.5488636493682861,0.13849496841430664,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.09796437659033079,0.13506139154160982,0.11586570111915734,0.018537213485505567,6,0.10504774897680765,0.12468193384223919,0.11486484140952341,0.009817092432715772,0.2964376590330789,0.3096862210095498,0.30283080974325216,0.0066202475335640195,4,0.34106412005457026,0.31297709923664124,0.32702060964560575,0.01404351040896451,0.20419627016511957,0.22982520358254052,0.21656362249887176,0.012806664115387533,6,0.22534431003343916,0.22488192886629288,0.225113119449866,0.00023119058357314037,0.3551865946733692,0.37653521901430553,0.36548846540536806,0.010667812694620936,6,0.37849545239034355,0.37278683095986603,0.37564114167510476,0.002854310715238756
1,1,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",11.210201382637024,0.2261894941329956,0.49097537994384766,0.043463706970214844,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.13486005089058525,0.13506139154160982,0.13495720868992758,0.00010060902841521747,1,0.14870395634379263,0.12340966921119594,0.1360568127774943,0.012647143566298348,0.30661577608142493,0.3478854024556617,0.32653061224489793,0.020622248867490114,1,0.3860845839017735,0.3511450381679389,0.3686148110348562,0.01746977286691731,0.22860918114202256,0.2446772053469644,0.2363628755081992,0.008029120277425679,1,0.2793807281688727,0.24749891902216573,0.2634398235955192,0.015940904573353495,0.3728762671461723,0.3888341874390444,0.38057683039480644,0.007974101841944916,1,0.4263258174797106,0.3975684054803893,0.4119471114800499,0.014378705999660651
2,1,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",21.1814683675766,2.404256224632263,1.036314606666565,0.040328145027160645,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.11704834605597965,0.13369713506139155,0.1250822909809085,0.008319325866886702,2,0.18417462482946795,0.15267175572519084,0.16842319027732938,0.015751434552138552,0.2951653944020356,0.3219645293315143,0.30809743252139565,0.013391408609750908,2,0.45566166439290584,0.4223918575063613,0.43902676094963355,0.01663490344327226,0.21085078478265595,0.233320337126661,0.22169356415603034,0.011227935435549183,2,0.32082436728529506,0.2898363237430548,0.30533034551417493,0.015494021771120137,0.35771029953657707,0.37738174677082076,0.3672028412236743,0.009829734748980409,3,0.46204201555116015,0.4360345696178146,0.44903829258448735,0.013003722966672765
3,1,"MLPClassifier-split_x_y-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",29.812572598457336,2.4569932222366333,1.1886794567108154,0.013577699661254883,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.11068702290076336,0.12414733969986358,0.11718235681369323,0.006726060477242114,5,0.21828103683492497,0.25190839694656486,0.2350947168907449,0.016813680055819943,0.30025445292620867,0.3151432469304229,0.3074391046741277,0.007439864187463917,3,0.5225102319236017,0.5776081424936387,0.5500591872086202,0.027548955285018495,0.21215720731066384,0.2256134466753584,0.21865057364003918,0.006724023001392641,4,0.36608824469551327,0.4048101037069876,0.38544917420125047,0.019360929505737173,0.35944755930266614,0.3722260909465474,0.3656138948490552,0.00638537546551972,4,0.5030258043611023,0.5337932135457469,0.5184095089534246,0.0153837045923223
