,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",8.40128219127655,0.6026829481124878,0.885775089263916,0.0004010200500488281,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3396704689480355,0.3780821917808219,0.35813034891375906,0.0191913684874466,5,0.3917808219178082,0.35868187579214195,0.3752313488549751,0.016549473062833137,0.15323012076016534,0.17932691854976732,0.16577170231803856,0.01303855244668031,6,0.19464191547705958,0.15748220904682195,0.17606206226194077,0.01857985321511882,0.3396704689480355,0.3780821917808219,0.35813034891375906,0.0191913684874466,5,0.3917808219178082,0.35868187579214195,0.3752313488549751,0.016549473062833137,0.20794817116713094,0.24001906182151317,0.22336077826239034,0.016023344824916536,6,0.25295516651771993,0.2162580523089885,0.2346066094133542,0.018348557104365712,0.46348242508653814,0.4984753382113996,0.4802992957785387,0.017483253566934764,4,0.5181175317285507,0.47964048954690974,0.4988790106377302,0.01923852109082047
1,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",9.478844046592712,0.7856389284133911,0.9813748598098755,0.11671006679534912,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.37389100126742714,0.4041095890410959,0.38841342988808425,0.015097892267402277,1,0.4397260273972603,0.41191381495564006,0.4258199211764502,0.013906106220810122,0.19142255584991746,0.23520263972111277,0.2124623591586552,0.021873523498047113,5,0.2573319158035687,0.26084909993256794,0.2590905078680683,0.0017585920644996311,0.37389100126742714,0.4041095890410959,0.38841342988808425,0.015097892267402277,1,0.4397260273972603,0.41191381495564006,0.4258199211764502,0.013906106220810122,0.25245185722250424,0.29623903676648483,0.27349507056490435,0.02187706865720807,5,0.3150099540507656,0.2973311999354781,0.30617057699312183,0.00883937705764376,0.48080184584615576,0.5133782637769932,0.49645739890047524,0.016275917725255884,1,0.5629920725061439,0.5381689184213654,0.5505804954637546,0.012411577042389266
2,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",17.357166171073914,1.4794222116470337,2.0214104652404785,0.16022682189941406,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3637515842839037,0.3917808219178082,0.37722185648452927,0.014004043249924865,2,0.47534246575342465,0.4740177439797212,0.4746801048665729,0.0006623608868517317,0.2550246159139594,0.2623358283990069,0.25853823350058525,0.0036528476866651265,4,0.3457064183379741,0.36342944681034495,0.35456793257415953,0.00886151423618542,0.3637515842839037,0.3917808219178082,0.37722185648452927,0.014004043249924865,2,0.47534246575342465,0.4740177439797212,0.4746801048665729,0.0006623608868517317,0.2652648922232484,0.30456252899184816,0.2841505241133589,0.019633991195737253,4,0.3800477170959409,0.39083782995732175,0.3854427735266313,0.005395056430690437,0.4665550955696094,0.500093637911728,0.48267302572744125,0.016756616916699166,2,0.6299528362307539,0.6252594705692632,0.6276061534000086,0.0023466828307453502
3,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",28.370301127433777,5.409865975379944,2.118165135383606,0.05243408679962158,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.33840304182509506,0.3821917808219178,0.35944700460829493,0.021877847795240032,4,0.6684931506849315,0.6742712294043093,0.6713821900446204,0.002889039359688872,0.23884084192103863,0.3083063820131637,0.27222454453279066,0.03470656036155616,3,0.6491891130679914,0.6573783557727111,0.6532837344203513,0.0040946213523598285,0.33840304182509506,0.3821917808219178,0.35944700460829493,0.021877847795240032,4,0.6684931506849315,0.6742712294043093,0.6713821900446204,0.002889039359688872,0.2749910789351627,0.3366397058598587,0.3046181346659251,0.030801053137015394,3,0.6356937096660122,0.6443406327359178,0.640017171200965,0.004323461534952777,0.4525023535616492,0.49160730192623786,0.4712953833879492,0.019537719695999194,6,0.7907548234218152,0.7892580803227193,0.7900064518722673,0.0007483715495479881
4,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",37.05688750743866,2.6919177770614624,1.968053936958313,0.37014782428741455,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3485424588086185,0.3561643835616438,0.35220539828834757,0.003808086587411424,6,0.9,0.917617237008872,0.908808618504436,0.008808618504435983,0.26273162485902174,0.300075439005329,0.2806782899852919,0.01865781707132336,2,0.9066004772645372,0.9211671112280729,0.9138837942463051,0.007283316981767873,0.3485424588086185,0.3561643835616438,0.35220539828834757,0.003808086587411424,6,0.9,0.917617237008872,0.908808618504436,0.008808618504435983,0.29520808189524317,0.32401465115162253,0.3090519236050239,0.014392415770178656,2,0.8973390659505571,0.9146266629845087,0.905982864467533,0.008643798516975776,0.46524531112721845,0.48436180736231965,0.47443230405126313,0.009551035370992743,5,0.9427201565557729,0.9528190651764799,0.9477696108661264,0.005049454310353474
5,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",33.971001744270325,3.81542432308197,0.7665691375732422,0.2796449661254883,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3561470215462611,0.3726027397260274,0.3640552995391705,0.008221650267764375,3,0.9835616438356164,0.9835234474017744,0.9835425456186955,1.9098216920976352e-05,0.26898460616723263,0.32096596646896264,0.29396577339584545,0.025971067332021106,1,0.9871666711787318,0.986210342607681,0.9866885068932064,0.00047816428552538426,0.3561470215462611,0.3726027397260274,0.3640552995391705,0.008221650267764375,3,0.9835616438356164,0.9835234474017744,0.9835425456186955,1.9098216920976352e-05,0.30213470038002244,0.342209200980021,0.32139367696856685,0.02002212999695286,1,0.9839245502181809,0.9832718202404478,0.9835981852293143,0.0003263649888665676,0.4679256432514138,0.4955777320167301,0.48121466550202663,0.013815611115724375,3,0.991552511415525,0.9913392479932405,0.9914458797043828,0.00010663171114227987
0,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",9.602870464324951,0.7858216762542725,0.7857539653778076,0.03651762008666992,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.12468193384223919,0.13233287858117326,0.1283739302172482,0.003823143079778624,6,0.16234652114597545,0.14249363867684478,0.1524200799114101,0.009926441234565334,0.02647026155670071,0.03193288537916014,0.02910627423732136,0.002729648844278443,6,0.03846742440840236,0.033946857332472574,0.03620714087043747,0.002260283537964893,0.12468193384223919,0.13233287858117326,0.1283739302172482,0.003823143079778624,6,0.16234652114597545,0.14249363867684478,0.1524200799114101,0.009926441234565334,0.043186075230896855,0.049377221378250624,0.04617363950081807,0.00309368821195424,6,0.061540257709959356,0.05281569440397251,0.05717797605696594,0.004362281652993422,0.22910563313715057,0.23990942237813973,0.23431904822184116,0.005398605463961168,4,0.27243014998103743,0.2525727464073151,0.26250144819417626,0.009928701786861172
1,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",11.151153326034546,0.42404961585998535,0.8700087070465088,0.13620734214782715,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.14249363867684478,0.13506139154160982,0.13890717577353523,0.003713860859258639,2,0.20054570259208732,0.20229007633587787,0.2014178894639826,0.0008721868718952752,0.05010938365686495,0.058666947466474044,0.054238872973812594,0.0042761765997317985,5,0.07846087191534591,0.09411517244355863,0.08628802217945228,0.00782715026410636,0.14249363867684478,0.13506139154160982,0.13890717577353523,0.003713860859258639,2,0.20054570259208732,0.20229007633587787,0.2014178894639826,0.0008721868718952752,0.07095990106756303,0.07472916216995276,0.07277877426575374,0.0018834830195738294,5,0.10582367661211292,0.11696730470417631,0.11139549065814461,0.005571814046031694,0.23915024117230013,0.23725399803676073,0.23823520087055533,0.0009475442665692562,2,0.3322998790477297,0.3215336849361037,0.32691678199191665,0.0053830970558129965
2,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",20.27177596092224,0.21636962890625,1.7114348411560059,0.06407475471496582,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.1475826972010178,0.1296043656207367,0.13890717577353523,0.008983692382111375,2,0.3069577080491132,0.2837150127226463,0.29533636038587974,0.011621347663233444,0.08761237749073261,0.07899113274401336,0.08345215866298725,0.004307997680962149,4,0.23723219465537096,0.24215554633797198,0.23969387049667146,0.002461675841300512,0.1475826972010178,0.1296043656207367,0.13890717577353523,0.008983692382111375,2,0.3069577080491132,0.2837150127226463,0.29533636038587974,0.011621347663233444,0.09804313255262323,0.09595178451488043,0.09703394353901859,0.0010450373190146619,4,0.24290856384516263,0.23931143963083676,0.24111000173799968,0.0017985621071629349,0.23811102031801032,0.22759881621672914,0.23303831089981472,0.0052529016656618546,5,0.46019966617324737,0.43618593554927476,0.44819280086126106,0.012006865311986303
3,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",29.955278277397156,4.441401362419128,2.1703107357025146,0.1069345474243164,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.15012722646310434,0.1377899045020464,0.14417379855167875,0.00616490494806408,1,0.5634379263301501,0.5916030534351145,0.5775204898826323,0.014082563552482219,0.11515866562692832,0.10757092440323006,0.11149716838073293,0.003791560564136884,2,0.5766442250462774,0.5883941590145245,0.5825191920304009,0.005874966984123542,0.15012722646310434,0.1377899045020464,0.14417379855167875,0.00616490494806408,1,0.5634379263301501,0.5916030534351145,0.5775204898826323,0.014082563552482219,0.12358045550171806,0.11607050679002844,0.11995649736763742,0.003752687991651692,2,0.541126398784959,0.5757894726568586,0.5584579357209088,0.0173315369359498,0.23725568856990448,0.23848929637656854,0.23785097133638555,0.0006164283379552524,3,0.6868651854086772,0.7037434066443574,0.6953042960265173,0.008439110617840084
