,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
4,1,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",8.245927214622498,0.5054386854171753,5.026249170303345,0.06533145904541016,10000.0,linear,True,"{'C': 10000.0, 'kernel': 'linear', 'probability': True}",0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18475385956020465,0.21564681778820902,0.19955970129159847,0.015433188288986509,1,0.9709369550454271,0.9587832216572497,0.9648600883513384,0.0060768666940886895,0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18968251997067712,0.21444268394155902,0.20154914233460205,0.012369429622392143,1,0.9534746080142089,0.9478458208983604,0.9506602144562847,0.002814393557924233,0.29262678435732475,0.31815995559089505,0.3048638802480681,0.012755600689137364,1,0.43066133421659264,0.4311982869759647,0.43092981059627866,0.00026847637968602234
5,1,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",8.581931233406067,1.0027786493301392,5.242181301116943,0.1670551300048828,1000000.0,linear,True,"{'C': 1000000.0, 'kernel': 'linear', 'probability': True}",0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18475385956020465,0.21564681778820902,0.19955970129159847,0.015433188288986509,1,0.9709369550454271,0.9587832216572497,0.9648600883513384,0.0060768666940886895,0.21871049304677623,0.23214285714285715,0.22514812376563528,0.006710403151780991,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18968251997067712,0.21444268394155902,0.20154914233460205,0.012369429622392143,1,0.9534746080142089,0.9478458208983604,0.9506602144562847,0.002814393557924233,0.2936051051468651,0.3149645714249725,0.30384190004512857,0.010670543830388733,3,0.4355007709519969,0.4241167281946137,0.4298087495733053,0.005692021378691597
0,2,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",3.9839636087417603,0.36712443828582764,4.839609742164612,0.36799728870391846,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.09595959595959595,0.1031636863823934,0.09940750493745885,0.003598745854665464,5,0.1031636863823934,0.09595959595959595,0.09956164117099467,0.003602045211398723,0.009208244056728904,0.01064274618800482,0.009894803009617377,0.0007165940868956144,5,0.01064274618800482,0.009208244056728904,0.009925495122366863,0.0007172510656379581,0.09595959595959595,0.1031636863823934,0.09940750493745885,0.003598745854665464,5,0.1031636863823934,0.09595959595959595,0.09956164117099467,0.003602045211398723,0.01680398454592003,0.01929495381216834,0.01799617325991774,0.0012443438095449662,5,0.01929495381216834,0.01680398454592003,0.018049469179044184,0.0012454846331241554,0.2562974164903311,0.2704248531714773,0.2630588690691285,0.007057248203386847,6,0.2974638345056481,0.28113866784614494,0.28930125117589656,0.008162583329751588
1,2,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",6.909664511680603,0.5526460409164429,6.041379809379578,0.10551369190216064,0.01,linear,True,"{'C': 0.01, 'kernel': 'linear', 'probability': True}",0.09595959595959595,0.1031636863823934,0.09940750493745885,0.003598745854665464,5,0.1031636863823934,0.09595959595959595,0.09956164117099467,0.003602045211398723,0.009208244056728904,0.01064274618800482,0.009894803009617377,0.0007165940868956144,5,0.01064274618800482,0.009208244056728904,0.009925495122366863,0.0007172510656379581,0.09595959595959595,0.1031636863823934,0.09940750493745885,0.003598745854665464,5,0.1031636863823934,0.09595959595959595,0.09956164117099467,0.003602045211398723,0.01680398454592003,0.01929495381216834,0.01799617325991774,0.0012443438095449662,5,0.01929495381216834,0.01680398454592003,0.018049469179044184,0.0012454846331241554,0.26607557900840945,0.2729714717160981,0.2693759832207134,0.0034447881466728872,5,0.3259290043041456,0.2819516567673893,0.30394033053576747,0.021988673768378153
2,2,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",7.821652770042419,0.4538780450820923,5.216555237770081,1.0356258153915405,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.1994949494949495,0.23521320495185694,0.21658986175115208,0.017842769345961865,1,0.9312242090784044,0.9393939393939394,0.9353090742361719,0.004084865157767514,0.16841918287402816,0.2037195516506074,0.18531409274932317,0.017634017391129096,1,0.9415848880379311,0.9533781839947811,0.9474815360163561,0.00589664797842504,0.1994949494949495,0.23521320495185694,0.21658986175115208,0.017842769345961865,1,0.9312242090784044,0.9393939393939394,0.9353090742361719,0.004084865157767514,0.16888623114714507,0.2072448750864376,0.18724484480340947,0.019161754331994286,1,0.9294828294179908,0.9412889619343944,0.9353858956761926,0.005903066258201806,0.2778463874778286,0.3015013346956238,0.2891677479961545,0.011816640026197011,1,0.4072642003991414,0.3772609296586303,0.39226256502888585,0.015001635370255562
3,2,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",7.742300271987915,0.7605719566345215,5.845590949058533,0.3026198148727417,100.0,linear,True,"{'C': 100.0, 'kernel': 'linear', 'probability': True}",0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.16804191391569326,0.1920715636696251,0.17954260869588315,0.012003819686572615,2,0.9678974439652785,0.9712257705609291,0.9695616072631038,0.0016641632978252607,0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.1655025595308321,0.19844372472696314,0.18126834432187044,0.016455496077934225,2,0.9595883385293374,0.9615141121148058,0.9605512253220716,0.0009628867927341522,0.2772035831634937,0.29894525873093747,0.2876092435568654,0.010860880448449028,2,0.40031911842229567,0.3721031886633785,0.3862111535428371,0.01410796487945859
4,2,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",7.956458687782288,0.43293845653533936,4.608043432235718,0.6546409130096436,10000.0,linear,True,"{'C': 10000.0, 'kernel': 'linear', 'probability': True}",0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.16804191391569326,0.1920715636696251,0.17954260869588315,0.012003819686572615,2,0.9678974439652785,0.9712257705609291,0.9695616072631038,0.0016641632978252607,0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.1655025595308321,0.19844372472696314,0.18126834432187044,0.016455496077934225,2,0.9595883385293374,0.9615141121148058,0.9605512253220716,0.0009628867927341522,0.27513205360807513,0.2983522887484367,0.2862453590373331,0.011599483078570894,4,0.4014032545092857,0.3634161348110151,0.3824096946601504,0.01899355984913531
5,2,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",7.828078985214233,0.781937837600708,4.657910943031311,0.5343366861343384,1000000.0,linear,True,"{'C': 1000000.0, 'kernel': 'linear', 'probability': True}",0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.16804191391569326,0.1920715636696251,0.17954260869588315,0.012003819686572615,2,0.9678974439652785,0.9712257705609291,0.9695616072631038,0.0016641632978252607,0.18813131313131312,0.2200825309491059,0.2034233048057933,0.01596097576863078,2,0.9587345254470426,0.9595959595959596,0.9591652425215011,0.0004307170744584643,0.1655025595308321,0.19844372472696314,0.18126834432187044,0.016455496077934225,2,0.9595883385293374,0.9615141121148058,0.9605512253220716,0.0009628867927341522,0.2747971607057693,0.3009155255389209,0.28729752359826516,0.013047220628505893,3,0.4137628879062198,0.38559294820623663,0.3996779180562282,0.01408496984999158
0,3,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",3.665971040725708,0.31960439682006836,4.490371465682983,0.03754901885986328,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.13231552162849872,0.14188267394270124,0.1369321922317314,0.004780663488144243,6,0.14188267394270124,0.13231552162849872,0.13709909778559998,0.00478357615710126,0.017507397263821712,0.02013069316513087,0.018773280012774715,0.0013108493020822683,6,0.02013069316513087,0.017507397263821712,0.01881904521447629,0.0013116479506545785,0.13231552162849872,0.14188267394270124,0.1369321922317314,0.004780663488144243,6,0.14188267394270124,0.13231552162849872,0.13709909778559998,0.00478357615710126,0.030923178088458125,0.03525877679818621,0.033015339941144556,0.0021664794047517024,6,0.03525877679818621,0.030923178088458125,0.033090977443322164,0.0021677993548640424,0.34267570974372047,0.370592674892536,0.35614716165555843,0.01394998340191708,6,0.3986220810368302,0.3717997788362066,0.3852109299365184,0.013411151100311824
1,3,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",7.035062909126282,0.6556786298751831,6.304856181144714,0.8048051595687866,0.01,linear,True,"{'C': 0.01, 'kernel': 'linear', 'probability': True}",0.2035623409669211,0.21828103683492497,0.21066491112574062,0.007354866904837292,5,0.21691678035470668,0.20610687022900764,0.21151182529185716,0.00540495506284952,0.05002916545850632,0.055441613588886746,0.05264096564255428,0.0027045762739632035,5,0.05488589580549812,0.05110800511295081,0.052996950459224465,0.0018889453462736516,0.2035623409669211,0.21828103683492497,0.21066491112574062,0.007354866904837292,5,0.21691678035470668,0.20610687022900764,0.21151182529185716,0.00540495506284952,0.0797966210131329,0.0881413519695191,0.08382340691901248,0.004169824968957636,5,0.08737382694315021,0.08128685573578284,0.08433034133946653,0.003043485603683685,0.34420473850105593,0.3764467489998561,0.35976325969632944,0.01611118933971165,5,0.4171289932741123,0.39147760610724414,0.40430329969067824,0.012825693583434078
2,3,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",7.846062421798706,0.42139267921447754,4.937583923339844,0.011999368667602539,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.2748091603053435,0.29740791268758526,0.2857142857142857,0.011292496120398742,1,0.9590723055934516,0.9580152671755725,0.9585437863845121,0.0005285192089395374,0.22978298912417125,0.2399229037047415,0.23467604862881775,0.005066870246883323,1,0.9632939112241656,0.9599515327172642,0.961622721970715,0.0016711892534507222,0.2748091603053435,0.29740791268758526,0.2857142857142857,0.011292496120398742,1,0.9590723055934516,0.9580152671755725,0.9585437863845121,0.0005285192089395374,0.23476704682714444,0.24965788116819937,0.241952683148404,0.007440883734714501,1,0.9587488890564964,0.9570015019963092,0.9578751955264028,0.0008736935300935889,0.35753255849802507,0.38356839114740204,0.3700962618107264,0.013009989853044952,4,0.5144972108237049,0.4651396312550657,0.48981842103938533,0.024678789784319616
3,3,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",8.09792709350586,0.8689901828765869,5.775528907775879,0.5630035400390625,100.0,linear,True,"{'C': 100.0, 'kernel': 'linear', 'probability': True}",0.2544529262086514,0.2673942701227831,0.260697827518104,0.0064667320333097736,2,0.9836289222373806,0.9872773536895675,0.9854531379634741,0.0018242157260934255,0.22002738248301199,0.2269582846804761,0.22337191922477706,0.003463341022189773,2,0.9835767973242674,0.9869334781230455,0.9852551377236565,0.0016783403993890778,0.2544529262086514,0.2673942701227831,0.260697827518104,0.0064667320333097736,2,0.9836289222373806,0.9872773536895675,0.9854531379634741,0.0018242157260934255,0.2241841613899542,0.2386516295566349,0.23116550053819448,0.0072293295391215725,2,0.9827275199343012,0.9865514015782906,0.9846394607562958,0.0019119408219946954,0.35670542281676765,0.3861561789327711,0.37091701217360146,0.014716411930957587,3,0.5174272992838497,0.46477872196869974,0.4911030106262747,0.026324288657574968
4,3,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(3 of 5)",7.849633097648621,0.3287142515182495,4.8313068151474,0.853737473487854,10000.0,linear,True,"{'C': 10000.0, 'kernel': 'linear', 'probability': True}",0.2544529262086514,0.2673942701227831,0.260697827518104,0.0064667320333097736,2,0.9836289222373806,0.9872773536895675,0.9854531379634741,0.0018242157260934255,0.22002738248301199,0.2269582846804761,0.22337191922477706,0.003463341022189773,2,0.9835767973242674,0.9869334781230455,0.9852551377236565,0.0016783403993890778,0.2544529262086514,0.2673942701227831,0.260697827518104,0.0064667320333097736,2,0.9836289222373806,0.9872773536895675,0.9854531379634741,0.0018242157260934255,0.2241841613899542,0.2386516295566349,0.23116550053819448,0.0072293295391215725,2,0.9827275199343012,0.9865514015782906,0.9846394607562958,0.0019119408219946954,0.3579039717819215,0.38595472634929795,0.3714399843545923,0.014016837379716164,2,0.5071522424751872,0.4657915715728175,0.48647190702400234,0.02068033545118486
