,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
5,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",8.452597379684448,0.683147668838501,6.1755146980285645,0.5224096775054932,100000.0,linear,True,"{'C': 100000.0, 'kernel': 'linear', 'probability': True}",0.19949174078780177,0.226775956284153,0.21263989466754443,0.013633162266645746,1,0.9412568306010929,0.9479034307496823,0.9445801306753876,0.0033233000742947105,0.3799237611181703,0.3948087431693989,0.3870967741935484,0.007437610792498224,2,0.51775956284153,0.4650571791613723,0.4914083710014512,0.026351191840078864,0.2871616135484736,0.29828771674299803,0.2925232379977112,0.005559403761001756,3,0.4289785807575319,0.4147847583590576,0.42188166955829476,0.007096911199237166,0.4222513843665454,0.43349054039454965,0.42766748852223935,0.005615893111913828,3,0.5391001096434044,0.5201979105570043,0.5296490101002043,0.009451099543200059
0,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",4.054545879364014,0.3150758743286133,5.6209397315979,0.08839845657348633,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.09481668773704172,0.10164835164835165,0.09809084924292298,0.00341289282470671,5,0.10164835164835165,0.09481668773704172,0.09823251969269668,0.003415831955654966,0.3350189633375474,0.35302197802197804,0.3436471362738644,0.008993762052296529,6,0.38186813186813184,0.3805309734513274,0.3811995526597296,0.0006685792084022146,0.2685460882610699,0.27920811223680336,0.2736559983692555,0.005326424952402903,6,0.31132265201945997,0.294056323977365,0.30268948799841244,0.008633164021047496,0.4061590525429944,0.41766308375378064,0.41167250528917765,0.005747066320035957,6,0.4444505727578025,0.4284172080838707,0.4364338904208366,0.008016682336965897
1,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",5.9838948249816895,0.6228427886962891,6.023383736610413,0.27512800693511963,0.001,linear,True,"{'C': 0.001, 'kernel': 'linear', 'probability': True}",0.09481668773704172,0.10164835164835165,0.09809084924292298,0.00341289282470671,5,0.10164835164835165,0.09481668773704172,0.09823251969269668,0.003415831955654966,0.36030341340075855,0.3708791208791209,0.36537195523370636,0.00528330383895878,5,0.41208791208791207,0.41466498103666244,0.4133764465622872,0.0012885344743751859,0.27758286471672833,0.28930181236162655,0.2831993188875552,0.005854432075350417,5,0.3420034074247161,0.3076534419499792,0.3248284246873476,0.01717498273736845,0.4136968506756744,0.4258109658041575,0.41950269387089206,0.0060518458074649995,5,0.4678308349374853,0.4381951956227818,0.45301301528013355,0.014817819657351738
2,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",7.179991245269775,0.6927597522735596,5.515700578689575,0.4648857116699219,0.1,linear,True,"{'C': 0.1, 'kernel': 'linear', 'probability': True}",0.16687737041719342,0.16346153846153846,0.1652402896642528,0.0017064464123533478,4,0.23626373626373626,0.20353982300884957,0.21990177963629293,0.016361956627443344,0.3666245259165613,0.37637362637362637,0.37129690585911784,0.00487035595269534,4,0.45879120879120877,0.39823008849557523,0.428510648643392,0.03028056014781677,0.28380277995875214,0.2913709834899674,0.28742993741150047,0.0037808457592363918,4,0.34742809544629727,0.32530082456670606,0.33636446000650166,0.011063635439795605,0.4184079774242409,0.4272047464848115,0.42262394047631163,0.004394599968204044,4,0.4722324328954219,0.4486834820729902,0.46045795748420604,0.011774475411215846
3,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",7.968068599700928,1.1043519973754883,6.389728546142578,0.3395838737487793,10.0,linear,True,"{'C': 10.0, 'kernel': 'linear', 'probability': True}",0.17572692793931732,0.20054945054945056,0.18762343647136273,0.01240058211396993,1,0.9656593406593407,0.9633375474083439,0.9644984440338422,0.0011608966254983977,0.38558786346396967,0.3901098901098901,0.3877551020408163,0.002259067848382371,3,0.5563186813186813,0.4943109987357775,0.5253148400272294,0.031003841291451922,0.2898334897907533,0.29962812601478256,0.2945276933266936,0.004893104245696457,3,0.4268972618762976,0.3953783662161148,0.4111378140462062,0.015759447830091422,0.424954362476606,0.43499475293313783,0.4297663468428701,0.005015875633112158,3,0.5386307498748688,0.5085408401804373,0.523585795027653,0.015044954847215741
4,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",8.073909759521484,0.6576807498931885,5.562687158584595,0.8581178188323975,1000.0,linear,True,"{'C': 1000.0, 'kernel': 'linear', 'probability': True}",0.17572692793931732,0.20054945054945056,0.18762343647136273,0.01240058211396993,1,0.9656593406593407,0.9633375474083439,0.9644984440338422,0.0011608966254983977,0.38558786346396967,0.39697802197802196,0.39104674127715605,0.0056901789621889255,1,0.5659340659340659,0.49304677623261695,0.5294904210833414,0.03644364485072449,0.2909168598907074,0.3014363800191513,0.2959584732241552,0.005255234337024037,1,0.4274287900162899,0.3877112992043139,0.4075700446103019,0.019858745405988004,0.4254613789437638,0.43645282415624287,0.4307291683543529,0.005490993846568476,1,0.5389250957304382,0.5025405694285174,0.5207328325794778,0.018192263150960397
5,2,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",8.51057767868042,1.4457638263702393,5.934936881065369,0.11263525485992432,100000.0,linear,True,"{'C': 100000.0, 'kernel': 'linear', 'probability': True}",0.17572692793931732,0.20054945054945056,0.18762343647136273,0.01240058211396993,1,0.9656593406593407,0.9633375474083439,0.9644984440338422,0.0011608966254983977,0.38558786346396967,0.39285714285714285,0.3890717577353522,0.0036315122939049923,2,0.5576923076923077,0.5132743362831859,0.5354833219877468,0.022208985704560924,0.2928915701507649,0.29893632151678595,0.29578859384692247,0.003019775099017373,2,0.42734967527875506,0.39814012155479955,0.4127448984167773,0.014604776861977753,0.42713199690872705,0.43460326605520966,0.4307126973291612,0.003732420270158445,2,0.5393375575071486,0.5128189636472117,0.5260782605771801,0.013259296929968467
0,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",3.7532376050949097,0.33160579204559326,6.163744330406189,0.8153825998306274,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.12706480304955528,0.1366120218579235,0.1316655694535879,0.004770479225509073,5,0.1366120218579235,0.12706480304955528,0.1318384124537394,0.004773609404184115,0.4167725540025413,0.42213114754098363,0.41935483870967744,0.002677539885299365,6,0.5191256830601093,0.44599745870393903,0.48256157088202417,0.03656411217808514,0.3449566649710946,0.3661592530760309,0.3551741070335129,0.010594342510822998,6,0.40374473996276283,0.371470143553159,0.3876074417579609,0.01613729820480192,0.47148785174791613,0.4896980171910815,0.4802632573465975,0.009099112284256047,6,0.5232102569925482,0.49249021217022954,0.5078502345813889,0.01536002241115933
1,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",5.614804983139038,0.5897812843322754,5.878767251968384,0.5855326652526855,0.001,linear,True,"{'C': 0.001, 'kernel': 'linear', 'probability': True}",0.12706480304955528,0.1366120218579235,0.1316655694535879,0.004770479225509073,5,0.1366120218579235,0.12706480304955528,0.1318384124537394,0.004773609404184115,0.42947903430749684,0.45081967213114754,0.4397630019749835,0.010663322108801538,5,0.5368852459016393,0.45235069885641677,0.49461797237902805,0.04226727352261128,0.35306395404368435,0.37227700282104,0.36232264509373324,0.00960022514313076,5,0.4253286035548325,0.3806519053580724,0.4029902544564524,0.022338349098380034,0.4780077247736775,0.49485477691130036,0.4861262515444082,0.008418002545741848,5,0.5393558763362712,0.4992602721320122,0.5193080742341417,0.02004780210212953
2,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",7.3580403327941895,0.5013298988342285,5.476742386817932,0.7591084241867065,0.1,linear,True,"{'C': 0.1, 'kernel': 'linear', 'probability': True}",0.2630241423125794,0.28825136612021857,0.27518104015799866,0.012605340833513322,1,0.3237704918032787,0.30495552731893266,0.3143630095611057,0.009407482242173026,0.4269377382465057,0.46174863387978143,0.4437129690585912,0.01739403461606526,4,0.5532786885245902,0.47395171537484115,0.5136152019497157,0.03966348657487451,0.35512690672165137,0.3768634915995169,0.36560167968452006,0.010861165819566568,4,0.4306832537126297,0.3973715803636509,0.4140274170381403,0.016655836674489416,0.47926379975575445,0.4985209415176129,0.4885437390379667,0.009622257178929181,4,0.5420407447615815,0.5112125684571889,0.5266266566093851,0.015414088152196304
3,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",8.02828049659729,0.7517528533935547,5.877900719642639,0.18924105167388916,10.0,linear,True,"{'C': 10.0, 'kernel': 'linear', 'probability': True}",0.2630241423125794,0.24726775956284153,0.2554312047399605,0.007873025441808339,2,0.9863387978142076,0.9822109275730623,0.984274862693635,0.0020639351205726797,0.45235069885641677,0.4603825136612022,0.45622119815668205,0.0040132740684419126,2,0.6420765027322405,0.5641677255400254,0.6031221141361329,0.03895438859610756,0.3651950284926315,0.3855257816946325,0.37499233681643973,0.01015871090165936,1,0.5209498906379747,0.4499285193691611,0.4854392050035679,0.03551068563440679,0.48864728058942225,0.5058268144701439,0.49692602897697213,0.008584134408868665,1,0.6162833611084598,0.5560967696892268,0.5861900653988433,0.030093295709616497
4,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",8.147082924842834,0.3944286108016968,5.175197720527649,0.9756454229354858,1000.0,linear,True,"{'C': 1000.0, 'kernel': 'linear', 'probability': True}",0.2630241423125794,0.24726775956284153,0.2554312047399605,0.007873025441808339,2,0.9863387978142076,0.9822109275730623,0.984274862693635,0.0020639351205726797,0.44726810673443457,0.4672131147540984,0.45687952600395,0.009965964782018047,1,0.6366120218579235,0.5501905972045743,0.5934013095312489,0.043210712326674616,0.3626507105977508,0.38049875283042073,0.3712516104755088,0.008918169405767812,3,0.5247420689797636,0.44166884132594425,0.48320545515285396,0.04153661382690968,0.4866029318960736,0.5018682751149033,0.4939592394906644,0.007627666669990076,3,0.6190490845080843,0.548851055866033,0.5839500701870586,0.035099014321025634
5,3,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",8.139002799987793,0.953070878982544,5.790440678596497,0.23540747165679932,100000.0,linear,True,"{'C': 100000.0, 'kernel': 'linear', 'probability': True}",0.2630241423125794,0.24726775956284153,0.2554312047399605,0.007873025441808339,2,0.9863387978142076,0.9822109275730623,0.984274862693635,0.0020639351205726797,0.4498094027954257,0.45901639344262296,0.4542462146148782,0.004600476693109102,3,0.6229508196721312,0.5590851334180432,0.5910179765450871,0.031932843127043975,0.3618229191217223,0.3823794815599744,0.37172904400967527,0.01027154148531792,2,0.5131167220550162,0.4458171658265846,0.4794669439408004,0.03364977811421582,0.4858565685361774,0.5033743343118041,0.4942983095156104,0.008753139462637297,2,0.6091143407956457,0.5525469275759276,0.5808306341857867,0.02828370660985907
0,4,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",3.4388909339904785,0.3284916877746582,5.035411715507507,0.8021129369735718,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.2740076824583867,0.2899728997289973,0.2817643186306781,0.007979409569035189,5,0.2899728997289973,0.2740076824583867,0.281990291093692,0.00798260863530531,0.5710627400768246,0.5813008130081301,0.576036866359447,0.005116984988793383,6,0.6463414634146342,0.6338028169014085,0.6400721401580214,0.006269323256612835,0.4584705137271645,0.46225219939073503,0.46030783039583806,0.0018900850680263618,6,0.5184375996435869,0.5076527813986826,0.5130451905211348,0.005392409122452146,0.5687912048599821,0.573713200652203,0.5711825365878682,0.0024600116401482528,6,0.6196147789063069,0.6084889470053643,0.6140518629558356,0.005562915950471314
1,4,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",5.442355155944824,0.5975077152252197,5.231460928916931,0.2934952974319458,0.001,linear,True,"{'C': 0.001, 'kernel': 'linear', 'probability': True}",0.2740076824583867,0.2899728997289973,0.2817643186306781,0.007979409569035189,5,0.2899728997289973,0.2740076824583867,0.281990291093692,0.00798260863530531,0.5800256081946222,0.6029810298102981,0.5911784068466096,0.011473111063671455,2,0.6707317073170732,0.6798975672215108,0.675314637269292,0.004582929952218817,0.46253477656301056,0.48035455166169594,0.4711924421474937,0.008906316871882237,5,0.5576692546036403,0.5337096275103436,0.5456894410569919,0.011979813546648344,0.5719957642288628,0.5881560217387586,0.5798471599117483,0.008076890607051752,5,0.6491324159701767,0.628758169027373,0.6389452924987749,0.010187123471401827
2,4,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",7.887907981872559,0.5633935928344727,5.008825778961182,1.1109890937805176,0.1,linear,True,"{'C': 0.1, 'kernel': 'linear', 'probability': True}",0.36235595390524966,0.37533875338753386,0.3686635944700461,0.006488798283535133,1,0.4349593495934959,0.4212548015364917,0.42810707556499383,0.006852274028502109,0.5749039692701664,0.6016260162601627,0.5878867676102699,0.013355669004812035,4,0.6924119241192412,0.6696542893725992,0.6810331067459202,0.011378817373321026,0.47471198774104406,0.476925818311627,0.47578756836059,0.001106471684018399,2,0.5698184336104559,0.543541896942046,0.556680165276251,0.01313826833420495,0.5810922508740112,0.5854050621103237,0.5831876127518246,0.0021555414289177815,3,0.6582711126270736,0.6345984939569956,0.6464348032920346,0.011836309335038986
3,4,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(4 of 5)",8.03360915184021,0.9250469207763672,5.083702921867371,0.4396878480911255,10.0,linear,True,"{'C': 10.0, 'kernel': 'linear', 'probability': True}",0.3213828425096031,0.37669376693766937,0.34825543120473995,0.027644379163316836,2,0.981029810298103,0.9769526248399488,0.9789912175690259,0.0020385927290770822,0.5710627400768246,0.6084010840108401,0.5892034233048058,0.018661690212476247,3,0.7384823848238482,0.7259923175416133,0.7322373511827307,0.006245033641117448,0.46016361465829925,0.49230701483067296,0.47578035549254005,0.01606525928017993,3,0.6489037821107196,0.6377508154401066,0.6433272987754131,0.005576483335306526,0.5705220047333547,0.5973888433668273,0.5835751495072209,0.013428035813599436,2,0.7202055361745439,0.7083008453614195,0.7142531907679817,0.005952345406562198
