,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"SVC-split_x_y-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}-(1 of 5)",0.8074946403503418,0.022180795669555664,5.404939770698547,0.2003258466720581,1e-05,1e-05,rbf,True,"{'C': 1e-05, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,12,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.5880861850443599,0.6452054794520548,0.6155365371955234,0.028538095817596514,13,0.6424657534246575,0.6032953105196451,0.6228805319721513,0.019585221452506185,0.4602876111360794,0.48545774711972656,0.4723838581854951,0.012575571177687544,21,0.5016386946056918,0.45536079479155295,0.47849974469862233,0.02313894990706941,0.5696976029911293,0.5937288267500953,0.581246512368381,0.012006544782441972,21,0.605969495718041,0.5676155218753506,0.5867925087966959,0.01917698692134523
1,0,"SVC-split_x_y-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}-(1 of 5)",0.6637551784515381,0.11436867713928223,4.567585706710815,0.7041764259338379,1e-05,0.001,rbf,True,"{'C': 1e-05, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,12,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.5918884664131813,0.6520547945205479,0.6208031599736669,0.030060463006869192,8,0.6726027397260274,0.632446134347275,0.6525244370366512,0.02007830268937616,0.44152965185704757,0.5046714826599215,0.4718743105049067,0.031547091683053655,22,0.4812224926613855,0.4902763225527875,0.4857494076070865,0.0045269149457010105,0.556001234105112,0.6080415557023607,0.581010736913533,0.026000525733398266,22,0.5896863725893792,0.5914715483159851,0.5905789604526821,0.0008925878633029849
2,0,"SVC-split_x_y-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}-(1 of 5)",0.7529135942459106,0.123893141746521,4.222058892250061,0.28080499172210693,1e-05,0.1,rbf,True,"{'C': 1e-05, 'gamma': 0.1, 'kernel': 'rbf', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,12,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.5944233206590621,0.6383561643835617,0.6155365371955234,0.021949845787667198,13,0.6575342465753424,0.6489226869455006,0.6532284667604216,0.004305779814920918,0.3844582435490164,0.5093718425941718,0.4444891370993544,0.06240966901704664,41,0.5040938949051429,0.5684589416022043,0.5362764182536737,0.03218252334853072,0.5144220778012083,0.6115001633613346,0.5610757989723026,0.04850241474850047,41,0.6088269004737001,0.652056382106874,0.6304416412902871,0.02161474081658693
3,0,"SVC-split_x_y-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}-(1 of 5)",0.9178686141967773,0.21343135833740234,3.8859962224960327,0.5270117521286011,1e-05,10.0,rbf,True,"{'C': 1e-05, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,12,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.5918884664131813,0.6356164383561644,0.6129032258064516,0.02184748719602379,19,0.6328767123287671,0.5576679340937896,0.5952723232112783,0.03760438911748876,0.4458110873632525,0.47880359675491607,0.4616666053724127,0.01648380646234679,37,0.4714702870789107,0.4378791139855361,0.45467470053222336,0.016795586546687308,0.5592032306781204,0.5886500360677624,0.5733547566389096,0.014712292272618032,37,0.5815960067059656,0.550862900139477,0.5662294534227212,0.015366553283244266
4,0,"SVC-split_x_y-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}-(1 of 5)",0.5920044183731079,0.04473769664764404,3.644649624824524,0.4343189001083374,1e-05,1000.0,rbf,True,"{'C': 1e-05, 'gamma': 1000.0, 'kernel': 'rbf', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,12,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.5918884664131813,0.6356164383561644,0.6129032258064516,0.02184748719602379,19,0.5342465753424658,0.5564005069708492,0.5453235411566575,0.011076965814191708,0.44580382443433225,0.47872587957851725,0.4616254835885488,0.016448605921336082,40,0.3560237211549896,0.41757872968412113,0.38680122541955536,0.03077750426456577,0.5591906857048523,0.5885638872121263,0.5733068391612776,0.014675518102535057,40,0.4913536134995788,0.5355140933257901,0.5134338534126844,0.022080239913105676
5,0,"SVC-split_x_y-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}-(1 of 5)",0.6060415506362915,0.12153375148773193,3.110190272331238,0.6936174631118774,1e-05,100000.0,rbf,True,"{'C': 1e-05, 'gamma': 100000.0, 'kernel': 'rbf', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,12,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.5918884664131813,0.6356164383561644,0.6129032258064516,0.02184748719602379,19,0.6315068493150685,0.5614702154626109,0.5964885323888397,0.03501831692622881,0.445823420628259,0.47884627562500726,0.46169352210793396,0.01649896781534543,36,0.3763297897762793,0.43893700790429335,0.4076333988402863,0.03130360906400703,0.5592315274378281,0.5886877605350089,0.5733875841599756,0.014717002569267721,36,0.5093243435244358,0.5520993627731268,0.5307118531487813,0.02138750962434549
6,0,"SVC-split_x_y-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}-(1 of 5)",0.6700916290283203,0.0838172435760498,2.9574908018112183,0.1789342164993286,1e-05,scale,rbf,True,"{'C': 1e-05, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,12,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.5956907477820025,0.647945205479452,0.6208031599736669,0.026107512988911605,8,0.6561643835616439,0.6349809885931559,0.6455726860773998,0.01059169748424399,0.4844224220853018,0.5136361743970752,0.49846194755442264,0.014595853665738023,8,0.5562044861523718,0.5278082613236017,0.5420063737379868,0.014198112414385067,0.5882410688472108,0.6152108510550843,0.6012021886706128,0.013474715274569605,8,0.6461414163250943,0.6212619478386656,0.6337016820818799,0.012439734243214318
7,0,"SVC-split_x_y-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}-(1 of 5)",0.754291296005249,0.12879109382629395,3.5767390727996826,0.28366947174072266,0.001,1e-05,rbf,True,"{'C': 0.001, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,12,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.5868187579214195,0.6342465753424658,0.6096115865701119,0.023696013965448355,40,0.6095890410958904,0.5994930291508238,0.6045410351233571,0.005048005972533298,0.4125958505900613,0.47169905683199204,0.4409996297583361,0.029529303195176812,42,0.43359911057906114,0.45213295855992797,0.4428660345694946,0.009266923990433412,0.5335597216583235,0.5831059755842886,0.5573706271000315,0.024754432921560675,42,0.5543360004282826,0.5648481038746987,0.5595920521514907,0.005256051723208088
8,0,"SVC-split_x_y-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}-(1 of 5)",0.6995272636413574,0.0008838176727294922,3.168010711669922,0.03366804122924805,0.001,0.001,rbf,True,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,12,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.5994930291508238,0.6465753424657534,0.6221198156682027,0.02352339227276158,7,0.6671232876712329,0.6400506970849176,0.6535869923780753,0.013536295293157639,0.47696672215952163,0.5154372438045739,0.49545485961896085,0.019220745708503052,10,0.527100399847221,0.49988910439742273,0.5134947521223219,0.01360564772489914,0.5828644648915207,0.6164419013136381,0.5990010867402011,0.016776049281773925,10,0.6242380974199987,0.5999896500126394,0.612113873716319,0.012124223703679658
9,0,"SVC-split_x_y-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}-(1 of 5)",0.823550820350647,0.12092721462249756,3.8973554372787476,0.31314384937286377,0.001,0.1,rbf,True,"{'C': 0.001, 'gamma': 0.1, 'kernel': 'rbf', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,12,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.5931558935361216,0.6383561643835617,0.6148782093482554,0.022583081142749307,16,0.6356164383561644,0.5716096324461344,0.6036130354011494,0.032003402955015026,0.4791160920580467,0.512219127425044,0.4950247265662153,0.016539027748028193,11,0.5991592827594637,0.5399478276911521,0.5695535552253079,0.0296057275341558,0.5841625064582942,0.6138509916278811,0.5984301787254427,0.01483304097563974,11,0.6782646728764029,0.6284251608177734,0.6533449168470882,0.024919756029314732
