,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",3.33857262134552,0.5788849592208862,1.1480226516723633,0.08310341835021973,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3193916349809886,0.34383561643835614,0.33113890717577354,0.012212767896165265,3,0.34383561643835614,0.3193916349809886,0.33161362570967234,0.012221990728683768,0.10201101649582907,0.11822293113154438,0.10980212754525116,0.008099840483996104,5,0.11822293113154438,0.10201101649582907,0.11011697381368672,0.008105957317857654,0.3193916349809886,0.34383561643835614,0.33113890717577354,0.012212767896165265,3,0.34383561643835614,0.3193916349809886,0.33161362570967234,0.012221990728683768,0.1546334140541962,0.17594850097049416,0.16487700421146909,0.010649501172685412,5,0.17594850097049416,0.1546334140541962,0.16529095751234518,0.010657543458148983,0.444877472572089,0.4762093601425115,0.45993493006149544,0.015654122112377194,6,0.47680258231329137,0.4449895561125207,0.46089606921290605,0.015906513100385322
1,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",5.954981327056885,2.8360698223114014,1.2795518636703491,0.1863616704940796,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3193916349809886,0.34383561643835614,0.33113890717577354,0.012212767896165265,3,0.3452054794520548,0.3193916349809886,0.3322985572165217,0.012906922235533108,0.1024003715206223,0.11822293113154438,0.11000436659367899,0.007905309877134914,4,0.15916261905665388,0.10201101649582907,0.13058681777624148,0.028575801280412406,0.3193916349809886,0.34383561643835614,0.33113890717577354,0.012212767896165265,3,0.3452054794520548,0.3193916349809886,0.3322985572165217,0.012906922235533108,0.15508033143585576,0.17594850097049416,0.16510914233795324,0.010426211105946919,4,0.18344503289331554,0.1546334140541962,0.16903922347375588,0.01440580941955967,0.44739941108553954,0.4761288998776177,0.46120620951754554,0.014353904620860317,5,0.4824524955945545,0.44483404244430785,0.4636432690194312,0.018809226575123322
2,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",15.050681114196777,1.3406126499176025,1.993512511253357,0.18492233753204346,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,5,0.34383561643835614,0.3193916349809886,0.33161362570967234,0.012221990728683768,0.10173515276678698,0.11822293113154438,0.10965883822187118,0.008237668263796937,6,0.1543108916985422,0.10201101649582907,0.12816095409718564,0.026149937601356567,0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,5,0.34383561643835614,0.3193916349809886,0.33161362570967234,0.012221990728683768,0.15416788534659256,0.17594850097049416,0.16463519897756568,0.010882089880252582,6,0.17842457212705579,0.1546334140541962,0.166528993090626,0.011895579036429793,0.44468481064300874,0.4811574377557554,0.4622128012896875,0.018222552257627575,4,0.4796633456433647,0.45352469554131625,0.46659402059234045,0.013069325051024233
3,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",30.11059272289276,3.9450286626815796,2.646361231803894,0.018604636192321777,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3181242078580482,0.3410958904109589,0.32916392363396973,0.011477173949439775,6,0.34657534246575344,0.32192648922686945,0.33425091584631145,0.012324426619441997,0.13102027883396705,0.146321521212511,0.13837373962154906,0.007644847956460921,3,0.19437363561372212,0.1617161977749926,0.17804491669435735,0.016328718919364757,0.3181242078580482,0.3410958904109589,0.32916392363396973,0.011477173949439775,6,0.34657534246575344,0.32192648922686945,0.33425091584631145,0.012324426619441997,0.1619370015534053,0.18561969211394472,0.17331841308019516,0.011832409686491411,3,0.19383707339634415,0.16794980853204608,0.18089344096419513,0.012943632432149035,0.4492286499639353,0.47991364643398443,0.4639752249627081,0.01533092063733379,3,0.491392221797286,0.4603522858829651,0.47587225384012555,0.01551996795716043
4,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",38.52105498313904,1.6841232776641846,2.2263909578323364,0.4591768980026245,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.33713561470215464,0.363013698630137,0.3495720868992758,0.012929278037669115,2,0.3767123287671233,0.38022813688212925,0.3784702328246263,0.0017579040575029792,0.1589526550948124,0.2154422915773972,0.1861004066631382,0.02822350442802434,2,0.19534493249354537,0.20935843522254668,0.20235168385804603,0.007006751364500657,0.33713561470215464,0.363013698630137,0.3495720868992758,0.012929278037669115,2,0.3767123287671233,0.38022813688212925,0.3784702328246263,0.0017579040575029792,0.20642265604875862,0.2405959325437354,0.22284562631955063,0.017073744504860114,2,0.2443818476849445,0.2538276807771936,0.24910476423106903,0.004722916546124542,0.4594105650450843,0.48457665294352664,0.47150486666843056,0.012573548662447274,2,0.5202889952851968,0.5026348880696532,0.511461941677425,0.008827053607771806
5,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",30.954102754592896,4.177083730697632,0.8195672035217285,0.25513195991516113,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3650190114068441,0.3698630136986301,0.3673469387755102,0.002420173480382194,1,0.40684931506849314,0.39036755386565275,0.39860843446707295,0.008240880601420197,0.1808243030067661,0.19588523229806853,0.18806227429225048,0.007524782084131152,1,0.24714365960474965,0.24472354807683663,0.24593360384079316,0.0012100557639565107,0.3650190114068441,0.3698630136986301,0.3673469387755102,0.002420173480382194,1,0.40684931506849314,0.39036755386565275,0.39860843446707295,0.008240880601420197,0.23787137313062684,0.2504221851554591,0.2439030339457207,0.0062706705302902725,1,0.28346143375616273,0.26498533060528395,0.27422338218072334,0.009238051575439388,0.47617989691932044,0.49389473060942135,0.48469327979869736,0.008850732952555201,1,0.5421128208766025,0.5216639972137801,0.5318884090451913,0.010224411831411206
0,1,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",11.327092051506042,0.9619263410568237,1.148543119430542,0.19099807739257812,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.11630847029077118,0.14285714285714285,0.12903225806451613,0.013262914464696523,6,0.14835164835164835,0.1390644753476612,0.1437080618496548,0.004643586501993577,0.020511236100002585,0.05239123474455435,0.03579012945960343,0.015926283850926152,6,0.02942112963664688,0.03329180292312354,0.03135646627988521,0.00193533664323833,0.11630847029077118,0.14285714285714285,0.12903225806451613,0.013262914464696523,6,0.14835164835164835,0.1390644753476612,0.1437080618496548,0.004643586501993577,0.03453905404616492,0.049238491834165704,0.04158394588926207,0.0073433948749787375,6,0.048779330430806,0.041873250480329846,0.04532629045556792,0.003453039975238076,0.22918242036346773,0.24608036554994753,0.23728097473855483,0.008441702728342522,6,0.2637036745674719,0.23990619294308932,0.2518049337552806,0.011898740812191291
1,1,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",9.477911114692688,0.429284930229187,1.15915048122406,0.056461453437805176,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.1390644753476612,0.15934065934065933,0.1487820934825543,0.010129368739520968,5,0.1771978021978022,0.15676359039190899,0.1669806962948556,0.01021710590294661,0.03616648979747802,0.08237329081544839,0.0583116847553993,0.023083521334503698,4,0.04969975697139382,0.03605798594446995,0.042878871457931886,0.006820885513461935,0.1390644753476612,0.15934065934065933,0.1487820934825543,0.010129368739520968,5,0.1771978021978022,0.15676359039190899,0.1669806962948556,0.01021710590294661,0.05457795176729538,0.06627914489473963,0.060185896860632714,0.005845562455004414,5,0.07393691172490462,0.05663789905114355,0.06528740538802408,0.008649506336880532,0.24445540289355192,0.26178807943758503,0.2527623077810148,0.008658881376199077,5,0.28529291445784455,0.2618400086283755,0.27356646154311004,0.011726452914734536
2,1,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",20.265013575553894,2.3527978658676147,2.386013388633728,0.16836869716644287,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.16055625790139064,0.15796703296703296,0.15931533903884135,0.001293498526089908,4,0.2087912087912088,0.16055625790139064,0.18467373334629972,0.02411747544490908,0.05977404720825338,0.04092214258927585,0.05073903301298304,0.00941784180858905,5,0.07576912154713271,0.04001233879315957,0.057890730170146135,0.01787839137698657,0.16055625790139064,0.15796703296703296,0.15931533903884135,0.001293498526089908,4,0.2087912087912088,0.16055625790139064,0.18467373334629972,0.02411747544490908,0.07774154347435419,0.06300018087542718,0.07067655863431545,0.007364339243472982,4,0.10488183838058042,0.062287090654195146,0.08358446451738778,0.021297373863192637,0.2586800283084705,0.26486183263897195,0.2616427363747016,0.003088242618080425,4,0.314222943044388,0.26839282679931376,0.2913078849218509,0.022915058122537135
3,1,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",29.616913557052612,1.1791431903839111,2.5865087509155273,0.12062835693359375,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.16434892541087232,0.17445054945054944,0.16919025674786042,0.005046466080660625,3,0.21153846153846154,0.179519595448799,0.19552902849363027,0.016009433044831267,0.08885915506419828,0.05947723339719549,0.07477749675374533,0.014678320089399838,2,0.09182629612982943,0.07468909486562124,0.08325769549772533,0.008568600632104094,0.16434892541087232,0.17445054945054944,0.16919025674786042,0.005046466080660625,3,0.21153846153846154,0.179519595448799,0.19552902849363027,0.016009433044831267,0.08136047442264388,0.08200139746512064,0.08166764491304748,0.00032018578215430764,3,0.11056224101043945,0.0856188219733623,0.09809053149190088,0.01247170951853857,0.2618513072216701,0.2771454034818519,0.2691811966735545,0.007640468276013258,3,0.3247298874691618,0.2941929984084003,0.3094614429387811,0.01526844453038076
