,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",8.724112510681152,0.5328199863433838,0.9443368911743164,0.09607768058776855,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.35069885641677256,0.3756830601092896,0.3627386438446346,0.012483910453227628,3,0.4016393442622951,0.35069885641677256,0.3761691003395338,0.02547024392276126,0.1593141700368327,0.20756908143809813,0.1825680180590357,0.02411163470630273,6,0.19994777046291884,0.18284416903493791,0.19139596974892836,0.008551800713990462,0.35069885641677256,0.3756830601092896,0.3627386438446346,0.012483910453227628,3,0.4016393442622951,0.35069885641677256,0.3761691003395338,0.02547024392276126,0.21499817038421448,0.24562905218642922,0.22975906931721066,0.015305398171916855,6,0.2609767943534399,0.21949543905662952,0.2402361167050347,0.02074067764840519,0.47193550103887505,0.5063973551444522,0.48854253014044347,0.017219628289977224,2,0.5273723602830517,0.48409416936430566,0.5057332648236786,0.02163909545937301
1,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",8.410656929016113,0.511300802230835,1.0077290534973145,0.1855483055114746,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.37229987293519695,0.41530054644808745,0.39302172481895986,0.02148623843169286,1,0.4521857923497268,0.40533672172808133,0.42876125703890405,0.023424535310822725,0.19342908564921,0.2386132831850988,0.21520316899106032,0.022577284546712595,5,0.27084502941061966,0.25085763196199823,0.26085133068630895,0.009993698724310718,0.37229987293519695,0.41530054644808745,0.39302172481895986,0.02148623843169286,1,0.4521857923497268,0.40533672172808133,0.42876125703890405,0.023424535310822725,0.2523911049577114,0.3022339800854294,0.27641018632274733,0.02490509593516492,5,0.328003567335789,0.2899065550210246,0.30895506117840676,0.01904850615738221,0.4856181106729329,0.5246321174122992,0.5044188038481904,0.019494212124989297,1,0.5739846898029379,0.5411765402989341,0.557580615050936,0.016404074752001896
2,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",16.300785660743713,2.381839871406555,2.0154839754104614,0.2833791971206665,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.34942820838627703,0.38524590163934425,0.3666886109282423,0.017897103334391644,2,0.4959016393442623,0.4599745870393901,0.4779381131918262,0.0179635261524361,0.20160488677605337,0.25825636620814235,0.2289050072133734,0.028307165798719745,4,0.38155817488517524,0.36366708181779056,0.3726126283514829,0.008945546533692339,0.34942820838627703,0.38524590163934425,0.3666886109282423,0.017897103334391644,2,0.4959016393442623,0.4599745870393901,0.4779381131918262,0.0179635261524361,0.25381291348233803,0.30103771492783205,0.27657035565357013,0.023596917463236063,4,0.40395229327807164,0.36954118567386596,0.3867467394759688,0.01720555380210284,0.463194063146986,0.5040298164276913,0.4828726486647453,0.020404488112587202,4,0.6399812266450093,0.6131688310812796,0.6265750288631444,0.01340619778186486
3,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",26.047176599502563,4.740808725357056,1.9692440032958984,0.3975510597229004,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.35324015247776364,0.3702185792349727,0.36142198815009874,0.008483646782673517,5,0.6639344262295082,0.6899618805590851,0.6769481533942967,0.013013727164788491,0.25398173613262054,0.2939476726188127,0.27324116043011404,0.019969864895971846,3,0.6388189615484697,0.6998415554015669,0.6693302584750183,0.03051129692654858,0.35324015247776364,0.3702185792349727,0.36142198815009874,0.008483646782673517,5,0.6639344262295082,0.6899618805590851,0.6769481533942967,0.013013727164788491,0.28945228245817595,0.320874214307053,0.30459438523196003,0.015700663839299783,3,0.627008312759871,0.6677167653171631,0.647362539038517,0.020354226278646026,0.46846231402261646,0.49102322295854917,0.4793343254387473,0.011273057583338665,6,0.7866415726046877,0.8069833502505881,0.796812461427638,0.010170888822950197
4,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",36.75503098964691,0.6971358060836792,1.8797601461410522,0.5000914335250854,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.35069885641677256,0.3702185792349727,0.36010533245556287,0.009753461616518097,6,0.9084699453551912,0.9021601016518425,0.9053150235035168,0.003154921851674375,0.2658835698292563,0.30717263930833216,0.2857806066025832,0.020630997586217163,2,0.9148862254416019,0.9033640417251027,0.9091251335833523,0.005761091858249634,0.35069885641677256,0.3702185792349727,0.36010533245556287,0.009753461616518097,6,0.9084699453551912,0.9021601016518425,0.9053150235035168,0.003154921851674375,0.29917015537037983,0.33376834288710366,0.3158428829952922,0.01728775029688547,2,0.904742147056488,0.8999857331571188,0.9023639401068034,0.0023782069496846026,0.46667460756809415,0.49333330594820024,0.4795213272614698,0.01332060879236774,5,0.947736143637783,0.9454801234343804,0.9466081335360816,0.0011280101017013267
5,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",35.30234491825104,3.40985906124115,0.6848444938659668,0.20999908447265625,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3545108005082592,0.37158469945355194,0.3627386438446346,0.00853135157492859,3,0.9863387978142076,0.98856416772554,0.9874514827698738,0.0011126849556661877,0.2683426809153436,0.3111800494295138,0.2889858367760234,0.02140463947398029,1,0.9885401027707575,0.989906802663911,0.9892234527173343,0.0006833499465767057,0.3545108005082592,0.37158469945355194,0.3627386438446346,0.00853135157492859,3,0.9863387978142076,0.98856416772554,0.9874514827698738,0.0011126849556661877,0.302555093743883,0.33510795457741244,0.31824218665378656,0.016265757541989563,1,0.9861794140644408,0.9888250533532994,0.9875022337088701,0.0013228196444293183,0.4789054661518789,0.491279259431117,0.4848683474424663,0.0061828397320913735,3,0.9929417122040072,0.9942820838627701,0.9936118980333886,0.0006701858293814422
0,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",10.750922203063965,0.9312703609466553,0.7726657390594482,0.0197904109954834,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.12595419847328243,0.13915416098226466,0.13232389730085584,0.0065959625956707015,5,0.16780354706684858,0.14631043256997456,0.15705698981841157,0.010746557248437011,0.027595161924539428,0.03137202804795398,0.029417704958418868,0.001887283214777782,6,0.038539679587788526,0.031435751812986246,0.03498771570038739,0.0035519638874011404,0.12595419847328243,0.13915416098226466,0.13232389730085584,0.0065959625956707015,5,0.16780354706684858,0.14631043256997456,0.15705698981841157,0.010746557248437011,0.044460513592583795,0.049480381853523325,0.04688287266781004,0.0025084058581091124,6,0.06207225505144356,0.050456039257710014,0.05626414715457678,0.005808107896866772,0.2334401227271791,0.2467032960483856,0.23984032420475931,0.006627548757585141,4,0.28075043062372557,0.26053609119040166,0.2706432609070636,0.010107169716661951
1,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",9.830477356910706,1.4295662641525269,1.0516314506530762,0.15388274192810059,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.14885496183206107,0.15143246930422918,0.15009874917709018,0.0012879690275569957,2,0.21964529331514324,0.1946564885496183,0.20715089093238076,0.012494402382762462,0.0537688071868225,0.05992624232621409,0.056740104064488095,0.003076842971111353,5,0.09146004529437614,0.0774762497972092,0.08446814754579267,0.00699189774858347,0.14885496183206107,0.15143246930422918,0.15009874917709018,0.0012879690275569957,2,0.21964529331514324,0.1946564885496183,0.20715089093238076,0.012494402382762462,0.07600268768396023,0.08085575247132802,0.07834455502374996,0.0024250549037591667,5,0.12118090620199178,0.10492143782449127,0.11305117201324152,0.008129734188750251,0.24246284247709796,0.24608705812709838,0.2442117233667953,0.0018110044517005521,2,0.34612998533091166,0.31975323662457733,0.3329416109777445,0.013188374353167165
2,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",20.450409531593323,1.7097293138504028,1.9811495542526245,0.03073441982269287,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.13740458015267176,0.1446111869031378,0.14088215931533904,0.003601109361896741,4,0.31923601637107774,0.30407124681933845,0.3116536315952081,0.007582384775869644,0.08277311286471789,0.09340077839395712,0.08790153869284979,0.005310597228019386,4,0.24921601652133374,0.2765212226646238,0.2628686195929788,0.013652603071645036,0.13740458015267176,0.1446111869031378,0.14088215931533904,0.003601109361896741,4,0.31923601637107774,0.30407124681933845,0.3116536315952081,0.007582384775869644,0.09549839440782579,0.10682479429425182,0.10096399751299386,0.005659751680630744,4,0.25908324922597686,0.26072946277616327,0.25990635600107004,0.000823106775093202,0.23562215571164336,0.23837852801950637,0.2369522550544107,0.0013773469909505699,5,0.46929208336577727,0.46691597609069097,0.4681040297282341,0.0011880536375431516
3,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",30.11626386642456,0.5407776832580566,2.1052974462509155,0.18675196170806885,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.13994910941475827,0.14870395634379263,0.14417379855167872,0.0043747580976414195,3,0.5525238744884038,0.5674300254452926,0.5599769499668482,0.007453075478444426,0.0873817578955481,0.11304745586619575,0.0997668511229903,0.012825035199226962,2,0.5436943340927723,0.5700489492117129,0.5568716416522426,0.013177307559470275,0.13994910941475827,0.14870395634379263,0.14417379855167872,0.0043747580976414195,3,0.5525238744884038,0.5674300254452926,0.5599769499668482,0.007453075478444426,0.10547896248450794,0.12625653185488683,0.11550526817804824,0.010382459064009825,2,0.5309383977797503,0.5498389266690279,0.5403886622243891,0.009450264444638812,0.2430879510642366,0.2404384379296167,0.24180941707629955,0.0013239499370395328,3,0.6791649083163015,0.6942205623875405,0.686692735351921,0.007527827035619494
