,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"KNeighborsClassifier-split_x_y-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.0027556419372558594,0.00018358230590820312,0.2493436336517334,0.005174398422241211,brute,hamming,1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}",0.3358681875792142,0.3506849315068493,0.34298880842659646,0.007402781534617116,10,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.3472750316856781,0.3589041095890411,0.35286372613561556,0.005810151244301099,10,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.3415445278563118,0.35623463294695895,0.3486042886964516,0.0073395098975693055,10,0.9864184521718767,0.9861774614626324,0.9862979568172545,0.00012049535462216321,0.45753955895113013,0.4680868829502073,0.4626083848361376,0.0052696824431421865,10,0.9892845309283383,0.9886455659468799,0.9889650484376091,0.0003194824907292171
1,0,"KNeighborsClassifier-split_x_y-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.002871394157409668,6.282329559326172e-05,0.2708989381790161,0.012059330940246582,brute,hamming,5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}",0.37389100126742714,0.3726027397260274,0.37327188940092165,0.0006436447033847977,9,0.541095890410959,0.5247148288973384,0.5329053596541486,0.008190530756810255,0.5703422053231939,0.5986301369863014,0.5839368005266623,0.014133292658016994,8,1.0,1.0,1.0,0.0,0.4038846099682569,0.4003717363306378,0.40219639551436487,0.0017551113945829646,9,0.623607305936071,0.5976341360371756,0.6106207209866233,0.01298658494944771,0.5597649385426037,0.5696605803723346,0.5645205794482677,0.004944087241305853,9,0.781387922306849,0.7726567892321868,0.777022355769518,0.004365566537331056
2,0,"KNeighborsClassifier-split_x_y-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.003355860710144043,0.0003148317337036133,0.26575326919555664,0.007943153381347656,brute,hamming,10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}",0.38149556400506973,0.40273972602739727,0.391705069124424,0.010614065486005988,7,0.4657534246575342,0.47021546261089986,0.46798444363421704,0.0022310189766828192,0.5728770595690748,0.5958904109589042,0.5839368005266623,0.01149799264604527,8,0.8890410958904109,0.8390367553865653,0.8640389256384882,0.025002170251922806,0.44351588771740647,0.4558598441132669,0.4494481379932314,0.006167320763434401,8,0.5831680800173954,0.5644386102561015,0.5738033451367485,0.00936473488064693,0.5714524627529523,0.5906609272041831,0.5806836537005483,0.009596984779004454,8,0.7269036235418659,0.7166113845432164,0.7217575040425411,0.005146119499324753
3,0,"KNeighborsClassifier-split_x_y-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.002624988555908203,8.440017700195312e-05,0.2704894542694092,0.014019250869750977,brute,hamming,15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",0.39543726235741444,0.4178082191780822,0.40618828176431865,0.011177037740044728,3,0.44931506849315067,0.4435994930291508,0.44645728076115077,0.002857787731999934,0.5906210392902408,0.6164383561643836,0.6030283080974326,0.012898917438452874,7,0.8136986301369863,0.7629911280101395,0.7883448790735629,0.025353751063423413,0.4551963421735254,0.48276121899409324,0.46844345216629335,0.013772038048839016,7,0.5653040870849089,0.543736280618409,0.5545201838516589,0.010783903233249958,0.5797542449003266,0.606430891683611,0.5925744898982183,0.013328258163689603,7,0.7014740454849777,0.689530795744642,0.6955024206148099,0.005971624870167835
4,0,"KNeighborsClassifier-split_x_y-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.002581357955932617,7.224082946777344e-05,0.26929783821105957,0.008095979690551758,brute,hamming,20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}",0.394169835234474,0.4191780821917808,0.40618828176431865,0.01249468774603059,3,0.4452054794520548,0.44106463878326996,0.4431350591176624,0.00207042033439242,0.5931558935361216,0.6150684931506849,0.6036866359447005,0.010948032077384904,6,0.7657534246575343,0.7503168567807351,0.7580351407191347,0.007718283938399573,0.4647644419870966,0.4940233896509056,0.47882568740815024,0.014618434289330726,6,0.5583408934829148,0.5432450529911936,0.5507929732370542,0.007547920245860595,0.5836309848550818,0.613053312982613,0.5977707475496821,0.014700062876952072,4,0.6844245147239848,0.6745986081998996,0.6795115614619422,0.0049129532620426075
5,0,"KNeighborsClassifier-split_x_y-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.002710700035095215,1.9431114196777344e-05,0.27723073959350586,0.017249584197998047,brute,hamming,25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0.3979721166032953,0.426027397260274,0.41145490454246214,0.014017054935303298,1,0.44246575342465755,0.42839036755386567,0.43542806048926164,0.007037692935395939,0.5906210392902408,0.6205479452054794,0.6050032916392364,0.014952161391164197,5,0.7534246575342466,0.714828897338403,0.7341267774363248,0.01929788009792177,0.4673460255104803,0.4994194714260746,0.48275986061145715,0.016024621491410148,5,0.5546301910481896,0.5320261182400516,0.5433281546441207,0.01130203640406896,0.5840803086722911,0.6138774765895821,0.5984002116213513,0.014887341342964999,3,0.673911893558451,0.6639272657815672,0.6689195796700091,0.004992313888441902
6,0,"KNeighborsClassifier-split_x_y-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.0025550127029418945,1.2516975402832031e-05,0.3173990249633789,0.031095504760742188,brute,hamming,40,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0.4005069708491762,0.4191780821917808,0.40947992100065833,0.009328510970620164,2,0.4465753424657534,0.4055766793409379,0.4260760109033457,0.02049933156240777,0.5880861850443599,0.6397260273972603,0.6129032258064516,0.02580043721398138,4,0.7191780821917808,0.6818757921419518,0.7005269371668663,0.018651145024914495,0.4766640798088353,0.5046473302553206,0.4901122515178111,0.013981067007403659,1,0.5504742676138253,0.512886879654416,0.5316805736341207,0.01879369397970465,0.5889778926480739,0.6144172562412509,0.6012035249212926,0.01271008340157227,1,0.6643876633454352,0.634929858772697,0.6496587610590661,0.014728902286369083
7,0,"KNeighborsClassifier-split_x_y-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.0025551319122314453,1.6689300537109375e-06,0.3030136823654175,0.0070389509201049805,brute,hamming,60,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0.3929024081115336,0.4095890410958904,0.4009216589861751,0.00833702054478616,5,0.4410958904109589,0.4017743979721166,0.42143514419153777,0.019660746219421155,0.5944233206590621,0.6493150684931507,0.6208031599736669,0.027425162994897466,1,0.6958904109589041,0.6552598225602028,0.6755751167595534,0.020315294199350686,0.4747258510533998,0.4988664958881635,0.48632734593778265,0.01206121403523927,2,0.5451148527917753,0.5057904856738309,0.5254526692328031,0.0196621835589722,0.5909402231331329,0.6089834801517595,0.5996114394751983,0.009014820701106567,2,0.6567016738479258,0.6248564983231553,0.6407790860855405,0.015922587762385254
8,0,"KNeighborsClassifier-split_x_y-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.0026105642318725586,6.020069122314453e-05,0.3018333911895752,0.010211467742919922,brute,hamming,80,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0.3776932826362484,0.40821917808219177,0.3923633969716919,0.015251430154867388,6,0.4191780821917808,0.39923954372623577,0.4092088129590083,0.009969269232772526,0.6007604562737643,0.6287671232876713,0.6142198815009875,0.013992766455930259,3,0.6945205479452055,0.6514575411913816,0.6729890445682936,0.021531503376911953,0.4709598638883297,0.5028037501174462,0.48626337734932706,0.015909928262152047,3,0.5305588888403255,0.5024936270829077,0.5165262579616166,0.01403263087870893,0.5834851028253327,0.6113744639148908,0.5968881532502026,0.013934157753848861,5,0.6425837064367228,0.6186019488838529,0.6305928276602879,0.011990878776434954
9,0,"KNeighborsClassifier-split_x_y-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.0026857852935791016,5.555152893066406e-05,0.31184935569763184,0.015430688858032227,brute,hamming,100,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0.38276299112801015,0.3917808219178082,0.3870967741935484,0.004505512923693613,8,0.4178082191780822,0.385297845373891,0.4015530322759866,0.016255186902095597,0.6070975918884665,0.6315068493150685,0.618828176431863,0.012195418982327401,2,0.6808219178082192,0.6451204055766794,0.6629711616924493,0.017850756115769917,0.47399446133187517,0.49540269466291514,0.48428281573059745,0.010696039235463282,4,0.5300275783926237,0.4943733468648496,0.5122004626287366,0.01782711576388704,0.5843973027487461,0.6085558086527161,0.5960073812937745,0.012070137830774536,6,0.6386733493084461,0.6142201815661366,0.6264467654372914,0.012226583871154773
