,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",4.762470841407776,0.35638487339019775,5.943215012550354,0.5194078683853149,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,5,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.10120301162531063,0.11822293113154438,0.10938243311283573,0.008503538055106742,5,0.11822293113154438,0.10120301162531063,0.1097129713784275,0.008509959753116872,0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,5,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.15355610802378863,0.17594850097049416,0.16431742918974981,0.011187747715109506,5,0.17594850097049416,0.15355610802378863,0.1647523044971414,0.011196196473352765,0.5125046017594016,0.5566829448794186,0.5337358002305091,0.022072502857315712,6,0.5758411494755926,0.5264761291018848,0.5511586392887386,0.024682510186853912
1,0,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",11.60752284526825,3.082867741584778,5.599546194076538,1.155703067779541,0.01,linear,True,"{'C': 0.01, 'kernel': 'linear', 'probability': True}",0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,5,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.10120301162531063,0.11822293113154438,0.10938243311283573,0.008503538055106742,5,0.11822293113154438,0.10120301162531063,0.1097129713784275,0.008509959753116872,0.3181242078580482,0.34383561643835614,0.3304805793285056,0.012846003251247344,5,0.34383561643835614,0.3181242078580482,0.33097991214820216,0.01285570429015398,0.15355610802378863,0.17594850097049416,0.16431742918974981,0.011187747715109506,5,0.17594850097049416,0.15355610802378863,0.1647523044971414,0.011196196473352765,0.5160805815095892,0.5596949978344639,0.537040768420161,0.021790752232053862,5,0.5905447112299623,0.5482837383193094,0.5694142247746359,0.021130486455326447
2,0,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",13.183990359306335,2.008684992790222,6.002001047134399,0.9819989204406738,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.42585551330798477,0.4534246575342466,0.4391046741277156,0.013774170141573183,1,0.9575342465753425,0.9581749049429658,0.9578545757591541,0.00032032918381164066,0.3348102179697911,0.3714754971406996,0.35243079321321646,0.018318805598154464,4,0.9578989929057076,0.9570603698595199,0.9574796813826137,0.0004193115230938238,0.42585551330798477,0.4534246575342466,0.4391046741277156,0.013774170141573183,1,0.9575342465753425,0.9581749049429658,0.9578545757591541,0.00032032918381164066,0.3605657561631316,0.4007634754031569,0.3798839490829594,0.02008369282597694,4,0.9549932274632106,0.9551002560390458,0.9550467417511281,5.3514287917610925e-05,0.5251123076914467,0.5594545711227155,0.5416164895906082,0.017158174213417112,1,0.6429451025735899,0.592140557234283,0.6175428299039365,0.025402272669653447
3,0,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",13.742860674858093,3.025821566581726,5.9909138679504395,0.032215118408203125,100.0,linear,True,"{'C': 100.0, 'kernel': 'linear', 'probability': True}",0.4157160963244613,0.4315068493150685,0.42330480579328505,0.007889418567769257,2,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.34127037128590576,0.374979305588549,0.35747018829770927,0.01684174860725002,2,0.9847502174385734,0.9850979168251889,0.9849240671318811,0.00017384969330774824,0.4157160963244613,0.4315068493150685,0.42330480579328505,0.007889418567769257,2,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.36750790489900015,0.39485744338485534,0.38065152773947036,0.013664450129678662,2,0.9833371184841663,0.9842715065123018,0.9838043124982341,0.0004671940140677511,0.5238462972634197,0.557833158715606,0.540179680318124,0.01698060731876282,2,0.648813598132653,0.5959815024922669,0.6223975503124599,0.026416047820193078
4,0,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",14.522799372673035,1.5772334337234497,6.215742468833923,0.13935577869415283,10000.0,linear,True,"{'C': 10000.0, 'kernel': 'linear', 'probability': True}",0.4157160963244613,0.4315068493150685,0.42330480579328505,0.007889418567769257,2,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.34549512836237384,0.374979305588549,0.3596646144552691,0.014730964090309755,1,0.9843849206349204,0.9850979168251889,0.9847414187300547,0.0003564980951342167,0.4157160963244613,0.4315068493150685,0.42330480579328505,0.007889418567769257,2,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.3680359995335587,0.39485744338485534,0.3809258310091653,0.013400602065061109,1,0.9836502300301544,0.9842715065123018,0.9839608682712281,0.00031063824107369076,0.5240014947145291,0.5562792908291295,0.5395135362969243,0.016126719488594045,3,0.6493289101717534,0.5968547820121198,0.6230918460919366,0.026237064079816796
5,0,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",13.101869702339172,0.43789541721343994,4.4579832553863525,0.9794340133666992,1000000.0,linear,True,"{'C': 1000000.0, 'kernel': 'linear', 'probability': True}",0.4157160963244613,0.4315068493150685,0.42330480579328505,0.007889418567769257,2,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.34127037128590576,0.374979305588549,0.35747018829770927,0.01684174860725002,2,0.9847502174385734,0.9850979168251889,0.9849240671318811,0.00017384969330774824,0.4157160963244613,0.4315068493150685,0.42330480579328505,0.007889418567769257,2,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.36750790489900015,0.39485744338485534,0.38065152773947036,0.013664450129678662,2,0.9833371184841663,0.9842715065123018,0.9838043124982341,0.0004671940140677511,0.5222371887130991,0.5565994278661344,0.5387509705312135,0.017168154537363846,4,0.6428831524507838,0.5986580188235191,0.6207705856371515,0.02211256681363233
0,1,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",4.990792870521545,0.42591822147369385,6.318866968154907,0.24090194702148438,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.09796437659033079,0.10368349249658936,0.10072416063199473,0.0028578167985187294,5,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.00959701908073215,0.010750266616290301,0.010153523651873773,0.0005762726676621067,5,0.010750266616290301,0.00959701908073215,0.010173642848511227,0.0005766237677790756,0.09796437659033079,0.10368349249658936,0.10072416063199473,0.0028578167985187294,5,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.017481476239757755,0.01948070563594757,0.01844621300566107,0.0009990060432717171,5,0.01948070563594757,0.017481476239757755,0.018481090937852662,0.0009996146980949076,0.26542567569840003,0.28255834119901935,0.27369311731258955,0.008561116800848862,6,0.3086457898739915,0.30135893066764147,0.3050023602708165,0.0036434296031750135
1,1,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",9.578544020652771,0.6664227247238159,8.618799090385437,0.11027872562408447,0.01,linear,True,"{'C': 0.01, 'kernel': 'linear', 'probability': True}",0.09796437659033079,0.10368349249658936,0.10072416063199473,0.0028578167985187294,5,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.00959701908073215,0.010750266616290301,0.010153523651873773,0.0005762726676621067,5,0.010750266616290301,0.00959701908073215,0.010173642848511227,0.0005766237677790756,0.09796437659033079,0.10368349249658936,0.10072416063199473,0.0028578167985187294,5,0.10368349249658936,0.09796437659033079,0.10082393454346007,0.0028595579531292825,0.017481476239757755,0.01948070563594757,0.01844621300566107,0.0009990060432717171,5,0.01948070563594757,0.017481476239757755,0.018481090937852662,0.0009996146980949076,0.2799899875083857,0.29205558040758944,0.285812291389305,0.006029123143613691,5,0.3421281887754531,0.32455812178183807,0.33334315527864555,0.00878503349680751
2,1,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",10.58475947380066,1.5545778274536133,6.570157408714294,1.1683696508407593,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.22900763358778625,0.2373806275579809,0.23304805793285055,0.004183947871336681,1,0.9167803547066848,0.9300254452926209,0.9234028999996529,0.006622545292968018,0.19469255949261424,0.20635640767092286,0.20032099972612324,0.005828373092223084,4,0.934044384375395,0.9393324017267667,0.9366883930510809,0.002644008675685816,0.22900763358778625,0.2373806275579809,0.23304805793285055,0.004183947871336681,1,0.9167803547066848,0.9300254452926209,0.9234028999996529,0.006622545292968018,0.19169832419278285,0.207010461491172,0.19908726207278235,0.007651406949922955,4,0.9148844099932593,0.9273922472315609,0.9211383286124101,0.006253918619150811,0.290795621855742,0.30766746407316486,0.2989372020699428,0.008430784565520693,4,0.43269227829859824,0.4123443575303715,0.4225183179144849,0.010173960384113362
3,1,"SVC-split_x_y_split_with_bag_of_words-{'C': [1e-05, 0.01, 1.0, 100.0, 10000.0, 1000000.0], 'kernel': ['linear'], 'probability': [True]}-(1 of 5)",11.667248606681824,1.5637537240982056,7.722618937492371,0.869346022605896,100.0,linear,True,"{'C': 100.0, 'kernel': 'linear', 'probability': True}",0.22264631043256997,0.2291950886766712,0.22580645161290322,0.003272395381126307,2,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.20149131112953517,0.2107271808943325,0.20594811991004633,0.004615123070662902,1,0.9693560965960989,0.9542284458766983,0.9617922712363987,0.007563825359700294,0.22264631043256997,0.2291950886766712,0.22580645161290322,0.003272395381126307,2,0.9440654843110505,0.9478371501272265,0.9459513172191385,0.0018858329080879699,0.19689475814116475,0.21022515706769546,0.20332739962447416,0.006661141093767011,1,0.9479137041008262,0.9452365384451498,0.946575121272988,0.0013385828278382195,0.29456664805828275,0.3113129226996189,0.30264763509718956,0.008368039005862209,2,0.440638163114331,0.4149487153170204,0.4277934392156757,0.01284472389865532
