,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",6.400595426559448,0.877845287322998,0.453485369682312,0.011530756950378418,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.33460076045627374,0.36027397260273974,0.3469387755102041,0.012826919446025736,5,0.3767123287671233,0.31685678073510776,0.3467845547511155,0.02992777401600777,0.5982256020278834,0.6356164383561644,0.6161948650427914,0.018681310420613363,2,0.6410958904109589,0.6108998732572877,0.6259978818341233,0.015098008576835631,0.46023276973751714,0.49004692881078615,0.47456083828490775,0.014895830510108593,4,0.5087643457114905,0.4557814412486373,0.4822728934800639,0.026491452231426627,0.5699644285505423,0.5968408645837611,0.5828806881320102,0.013428077407205754,4,0.6132194908665146,0.5698762673896614,0.5915478791280879,0.021671611738426633
1,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",6.231267333030701,0.6595722436904907,0.5276176929473877,0.06497597694396973,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.35107731305449935,0.40136986301369865,0.37524687294272546,0.02512729935707223,2,0.4397260273972603,0.4017743979721166,0.4207502126846885,0.018975814712571842,0.5880861850443599,0.6506849315068494,0.6181698485845951,0.03127575442121171,1,0.7150684931506849,0.6653992395437263,0.6902338663472056,0.02483462680347931,0.46611202590833717,0.5166461636329657,0.4903976878826484,0.025248002087553595,1,0.5624346012888518,0.5258670406795504,0.5441508209842011,0.01828378030465072,0.57420525239759,0.6167234705048543,0.5946386291048336,0.02124306672414207,1,0.6584322713657127,0.6283192327377565,0.6433757520517346,0.015056519313978112
2,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",13.346104502677917,1.2563468217849731,0.7325708866119385,0.1067507266998291,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.36248415716096327,0.4041095890410959,0.3824884792626728,0.020797010463141023,1,0.5068493150684932,0.4803548795944233,0.4936020973314582,0.013247217737034939,0.5868187579214195,0.6136986301369863,0.5997366688610928,0.013429794201891575,6,0.8287671232876712,0.8111533586818758,0.8199602409847735,0.008806882302897723,0.4702159629988851,0.5065285426547235,0.48766703814619383,0.018142588915853592,2,0.6462212699213173,0.6248509546081241,0.6355361122647207,0.010685157656596611,0.5770688350682504,0.6062503461533088,0.5910928660702863,0.014579745217151404,2,0.7285443188875844,0.7115934023567951,0.7200688606221898,0.008475458265394642
3,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",20.524930834770203,3.528777003288269,0.8943657875061035,0.015815258026123047,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.34347275031685676,0.36164383561643837,0.35220539828834757,0.009078686611354933,4,0.689041095890411,0.6463878326996197,0.6677144642950154,0.021326631595395606,0.5792141951837769,0.6328767123287671,0.6050032916392364,0.02681101144503702,4,0.9575342465753425,0.9455006337135615,0.9515174401444519,0.006016806430890476,0.4547663238345298,0.4837763333482886,0.4687079347265929,0.014494059139874574,5,0.804064094760106,0.7717128168824183,0.7878884558212622,0.016175638938843828,0.5642668331637569,0.5902740304389738,0.5767653545665932,0.012993785996195504,5,0.8520678889602874,0.8274083624684796,0.8397381257143834,0.012329763245903902
4,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",25.929494857788086,1.6455662250518799,0.7487292289733887,0.17358756065368652,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3472750316856781,0.33424657534246577,0.34101382488479265,0.00650931247196706,6,0.9136986301369863,0.8935361216730038,0.903617375904995,0.010081254231991243,0.5830164765525983,0.6273972602739726,0.6043449637919684,0.022173646776175622,5,0.9986301369863013,0.9949302915082383,0.9967802142472698,0.0018499227390315065,0.4632289489459781,0.46936194833394324,0.46617634167357164,0.003064185683628322,6,0.9532534246575343,0.939938036896212,0.9465957307768731,0.00665769388066112,0.5714403091621434,0.5797224573418631,0.5754205383729369,0.0041379491952641045,6,0.9652794277117518,0.955217243583557,0.9602483356476543,0.005031092064097409
5,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",23.880882620811462,1.9452017545700073,0.28747594356536865,0.04100072383880615,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3637515842839037,0.3684931506849315,0.36603028308097435,0.0023689941845604903,3,0.9849315068493151,0.9847908745247148,0.9848611906870149,7.031616230013249e-05,0.5868187579214195,0.636986301369863,0.6109282422646478,0.025064843267255922,3,1.0,1.0,1.0,0.0,0.47163173528415214,0.49206972104308416,0.4814538087561866,0.01021128152851449,3,0.9922374429223744,0.9921841994085341,0.9922108211654542,2.6621756920142126e-05,0.577851608273064,0.5962388569989706,0.5866881399188256,0.009186686765010381,3,0.9942593116927597,0.9942208203919974,0.9942400660423786,1.92456503811389e-05
0,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",6.982498288154602,0.4200700521469116,0.31719911098480225,0.0498732328414917,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.12213740458015267,0.13915416098226466,0.130348913759052,0.00850319753950763,6,0.1432469304229195,0.1450381679389313,0.1441425491809254,0.000895618758005895,0.3333333333333333,0.32878581173260574,0.33113890717577354,0.002272376331447355,1,0.373806275579809,0.32061068702290074,0.34720848130135484,0.02659779427845413,0.2304401945283496,0.2398876377459312,0.23499909899081653,0.0047208453846355495,4,0.26302302823315127,0.24701402084158577,0.2550185245373685,0.008004503695782747,0.37661469583932067,0.3848555653604236,0.38059136296174884,0.004117925871381032,4,0.4081167599870453,0.3925836079156412,0.40035018395134325,0.00776657603570205
1,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",7.292814254760742,0.5702154636383057,0.3451191186904907,0.03225815296173096,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.1450381679389313,0.14733969986357434,0.14614878209348256,0.0011500652730913005,2,0.19645293315143247,0.19592875318066158,0.196190843166047,0.0002620899853854469,0.3256997455470738,0.3274215552523875,0.32653061224489793,0.0008603806567922868,2,0.4597544338335607,0.4312977099236641,0.4455260718786124,0.014228361954948282,0.2420060431184248,0.24458851662895345,0.24325222684667858,0.0012904505348531297,2,0.33258119925412855,0.3229291045165066,0.32775515188531756,0.004826047368810982,0.3842679096712843,0.3867434417230437,0.3854624883374724,0.001237012363230401,3,0.471148912200793,0.46177724665387565,0.46646307942733434,0.004685832773458687
2,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",16.6915944814682,1.265729546546936,0.7852587699890137,0.003671884536743164,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.138676844783715,0.14597544338335608,0.1421988150098749,0.0036470772800519867,4,0.3015006821282401,0.29389312977099236,0.29769690594961623,0.0038037761786238744,0.30407124681933845,0.32605729877216916,0.3146807109940751,0.010986332439100672,5,0.6425648021828103,0.6323155216284987,0.6374401619056544,0.005124640277155812,0.22877025058813233,0.24167415715940313,0.23499708634635583,0.006448024759480487,5,0.4593917828400932,0.4471329749183037,0.45326237887919846,0.00612940396089473,0.3730341231502284,0.383033392985448,0.3778593139265391,0.004996590692757367,5,0.5788453147237043,0.5674648834355296,0.5731550990796169,0.0056902156440873375
3,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",23.160447001457214,0.9481924772262573,0.8613178730010986,0.020678997039794922,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.13231552162849872,0.13369713506139155,0.13298222514812377,0.0006903860915389825,5,0.5443383356070941,0.5572519083969466,0.5507951220020204,0.0064567863949262505,0.3053435114503817,0.32332878581173263,0.3140223831468071,0.0089871616589533,6,0.8485675306957708,0.8371501272264631,0.842858828961117,0.005708701734653876,0.22765208355628275,0.23036808018836644,0.22896269944260095,0.001357171445221999,6,0.675475395037536,0.6807594496593019,0.678117422348419,0.0026420273108829773,0.3732845051938605,0.3752755826133119,0.374245308188237,0.0009949325367287272,6,0.7507882144819942,0.7543777217892875,0.7525829681356409,0.0017947536536466746
