,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"MLPClassifier-split_x_y_with_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",4.82673192024231,0.43538618087768555,0.31296634674072266,0.019727468490600586,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3358681875792142,0.34383561643835614,0.3396971691902567,0.003980708280098171,2,0.36027397260273974,0.3181242078580482,0.33919909023039396,0.021074882372345782,0.5931558935361216,0.6356164383561644,0.6135615536537196,0.02121425184094174,1,0.6424657534246575,0.5918884664131813,0.6171771099189194,0.025288643505738118,0.45969733627263465,0.4814135787340972,0.47013371349242905,0.010849927587338817,1,0.49707741956262386,0.4488659018931661,0.472971660727895,0.024105758834728874,0.5692012491561135,0.5907235995028416,0.5795444458336063,0.010753054686404981,1,0.6045362596585784,0.5619406025200774,0.5832384310893279,0.0212978285692505
1,0,"MLPClassifier-split_x_y_with_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",6.54970121383667,0.9848482608795166,0.49415576457977295,0.040663838386535645,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.31432192648922685,0.33972602739726027,0.32653061224489793,0.012692465363782261,4,0.35205479452054794,0.3358681875792142,0.34396149104988105,0.008093303470666863,0.5817490494296578,0.6301369863013698,0.6050032916392364,0.024175711433065294,2,0.673972602739726,0.632446134347275,0.6532093685435005,0.0207632341962255,0.44755864374429405,0.47782037765557267,0.4621018075067913,0.01511944905696065,3,0.5030729354028781,0.4796122122296529,0.4913425738162655,0.011730361586612614,0.5601288092859196,0.5855614823660273,0.5723512262368601,0.01270674066940062,3,0.6107441229712173,0.5910901023812214,0.6009171126762194,0.00982701029499794
2,0,"MLPClassifier-split_x_y_with_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",12.961952447891235,2.5059468746185303,0.8512802124023438,0.0032796859741210938,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3320659062103929,0.35342465753424657,0.3423304805793285,0.01067131690167095,1,0.3835616438356164,0.35107731305449935,0.36731947844505786,0.016242165390558533,0.5766793409378961,0.6342465753424658,0.6043449637919684,0.028761896806104994,3,0.6835616438356165,0.6717363751584284,0.6776490094970224,0.005912634338594014,0.4542536783124732,0.48097453954115527,0.4670951718588444,0.013350348704064171,2,0.5301803416823893,0.5017526670664569,0.515966504374423,0.01421383730796616,0.5641145707843609,0.5878304566730563,0.5755119352996655,0.011848994825811431,2,0.6343251938696276,0.6109028039681942,0.6226139989189109,0.011711194950716708
3,0,"MLPClassifier-split_x_y_with_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",20.16250967979431,2.9559388160705566,0.9199600219726562,0.008190393447875977,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3269961977186312,0.33013698630136984,0.3285055957867018,0.001569209256634895,3,0.44931506849315067,0.3726235741444867,0.4109693213188187,0.03834574717433198,0.5716096324461344,0.6178082191780822,0.5938117182356814,0.023081862415587854,4,0.8273972602739726,0.7363751584283904,0.7818862093511816,0.04551105092279112,0.4465135483897996,0.46948576881667076,0.45755352265682786,0.011477442683477541,4,0.6097795651219128,0.533305732426565,0.5715426487742389,0.0382369163476739,0.557843575959527,0.5795312289482388,0.5682662136697044,0.01083564363790989,4,0.7015686139004541,0.6388412838484463,0.6702049488744501,0.031363665026003906
4,0,"MLPClassifier-split_x_y_with_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",21.514751315116882,1.3186408281326294,0.7058169841766357,0.2784597873687744,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.31685678073510776,0.3013698630136986,0.3094140882159315,0.007737615571687947,6,0.4863013698630137,0.4600760456273764,0.47318870774519506,0.013112662117818641,0.5665399239543726,0.5794520547945206,0.5727452271231073,0.006451193610610238,6,0.8561643835616438,0.8415716096324461,0.8488679965970449,0.007296386964598833,0.43844275925992926,0.4380047955734651,0.4382322829655785,0.00021881659741332396,6,0.645636987240532,0.6258696355927694,0.6357533114166507,0.009883675823881277,0.5522834604806698,0.5549203713315872,0.5535507053267328,0.0013174605062313978,6,0.7297717246781203,0.7138731863667366,0.7218224555224284,0.007949269155691885
5,0,"MLPClassifier-split_x_y_with_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",15.801178455352783,2.0843639373779297,0.43680286407470703,0.2298901081085205,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3181242078580482,0.30684931506849317,0.3127057274522712,0.005633192323154865,5,0.5575342465753425,0.6337135614702155,0.595623904022779,0.03808965744743653,0.5602027883396705,0.5986301369863014,0.5786701777485188,0.019199175498673633,5,0.9246575342465754,0.9556400506970849,0.9401487924718301,0.015491258225254767,0.4371099666961295,0.44278003927282966,0.4398348863676181,0.0028328969425224005,5,0.7073848816596591,0.7703922942991385,0.7388885879793987,0.0315037063197397,0.5507778540251753,0.5587331960275926,0.5546010269427294,0.003974669412165416,5,0.7783120645929633,0.826996811637953,0.8026544381154581,0.024342373522494853
0,1,"MLPClassifier-split_x_y_with_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",7.261767148971558,0.5211338996887207,0.32464754581451416,0.0340648889541626,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.10941475826972011,0.12414733969986358,0.11652402896642527,0.00736180545852109,4,0.12141882673942701,0.12086513994910941,0.1211419833442682,0.00027684339515880035,0.32697201017811706,0.34106412005457026,0.3337722185648453,0.00704176466985541,1,0.3669849931787176,0.34096692111959287,0.3539759571491552,0.013009036029562354,0.2229828852229109,0.23585308263162294,0.22919345447938616,0.006431180440777484,1,0.2450051508971167,0.23658501135847684,0.24079508112779677,0.004210069769319924,0.3713259539217769,0.3835155676052732,0.37720810456694004,0.0060910957782876855,1,0.39478058768822866,0.3859967940461617,0.3903886908671952,0.00439189682103347
1,1,"MLPClassifier-split_x_y_with_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",8.135578274726868,0.5636886358261108,0.556914210319519,0.10564219951629639,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.10559796437659033,0.12414733969986358,0.11454904542462147,0.009269040402358025,5,0.11869031377899045,0.1475826972010178,0.1331365054900041,0.014446191711013676,0.28880407124681934,0.33424283765347884,0.3107307439104674,0.02270554961105367,3,0.3519781718963165,0.39567430025445294,0.37382623607538473,0.021848064179068205,0.2103913566107445,0.23730455700556424,0.22337843751226052,0.013448406615793359,4,0.24731019334817878,0.27806679273310897,0.2626884930406439,0.015378299692465097,0.3600986260692223,0.383902201903812,0.3715851442303509,0.011894541044440479,4,0.3981949344610457,0.4248214773203219,0.4115082058906838,0.01331327142963809
2,1,"MLPClassifier-split_x_y_with_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",18.191741228103638,2.897629976272583,0.9346541166305542,0.1352003812789917,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.12849872773536897,0.13369713506139155,0.13100724160631996,0.002597621035375904,2,0.1937244201909959,0.20610687022900764,0.19991564521000177,0.006191225019005875,0.2964376590330789,0.3274215552523875,0.31138907175773534,0.015482515226208771,2,0.48021828103683495,0.5,0.4901091405184175,0.009890859481582526,0.22244543619460994,0.23542946610950624,0.22871093581779559,0.006488062038164747,2,0.3324984712911512,0.3503245441339257,0.3414115077125385,0.008913036421387271,0.3679952676740506,0.3796508170135653,0.37361970326711463,0.005824226199363723,2,0.4720299677716815,0.4863287990916957,0.4791793834316886,0.007149415660007097
3,1,"MLPClassifier-split_x_y_with_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(1 of 5)",26.86304771900177,2.1660977602005005,1.1520192623138428,0.37545132637023926,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.1272264631043257,0.14051841746248295,0.1336405529953917,0.006641930513825933,1,0.2742155525238745,0.25190839694656486,0.26306197473521964,0.011153577788654806,0.30279898218829515,0.3042291950886767,0.3034891375905201,0.0007146710294323157,4,0.6275579809004093,0.594147582697201,0.6108527817988052,0.016705199101604118,0.22303259557132057,0.23332857572189697,0.22800096518973564,0.005144855518548453,3,0.4313143172421437,0.41297978753218606,0.4221470523871649,0.009167264854978818,0.36926518440964373,0.3770679977230236,0.37303046562011605,0.0038990311314166855,3,0.5570973407297899,0.5413075834716854,0.5492024621007376,0.007894878629052249
