,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",3.964228868484497,2.1899447441101074,0.28474950790405273,0.0030481815338134766,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3303684879288437,0.3551912568306011,0.3423304805793285,0.012403245986323584,6,0.35382513661202186,0.3341804320203304,0.34400278431617615,0.009822352295845743,0.6073697585768743,0.6475409836065574,0.6267281105990784,0.020072441861223804,1,0.6461748633879781,0.6162642947903431,0.6312195790891606,0.01495528429881754,0.4591961529378023,0.49036833213218955,0.4742179009103444,0.015575869396680014,6,0.48891281432018047,0.46368469980047916,0.4762987570603298,0.012614057259850653,0.5709365581639714,0.5985886293748768,0.5842619802353227,0.01381696951768804,6,0.5975584555583863,0.5750049941146338,0.58628172483651,0.011276730721876238
1,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",4.897946357727051,1.7463593482971191,0.4638568162918091,0.06333816051483154,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3303684879288437,0.35792349726775957,0.3436471362738644,0.013768470404678365,5,0.35382513661202186,0.3570520965692503,0.3554386165906361,0.0016134799786142184,0.6060991105463787,0.6366120218579235,0.6208031599736669,0.015246451604727006,2,0.6461748633879781,0.627700127064803,0.6369374952263906,0.009237368161587545,0.4592844440515391,0.4925989218801152,0.4753385571328543,0.01664631633356981,5,0.48907308419235096,0.48302094241616567,0.4860470133042583,0.003026070888092647,0.5710166484386205,0.6001415014179187,0.5850517981297635,0.014552877531409032,5,0.5977271177868774,0.5915656703642279,0.5946463940755526,0.0030807237113247288
2,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",9.837562441825867,2.594913363456726,0.8320004940032959,0.06093955039978027,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.38246505717916135,0.383879781420765,0.38314680710994076,0.0007068982852345282,4,0.4166666666666667,0.3684879288437103,0.39257729775518846,0.0240893689114782,0.5946632782719187,0.6407103825136612,0.6168531928900592,0.023008454984559838,5,0.6734972677595629,0.639135959339263,0.656316613549413,0.017180654210149915,0.4874182720562787,0.50544550478343,0.49610552311373407,0.009007705903096507,4,0.5405002563520178,0.4939238081869535,0.5172120322694856,0.023288224082532172,0.5914885489642181,0.6094394905460897,0.6001390356251333,0.008969585343491439,4,0.6405918784794246,0.6009875262568917,0.6207897023681581,0.019802176111266445
3,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",21.710498213768005,2.6098729372024536,0.8886048793792725,0.08847427368164062,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3875476493011436,0.38934426229508196,0.38841342988808425,0.0008977174542548723,3,0.4166666666666667,0.3850063532401525,0.4008365099534096,0.015830156713257104,0.5997458703939009,0.6352459016393442,0.6168531928900592,0.017738376480161064,5,0.6762295081967213,0.650571791613723,0.6634006499052222,0.012828858291499157,0.4904573969174731,0.5075421784256352,0.49869048451719306,0.008536789288374865,3,0.5403442465856436,0.507064581067697,0.5237044138266703,0.016639832758973294,0.5936676338313451,0.611105638211822,0.6020709381147612,0.00871328491586326,3,0.6406894230243512,0.6121748246889519,0.6264321238566515,0.014257299167699633
4,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",24.13284659385681,1.478975534439087,0.7442229986190796,0.25352680683135986,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.39644218551461247,0.4180327868852459,0.4068466096115866,0.010788221928523972,1,0.4412568306010929,0.40660736975857686,0.42393210017983485,0.01732473042125801,0.602287166454892,0.6379781420765027,0.619486504279131,0.017833786064671266,3,0.7144808743169399,0.6734434561626429,0.6939621652397914,0.020518709077148478,0.49538655481339894,0.5257071677093482,0.5099979364064436,0.015150365444441979,1,0.5695400231893795,0.5309039353427174,0.5502219792660484,0.01931804392333103,0.5972353738777924,0.6243930303999626,0.6103225394961127,0.013569924273545307,1,0.6655908275755433,0.6332383476794243,0.6494145876274838,0.0161762399480595
5,0,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",18.532249093055725,1.594176173210144,0.32494306564331055,0.11113882064819336,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.397712833545108,0.40710382513661203,0.402238314680711,0.004692416838182564,2,0.4672131147540984,0.41168996188055906,0.43945153831732875,0.027761576436769658,0.5997458703939009,0.6366120218579235,0.6175115207373273,0.01842098868933848,4,0.7650273224043715,0.6988564167725541,0.7319418695884627,0.033085452815908745,0.49857677719252863,0.5206783952467864,0.5092274581772006,0.011043562726933399,2,0.597357261913946,0.547904425990156,0.572630843952051,0.02472641796189501,0.5997640826443817,0.6204135617625807,0.6097149837072663,0.010317969361360844,2,0.6888048106285752,0.6483641632718343,0.6685844869502048,0.020220323678370455
0,1,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",7.184513807296753,0.4522230625152588,0.2982187271118164,0.012425899505615234,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.10814249363867684,0.1145975443383356,0.11125740618828177,0.0032255601437605973,6,0.1145975443383356,0.10814249363867684,0.11137001898850622,0.0032275253498293827,0.2862595419847328,0.3015006821282401,0.293614219881501,0.007615929987190596,6,0.3015006821282401,0.2862595419847328,0.29388011205648645,0.007620570071753652,0.20787337689956573,0.21813389122611582,0.2128246323316666,0.00512713340391798,6,0.2183965004033096,0.2080453072488474,0.2132209038260785,0.005175596577231101,0.35839171270446685,0.36831704397676435,0.36318122410841286,0.004959643921501015,6,0.36867018415784364,0.35865914454273023,0.36366466435028694,0.005005519807556702
1,1,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",7.568385004997253,0.43204057216644287,0.45623815059661865,0.08835399150848389,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.1297709923664122,0.13915416098226466,0.13429888084265965,0.004688727651833766,5,0.1855388813096862,0.138676844783715,0.1621078630467006,0.023431018262985603,0.3333333333333333,0.32878581173260574,0.33113890717577354,0.002272376331447355,5,0.3806275579809004,0.3155216284987277,0.34807459323981405,0.03255296474108635,0.23232719403595092,0.2472932990942532,0.2395491525663891,0.007478496177566143,5,0.29240214232537837,0.2407461376780925,0.2665741400017354,0.025828002323642935,0.3780040863485151,0.39199535564709936,0.3847556336795634,0.00699137508130189,5,0.43178152179180035,0.38690467797901973,0.40934309988541007,0.02243842190639031
2,1,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",15.86062467098236,1.454832911491394,0.8254884481430054,0.029647231101989746,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.15648854961832062,0.17326057298772168,0.16458196181698487,0.008380905530830493,4,0.1869031377899045,0.16539440203562342,0.17614876991276396,0.010754367877140542,0.33078880407124683,0.3587994542974079,0.34430546412113233,0.013996797418663196,3,0.39836289222373805,0.34987277353689566,0.37411783288031686,0.024245059343421194,0.2495857493444841,0.27407625419481413,0.2614037480642286,0.012237796420402413,4,0.2982676740962059,0.270249021532468,0.28425834781433695,0.014009326281868961,0.39090422218066534,0.41323429063393136,0.40167969300110246,0.01115823595531299,4,0.4380817239013937,0.4135874387605992,0.4258345813309965,0.012247142570397246
3,1,"MLPClassifier-split_x_y_word2vec-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",23.664111971855164,1.0245510339736938,0.8913817405700684,0.06312751770019531,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.16157760814249364,0.17735334242837653,0.16919025674786042,0.007883064304017218,3,0.21828103683492497,0.18575063613231552,0.20201583648362026,0.01626520035130473,0.3231552162849873,0.3615279672578445,0.3416721527320606,0.019174693105205497,4,0.42837653478854026,0.40458015267175573,0.416478343730148,0.011898191058392266,0.2547574697383073,0.2766474965795448,0.2653205965813798,0.010938349117641761,3,0.33166220855556905,0.3061309605770353,0.3188965845663022,0.012765623989266867,0.39546795271628943,0.4147574806031461,0.4047761975754507,0.009638891348613664,3,0.4671075752089039,0.4466902078286793,0.4568988915187916,0.010208683690112297
