,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",5.475172400474548,0.7376435995101929,0.3662424087524414,0.042848825454711914,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.32655654383735705,0.35382513661202186,0.3396971691902567,0.013625356027913094,2,0.3510928961748634,0.3303684879288437,0.3407306920518536,0.010362204123009838,0.6086404066073697,0.6461748633879781,0.6267281105990783,0.018754922235124125,1,0.6489071038251366,0.6060991105463787,0.6275031071857576,0.021403996639378975,0.45923607760959845,0.4888469535532472,0.4735054398154911,0.014795729664694465,2,0.49323536941294205,0.45930145812189277,0.4762684137674174,0.01696695564552464,0.5711811928690055,0.5972135936489226,0.583726102263936,0.01300766533200952,2,0.6017765652515631,0.5710436931409412,0.5864101291962521,0.015366436055310961
1,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",5.544126629829407,0.5672754049301147,0.4140591621398926,0.032602548599243164,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3303684879288437,0.34972677595628415,0.3396971691902567,0.009672797149614028,2,0.3524590163934426,0.3278271918678526,0.34014310413064763,0.01231591226279502,0.6010165184243964,0.644808743169399,0.6221198156682027,0.02188175452748056,2,0.6530054644808743,0.6010165184243964,0.6270109914526354,0.02599447302823893,0.46050883218062305,0.49156862907755666,0.47547642357532705,0.015519715093937141,1,0.4984233295495271,0.4640852783011003,0.4812543039253137,0.017169025624213408,0.5713527698485995,0.5991054102202906,0.584726655794668,0.013867221125185986,1,0.6065509007508844,0.5759280580410462,0.5912394793959652,0.015311421354919086
2,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",12.428234338760376,2.2416348457336426,0.759819746017456,0.26329493522644043,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.34307496823379924,0.33879781420765026,0.34101382488479265,0.0021371746930280698,1,0.3702185792349727,0.3227445997458704,0.3464815894904215,0.023736989744551157,0.5946632782719187,0.6270491803278688,0.6102699144173799,0.01618233289278594,4,0.6612021857923497,0.6226175349428208,0.6419098603675852,0.019292325424764445,0.46510162835764574,0.47723669829364146,0.47094946982778985,0.006063556328993538,3,0.5083934487402071,0.4703284085524243,0.4893609286463157,0.019032520093891392,0.5741912548709526,0.586708942745317,0.5802234783890795,0.006254739851957874,3,0.6150452643830525,0.5833862481063472,0.5992157562446998,0.015829508138352655
3,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",13.96667206287384,4.07932436466217,0.665328860282898,0.09399425983428955,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3354510800508259,0.3237704918032787,0.32982225148123767,0.005836464492445534,4,0.35382513661202186,0.3202033036848793,0.3370142201484506,0.016810916463571274,0.5603557814485387,0.6338797814207651,0.5957867017774852,0.03673789419557499,6,0.6379781420765027,0.636594663278272,0.6372864026773873,0.0006917393991153764,0.45225900512153827,0.47003107713892966,0.46082329525763477,0.008880209205942274,5,0.49499994499914324,0.46831373740176213,0.4816568412004527,0.013343103798690553,0.5633661401767464,0.5808749667838954,0.5718035734067879,0.008748672809220006,5,0.6039091949422205,0.5820118876747266,0.5929605413084735,0.010948653633746974
4,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",7.514341235160828,0.8308027982711792,0.8524669408798218,0.12010490894317627,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3240152477763659,0.3319672131147541,0.3278472679394338,0.003973375514919466,5,0.36885245901639346,0.31512071156289706,0.34198658528964526,0.0268658737267482,0.5984752223634053,0.6420765027322405,0.619486504279131,0.021786344942970357,3,0.6543715846994536,0.6467598475222364,0.6505657161108449,0.0038058685886085963,0.4542004625062149,0.4757407686098588,0.46458064951600253,0.010763090784980405,4,0.5041105366855363,0.47288312080267075,0.4884968287441035,0.01561370794143277,0.5656278564074874,0.5846394225261574,0.5747894537734297,0.009499549872473149,4,0.6113628675636898,0.5869609928508561,0.599161930207273,0.012200937356416863
5,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",5.207791090011597,0.4864227771759033,0.3947240114212036,0.1817253828048706,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3278271918678526,0.2691256830601093,0.2995391705069124,0.029331508358007297,6,0.34972677595628415,0.24396442185514614,0.29684559890571516,0.05288117705056901,0.5946632782719187,0.6024590163934426,0.5984200131665569,0.003895313127592929,5,0.680327868852459,0.6543837357052097,0.6673558022788344,0.012972066573624652,0.45466375984161694,0.43088781659621794,0.44320622827108896,0.011880176373421196,6,0.5049666404595847,0.43453450111642355,0.46975057078800414,0.035216069671580585,0.5653749352912594,0.5501713531330759,0.5580483901037739,0.00759680638882635,6,0.6146539240381829,0.5597459876027147,0.5871999558204488,0.027453968217734104
0,1,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",6.497162222862244,0.44836556911468506,0.27737247943878174,0.0027621984481811523,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.10814249363867684,0.1145975443383356,0.11125740618828177,0.0032255601437605973,5,0.1145975443383356,0.10814249363867684,0.11137001898850622,0.0032275253498293827,0.28498727735368956,0.3015006821282401,0.29295589203423306,0.008251674968469565,4,0.3178717598908595,0.2862595419847328,0.30206565093779614,0.015806108953063336,0.20366329991180304,0.21791036496459465,0.21053828258704743,0.007119195082740155,6,0.22234517293937284,0.2076331743933704,0.2149891736663716,0.007355999273001221,0.3539677629676006,0.36803788392723424,0.3607573605077003,0.007030776905855149,5,0.3733904126303437,0.35811409107101005,0.3657522518506769,0.007638160779666836
1,1,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",6.788377523422241,0.435427188873291,0.42130231857299805,0.023603200912475586,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.10432569974554708,0.11732605729877217,0.11059907834101383,0.006496220886465948,6,0.12278308321964529,0.11195928753180662,0.11737118537572595,0.005411897843919336,0.2837150127226463,0.3096862210095498,0.29624753127057274,0.012977697346353796,3,0.3383356070941337,0.29770992366412213,0.3180227653791279,0.020312841715005775,0.20593432971400685,0.2250616945706721,0.21516432210369457,0.009557859203195417,4,0.24264599492086872,0.21831766534269836,0.23048183013178353,0.012164164789085177,0.3556868377853312,0.37376990788079967,0.3644129012349549,0.009036029752617676,3,0.39146272641689267,0.3691486896816266,0.38030570804925967,0.011157018367633026
2,1,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",13.128448128700256,5.656995892524719,0.742363452911377,0.11325216293334961,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.1005089058524173,0.13369713506139155,0.11652402896642527,0.01658401062351341,3,0.1364256480218281,0.1272264631043257,0.13182605556307692,0.004599592458751203,0.2582697201017812,0.3219645293315143,0.28900592495062544,0.031828013066841236,6,0.36289222373806274,0.3384223918575064,0.3506573077977846,0.012234915940278174,0.19417859224870404,0.23795680122507357,0.21530395576396333,0.02187577644384183,3,0.2551566512067502,0.24687558681443053,0.25101611901059034,0.004140532196159827,0.34509772735966193,0.3826779363634018,0.3632322192620591,0.01877866340586053,4,0.40246040647540304,0.39605097562046837,0.3992556910479357,0.003204715427467336
3,1,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(2 of 5)",19.367205262184143,2.979241967201233,0.804124116897583,0.04682755470275879,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.11704834605597965,0.12687585266030013,0.1217906517445688,0.004910761369715642,2,0.15552523874488403,0.13231552162849872,0.14392038018669137,0.011604858558192654,0.2875318066157761,0.3219645293315143,0.30414746543778803,0.01720587849742475,1,0.36289222373806274,0.3549618320610687,0.3589270278995657,0.0039651958384970265,0.2113146543784203,0.2329611599452115,0.22176026898043344,0.01081666261918354,2,0.26872101329935355,0.25524935583393826,0.2619851845666459,0.006735828732707644,0.3587694025360205,0.37903785106919374,0.368550029774214,0.010128053644555034,2,0.41335237297504107,0.40487091013677823,0.4091116415559096,0.004240731419131422
