,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",29.750994563102722,1.674190878868103,1.5209567546844482,0.435699462890625,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3485424588086185,0.39315068493150684,0.36998025016458197,0.02228728216181366,5,0.44794520547945205,0.42585551330798477,0.4369003593937184,0.01104484608573364,0.17849382273679668,0.21334437550449256,0.1952422779839448,0.017412127101603787,6,0.26247696532836495,0.2272993678368485,0.24488816658260673,0.017588798745758222,0.3485424588086185,0.39315068493150684,0.36998025016458197,0.02228728216181366,5,0.44794520547945205,0.42585551330798477,0.4369003593937184,0.01104484608573364,0.2355283183977747,0.2726500265232451,0.253368243961694,0.01854684786258164,6,0.32952126822766165,0.2899932094091172,0.30975723881838946,0.019764029409272216,0.4630682093318138,0.5131522503457812,0.48713756413115294,0.025023123555890526,2,0.5681808312384974,0.5429733795167448,0.5555771053776211,0.012603725860876267
1,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",31.57667052745819,0.3910151720046997,1.3608866930007935,0.0029102563858032227,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.33079847908745247,0.363013698630137,0.34628044766293614,0.016095454813079543,6,0.6958904109589041,0.6742712294043093,0.6850808201816068,0.010809590777297429,0.22990963256372504,0.2484414702594577,0.23881565067951493,0.009258926695805263,5,0.5593647532669345,0.5287682831213769,0.5440665181941557,0.015298235072778776,0.33079847908745247,0.363013698630137,0.34628044766293614,0.016095454813079543,6,0.6958904109589041,0.6742712294043093,0.6850808201816068,0.010809590777297429,0.26894260544819415,0.29386838088998646,0.280921417872492,0.01245348310517533,5,0.6171634774925507,0.5867862933191977,0.6019748854058742,0.0151885920866765,0.43355323089752223,0.47474348912238445,0.4533484175361986,0.020579587828632298,6,0.7717719701633923,0.7458748123062369,0.7588233912348146,0.012948578928577703
2,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",46.041733145713806,2.4600266218185425,2.49756121635437,0.02071976661682129,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.35107731305449935,0.3917808219178082,0.3706385780118499,0.020336396800745716,4,0.9095890410958904,0.9201520912547528,0.9148705661753216,0.005281525079431193,0.2526819459530405,0.3203657021491442,0.2852093600565005,0.03381634068923372,4,0.8758351309563993,0.8923580206610664,0.8840965758087329,0.008261444852333544,0.35107731305449935,0.3917808219178082,0.3706385780118499,0.020336396800745716,4,0.9095890410958904,0.9201520912547528,0.9148705661753216,0.005281525079431193,0.29135792135050614,0.34887966971640405,0.3190016845546572,0.02873917094887166,4,0.8854097008976763,0.9007174285858031,0.8930635647417398,0.007653863844063358,0.4582620780325611,0.48985305717848515,0.47344404957734354,0.015783570143622482,5,0.9451565557729941,0.9522582332468268,0.9487073945099105,0.003550838736916362
3,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",53.16767501831055,0.1859607696533203,1.8423161506652832,0.077606201171875,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3548795944233207,0.4041095890410959,0.3785385121790652,0.024596422593633527,2,0.9863013698630136,0.9898605830164765,0.9880809764397451,0.0017796065767314295,0.28850695846482444,0.3498347108825986,0.3179798085405158,0.030640736951059056,3,0.9865800865800864,0.9867959991681284,0.9866880428741074,0.00010795629402099438,0.3548795944233207,0.4041095890410959,0.3785385121790652,0.024596422593633527,2,0.9863013698630136,0.9898605830164765,0.9880809764397451,0.0017796065767314295,0.31056625612545113,0.37157390690818626,0.3398852719723219,0.030480806909435807,3,0.9855377107456166,0.9878586304235932,0.986698170584605,0.0011604598389883258,0.4667703438645535,0.5009992195727339,0.48322003396789237,0.017101523133609634,4,0.9923972602739727,0.9947190536544149,0.9935581569641938,0.0011608966902211248
4,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",64.47435247898102,1.830942988395691,2.0452301502227783,0.3336305618286133,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.34980988593155893,0.4041095890410959,0.3759052007899934,0.027129364013961876,3,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.2932885508010314,0.3598447452814923,0.3252740820523391,0.03325298526590529,1,0.9892417688055755,0.9889634832334467,0.989102626019511,0.00013914278606436126,0.34980988593155893,0.4041095890410959,0.3759052007899934,0.027129364013961876,3,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.31223595986885067,0.3734414305104851,0.34165004385067627,0.03057964220049521,2,0.9879058183160939,0.9888058717908749,0.9883558450534844,0.0004500267373904743,0.4654735194137405,0.5097060798129772,0.4867307735884889,0.0220995910404837,3,0.9932648401826485,0.9947190536544149,0.9939919469185317,0.0007271067358832206
5,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",69.30816090106964,1.8965848684310913,0.7236220836639404,0.2695791721343994,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.35994930291508237,0.4136986301369863,0.3857801184990125,0.026854383729631722,1,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.2964051323933766,0.35642255588983474,0.3252482654759405,0.029986066883845346,2,0.989389933946531,0.9884486247303939,0.9889192793384625,0.00047065460806855475,0.35994930291508237,0.4136986301369863,0.3857801184990125,0.026854383729631722,1,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.31918350766238535,0.3771967919470496,0.3470634928683135,0.028984753449373523,1,0.9876601502887119,0.9884744163637083,0.9880672833262101,0.0004071330374981752,0.473663132792749,0.5123262386213758,0.49224382222981133,0.019316965137345706,1,0.9932648401826485,0.9947190536544149,0.9939919469185317,0.0007271067358832206
0,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",30.124940991401672,0.5074754953384399,1.8787157535552979,0.2925543785095215,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.12325285895806862,0.12704918032786885,0.1250822909809085,0.0018969160120342432,6,0.18032786885245902,0.16772554002541296,0.17402670443893598,0.006301164413523033,0.02543208000280985,0.041291596593160174,0.03307471735905503,0.007924558548356322,6,0.03975846124647621,0.06050400352717242,0.05013123238682431,0.010372771140348104,0.12325285895806862,0.12704918032786885,0.1250822909809085,0.0018969160120342432,6,0.18032786885245902,0.16772554002541296,0.17402670443893598,0.006301164413523033,0.041856372329137206,0.051938728164248354,0.04671501911735404,0.005037872287312599,6,0.06504126642886596,0.06679417538250491,0.06591772090568543,0.0008764544768194785,0.2211305299642972,0.23619158233885107,0.22838839062142258,0.007525588227237185,6,0.30928906998076744,0.2985681806116863,0.3039286252962269,0.005360444684540583
1,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",35.77706050872803,2.4857516288757324,2.060222625732422,0.37105512619018555,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.14612452350698857,0.1598360655737705,0.15273206056616195,0.006851275527690212,5,0.4344262295081967,0.43964421855146124,0.437035224029829,0.0026089945216322685,0.08421582896584523,0.08552846740650447,0.08484838415910564,0.0006558888549072409,5,0.298497339867191,0.291017112453077,0.294757226160134,0.0037401137070570134,0.14612452350698857,0.1598360655737705,0.15273206056616195,0.006851275527690212,5,0.4344262295081967,0.43964421855146124,0.437035224029829,0.0026089945216322685,0.09961360548919744,0.10944819709657692,0.10435285569104193,0.004914071406140565,5,0.3390792159302979,0.3307792302167243,0.3349292230735111,0.004149992856786799,0.2345929860240703,0.25777844977756226,0.24576596789869576,0.01158513022377574,5,0.5645794971256279,0.562795726652998,0.563687611889313,0.0008918852363149488
2,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",47.29161977767944,5.04975152015686,2.312278985977173,0.09042906761169434,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.1639135959339263,0.18442622950819673,0.173798551678736,0.010249591455971045,4,0.796448087431694,0.8017789072426937,0.7991134973371938,0.0026654099054998492,0.12315301089691857,0.16306913314373128,0.14238842991249914,0.019944974108522206,4,0.8022366570373274,0.7762701322308942,0.7892533946341108,0.012983262403216567,0.1639135959339263,0.18442622950819673,0.173798551678736,0.010249591455971045,4,0.796448087431694,0.8017789072426937,0.7991134973371938,0.0026654099054998492,0.13673268928792986,0.164200438362198,0.14996928726183656,0.013724868881756365,4,0.7812373917341349,0.7788603048712338,0.7800488483026844,0.0011885434314505283,0.2539017394225717,0.27662343758247604,0.2648512345200371,0.011353399478506082,4,0.8632455691135801,0.8652198235283574,0.8642326963209688,0.0009871272073886384
3,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",59.34573173522949,1.6586408615112305,2.2776947021484375,0.05380582809448242,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.1905972045743329,0.20218579234972678,0.19618169848584596,0.005790494419908831,3,0.930327868852459,0.9453621346886912,0.9378450017705751,0.007517132918116121,0.17139435424139593,0.19116585425979463,0.18092216070187508,0.009879267668218861,3,0.947069571995526,0.9570014120930803,0.9520354920443032,0.0049659200487771615,0.1905972045743329,0.20218579234972678,0.19618169848584596,0.005790494419908831,3,0.930327868852459,0.9453621346886912,0.9378450017705751,0.007517132918116121,0.17262758318361685,0.19036714410275055,0.18117620635202097,0.008863964315995803,3,0.9315315220838785,0.9445184203770021,0.9380249712304403,0.006493449146561803,0.28265175048680224,0.2928595246512373,0.28757083586426535,0.0051005403319596375,3,0.9545326289367488,0.9622607133089979,0.9583966711228733,0.0038640421861245167
