,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,LogisticRegression-split_x_y_with_projection-{}-(2 of 5),1.6396498680114746,0.3088412284851074,0.3004962205886841,0.07847416400909424,{},0.33799237611181704,0.3469945355191257,0.3423304805793285,0.004498128229725454,1,0.3825136612021858,0.3418043202033037,0.3621589907027447,0.020354670499441035,0.18112501855335522,0.14413546902156044,0.16329990317661147,0.018482647265578418,1,0.2173721539169086,0.2042313201227073,0.21080173701980795,0.006570416897100639,0.33799237611181704,0.3469945355191257,0.3423304805793285,0.004498128229725454,1,0.3825136612021858,0.3418043202033037,0.3621589907027447,0.020354670499441035,0.2068781674935634,0.19102435156703104,0.19923827726431936,0.007921710085483402,1,0.24691548364926844,0.1897104923191682,0.21831298798421833,0.028602495665050118,0.46612027677064344,0.48855662565655966,0.47693226319887955,0.011210818396947422,1,0.5229783816946794,0.48665270294255103,0.5048155423186151,0.018162839376064166
0,1,LogisticRegression-split_x_y_with_projection-{}-(2 of 5),2.313326358795166,0.2429802417755127,0.2713887691497803,0.038503408432006836,{},0.13231552162849872,0.14188267394270124,0.1369321922317314,0.004780663488144243,1,0.165075034106412,0.1450381679389313,0.15505660102267166,0.010018433083740355,0.045703448232963975,0.055862309884273605,0.0506056507282964,0.005076338013917463,1,0.0626428557298051,0.0739567854075794,0.06829982056869224,0.005656964838887148,0.13231552162849872,0.14188267394270124,0.1369321922317314,0.004780663488144243,1,0.165075034106412,0.1450381679389313,0.15505660102267166,0.010018433083740355,0.06376978931851271,0.07472093275721386,0.06905431080670754,0.005472237701610483,1,0.08530779637048233,0.08041081178987969,0.08285930408018101,0.002448492290301321,0.2325365426106344,0.2501417228704054,0.24103199825935864,0.00879723032580367,1,0.2916393707005336,0.26840663897530687,0.2800230048379202,0.01161636586261336
0,2,LogisticRegression-split_x_y_with_projection-{}-(2 of 5),2.0863304138183594,0.1865696907043457,0.2630552053451538,0.012511849403381348,{},0.12899106002554278,0.15489130434782608,0.14154048716260698,0.012943921642461052,1,0.16983695652173914,0.15708812260536398,0.16346253956355156,0.006374416958187579,0.04522925585676726,0.06597611388887159,0.055281716364751966,0.010368462218087212,1,0.06903135930123151,0.05965452779681414,0.06434294354902283,0.0046884157522086856,0.12899106002554278,0.15489130434782608,0.14154048716260698,0.012943921642461052,1,0.16983695652173914,0.15708812260536398,0.16346253956355156,0.006374416958187579,0.061856224704628836,0.08085371091755655,0.0710610633173443,0.009494195108125238,1,0.08902671502139349,0.07936272415529814,0.08419471958834582,0.004831995433047673,0.2266335961591627,0.25503861069535694,0.240396657843586,0.01419570710740895,1,0.29055382253962375,0.2741539319643341,0.2823538772519789,0.008199945287644839
0,3,LogisticRegression-split_x_y_with_projection-{}-(2 of 5),1.9030693769454956,0.06329214572906494,0.31600403785705566,0.04672884941101074,{},0.2598225602027883,0.26575342465753427,0.2626728110599078,0.0029631944835074122,1,0.2863013698630137,0.26996197718631176,0.2781316735246627,0.008169696338350962,0.10055134276662944,0.10713956300592292,0.10371750522527606,0.003291624352261913,1,0.13223064082380237,0.1133138929107495,0.12277226686727594,0.009458373956526434,0.2598225602027883,0.26575342465753427,0.2626728110599078,0.0029631944835074122,1,0.2863013698630137,0.26996197718631176,0.2781316735246627,0.008169696338350962,0.1401790973768085,0.14245184659122895,0.1412713336681363,0.0011355170879309786,1,0.16509886072531965,0.14563441244793293,0.1553666365866263,0.00973222413869336,0.33727203514131054,0.3489703263337897,0.3428939920672551,0.005844731774350172,1,0.39936395211385606,0.36561904307151893,0.3824914975926875,0.01687245452116856
0,4,LogisticRegression-split_x_y_with_projection-{}-(2 of 5),1.3577131032943726,0.21819007396697998,0.25843310356140137,0.0016810894012451172,{},0.30038510911424904,0.2945945945945946,0.2975641869651086,0.002894302833481916,1,0.3081081081081081,0.3157894736842105,0.31194879089615934,0.003840682788051192,0.1402810432239711,0.14966207298612644,0.1448511301390435,0.0046889686450876196,1,0.1618059887155348,0.16567781578701957,0.1637419022512772,0.0019359135357423785,0.30038510911424904,0.2945945945945946,0.2975641869651086,0.002894302833481916,1,0.3081081081081081,0.3157894736842105,0.31194879089615934,0.003840682788051192,0.18615137214632163,0.19536461415596668,0.1906397191424621,0.004605102424587572,1,0.1996783704748686,0.2089523024151551,0.20431533644501187,0.00463696597014325,0.4056525715579793,0.4163118660582082,0.41084538125525993,0.0053278903230816405,1,0.4376024944238828,0.4420404056084472,0.439821450016165,0.00221895559228219
0,5,LogisticRegression-split_x_y_with_projection-{}-(2 of 5),1.0395900011062622,0.2415257692337036,0.29589521884918213,0.01492774486541748,{},0.44501278772378516,0.46132971506105835,0.4529295589203423,0.00815488284289869,1,0.4694708276797829,0.45524296675191817,0.4623568972158505,0.007113930463932355,0.261383068355743,0.29473655728893733,0.2775657683845542,0.016669424888029943,1,0.2667054149772139,0.25517725336139657,0.2609413341693052,0.005764080807908661,0.44501278772378516,0.46132971506105835,0.4529295589203423,0.00815488284289869,1,0.4694708276797829,0.45524296675191817,0.4623568972158505,0.007113930463932355,0.3054135153787934,0.3373957915559567,0.32093091994928014,0.01598411942904333,1,0.3341257732197933,0.3208260231331442,0.3274758981764687,0.006649875043324566,0.5569218841390602,0.5752391195345511,0.5658091800485249,0.009154597895083121,1,0.6012640844591192,0.5732525772749932,0.5872583308670563,0.014005753592062964
