,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(5 of 5)",3.4858617782592773,0.3503227233886719,5.006787061691284,0.14289164543151855,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.33078880407124683,0.3528610354223433,0.3414473684210526,0.01102965567007927,5,0.3528610354223433,0.33078880407124683,0.3418249197467951,0.011036115675548241,0.6170483460559797,0.6512261580381471,0.6335526315789474,0.01707890297648992,6,0.7070844686648501,0.6412213740458015,0.6741529213553258,0.0329315473095243,0.4818989335005972,0.534644668279564,0.5073695712162299,0.026357429995333397,6,0.5498728187780892,0.5370024261252109,0.5434376224516501,0.006435196326439185,0.5871853729836823,0.6308814768769871,0.6082859915742651,0.02183526315943676,6,0.6441664353351261,0.6292372067721449,0.6367018210536355,0.007464614281490589
1,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(5 of 5)",5.76015841960907,0.5617538690567017,5.7241857051849365,0.45854640007019043,0.001,linear,True,"{'C': 0.001, 'kernel': 'linear', 'probability': True}",0.33078880407124683,0.3528610354223433,0.3414473684210526,0.01102965567007927,5,0.3528610354223433,0.33078880407124683,0.3418249197467951,0.011036115675548241,0.6145038167938931,0.6580381471389646,0.6355263157894737,0.021754423732504427,3,0.7397820163487738,0.6717557251908397,0.7057688707698068,0.03401314557896706,0.5136463479556967,0.5540260030737897,0.5331454708877231,0.020178009415753713,2,0.6169367351977172,0.5573642870099741,0.5871505111038456,0.02978622409387155,0.6110079504282983,0.6455063335859585,0.6276670380846947,0.017239094740847425,2,0.6954741038990369,0.6454369338981844,0.6704555188986105,0.025018585000426252
2,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(5 of 5)",10.492395281791687,0.47838127613067627,5.61302375793457,0.4926152229309082,0.1,linear,True,"{'C': 0.1, 'kernel': 'linear', 'probability': True}",0.3994910941475827,0.44686648501362397,0.42236842105263156,0.02367382980796346,1,0.4564032697547684,0.4389312977099237,0.44766728373234604,0.00873598602242237,0.6221374045801527,0.659400544959128,0.6401315789473684,0.018620664174286497,2,0.7384196185286104,0.6730279898218829,0.7057238041752467,0.03269581435336372,0.5154820906108194,0.5560560109366752,0.5350750231892261,0.020275085162932062,1,0.6325971259863294,0.5655828586366024,0.5990899923114659,0.03350713367486352,0.6123552911567094,0.6466779354528353,0.6289295154418122,0.017151276744572196,1,0.7055753646729812,0.6496780574934733,0.6776267110832273,0.027948653589753958
3,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(5 of 5)",10.546000480651855,1.0828526020050049,5.317443490028381,0.4864848852157593,10.0,linear,True,"{'C': 10.0, 'kernel': 'linear', 'probability': True}",0.37404580152671757,0.4332425068119891,0.4026315789473684,0.029581027206262565,2,0.9931880108991825,0.989821882951654,0.9915049469254182,0.001683063973764276,0.6221374045801527,0.6471389645776566,0.6342105263157894,0.012493462650009685,5,0.7670299727520435,0.6997455470737913,0.7333877599129175,0.03364221283912611,0.513393096660218,0.5503384695750149,0.5312338227914423,0.018461873445008027,4,0.691778778298568,0.6087867518947528,0.6502827650966605,0.0414960132019076,0.6115526842458415,0.6425326277594343,0.6265127359162213,0.015480904680552816,4,0.7521077792506385,0.6835368636103791,0.7178223214305088,0.034285457820129706
4,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(5 of 5)",10.924968838691711,0.6066476106643677,4.888929009437561,0.39622223377227783,1000.0,linear,True,"{'C': 1000.0, 'kernel': 'linear', 'probability': True}",0.37404580152671757,0.4332425068119891,0.4026315789473684,0.029581027206262565,2,0.9931880108991825,0.989821882951654,0.9915049469254182,0.001683063973764276,0.6170483460559797,0.6553133514986376,0.6355263157894737,0.019121303484582193,3,0.7697547683923706,0.7061068702290076,0.737930819310689,0.03182394908168146,0.5122201776096493,0.5503769149869835,0.5306458652642304,0.019067201139350707,5,0.6821563903301727,0.6094184312571317,0.6457874107936522,0.03636897953652052,0.6103920481169737,0.6428224027087968,0.6260524956632882,0.01620568571960956,5,0.7444285878954929,0.6847227823324222,0.7145756851139575,0.02985290278153535
5,0,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(5 of 5)",10.896721601486206,1.104219675064087,4.563399076461792,0.014719009399414062,100000.0,linear,True,"{'C': 100000.0, 'kernel': 'linear', 'probability': True}",0.37404580152671757,0.4332425068119891,0.4026315789473684,0.029581027206262565,2,0.9931880108991825,0.989821882951654,0.9915049469254182,0.001683063973764276,0.6183206106870229,0.667574931880109,0.6421052631578947,0.02461274505426201,1,0.7670299727520435,0.712468193384224,0.7397490830681337,0.027280889683909793,0.5117563505143409,0.5542320744432911,0.5322676540431892,0.021225430352803668,3,0.6874484358762731,0.6043858203770827,0.6459171281266779,0.041531307749595237,0.6101289661109791,0.6457914453640333,0.6273501896450198,0.01782080208592021,3,0.7485666423819575,0.6808360556694636,0.7147013490257106,0.03386529335624694
0,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(5 of 5)",3.925152063369751,0.274371862411499,6.2592082023620605,0.1093137264251709,1e-05,linear,True,"{'C': 1e-05, 'kernel': 'linear', 'probability': True}",0.09541984732824428,0.10217983651226158,0.09868421052631579,0.0033780161075317363,5,0.10217983651226158,0.09541984732824428,0.09879984192025293,0.0033799945920086477,0.3473282442748092,0.3692098092643052,0.35789473684210527,0.010934378292687352,6,0.3991825613079019,0.3905852417302799,0.3948839015190909,0.004298659788810999,0.26496263703689515,0.27848411668504297,0.2714920883933034,0.006756782415731896,6,0.31977235139692656,0.2957144604392259,0.30774340591807625,0.012028945478850334,0.40480704220395847,0.41729695719883014,0.4108383564185873,0.006241302002987159,6,0.4505790076025103,0.43139881909240313,0.4409889133474567,0.009590094255053583
1,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(5 of 5)",5.888794302940369,0.4839552640914917,6.826681852340698,0.44168639183044434,0.001,linear,True,"{'C': 0.001, 'kernel': 'linear', 'probability': True}",0.09541984732824428,0.10217983651226158,0.09868421052631579,0.0033780161075317363,5,0.10217983651226158,0.09541984732824428,0.09879984192025293,0.0033799945920086477,0.34987277353689566,0.3814713896457766,0.3651315789473684,0.01579005990777018,4,0.4100817438692098,0.41857506361323155,0.4143284037412207,0.004246659872010866,0.2618228463847902,0.29475270726234903,0.27772450288750616,0.016455292669132218,5,0.33167333936037763,0.3387969768082922,0.3352351580843349,0.0035618187239572774,0.4028060101715606,0.42997917120792295,0.41592778661938296,0.013578627594613465,5,0.4592163689145629,0.46458183440883805,0.46189910166170045,0.0026827327471375673
2,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(5 of 5)",7.61748206615448,0.5008252859115601,6.142420768737793,0.5651562213897705,0.1,linear,True,"{'C': 0.1, 'kernel': 'linear', 'probability': True}",0.16666666666666666,0.17574931880108993,0.17105263157894737,0.004538667795760606,4,0.23024523160762944,0.23791348600508905,0.23407935880635924,0.003834127198729803,0.3511450381679389,0.37193460490463215,0.3611842105263158,0.010388698767624549,5,0.4250681198910082,0.4211195928753181,0.4230938563831631,0.0019742635078450477,0.2736243298835035,0.29899385650603616,0.2858751407657002,0.012677338267639348,4,0.3562126438832783,0.3534676912015107,0.3548401675423945,0.001372476340883777,0.411686115191114,0.4325657011910145,0.42176875737790803,0.010433682052778512,4,0.4766332691924409,0.4724889271891628,0.47456109819080183,0.0020721710016390615
3,1,"SVC-split_x_y_split_with_one_hot_encoding-{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'kernel': ['linear'], 'probability': [True]}-(5 of 5)",8.263660669326782,0.7621068954467773,6.816394925117493,0.6036196947097778,10.0,linear,True,"{'C': 10.0, 'kernel': 'linear', 'probability': True}",0.2010178117048346,0.19346049046321526,0.19736842105263158,0.0037764487766252255,1,0.9495912806539509,0.950381679389313,0.949986480021632,0.0003951993676810095,0.3753180661577608,0.3991825613079019,0.3868421052631579,0.011925263017563343,2,0.5149863760217984,0.5229007633587787,0.5189435696902885,0.003957193668490122,0.28520710592818505,0.2997074795799607,0.2922092600468714,0.007245942919071035,3,0.44109086515687085,0.4455558054183795,0.4433233352876252,0.002232470130754338,0.421917725610473,0.4345496912197107,0.42801763531914444,0.006312285735409049,3,0.5464204621262925,0.549687130213503,0.5480537961698977,0.0016333340436052723
