,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",8.480721354484558,1.6020358800888062,0.8321232795715332,0.019504547119140625,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3523447401774398,0.38082191780821917,0.36603028308097435,0.014227844238433342,3,0.3904109589041096,0.36248415716096327,0.37644755803253643,0.013963400871573162,0.1598363478648433,0.17066549212667934,0.1650406107424867,0.005410486242372415,6,0.18335881986667643,0.15986973550582767,0.17161427768625204,0.01174454218042438,0.3523447401774398,0.38082191780821917,0.36603028308097435,0.014227844238433342,3,0.3904109589041096,0.36248415716096327,0.37644755803253643,0.013963400871573162,0.21558544877780028,0.23566589147399708,0.22523569444483363,0.010032644899875043,6,0.24515213321353344,0.2163063566601341,0.23072924493683378,0.014422888276699672,0.4672574008021471,0.5033771247471635,0.48461579348145056,0.018046233825835725,2,0.5159443533184006,0.4808369343492956,0.4983906438338481,0.01755370948455251
1,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",9.465195655822754,0.6920022964477539,0.9432308673858643,0.008001089096069336,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.35868187579214195,0.40273972602739727,0.3798551678736011,0.022012301877483507,1,0.43424657534246575,0.39543726235741444,0.4148419188499401,0.01940465649252565,0.181328620404566,0.23151841769319184,0.20544879948336578,0.025075961790865464,5,0.23774996510757743,0.21274146861468718,0.22524571686113232,0.012504248246445124,0.35868187579214195,0.40273972602739727,0.3798551678736011,0.022012301877483507,1,0.43424657534246575,0.39543726235741444,0.4148419188499401,0.01940465649252565,0.2400969648837427,0.2921048379458532,0.265090873596936,0.02598431370881853,5,0.30678739507399155,0.2744578966968026,0.2906226458853971,0.01616474918859448,0.4725012554626213,0.5072522891211204,0.4892018838830982,0.017362405096047008,1,0.5571223580359215,0.5229713332388389,0.5400468456373801,0.01707551239854127
2,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",16.764185905456543,3.933357000350952,2.1229084730148315,0.3016241788864136,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3561470215462611,0.38082191780821917,0.36800526662277816,0.012328138173187075,2,0.4863013698630137,0.46134347275031684,0.4738224213066653,0.01247894855634843,0.20792280001735056,0.2454508713585636,0.22595801534262083,0.018749876147644763,4,0.35791149887114415,0.35133840782682,0.3546249533489821,0.0032865455221620654,0.3561470215462611,0.38082191780821917,0.36800526662277816,0.012328138173187075,2,0.4863013698630137,0.46134347275031684,0.4738224213066653,0.01247894855634843,0.25756018525939295,0.2956097798277616,0.2758460338669697,0.01901044098798466,3,0.3942525171816063,0.37385128118444716,0.38405189918302673,0.010200617998579575,0.46448625909386054,0.4885129022881996,0.47603296714643956,0.012004256228397682,3,0.639731552263251,0.6183799040387479,0.6290557281509994,0.010675824112251542
3,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",27.068140387535095,5.436485648155212,2.1756412982940674,0.38771772384643555,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3155893536121673,0.3493150684931507,0.3317972350230415,0.016850132565026692,6,0.6876712328767123,0.6780735107731305,0.6828723718249214,0.0047988610517908925,0.21859798636540015,0.26315189797348476,0.24000967528831113,0.02226014539754113,3,0.6859570817416659,0.6818898438597971,0.6839234628007316,0.0020336189409344008,0.3155893536121673,0.3493150684931507,0.3317972350230415,0.016850132565026692,6,0.6876712328767123,0.6780735107731305,0.6828723718249214,0.0047988610517908925,0.2531560981695183,0.29776483950271365,0.2745941371249051,0.022287539572575833,4,0.6580253871337572,0.6569452995571049,0.6574853433454311,0.0005400437883261722,0.43924590377687955,0.4664108231784187,0.4523008025017799,0.013572210245194751,6,0.7999762676440758,0.7905369790294867,0.7952566233367813,0.004719644307294546
4,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",35.03074049949646,2.2255098819732666,2.2696943283081055,0.33200669288635254,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3257287705956908,0.37534246575342467,0.3495720868992758,0.024788128091541937,5,0.9041095890410958,0.8986058301647655,0.9013577096029306,0.0027518794381651834,0.24935521215001755,0.30816737005834655,0.2776191195055674,0.029383888842320963,2,0.9083068443080945,0.905255166259967,0.9067810052840308,0.0015258390240637243,0.3257287705956908,0.37534246575342467,0.3495720868992758,0.024788128091541937,5,0.9041095890410958,0.8986058301647655,0.9013577096029306,0.0027518794381651834,0.2770293726669026,0.335343583228372,0.3050539768208675,0.029135103046835316,2,0.9009712509104332,0.8967075700727153,0.8988394104915742,0.0021318404188589435,0.44468304590116614,0.4891880363918737,0.4660712243463383,0.022235703297026975,5,0.9458447488584475,0.9426172370088723,0.9442309929336599,0.0016137559247875743
5,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",33.52775573730469,3.4125285148620605,0.7594172954559326,0.26378941535949707,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3561470215462611,0.36027397260273974,0.35813034891375906,0.002061918409630296,4,0.9849315068493151,0.9847908745247148,0.9848611906870149,7.031616230013249e-05,0.2681538579248229,0.30155755004743323,0.2842069818547146,0.01668924268658556,1,0.9875494174279166,0.9876231294332155,0.987586273430566,3.685600264946576e-05,0.3561470215462611,0.36027397260273974,0.35813034891375906,0.002061918409630296,4,0.9849315068493151,0.9847908745247148,0.9848611906870149,7.031616230013249e-05,0.296296262078911,0.3239050605741363,0.30956447992059266,0.013793982314307299,1,0.9851713651093708,0.9849617024109744,0.9850665337601725,0.00010483134919819781,0.4662897464031965,0.48117033026524864,0.47344104740339277,0.007434677414709386,4,0.9918949771689497,0.991867342627799,0.9918811598983743,1.3817270575366969e-05
0,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",11.36760413646698,1.136548399925232,0.8677965402603149,0.06651604175567627,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.1302149178255373,0.14285714285714285,0.13627386438446346,0.0063156735546173945,6,0.16483516483516483,0.1529709228824273,0.15890304385879606,0.005932120976368763,0.02614001972412488,0.037004090478050145,0.03134676331125957,0.005427361416564194,6,0.03912078698442637,0.03770180163999097,0.038411294312208674,0.0007094926722177007,0.1302149178255373,0.14285714285714285,0.13627386438446346,0.0063156735546173945,6,0.16483516483516483,0.1529709228824273,0.15890304385879606,0.005932120976368763,0.04327088486575753,0.05838825929895499,0.050516078142497325,0.007552183392108853,6,0.06140650764270385,0.059923845856876864,0.060665176749790356,0.0007413308929134915,0.23360352546224203,0.24034720715960656,0.236835520377108,0.0033689395696030783,6,0.2758039102629284,0.2601899853213651,0.2679969477921468,0.0078069624707816365
1,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",10.56650197505951,1.5369840860366821,0.9806745052337646,0.00633692741394043,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.1529709228824273,0.14560439560439561,0.14944042132982224,0.0036800943981712855,3,0.2239010989010989,0.18963337547408343,0.20676723718759116,0.01713386171350774,0.06239168129553312,0.049437067058224184,0.05618301825092423,0.006471733760813408,5,0.08537949731476696,0.08087558783109836,0.08312754257293266,0.0022519547418343028,0.1529709228824273,0.14560439560439561,0.14944042132982224,0.0036800943981712855,3,0.2239010989010989,0.18963337547408343,0.20676723718759116,0.01713386171350774,0.07251633713888062,0.07292367415971547,0.07271155856822083,0.00020349326513899348,5,0.11674860057232604,0.10273427221107258,0.10974143639169931,0.007007164180626732,0.23980730630438435,0.24276841452378062,0.24122645494409503,0.0014792801763018567,4,0.3474594120374321,0.3201898872006513,0.3338246496190417,0.0136347624183904
2,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",18.392677903175354,1.7830387353897095,2.055826187133789,0.3491952419281006,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.1554993678887484,0.14697802197802198,0.15141540487162608,0.004257006886333447,2,0.32967032967032966,0.28445006321112515,0.3070601964407274,0.02261013322960226,0.08504495660457612,0.09460767224538497,0.08962800926192228,0.0047772437313839235,4,0.28817615447192996,0.2440650953731442,0.2661206249225371,0.022055529549392883,0.1554993678887484,0.14697802197802198,0.15141540487162608,0.004257006886333447,2,0.32967032967032966,0.28445006321112515,0.3070601964407274,0.02261013322960226,0.10470806405598862,0.10346891843367408,0.10411418781303602,0.0006190397036602959,4,0.2757682343046757,0.23251191477898733,0.2541400745418315,0.02162815976284417,0.24692819011082898,0.24540900223253673,0.24620010006777648,0.0007589403513573708,2,0.4820707501383995,0.44019744113097875,0.4611340956346891,0.020936654503710378
3,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",32.686607837677,2.6075925827026367,2.4017101526260376,0.0037723779678344727,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.1302149178255373,0.1510989010989011,0.1402238314680711,0.010433006891185273,5,0.5508241758241759,0.549936788874842,0.5503804823495089,0.00044369347466693965,0.08860741187586751,0.11418206302136041,0.10086438754006688,0.012776322799535061,3,0.5546371711152335,0.5511886664841803,0.5529129187997068,0.0017242523155265865,0.1302149178255373,0.1510989010989011,0.1402238314680711,0.010433006891185273,5,0.5508241758241759,0.549936788874842,0.5503804823495089,0.00044369347466693965,0.10231439588123503,0.12572089028693656,0.11353225495124866,0.011693177217999184,3,0.5319008321564491,0.5262372977544845,0.5290690649554668,0.002831767200982327,0.22831742580876518,0.24975082131535,0.23858965222666761,0.010707476638659515,5,0.6807287220749602,0.6759538780227622,0.6783413000488612,0.0023874220260989842
