,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",20.802534222602844,1.3303505182266235,0.7817628383636475,0.0914926528930664,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3524173027989822,0.3923705722070845,0.3717105263157895,0.01996494135348888,6,0.4427792915531335,0.43765903307888043,0.440219162316007,0.002560129237126535,0.5852417302798982,0.6239782016348774,0.6039473684210527,0.019356898454133156,1,0.7138964577656676,0.678117048346056,0.6960067530558618,0.017889704709805776,0.46287262043343574,0.5100844407309791,0.4856709599718547,0.023592092396842998,4,0.5700606368633904,0.5487625529100084,0.5594115948866993,0.010649041976690976,0.5712801514329416,0.6106645912821045,0.5902986901495769,0.019680693056600973,2,0.6631429676825021,0.6431385907696205,0.6531407792260613,0.010002188456440797
1,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",21.424346804618835,2.4257956743240356,0.6792477369308472,0.14634549617767334,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.36259541984732824,0.40463215258855584,0.3828947368421053,0.021006063240989678,4,0.6893732970027248,0.6463104325699746,0.6678418647863497,0.0215314322163751,0.5483460559796438,0.5940054495912807,0.5703947368421053,0.022816333411436164,6,0.8705722070844687,0.8524173027989822,0.8614947549417254,0.009077452142743248,0.4590214805778154,0.49763537387782103,0.47766792642137074,0.019295645302262826,5,0.7676463690150235,0.7347156958093328,0.7511810324121782,0.016465336602845326,0.5645536279145207,0.5971527926558052,0.5802955929935357,0.016290041387713866,5,0.8198307244307539,0.7941433104667829,0.8069870174487683,0.012843706981985503
2,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",30.71010720729828,2.684404492378235,0.9901098012924194,0.06650435924530029,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3511450381679389,0.3991825613079019,0.3743421052631579,0.024004702154906344,5,0.9196185286103542,0.9134860050890585,0.9165522668497064,0.003066261760647837,0.5559796437659033,0.5912806539509536,0.5730263157894736,0.017640173345126017,5,0.9918256130790191,0.989821882951654,0.9908237480153366,0.00100186506368255,0.4531614863514333,0.49264007703037405,0.47222549000823755,0.019727740915831172,6,0.9509342156481121,0.9454531685447717,0.9481936920964419,0.0027405235516702042,0.5594942180849645,0.590801816784178,0.5746124927199795,0.015644636376656706,6,0.9631455984226689,0.9589289461518338,0.9610372722872513,0.0021083261354175598
3,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",35.751582980155945,2.8021239042282104,1.0026006698608398,0.1500873565673828,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.36768447837150126,0.4019073569482289,0.38421052631578945,0.017101423083873517,2,0.9918256130790191,0.989821882951654,0.9908237480153366,0.00100186506368255,0.5852417302798982,0.6103542234332425,0.5973684210526315,0.012548896760492275,2,1.0,1.0,1.0,0.0,0.4729432874313188,0.5012589119261479,0.48661675347026917,0.014149524952569534,3,0.9953451407811081,0.9943808312128923,0.9948629859970002,0.00048215478410790213,0.5759509861223546,0.5985748866492716,0.5868759486136422,0.011305328797834621,4,0.9965318740767837,0.9958222074802826,0.9961770407785331,0.0003548332982505342
4,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",42.15494227409363,1.0287706851959229,0.8743982315063477,0.20204496383666992,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.37659033078880405,0.40599455040871935,0.3907894736842105,0.014693503909786791,1,0.9931880108991825,0.989821882951654,0.9915049469254182,0.001683063973764276,0.5712468193384224,0.6130790190735694,0.5914473684210526,0.020903856599787433,4,1.0,1.0,1.0,0.0,0.4727342602905008,0.5076455521920106,0.4895927394060983,0.017445428264421983,2,0.9963669391462308,0.9946988973706531,0.9955329182584419,0.0008340208877888333,0.5752767700815127,0.605895851257691,0.5900625632284303,0.015300579127477992,3,0.9973075190930324,0.9960769825381681,0.9966922508156002,0.000615268277432135
5,0,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",43.22945046424866,1.9068548679351807,0.36067843437194824,0.14400982856750488,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3651399491094148,0.40463215258855584,0.38421052631578945,0.01973454333179567,2,0.9931880108991825,0.989821882951654,0.9915049469254182,0.001683063973764276,0.5814249363867684,0.614441416893733,0.5973684210526315,0.016498577132375576,2,1.0,1.0,1.0,0.0,0.4730686226458683,0.5090284554902161,0.4904334366641257,0.01796939185340048,1,0.9963669391462308,0.9946988973706531,0.9955329182584419,0.0008340208877888333,0.5772936013499191,0.6074654164454893,0.5918634120605432,0.01507707699108126,1,0.9973075190930324,0.9960769825381681,0.9966922508156002,0.000615268277432135
0,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",21.44945478439331,1.0052416324615479,0.8071702718734741,0.024689555168151855,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.11704834605597965,0.11171662125340599,0.11447368421052631,0.002664301935068628,6,0.18119891008174388,0.1692111959287532,0.17520505300524852,0.005993857076495344,0.28880407124681934,0.3228882833787466,0.30526315789473685,0.01703213044577029,6,0.43869209809264303,0.43384223918575066,0.43626716863919685,0.0024249294534461896,0.21630813784931852,0.2202912355640641,0.218231554772097,0.001990383101513704,6,0.30963306624323006,0.3001442007892127,0.3048886335162214,0.004744432727008668,0.3644109137832312,0.3687397088863949,0.36650126615541684,0.002163130618502193,6,0.4494457915393568,0.44264752948711833,0.4460466605132376,0.0033991310261192453
1,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",25.112804174423218,0.58392333984375,0.9430035352706909,0.07590353488922119,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.15394402035623408,0.1553133514986376,0.15460526315789472,0.0006842648012692509,5,0.4087193460490463,0.4580152671755725,0.4333673066123094,0.0246479605632631,0.3320610687022901,0.31607629427792916,0.3243421052631579,0.007987708857348128,5,0.7138964577656676,0.7213740458015268,0.7176352517835971,0.003738794017929592,0.24789341494700068,0.24727319476636103,0.24759391388608656,0.0003099285669525132,5,0.5486261153423503,0.5781575050880934,0.5633918102152218,0.014765694872871549,0.3880663731660443,0.3871480632050912,0.38762292611911037,0.0004588862134780714,5,0.6485856155152027,0.6708500973293552,0.659717856422279,0.011132240907076263
2,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",33.41387462615967,0.9366238117218018,0.8920062780380249,0.014232516288757324,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.16793893129770993,0.16621253405994552,0.16710526315789473,0.0008626933443850244,4,0.7942779291553134,0.7926208651399491,0.7934493971476313,0.0008285320076821256,0.3346055979643766,0.3242506811989101,0.32960526315789473,0.005174427750357599,4,0.9536784741144414,0.950381679389313,0.9520300767518772,0.0016483973625642245,0.2614196789407678,0.2544500603993355,0.25805408682931297,0.003482769432823091,4,0.8623722026655896,0.8606339655647297,0.8615030841151596,0.0008691185504299259,0.3990490070325917,0.3917625444711811,0.39553041261148947,0.0036410987102711164,4,0.8951710387621433,0.8937412569290594,0.8944561478456013,0.000714890916541977
3,1,"MLPClassifier-split_x_y_split_with_one_hot_encoding-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",38.85875737667084,2.5405112504959106,1.0454061031341553,0.009823322296142578,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.18702290076335878,0.1893732970027248,0.1881578947368421,0.001174510215849491,2,0.9482288828337875,0.9465648854961832,0.9473968841649854,0.0008319986688021253,0.36259541984732824,0.33923705722070846,0.3513157894736842,0.01167234488848659,3,0.9863760217983651,0.9809160305343512,0.9836460261663582,0.0027299956320069874,0.27639807989604276,0.27364133535212887,0.27506686246496853,0.0013775654398543381,3,0.9646343400771195,0.9625359885378971,0.9635851643075083,0.0010491757696111659,0.41022526125851466,0.40828346087898226,0.40928757607524047,0.000970331872006572,3,0.9731283071029696,0.9713031801905817,0.9722157436467757,0.0009125634561939489
