,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",28.595860719680786,2.80424427986145,1.6069904565811157,0.019629359245300293,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.33079847908745247,0.3904109589041096,0.35944700460829493,0.029783747831155265,6,0.45616438356164385,0.40430925221799746,0.43023681788982066,0.025927565671823194,0.17204556309461957,0.21197400198283786,0.19123434544379622,0.01994915425085355,6,0.2634802218544788,0.21241369270646127,0.23794695728047002,0.025533264574008757,0.33079847908745247,0.3904109589041096,0.35944700460829493,0.029783747831155265,6,0.45616438356164385,0.40430925221799746,0.43023681788982066,0.025927565671823194,0.22610759733212965,0.27283423887711056,0.24856345534913826,0.02334569058446756,6,0.3337008580302477,0.2773566915130411,0.3055287747716444,0.028172083258603292,0.4477383937810667,0.5085118137452161,0.4769448431384262,0.03036377987656454,5,0.5711148550106119,0.5310336243630915,0.5510742396868518,0.02004061532376017
1,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",33.09038233757019,2.7135117053985596,2.0316277742385864,0.2693597078323364,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3612167300380228,0.3863013698630137,0.37327188940092165,0.012532855356473917,5,0.6863013698630137,0.6425855513307985,0.6644434605969061,0.02185790926610759,0.2537998615619557,0.2791552094775164,0.2659851176372416,0.012668107262285918,5,0.559011201164568,0.5017423772430253,0.5303767892037967,0.028634411960771378,0.3612167300380228,0.3863013698630137,0.37327188940092165,0.012532855356473917,5,0.6863013698630137,0.6425855513307985,0.6644434605969061,0.02185790926610759,0.2883940331551578,0.3233090554212655,0.30517347111056176,0.017444337526155877,5,0.6086806204369881,0.5487132842234123,0.5786969523302001,0.02998366810678793,0.46244039696150524,0.4889507461439988,0.4751807227700769,0.013245172108183881,6,0.7697056086236508,0.7263780239156439,0.7480418162696474,0.021663792354003453
2,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",46.126153349876404,5.018476605415344,1.9797254800796509,0.38093268871307373,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3840304182509506,0.37945205479452054,0.3818301514154049,0.0022874542895225465,2,0.9068493150684932,0.9138149556400507,0.9103321353542719,0.0034828202857787316,0.29662453022305907,0.3352352941852943,0.31518006524111813,0.01929081395298945,4,0.8852674697464004,0.8813008297540929,0.8832841497502466,0.001983319996153754,0.3840304182509506,0.37945205479452054,0.3818301514154049,0.0022874542895225465,2,0.9068493150684932,0.9138149556400507,0.9103321353542719,0.0034828202857787316,0.327089784712978,0.34631015843523166,0.3363266990100453,0.009602934921090277,4,0.885936871754227,0.8923133796015649,0.8891251256778959,0.003188253923668949,0.47695565350538843,0.4826020968314279,0.4796692174474613,0.002821091232622704,4,0.9407757121113287,0.9469119037560103,0.9438438079336695,0.0030680958223407995
3,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",56.217443108558655,6.905967354774475,2.130138397216797,0.008797883987426758,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.37135614702154623,0.3863013698630137,0.3785385121790652,0.007466972515817251,3,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.29723421366203817,0.3422154759111986,0.3188512784690738,0.022473659476613686,3,0.9851019827804975,0.9834404611020581,0.9842712219412778,0.0008307608392197352,0.37135614702154623,0.3863013698630137,0.3785385121790652,0.007466972515817251,3,0.9849315068493151,0.9860583016476553,0.9854949042484852,0.0005633973991701069,0.32177517021084373,0.35786955977317764,0.3391213877095295,0.01803357619327972,3,0.9838786003633215,0.9839610691483517,0.9839198347558367,4.12343925150771e-05,0.4702845404193497,0.4899981530138477,0.479758495122433,0.009849368255798557,3,0.9918264840182648,0.992120828052387,0.9919736560353258,0.0001471720170611035
4,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",65.03213715553284,0.9119956493377686,1.9280043840408325,0.4188882112503052,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3726235741444867,0.3835616438356164,0.3778801843317972,0.0054649078589275495,4,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.30526051597669923,0.3646399017555242,0.33379702132136163,0.029667288759747886,2,0.9889302594943756,0.981333569261326,0.9851319143778507,0.003798345116524826,0.3726235741444867,0.3835616438356164,0.3778801843317972,0.0054649078589275495,4,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.3273866236994748,0.36558330553233986,0.345743159405855,0.01908392912349604,2,0.9865233284821212,0.9829813615546756,0.9847523450183984,0.0017709834637227861,0.4810548635791697,0.4932638839883853,0.4869222664091417,0.006099903682112845,2,0.9925799086757989,0.9925010561892692,0.9925404824325341,3.942624326486177e-05
5,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",63.76262450218201,7.0998241901397705,0.7248355150222778,0.2636491060256958,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.37896070975918883,0.39315068493150684,0.3857801184990125,0.007089633639843662,1,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.31300058326014835,0.3711632009178993,0.340952334998238,0.029059363791712402,1,0.9873999584889995,0.9831688695757137,0.9852844140323567,0.002115544456642915,0.37896070975918883,0.39315068493150684,0.3857801184990125,0.007089633639843662,1,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.33435225882626485,0.37351718423113983,0.3531741123783114,0.01956768558651475,1,0.9860395147799533,0.9838096362972991,0.9849245755386262,0.0011149392413271064,0.4859351124128076,0.49922434853514996,0.4923216445848352,0.006639603968059171,1,0.9925799086757989,0.9925010561892692,0.9925404824325341,3.942624326486177e-05
0,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",30.52706778049469,2.0064114332199097,1.9594300985336304,0.178716778755188,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.13653603034134007,0.14835164835164835,0.1421988150098749,0.005902725668353954,6,0.18681318681318682,0.1731984829329962,0.18000583487309152,0.00680735194009531,0.039909807582322376,0.04796601602263378,0.04377084757214904,0.00402463826341955,6,0.04648313479959399,0.05287748849922375,0.04968031164940887,0.003197176849814881,0.13653603034134007,0.14835164835164835,0.1421988150098749,0.005902725668353954,6,0.18681318681318682,0.1731984829329962,0.18000583487309152,0.00680735194009531,0.05440989180992597,0.06787995805701992,0.060865591762450266,0.00672923800699911,6,0.07435894506900426,0.07815146792659254,0.0762552064977984,0.0018962614287941423,0.2290286591384996,0.25371333139992047,0.24085910114397316,0.012331716245843005,6,0.31854828378279115,0.30301682745143,0.31078255561711055,0.00776572816568058
1,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",35.766568541526794,0.2984277009963989,1.4761316776275635,0.02944326400756836,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.16182048040455121,0.16483516483516483,0.16326530612244897,0.0015060452322549094,5,0.45604395604395603,0.4361567635903919,0.446100359817174,0.009943596226782064,0.09713005707851535,0.09877443526366052,0.09791814616264023,0.0008214816451809454,5,0.3289250698281341,0.303725401468081,0.31632523564810755,0.012599834180026526,0.16182048040455121,0.16483516483516483,0.16326530612244897,0.0015060452322549094,5,0.45604395604395603,0.4361567635903919,0.446100359817174,0.009943596226782064,0.11276520027902709,0.11988732327694748,0.11617856798309956,0.0035579974061722276,5,0.357930462733255,0.3446258116640949,0.35127813719867496,0.006652325534580061,0.25765787663192274,0.25467499518074743,0.25622829289495397,0.0014901574248717623,5,0.5825277607635327,0.554840365005532,0.5686840628845324,0.01384369787900036
2,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",50.41702198982239,1.2364284992218018,2.3114426136016846,0.019950389862060547,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.18710493046776233,0.18818681318681318,0.18762343647136273,0.0005404759099624463,4,0.7925824175824175,0.8065739570164349,0.7995781872994262,0.00699576971700866,0.16107531653807733,0.1516213534670812,0.15654438492801467,0.004722914234207143,4,0.784864982360198,0.7891812306561374,0.7870231065081676,0.002158124147969731,0.18710493046776233,0.18818681318681318,0.18762343647136273,0.0005404759099624463,4,0.7925824175824175,0.8065739570164349,0.7995781872994262,0.00699576971700866,0.15686579394415864,0.16306118000262335,0.15983501122563482,0.0030950276389061842,4,0.7724960050219111,0.7852961720357445,0.7788960885288279,0.006400083506916732,0.27542768157782527,0.2770264438738439,0.27619390866900473,0.0007986933255689641,4,0.8610275929810507,0.8631354029740917,0.8620814979775713,0.0010539049965205272
3,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",59.79054033756256,5.473507523536682,2.327626585960388,0.019768595695495605,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.20101137800252844,0.19093406593406592,0.19618169848584596,0.0050343205545940635,3,0.9464285714285714,0.9456384323640961,0.9460335018963337,0.0003950695322376685,0.197426678432924,0.17261714582336238,0.18553639552327236,0.012394092702265935,3,0.9643654448959071,0.954487323079479,0.9594263839876931,0.004939060908214055,0.20101137800252844,0.19093406593406592,0.19618169848584596,0.0050343205545940635,3,0.9464285714285714,0.9456384323640961,0.9460335018963337,0.0003950695322376685,0.18484787608741007,0.17490378911463658,0.180082046386173,0.004967765323093987,3,0.9485073314672771,0.9440188299392432,0.9462630807032602,0.0022442507640169085,0.28699496354584053,0.28683311866295513,0.2869173973346881,8.085281224104611e-05,3,0.9608709647342889,0.9621435279147035,0.9615072463244962,0.0006362815902072883
4,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(3 of 5)",69.90517723560333,2.2304638624191284,1.976156234741211,0.39444589614868164,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.20986093552465235,0.20054945054945056,0.2053982883475971,0.004651736483497044,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18844675280073245,0.19182885530719676,0.1900676682877015,0.001689596198903376,2,0.9738761673308375,0.965026187466137,0.9694511773984873,0.004424989932350243,0.20986093552465235,0.20054945054945056,0.2053982883475971,0.004651736483497044,2,0.9505494505494505,0.9494310998735778,0.9499902752115141,0.0005591753379363684,0.18769705112796242,0.1918812798161026,0.18970239575269315,0.0020903141975477215,2,0.9552848619705523,0.951336501438256,0.9533106817044041,0.001974180266148151,0.2967881825357665,0.29589370946975396,0.2963594949833918,0.0004468517111671333,2,0.9642134555767798,0.9650021210703893,0.9646077883235846,0.0003943327468047264
