,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"KNeighborsClassifier-split_x_y_split_with_bag_of_words-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.011502861976623535,0.0017462968826293945,9.479605197906494,0.032410383224487305,brute,hamming,1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}",0.3358681875792142,0.3506849315068493,0.34298880842659646,0.007402781534617116,10,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.3732607476683178,0.3648167842506379,0.36920275339912334,0.0042187957605716786,1,0.9870999130245705,0.9870288314721116,0.987064372248341,3.554077622941465e-05,0.3358681875792142,0.3506849315068493,0.34298880842659646,0.007402781534617116,10,0.9863013698630136,0.9860583016476553,0.9861798357553344,0.0001215341076791776,0.3424570897169999,0.35179927612130474,0.3469467513859549,0.00466756835000369,1,0.9856516566837975,0.9853910721657456,0.9855213644247716,0.00013029225902594366,0.3415445278563118,0.35623463294695895,0.3486042886964516,0.0073395098975693055,10,0.9864184521718767,0.9861774614626324,0.9862979568172545,0.00012049535462216321
1,0,"KNeighborsClassifier-split_x_y_split_with_bag_of_words-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.028333663940429688,0.0007500648498535156,9.672969818115234,0.10318684577941895,brute,hamming,5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}",0.37389100126742714,0.3726027397260274,0.37327188940092165,0.0006436447033847977,9,0.541095890410959,0.5247148288973384,0.5329053596541486,0.008190530756810255,0.263231888039348,0.3057311868433591,0.2836561725205383,0.021233614210860157,2,0.49194545948625246,0.48384090764569676,0.4878931835659746,0.004052275920277848,0.37389100126742714,0.3726027397260274,0.37327188940092165,0.0006436447033847977,9,0.541095890410959,0.5247148288973384,0.5329053596541486,0.008190530756810255,0.29758288224011004,0.3258244440905554,0.31115519307014633,0.014110125247240677,2,0.4667287898068958,0.46341602034118834,0.4650724050740421,0.0016563847328537329,0.4038846099682569,0.4003717363306378,0.40219639551436487,0.0017551113945829646,9,0.623607305936071,0.5976341360371756,0.6106207209866233,0.01298658494944771
2,0,"KNeighborsClassifier-split_x_y_split_with_bag_of_words-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.014674067497253418,0.0007327795028686523,8.110052704811096,0.05372917652130127,brute,hamming,10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}",0.38149556400506973,0.40273972602739727,0.391705069124424,0.010614065486005988,7,0.4657534246575342,0.47021546261089986,0.46798444363421704,0.0022310189766828192,0.22405733742696263,0.27211464013483005,0.24715268369209972,0.024010519101013348,3,0.3280182944604837,0.34959723438676327,0.3388077644236235,0.010789469963139786,0.38149556400506973,0.40273972602739727,0.391705069124424,0.010614065486005988,7,0.4657534246575342,0.47021546261089986,0.46798444363421704,0.0022310189766828192,0.27128192132242096,0.3159039960021938,0.29272636800855273,0.022294201215128377,4,0.3597938550182178,0.37571821629950275,0.3677560356588603,0.007962180640642469,0.44351588771740647,0.4558598441132669,0.4494481379932314,0.006167320763434401,8,0.5831680800173954,0.5644386102561015,0.5738033451367485,0.00936473488064693
3,0,"KNeighborsClassifier-split_x_y_split_with_bag_of_words-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.01504218578338623,0.005761504173278809,8.702747106552124,0.6843347549438477,brute,hamming,15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",0.39543726235741444,0.4178082191780822,0.40618828176431865,0.011177037740044728,3,0.44931506849315067,0.4435994930291508,0.44645728076115077,0.002857787731999934,0.2192696966715238,0.26197871433430664,0.23979476770103758,0.02133839451230553,4,0.3013390621485173,0.2979679896048254,0.2996535258766714,0.00168553627184595,0.39543726235741444,0.4178082191780822,0.40618828176431865,0.011177037740044728,3,0.44931506849315067,0.4435994930291508,0.44645728076115077,0.002857787731999934,0.2715681661794672,0.31568585812998357,0.2927702169522631,0.022042200156545202,3,0.3293952993229667,0.32998510967984784,0.3296902045014073,0.00029490517844057984,0.4551963421735254,0.48276121899409324,0.46844345216629335,0.013772038048839016,7,0.5653040870849089,0.543736280618409,0.5545201838516589,0.010783903233249958
4,0,"KNeighborsClassifier-split_x_y_split_with_bag_of_words-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.0301053524017334,0.011357784271240234,8.981740355491638,0.5466481447219849,brute,hamming,20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}",0.394169835234474,0.4191780821917808,0.40618828176431865,0.01249468774603059,3,0.4452054794520548,0.44106463878326996,0.4431350591176624,0.00207042033439242,0.20016282121579565,0.2463712448641535,0.22236963442402558,0.023086777162276716,5,0.2779001767972095,0.3057970208938011,0.2918485988455053,0.0139484220482958,0.394169835234474,0.4191780821917808,0.40618828176431865,0.01249468774603059,3,0.4452054794520548,0.44106463878326996,0.4431350591176624,0.00207042033439242,0.26479819951246625,0.3066326880866218,0.28490298993980895,0.020901459932049955,5,0.32045016506680585,0.32146505713292317,0.32095761109986454,0.0005074460330586616,0.4647644419870966,0.4940233896509056,0.47882568740815024,0.014618434289330726,6,0.5583408934829148,0.5432450529911936,0.5507929732370542,0.007547920245860595
5,0,"KNeighborsClassifier-split_x_y_split_with_bag_of_words-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.02037978172302246,0.00879216194152832,9.772481203079224,0.3639845848083496,brute,hamming,25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0.3979721166032953,0.426027397260274,0.41145490454246214,0.014017054935303298,1,0.44246575342465755,0.42839036755386567,0.43542806048926164,0.007037692935395939,0.20022642454618397,0.24188021315282407,0.22024437430447708,0.020811178127264594,6,0.2761277601032818,0.26894787649514457,0.2725378182992132,0.0035899418040686304,0.3979721166032953,0.426027397260274,0.41145490454246214,0.014017054935303298,1,0.44246575342465755,0.42839036755386567,0.43542806048926164,0.007037692935395939,0.2640276269630353,0.3060607827586056,0.2842278927502416,0.0210007185846531,6,0.31556320017251904,0.3037390304220991,0.30965111529730904,0.005912084875209972,0.4673460255104803,0.4994194714260746,0.48275986061145715,0.016024621491410148,5,0.5546301910481896,0.5320261182400516,0.5433281546441207,0.01130203640406896
6,0,"KNeighborsClassifier-split_x_y_split_with_bag_of_words-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.01758742332458496,0.0015022754669189453,8.990087866783142,1.0446025133132935,brute,hamming,40,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0.4005069708491762,0.4191780821917808,0.40947992100065833,0.009328510970620164,2,0.4465753424657534,0.4055766793409379,0.4260760109033457,0.02049933156240777,0.20326236248384993,0.23028517131771545,0.2162489658075641,0.013501208580362967,7,0.2761338844046115,0.20898544491732354,0.2425596646609675,0.03357421974364398,0.4005069708491762,0.4191780821917808,0.40947992100065833,0.009328510970620164,2,0.4465753424657534,0.4055766793409379,0.4260760109033457,0.02049933156240777,0.26453059775818355,0.29266740441364725,0.27805256540695805,0.014057787174391956,7,0.3148336901523322,0.27158473932099864,0.2932092147366654,0.021624475415666783,0.4766640798088353,0.5046473302553206,0.4901122515178111,0.013981067007403659,1,0.5504742676138253,0.512886879654416,0.5316805736341207,0.01879369397970465
7,0,"KNeighborsClassifier-split_x_y_split_with_bag_of_words-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.01936817169189453,0.008724212646484375,10.900599241256714,0.36562228202819824,brute,hamming,60,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0.3929024081115336,0.4095890410958904,0.4009216589861751,0.00833702054478616,5,0.4410958904109589,0.4017743979721166,0.42143514419153777,0.019660746219421155,0.20232687905030441,0.22713722921619542,0.214250220473017,0.01239581401773996,9,0.24520991322145352,0.20827040693992957,0.22674016008069153,0.018469753140761977,0.3929024081115336,0.4095890410958904,0.4009216589861751,0.00833702054478616,5,0.4410958904109589,0.4017743979721166,0.42143514419153777,0.019660746219421155,0.2594789390376006,0.28121875546072395,0.26992664541606015,0.010861705673599382,8,0.307665102049061,0.26616930045101217,0.2869172012500366,0.020747900799024416,0.4747258510533998,0.4988664958881635,0.48632734593778265,0.01206121403523927,2,0.5451148527917753,0.5057904856738309,0.5254526692328031,0.0196621835589722
8,0,"KNeighborsClassifier-split_x_y_split_with_bag_of_words-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.0164262056350708,0.0008052587509155273,9.441399693489075,0.9879759550094604,brute,hamming,80,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0.3776932826362484,0.40821917808219177,0.3923633969716919,0.015251430154867388,6,0.4191780821917808,0.39923954372623577,0.4092088129590083,0.009969269232772526,0.1963103114393889,0.2344439277497438,0.21463653915930928,0.019052420157167845,8,0.23526206698496172,0.2110066739344306,0.22313437045969614,0.01212769652526556,0.3776932826362484,0.40821917808219177,0.3923633969716919,0.015251430154867388,6,0.4191780821917808,0.39923954372623577,0.4092088129590083,0.009969269232772526,0.2469349556135512,0.2766745288716944,0.2612271797599926,0.014858565744134758,9,0.2874495926369072,0.2639275498152964,0.2756885712261018,0.0117610214108054,0.4709598638883297,0.5028037501174462,0.48626337734932706,0.015909928262152047,3,0.5305588888403255,0.5024936270829077,0.5165262579616166,0.01403263087870893
9,0,"KNeighborsClassifier-split_x_y_split_with_bag_of_words-{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}-(3 of 5)",0.021522045135498047,0.0026128292083740234,7.71479606628418,0.2539327144622803,brute,hamming,100,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0.38276299112801015,0.3917808219178082,0.3870967741935484,0.004505512923693613,8,0.4178082191780822,0.385297845373891,0.4015530322759866,0.016255186902095597,0.20090903640868968,0.22688484575020715,0.21339247341942552,0.012978103872165131,10,0.23712579608997456,0.2121046861604281,0.22461524112520131,0.012510554964773227,0.38276299112801015,0.3917808219178082,0.3870967741935484,0.004505512923693613,8,0.4178082191780822,0.385297845373891,0.4015530322759866,0.016255186902095597,0.24961328002978875,0.25552325515170077,0.252453491905362,0.002952757698736838,10,0.28466664368789574,0.24946245483872725,0.26706454926331147,0.01760209442458424,0.47399446133187517,0.49540269466291514,0.48428281573059745,0.010696039235463282,4,0.5300275783926237,0.4943733468648496,0.5122004626287366,0.01782711576388704
