,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",8.803818345069885,1.3966819047927856,0.8221484422683716,0.02041304111480713,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3409378960709759,0.3589041095890411,0.3495720868992758,0.008976328019711525,4,0.3684931506849315,0.3409378960709759,0.3547155233779537,0.013777627306977791,0.16529766934234616,0.182103581685572,0.17337424341117755,0.008396615219541239,6,0.17656040274984144,0.1593446954606342,0.16795254910523782,0.008607853644603619,0.3409378960709759,0.3589041095890411,0.3495720868992758,0.008976328019711525,4,0.3684931506849315,0.3409378960709759,0.3547155233779537,0.013777627306977791,0.21301230105513658,0.2392073850545885,0.22560111693374085,0.013087658467742576,6,0.23796491101081085,0.21445941982059402,0.22621216541570244,0.011752745595108416,0.459963435672652,0.4878450175341431,0.4733627475613212,0.013930271074955767,3,0.503365932222458,0.47251461320322496,0.48794027271284146,0.015425659509616496
1,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",9.87609338760376,0.5797839164733887,1.1701451539993286,0.06150472164154053,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.34474017743979724,0.38082191780821917,0.3620803159973667,0.018027256368925822,2,0.44246575342465755,0.40430925221799746,0.42338750282132753,0.019078250603330044,0.17932588962612636,0.2307693571825425,0.20404855672038824,0.025702323908900506,5,0.25562225329137706,0.24591212024243791,0.25076718676690746,0.00485506652446957,0.34474017743979724,0.38082191780821917,0.3620803159973667,0.018027256368925822,2,0.44246575342465755,0.40430925221799746,0.42338750282132753,0.019078250603330044,0.2349024986264256,0.2816953118833642,0.2573901574003329,0.023378751473539208,5,0.32063317744453135,0.2963578816464959,0.3084955295455136,0.012137647899017723,0.45809130878321863,0.5000546499400921,0.47825802309824006,0.02096583760670576,1,0.5644639352543361,0.5324302395884055,0.5484470874213708,0.01601684783296531
2,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",16.4938485622406,3.836392879486084,2.1889673471450806,0.2999190092086792,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3523447401774398,0.3863013698630137,0.3686635944700461,0.016965502842048504,1,0.4904109589041096,0.46514575411913817,0.47777835651162387,0.012632602392485703,0.22075924643638606,0.251204373586899,0.23539054519864708,0.015211076481420985,4,0.3813161399286818,0.350714172599561,0.3660151562641214,0.015300983664560397,0.3523447401774398,0.3863013698630137,0.3686635944700461,0.016965502842048504,1,0.4904109589041096,0.46514575411913817,0.47777835651162387,0.012632602392485703,0.26476163879117154,0.3018324933308642,0.28257712517298567,0.01852144025699682,4,0.4004341213074658,0.3797716896763041,0.390102905491885,0.010331215815580858,0.45792332200894564,0.48768009345931573,0.472223811251059,0.014867158351287024,4,0.6373304648330999,0.6150437915622208,0.6261871281976603,0.011143336635439538
3,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",27.12057662010193,3.3999650478363037,2.2530544996261597,0.0061827898025512695,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.32953105196451205,0.36027397260273974,0.34430546412113233,0.015359860866354054,5,0.7013698630136986,0.6641318124207858,0.6827508377172422,0.018619025296456426,0.23928096356723022,0.2810818185052852,0.2593695903643205,0.020884655804133352,3,0.7008043129080165,0.6692721988663803,0.6850382558871984,0.01576605702081807,0.32953105196451205,0.36027397260273974,0.34430546412113233,0.015359860866354054,5,0.7013698630136986,0.6641318124207858,0.6827508377172422,0.018619025296456426,0.2734162355905101,0.3126087891890508,0.29225136668131635,0.0195814892590964,3,0.6797242959038833,0.6335574672180113,0.6566408815609472,0.02308341434293598,0.4429501144124309,0.4699948302816053,0.45594724580446333,0.01351215383238698,6,0.8109957166121547,0.7808125757592854,0.7959041461857201,0.015091570426434664
4,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",35.485209941864014,1.561809778213501,1.964162826538086,0.4606306552886963,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3244613434727503,0.35342465753424657,0.33838051349572085,0.014470729032163458,6,0.9232876712328767,0.9011406844106464,0.9122141778217616,0.011073493411115132,0.25228222044324294,0.3045147987802792,0.27738411786657174,0.02609658156389356,2,0.9317391355136929,0.9054825461912611,0.918610840852477,0.0131282946612159,0.3244613434727503,0.35342465753424657,0.33838051349572085,0.014470729032163458,6,0.9232876712328767,0.9011406844106464,0.9122141778217616,0.011073493411115132,0.28034545942895317,0.325531326537018,0.30206085310169006,0.02257588470766228,2,0.9206032418739796,0.8992550815418958,0.9099291617079377,0.010674080166041877,0.4457779166982506,0.46939800835228185,0.45712924448458553,0.011801133852107728,5,0.9566340508806264,0.945268272074356,0.9509511614774913,0.005682889403135161
5,0,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",34.185115814208984,1.935290813446045,0.8597291707992554,0.3482273817062378,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.34220532319391633,0.37397260273972605,0.3574720210664911,0.01587165382457109,3,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.26409318762393263,0.31381094348237504,0.287986513349188,0.024840119179290136,1,0.9894257473586539,0.9922765822039401,0.990851164781297,0.001425417422643127,0.34220532319391633,0.37397260273972605,0.3574720210664911,0.01587165382457109,3,0.9876712328767123,0.9898605830164765,0.9887659079465945,0.0010946750698820895,0.2941082521686041,0.33348895615604063,0.313033804446964,0.019675493463491907,1,0.9875323837357352,0.9901225605600352,0.9888274721478851,0.0012950884121500361,0.4595342112439938,0.4904624897319049,0.47439770255154823,0.01545246985478191,2,0.9932648401826483,0.9947190536544148,0.9939919469185315,0.0007271067358832761
0,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",11.130825161933899,0.4199258089065552,0.9956077337265015,0.24717915058135986,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.12452350698856417,0.11885245901639344,0.1217906517445688,0.002833664659952391,6,0.1407103825136612,0.13341804320203304,0.13706421285784712,0.0036461696558140744,0.026632212894357698,0.03585478240858051,0.03107653210726823,0.004608261018889632,6,0.03233158522784816,0.035231215281137485,0.03378140025449282,0.0014498150266446623,0.12452350698856417,0.11885245901639344,0.1217906517445688,0.002833664659952391,6,0.1407103825136612,0.13341804320203304,0.13706421285784712,0.0036461696558140744,0.043138655864892496,0.05307695089728753,0.04792788033079978,0.004965889118144524,6,0.05177601415129999,0.05560017186772241,0.053688093009511204,0.0019120788582112115,0.23113508833339777,0.23569760085095737,0.23333374479347258,0.00227976038027594,5,0.267274239696948,0.24722762782666793,0.25725093376180797,0.010023305935140045
1,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",9.772436141967773,0.6410167217254639,0.8914332389831543,0.12262201309204102,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.15374841168996187,0.14754098360655737,0.15075707702435814,0.003101678856440074,1,0.21721311475409835,0.1905972045743329,0.20390515966421563,0.013307955089882723,0.06303740305714366,0.06227687534892586,0.06267090780868058,0.0003800145053025247,5,0.11339486646107684,0.09312312824345441,0.10325899735226562,0.010135869108811216,0.15374841168996187,0.14754098360655737,0.15075707702435814,0.003101678856440074,1,0.21721311475409835,0.1905972045743329,0.20390515966421563,0.013307955089882723,0.08601854911893078,0.08034300549501448,0.08328352743841286,0.002835911011867836,5,0.13783842496003204,0.10689761582721279,0.1223680203936224,0.015470404566409628,0.24123117413137424,0.24416273632437302,0.24264388217961327,0.0014648199460695886,1,0.3560397381551075,0.31729952592333016,0.33666963203921885,0.019370106115888658
2,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",18.03666090965271,0.9859685897827148,2.253642439842224,0.025479435920715332,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.13087674714104194,0.14754098360655737,0.13890717577353523,0.00832665464816128,2,0.31830601092896177,0.28716645489199494,0.30273623291047835,0.015569778018483416,0.08473994717127148,0.09609034148631142,0.09020965661077723,0.0056714757845262856,4,0.26562489027501246,0.22004602660823488,0.24283545844162369,0.022789431833388787,0.13087674714104194,0.14754098360655737,0.13890717577353523,0.00832665464816128,2,0.31830601092896177,0.28716645489199494,0.30273623291047835,0.015569778018483416,0.09271813273221237,0.10913036484985597,0.10062712148146523,0.008200735097097173,4,0.2565695702892343,0.23525904458973015,0.24591430743948223,0.010655262849752087,0.22645097436340636,0.24248090669186348,0.23417573437948974,0.00800971054441466,4,0.47481970902364506,0.43850589560095876,0.45666280231230194,0.01815690671134315
3,1,"MLPClassifier-split_x_y_split_with_bag_of_words_and_projection-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(4 of 5)",31.299662590026855,2.017317056655884,2.4508864879608154,0.20278573036193848,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.13595933926302414,0.13387978142076504,0.13495720868992758,0.0010390971113017893,5,0.5532786885245902,0.5273189326556544,0.5402988105901223,0.012979877934467865,0.09621644722080988,0.1012031622969917,0.09861952519037215,0.002491722579313562,3,0.576106514180397,0.5476104941538813,0.5618585041671391,0.014248010013257872,0.13595933926302414,0.13387978142076504,0.13495720868992758,0.0010390971113017893,5,0.5532786885245902,0.5273189326556544,0.5402988105901223,0.012979877934467865,0.10886666640860067,0.1119177493335156,0.11033697101757878,0.001524541125616021,3,0.5398047860219147,0.5106728533891949,0.5252388197055549,0.014565966316359924,0.2303804594887431,0.2282561796726863,0.22935677757606793,0.0010614434355254178,6,0.6854082525009856,0.6594377802580713,0.6724230163795284,0.012985236121457133
