,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg
0,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",5.734610080718994,0.5565950870513916,0.33228790760040283,0.02855384349822998,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3256997455470738,0.35149863760217986,0.3381578947368421,0.012891895319103189,3,0.3528610354223433,0.3320610687022901,0.3424610520623167,0.010399983360026621,0.583969465648855,0.6226158038147139,0.6026315789473684,0.019311858239366077,2,0.6321525885558583,0.5928753180661578,0.612513953311008,0.019638635244850267,0.4491652118350252,0.4807939995186608,0.4644385869401493,0.015805136864661146,3,0.48464914363571565,0.45689782032692045,0.4707734819813181,0.013875661654397603,0.5612768298340293,0.5895207042050581,0.5749156481158286,0.01411367089018615,3,0.593234825269395,0.5682432702930554,0.5807390477812252,0.012495777488169768
1,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",5.01054835319519,1.7730426788330078,0.44898951053619385,0.08212363719940186,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.33078880407124683,0.34877384196185285,0.3394736842105263,0.008987255161986998,2,0.3528610354223433,0.3256997455470738,0.3392803904847086,0.01358064493763475,0.5865139949109415,0.6212534059945504,0.6032894736842105,0.01735953816080797,1,0.6307901907356949,0.6055979643765903,0.6181940775561425,0.012596113179552282,0.4568213398666678,0.48297056162928437,0.46944866142835234,0.013066957639870718,1,0.48539211505459745,0.46056899469847684,0.4729805548765371,0.012411560178060305,0.5678111589499824,0.5900990085744185,0.5785738442291508,0.011137401700522897,1,0.5934677917679327,0.573748079101734,0.5836079354348334,0.009859856333099382
2,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",8.774680018424988,0.05014932155609131,0.8220793008804321,0.09844553470611572,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3346055979643766,0.34877384196185285,0.3414473684210526,0.007079975298195996,1,0.3555858310626703,0.3346055979643766,0.34509571451352344,0.010490116549146833,0.5776081424936387,0.6130790190735694,0.5947368421052631,0.01772505682680242,4,0.6498637602179836,0.6043256997455471,0.6270947299817653,0.02276903023621829,0.4550731616911649,0.47986039428346206,0.46704278585086634,0.012386361675826782,2,0.49896299788548976,0.4633291678096236,0.48114608284755667,0.01781691503793309,0.5649534370650103,0.5874629351059744,0.5758231551979496,0.011248161037684286,2,0.6071815276245388,0.5757421665469116,0.5914618470857251,0.01571968053881362
3,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",13.8934485912323,1.120924711227417,0.9484418630599976,0.06505429744720459,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3142493638676845,0.3528610354223433,0.33289473684210524,0.019294535079840264,5,0.3460490463215259,0.3460559796437659,0.3460525129826459,3.4666611199996034e-06,0.5801526717557252,0.6198910081743869,0.5993421052631579,0.01985753776442891,3,0.6539509536784741,0.6170483460559797,0.635499649867227,0.01845130381124721,0.44414843247286956,0.4790214686630416,0.46098843810680795,0.017426311605269723,4,0.49029949086382413,0.48308580658479106,0.4866926487243076,0.003606842139516536,0.5562775743072342,0.5864829590734747,0.5708635956351424,0.015093852001389968,4,0.6010583512612764,0.594472813371197,0.5977655823162367,0.0032927689450397146
4,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",11.072031021118164,2.640087604522705,0.6314588785171509,0.27188169956207275,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.30788804071246817,0.3637602179836512,0.3348684210526316,0.02791973620773799,4,0.35149863760217986,0.3511450381679389,0.3513218378850594,0.00017679971712047937,0.5712468193384224,0.6130790190735694,0.5914473684210526,0.020903856599787433,5,0.6566757493188011,0.6412213740458015,0.6489485616823013,0.0077271876364998215,0.4352091128606798,0.48493039326274084,0.4592192574758856,0.024846087991142334,5,0.4951071341936171,0.488073692138039,0.4915904131658281,0.003516721027789077,0.5493827424141235,0.5903741931630957,0.5691772982363246,0.02048372817348689,5,0.6054201139658432,0.599244436358921,0.6023322751623821,0.003087838803461085
5,0,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",6.809963345527649,0.3342040777206421,0.5146510601043701,0.21627378463745117,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.31806615776081426,0.34332425068119893,0.33026315789473687,0.01262165403050065,6,0.3542234332425068,0.33587786259541985,0.34505064791896334,0.009172785323543486,0.5572519083969466,0.6226158038147139,0.5888157894736842,0.03266281728590306,6,0.6648501362397821,0.628498727735369,0.6466744319875755,0.018175704252206548,0.4384676187222677,0.4791306639596611,0.4581035892513774,0.02031962153400615,6,0.49604263000338966,0.4809875493254829,0.48851508966443624,0.007527540338953392,0.5517497229391795,0.5870706069300706,0.5688059919189913,0.017650104431466633,6,0.6055483021113548,0.5935810434810884,0.5995646727962216,0.005983629315133188
0,1,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",7.394388556480408,0.5094155073165894,0.28088295459747314,0.00880897045135498,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.09541984732824428,0.10217983651226158,0.09868421052631579,0.0033780161075317363,5,0.10217983651226158,0.09541984732824428,0.09879984192025293,0.0033799945920086477,0.27735368956743,0.2901907356948229,0.2835526315789474,0.006414765972405162,5,0.29427792915531337,0.2748091603053435,0.28454354473032845,0.009734384424984921,0.20504225869273693,0.20753003592640573,0.20624359322531122,0.0012431605049240354,4,0.21627095972225818,0.19707625453392524,0.2066736071280917,0.00959735259416647,0.3564281604249008,0.359863399044401,0.3580870190740542,0.0017166138989279766,3,0.3678456337322782,0.34992169839656784,0.358883666064423,0.008961967667855175
1,1,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",7.098262548446655,0.20502638816833496,0.316170334815979,0.028891444206237793,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.11195928753180662,0.09673024523160763,0.10460526315789474,0.007610063979685611,3,0.13215258855585832,0.08651399491094147,0.1093332917333999,0.022819296822458424,0.2875318066157761,0.31471389645776565,0.3006578947368421,0.013583089384182742,1,0.31607629427792916,0.3231552162849873,0.31961575528145825,0.0035394610035290597,0.21077927910460864,0.21100759588153478,0.21088953207451902,0.00011409156569358502,2,0.23965429078071587,0.21285792786634575,0.2262561093235308,0.013398181457185063,0.3594858850734454,0.3624277234097771,0.3609064833227003,0.0014700581636104112,2,0.3887493927895469,0.36696271824181725,0.3778560555156821,0.010893337273864823
2,1,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",13.196861028671265,2.162790060043335,0.8738969564437866,0.019295573234558105,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.09669211195928754,0.12125340599455041,0.10855263157894737,0.01227345852403199,1,0.11307901907356949,0.14376590330788805,0.12842246119072875,0.015343442117159281,0.2824427480916031,0.3079019073569482,0.29473684210526313,0.012722128355750295,2,0.32833787465940056,0.3524173027989822,0.3403775887291914,0.012039714069790819,0.20168709696992115,0.22269006315584086,0.2118293187991745,0.010495336035407424,1,0.22951231965831423,0.25911180431438396,0.24431206198634908,0.014799742328034868,0.3534594316261407,0.3699036017712515,0.3614002348409508,0.008217272263765002,1,0.3807878832475353,0.40652946145045593,0.39365867234899565,0.012870789101460306
3,1,"MLPClassifier-split_x_y_with_random_matrix-{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}-(5 of 5)",14.133837699890137,1.7020297050476074,0.7544690370559692,0.10470998287200928,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.10687022900763359,0.09809264305177112,0.10263157894736842,0.004386223991933518,4,0.13487738419618528,0.12595419847328243,0.13041579133473385,0.004461592861451424,0.2748091603053435,0.28746594005449594,0.28092105263157896,0.006324685542870973,6,0.36103542234332425,0.3193384223918575,0.34018692236759085,0.020848499975733376,0.2066332628485959,0.20186290492240203,0.20432968211318386,0.002383782795314805,5,0.2583891179017985,0.2347807842267314,0.24658495106426498,0.011804166837533561,0.35608693864172886,0.35257892766988624,0.35439293860664167,0.001752978776400966,6,0.4085880298056501,0.38366107638858554,0.3961245530971178,0.01246347670853229
