,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,split0_test_map@1,split1_test_map@1,mean_test_map@1,std_test_map@1,rank_test_map@1,split0_train_map@1,split1_train_map@1,mean_train_map@1,std_train_map@1,params_str
0,0,0.004216909408569336,0.0014815330505371094,0.7572853565216064,0.023992300033569336,brute,hamming,1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}",0.38271604938271603,0.39737470167064437,0.3898207056101793,0.0073258818686364425,10,0.9677804295942721,0.9640852974186308,0.9659328635064515,0.0018475660878206623,0.39281705948372614,0.4081145584725537,0.40023134759976864,0.007645155112249008,10,0.9689737470167065,0.9640852974186308,0.9665295222176686,0.0024442247990378307,0.3879919805845694,0.4025253452461058,0.39503591325453324,0.007263267493691123,10,0.9680558105379105,0.9643922606885565,0.9662240356132334,0.0018317749246769544,0.4967521819020723,0.5086187236144452,0.502503576902054,0.005930482630090145,10,0.9740350864849239,0.9698988310504769,0.9719669587677005,0.002068127717223478,0.09088132406314221,0.09619843163995907,0.0934583837215416,0.002657304452379306,10,0.13098588166010597,0.12983757731232476,0.13041172948621538,0.0005741521738906047,0.07485059833544681,0.07953538108669372,0.0771211870835931,0.0023412906140166615,10,0.11862311316368591,0.11651094883418113,0.11756703099893352,0.0010560821647523921,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}"
1,0,0.004421830177307129,1.2040138244628906e-05,0.9863879680633545,0.21837663650512695,brute,hamming,5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}",0.39057239057239057,0.3937947494033413,0.39213418160786584,0.0016104222728130994,9,0.5286396181384249,0.547699214365881,0.5381694162521529,0.00952979811372806,0.55331088664422,0.568019093078759,0.5604395604395604,0.007350647298434477,8,0.9928400954653938,0.9887766554433222,0.990808375454358,0.002031720011035798,0.41712711157155247,0.42429777859371814,0.4206025418575992,0.0035836486528146513,9,0.6027660485894349,0.6088314292017989,0.605798738895617,0.003032690306181973,0.559519386248453,0.5675117174220173,0.5633930551457618,0.00399428766591118,9,0.774763429572879,0.77486176809716,0.7748125988350195,4.9169262140491554e-05,0.20432793543904654,0.20678398371715792,0.20551831627019596,0.0012274470528187138,9,0.2410633698044199,0.22890390193420493,0.23498363586931242,0.006079733935107481,0.08212815990593768,0.08464055832790914,0.08334585214284461,0.0012556088844176204,9,0.09320687268181299,0.08947532078845209,0.09134109673513255,0.0018657759466804494,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}"
2,0,0.006956815719604492,0.0030622482299804688,0.8424158096313477,0.07668399810791016,brute,hamming,10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}",0.4051627384960718,0.40930787589498807,0.40717177559282824,0.0020715947358090343,7,0.4880668257756563,0.49607182940516276,0.49206932759040956,0.004002501814753229,0.5465768799102132,0.5668257756563246,0.556390977443609,0.010119690084231605,9,0.8591885441527446,0.8282828282828283,0.8437356862177865,0.015452857934958153,0.4419045974601504,0.4570426490772529,0.44924160570487676,0.007565468890993594,8,0.5745259878016444,0.5689028735325031,0.5717144306670738,0.0028115571345706525,0.570472460203895,0.5806834475633249,0.5754214523422422,0.005103094451522427,8,0.7215799529523805,0.7243992291325592,0.7229895910424698,0.0014096380900893157,0.2409895005854602,0.2465984254409075,0.24370799626438722,0.0028031445247462578,8,0.26437753773672623,0.2544741304337264,0.25942583408522635,0.004951703651499911,0.08323980546202768,0.08623707239459028,0.08469250048197415,0.0014979292124151394,8,0.09085975679054437,0.09008434513485017,0.09047205096269727,0.0003877058278470985,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}"
3,0,0.006101727485656738,0.0022846460342407227,0.9354516267776489,0.022510886192321777,brute,hamming,15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",0.4074074074074074,0.4212410501193317,0.4141122035858878,0.006913570929296098,3,0.45465393794749404,0.4612794612794613,0.4579666996134777,0.0033127616659836268,0.5510662177328844,0.581145584725537,0.5656448814343551,0.015032615887410299,6,0.7732696897374701,0.7598204264870931,0.7665450581122817,0.006724631625188493,0.45443279130147485,0.4729835896005319,0.4634238664747599,0.009271040354761026,7,0.5518967640686013,0.5533056231709415,0.5526011936197714,0.0007044295511700605,0.5773876802117657,0.5922369076659478,0.5845847031189979,0.007421124673203198,7,0.6977597937561717,0.6985904899503348,0.6981751418532532,0.0004153480970815471,0.2529900738991648,0.25937027968054216,0.2560823887891557,0.0031886037634205762,7,0.2755298639308185,0.26641421429300216,0.27097203911191037,0.004557824818908179,0.08487787932232374,0.09009598198142349,0.08740695394830732,0.0026078252562456395,7,0.09078872599158994,0.08878333600555822,0.08978603099857407,0.0010026949930158555,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}"
4,0,0.004629015922546387,0.000578761100769043,0.8622541427612305,0.002295255661010742,brute,hamming,20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}",0.4107744107744108,0.42720763723150357,0.41873915558126085,0.008212751989782456,1,0.4522673031026253,0.44107744107744107,0.4466723720900332,0.005594931012592119,0.5589225589225589,0.568019093078759,0.5633314054366686,0.0045461297077915765,7,0.7374701670644391,0.7441077441077442,0.7407889555860916,0.003318788521652516,0.4621418270749531,0.48397865944744,0.4727255549686165,0.01091328528733822,6,0.5433272423204493,0.5375880006313581,0.5404576214759037,0.0028696208445455618,0.5815763182860575,0.5982615174233772,0.5896631875035669,0.008338679125047562,6,0.6780689963042885,0.6773416501228372,0.6777053232135628,0.000363673090725658,0.26386772972631556,0.2698244635237475,0.2667547990856261,0.0029769672726896947,6,0.286516184690409,0.27693724158370625,0.28172671313705766,0.004789471553351382,0.08575169686280797,0.0909052165018752,0.08824946982841718,0.0025755489210011243,6,0.09094215251733151,0.0880337769226658,0.08948796471999865,0.0014541877973328551,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}"
5,0,0.006350278854370117,0.0021638870239257812,0.9989219903945923,0.05448329448699951,brute,hamming,25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0.4062850729517396,0.4295942720763723,0.4175824175824176,0.011649122708245651,2,0.4498806682577566,0.4298540965207632,0.4398673823892599,0.010013285868496702,0.574635241301908,0.5799522673031027,0.5772122614227877,0.0026572636837356492,5,0.7243436754176611,0.7216610549943884,0.7230023652060247,0.0013413102116363596,0.4704700969187462,0.4882711253453662,0.47909777871256204,0.008896331588481087,5,0.5379981795656167,0.5288538227979575,0.5334260011817871,0.004572178383829617,0.5870686002331884,0.5971433355541905,0.5919515546571328,0.0050350004468160655,5,0.6716403719842843,0.6650010346754716,0.6683207033298779,0.0033196686544063603,0.2734599725003765,0.28392136503115023,0.278530329319803,0.005228238200656234,5,0.29540327413239104,0.27871446548214224,0.28705886980726664,0.0083444043251244,0.08614718614718614,0.09101886578020227,0.08850835880911068,0.002434695140610512,5,0.09139674963063983,0.08911602800491687,0.09025638881777835,0.0011403608128614795,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}"
6,0,0.0050612688064575195,8.428096771240234e-05,0.8869500160217285,0.016302824020385742,brute,hamming,40,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0.4074074074074074,0.4152744630071599,0.41122035858877964,0.003931679314424,5,0.4343675417661098,0.41301907968574636,0.4236933107259281,0.010674231040181725,0.5847362514029181,0.6002386634844868,0.5922498554077501,0.007747563511143595,4,0.698090692124105,0.6846240179573513,0.6913573550407281,0.006733337083376867,0.47686780557805525,0.49160258075121493,0.48400935652953464,0.007363925425011939,4,0.5328705878467486,0.5115546931608314,0.5222126405037899,0.010657947342958607,0.5905099979074011,0.6022147282478462,0.5961829672684728,0.00584961496419148,4,0.6551688930125439,0.6375586050837596,0.6463637490481517,0.008805143964392137,0.29430976430976435,0.31127183874200576,0.30253082756842153,0.00847705171640855,4,0.32008585686389984,0.3042848154464316,0.31218533615516575,0.007900520708734121,0.0878360322804767,0.09141663825434708,0.08957145611280948,0.0017894616686085169,2,0.09189396522332081,0.08802041579819357,0.08995719051075719,0.0019367747125636214,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}"
7,0,0.00507199764251709,0.0002671480178833008,1.0589423179626465,0.13342499732971191,brute,hamming,60,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0.4107744107744108,0.41646778042959426,0.41353383458646614,0.0028453470830126404,4,0.42482100238663484,0.409652076318743,0.4172365393526889,0.007584463033945915,0.6015712682379349,0.60381861575179,0.6026604973973395,0.0011231457081381175,2,0.6730310262529833,0.6520763187429854,0.6625536724979844,0.01047735375499892,0.4843040917861146,0.4995014542593766,0.4916698464145666,0.0075951103830773975,3,0.5237203805106037,0.5073793388158778,0.5155498596632407,0.008170520847362917,0.5949995570129973,0.606550541860474,0.6005980100506986,0.005772778342570438,1,0.6401839808460226,0.6269429958817726,0.6335634883638976,0.006620492482124984,0.31171590848358527,0.32863460723842586,0.31991594871294116,0.008455374069489253,3,0.3296047588052361,0.3151006457067063,0.32235270225597124,0.00725205654926489,0.08762225428892094,0.09166666666666666,0.08958247266517942,0.0020212558921133624,1,0.0915871121718377,0.08762225428892094,0.08960468323037932,0.001982428941458378,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}"
8,0,0.005539059638977051,0.0015693902969360352,0.9427824020385742,0.02599310874938965,brute,hamming,80,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0.4006734006734007,0.418854415274463,0.40948525159051474,0.009086235392118735,6,0.41646778042959426,0.4051627384960718,0.41081525946283304,0.005652520966761221,0.5858585858585859,0.6229116945107399,0.6038172353961828,0.018517848129529113,1,0.6503579952267303,0.6442199775533108,0.6472889863900206,0.0030690088367097412,0.48149735561348844,0.5040433837979341,0.4924248117260191,0.011267716556877251,1,0.5181677806465721,0.5027227897772533,0.5104452852119127,0.0077224954346594155,0.590630136419468,0.6111194575679607,0.6005607617071702,0.010239846293784018,2,0.6304509568229806,0.6194578398387626,0.6249543983308716,0.005496558492109005,0.3206236487044568,0.3415371581481367,0.33075986669971635,0.010451840771827462,2,0.3410427837874139,0.33132542354764577,0.3361841036675298,0.004858680119884051,0.08762225428892094,0.0915871121718377,0.08954391473188465,0.0019814973372483968,3,0.0915871121718377,0.08762225428892094,0.08960468323037932,0.001982428941458378,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}"
9,0,0.004311800003051758,0.0001423358917236328,0.8233977556228638,0.016626954078674316,brute,hamming,100,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0.3995510662177329,0.4152744630071599,0.40717177559282824,0.007858003941324063,7,0.4152744630071599,0.40404040404040403,0.409657433523782,0.005617029483377944,0.5892255892255892,0.6157517899761337,0.6020821283979179,0.013256867637296808,3,0.6479713603818615,0.6285072951739619,0.6382393277779117,0.009732032603949836,0.4813169140016695,0.5042167833565135,0.4924158674541618,0.011444554001662905,2,0.5167846395432062,0.49899297399963966,0.5078888067714229,0.008895832771783269,0.5910794967618009,0.6092782440430249,0.599899942234135,0.0090950975656342,3,0.6272225138849644,0.6138736780313289,0.6205480959581466,0.006674417926817777,0.3334583448724863,0.3517449296924237,0.3423213628476786,0.00913899569621312,1,0.3549562966866069,0.3362668532365502,0.34561157496157857,0.009344721725028343,0.08762225428892094,0.0915871121718377,0.08954391473188465,0.0019814973372483968,3,0.0915871121718377,0.08762225428892094,0.08960468323037932,0.001982428941458378,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}"
