,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,33.54764258861542,1.5702465772628784,1.5044232606887817,0.2920457124710083,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3964165733482643,0.40669856459330145,0.4013880855986119,0.0051382011810859165,2,0.46291866028708134,0.4490481522956327,0.45598340629135703,0.006935253995724311,0.5599104143337066,0.6004784688995215,0.5795257374204743,0.02027300168973009,1,0.6734449760765551,0.6405375139977604,0.6569912450371578,0.016453731039397346,0.48426009799428354,0.5024207119377037,0.49304105418670646,0.009075371276781267,1,0.561520869959322,0.5415075057346292,0.5515141878469756,0.010006682112346399,0.5850395893639813,0.6015089484258372,0.5930027959433402,0.008230203485555556,1,0.6523320728816246,0.6353587964162506,0.6438454346489376,0.008486638232687027,0.33111061018115884,0.37549964788003065,0.35257344159599796,0.02218245478877437,1,0.35362678390190344,0.372813271088747,0.3632200274953252,0.009593243593421785,"{'hidden_layer_sizes': 2, 'max_iter': 500}"
1,0,34.89773440361023,0.07544994354248047,1.3096734285354614,0.01717531681060791,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3964165733482643,0.4043062200956938,0.40023134759976864,0.003942679124100572,3,0.6279904306220095,0.620380739081747,0.6241855848518783,0.003804845770131293,0.5442329227323628,0.5801435406698564,0.5615962984384036,0.01794554917453522,5,0.8181818181818182,0.8062709966405375,0.8122264074111778,0.005955410770640379,0.47345437609106084,0.4890003020977584,0.4809710875668267,0.00776873792877842,4,0.7147220273148572,0.7097907331372342,0.7122563802260458,0.002465647088811529,0.5743226651807756,0.5884944286598136,0.5811749464233874,0.007082030135087944,4,0.7772283796248163,0.7735148134436564,0.7753715965342363,0.001856783090579961,0.287685073418556,0.29375667992294785,0.29062079524485535,0.0030341531098865,2,0.31836416972182524,0.30874698836065007,0.31355557904123765,0.004808590680587588,"{'hidden_layer_sizes': 5, 'max_iter': 500}"
2,0,50.87579703330994,3.10410213470459,1.9157580137252808,0.09933841228485107,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3729003359462486,0.3696172248803828,0.3713128976286871,0.0016406632484160457,6,0.868421052631579,0.8801791713325868,0.8743001119820829,0.0058790593505039235,0.5296752519596865,0.5502392344497608,0.5396182764603817,0.010276402362171833,6,0.9700956937799043,0.9820828667413214,0.9760892802606129,0.005993586480708524,0.4584599459293133,0.4609544947569627,0.4596661014064185,0.0012465964448949989,6,0.9128021231789178,0.9240759851292759,0.9184390541540969,0.005636930975179033,0.5617845732004073,0.564512650262612,0.5631036434282866,0.0013632970938269697,6,0.933630964440693,0.9425074396664674,0.9380692020535802,0.004438237612887197,0.24725491194136212,0.2557912601752314,0.25138237702147476,0.004265854106674,5,0.2805509641873278,0.2832375425992447,0.2818942533932862,0.00134328920595847,"{'hidden_layer_sizes': 10, 'max_iter': 500}"
3,0,58.31356191635132,2.798713445663452,1.921958327293396,0.17405736446380615,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.37737961926091823,0.3923444976076555,0.38461538461538464,0.007478372016035953,5,0.9617224880382775,0.9596864501679732,0.9607044691031253,0.0010180189351521873,0.555431131019037,0.5801435406698564,0.56737998843262,0.012349488482263409,4,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.46820933235368456,0.48522973772128597,0.4764389789050523,0.008505576874964034,5,0.9743981165033797,0.9729572157343714,0.9736776661188755,0.0007204503845041343,0.5699863775789079,0.5840216375640528,0.5767726571321647,0.007013815487085523,5,0.9805525328342921,0.9794380070387554,0.9799952699365237,0.0005572628977683625,0.24831413640484187,0.2433081153296464,0.24589364269815395,0.0025016500002881855,6,0.28145868286418524,0.2674653025212935,0.2744619926927394,0.006996690171445857,"{'hidden_layer_sizes': 20, 'max_iter': 500}"
4,0,71.27542614936829,1.0055291652679443,1.6786229610443115,0.4055347442626953,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3885778275475924,0.39354066985645936,0.39097744360902253,0.0024800723522568234,4,0.9629186602870813,0.9608062709966405,0.9618624656418608,0.0010561946452203874,0.5576707726763718,0.6004784688995215,0.578368999421631,0.021392213828184445,2,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.4734350225556345,0.49509740708408767,0.4839091425474141,0.010825304857457415,3,0.9750175628465103,0.9735171261487052,0.9742673444976078,0.0007502183489025427,0.5745975286054498,0.5942275468080145,0.5840889659781184,0.009809674051399334,3,0.9810153781727804,0.9798512995879475,0.9804333388803639,0.0005820392924164586,0.25876710635389244,0.28227394415791546,0.270133049907486,0.011747030209398875,3,0.28730138880258493,0.3058265101826132,0.29656394949259907,0.009262560690014132,"{'hidden_layer_sizes': 40, 'max_iter': 500}"
5,0,75.51009440422058,2.1883223056793213,0.7037332057952881,0.2832319736480713,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3964165733482643,0.4138755980861244,0.4048582995951417,0.008724767352041921,1,0.9629186602870813,0.9608062709966405,0.9618624656418608,0.0010561946452203874,0.555431131019037,0.59688995215311,0.5754771544245229,0.020718142881160792,3,0.9892344497607656,0.9876819708846585,0.988458210322712,0.0007762394380535498,0.4780468044466137,0.5044614489829801,0.4908187204861755,0.013200143291333063,2,0.9750175628465103,0.9735171261487052,0.9742673444976078,0.0007502183489025427,0.5782504744639281,0.6005475557985924,0.589031480823546,0.011142480762550696,2,0.9810153781727805,0.9798512995879475,0.980433338880364,0.0005820392924165141,0.26376048923081397,0.27636376581950745,0.26985438120776467,0.006298212973565254,4,0.29149697591085144,0.29997614927066213,0.29573656259075676,0.004239586679905344,"{'hidden_layer_sizes': 80, 'max_iter': 500}"
0,1,33.88063073158264,0.18366146087646484,1.5643151998519897,0.03903639316558838,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.12304250559284116,0.11137724550898204,0.11740890688259109,0.0058292332030061315,6,0.17604790419161676,0.1610738255033557,0.16856086484748622,0.0074870393441305305,0.3277404921700224,0.31736526946107785,0.3227299016772701,0.0051845901650531155,6,0.4419161676646707,0.42393736017897093,0.43292676392182083,0.008989403742849872,0.22957455234503898,0.21804212170910503,0.22400510203792223,0.005762857158013039,6,0.30568158595885525,0.29334904372090387,0.2995153148398796,0.006166271118975691,0.37673388336491176,0.36758589161080935,0.3723159694755679,0.004571332048363449,6,0.44824357348684346,0.4364580198839943,0.4423507966854189,0.005892776801424582,0.15814729267749403,0.1544527049796511,0.15636303546077984,0.0018462180118455757,1,0.17824662363584517,0.16039270945311215,0.16931966654447866,0.00892695709136651,"{'hidden_layer_sizes': 2, 'max_iter': 500}"
1,1,38.08785593509674,3.0600003004074097,1.6229263544082642,0.19367611408233643,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.15771812080536912,0.16167664670658682,0.15962984384037016,0.0019781102566471223,4,0.429940119760479,0.4306487695749441,0.43029444466771155,0.0003543249072325283,0.3434004474272931,0.362874251497006,0.3528050896471949,0.009731231404696832,5,0.7401197604790419,0.714765100671141,0.7274424305750915,0.012677329903950485,0.25744304961692865,0.26713484822895806,0.26212358856490126,0.004843077124723694,4,0.570688197512937,0.5646452204992979,0.5676667090061174,0.0030214885068195474,0.3966919885522276,0.4058320631434719,0.40110607894186845,0.004567375772354668,4,0.6662120751768552,0.6609291634476718,0.6635706193122635,0.002641455864591691,0.14947226338165934,0.15834468724887885,0.15375709503529053,0.0044336283482871225,2,0.1865700546958032,0.1926775908655103,0.18962382278065676,0.003053768084853553,"{'hidden_layer_sizes': 5, 'max_iter': 500}"
2,1,52.88759660720825,4.510132551193237,1.7789442539215088,0.23339319229125977,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.1621923937360179,0.15209580838323353,0.15731636784268363,0.005045352624145302,5,0.7832335329341318,0.7953020134228188,0.7892677731784753,0.006034240244343514,0.3512304250559284,0.3568862275449102,0.3539618276460382,0.0028262543159269615,4,0.9532934131736527,0.9619686800894854,0.9576310466315691,0.004337633457916379,0.2603509987517156,0.2599567752666713,0.26016061320515,0.0001969969475095081,5,0.8555414761552491,0.8630084726323672,0.8592749743938082,0.003733498238559063,0.399132609140073,0.39984486644304856,0.399476585339023,0.00035592124733967547,5,0.8903460203427258,0.8958006880418493,0.8930733541922875,0.0027273338495617527,0.14265892385019902,0.14215659589911087,0.14241633053663127,0.00025101770129692415,6,0.20344223241828027,0.18249999999999997,0.19297111620914012,0.010471116209140152,"{'hidden_layer_sizes': 10, 'max_iter': 500}"
3,1,62.47092545032501,2.538589596748352,1.9223817586898804,0.0938953161239624,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.1789709172259508,0.162874251497006,0.17119722382880279,0.008043645632443931,3,0.9784431137724551,0.9574944071588367,0.967968760465646,0.010474353306809181,0.348993288590604,0.37964071856287424,0.3637941006362059,0.015314790677351205,3,0.9988023952095808,0.9988814317673378,0.9988419134884593,3.951827887849202e-05,0.27144406758153716,0.2743322262431613,0.2728388694800081,0.0014432383200083292,3,0.9884630738522954,0.9759987216363055,0.9822308977443004,0.0062321761079949245,0.40777738664455165,0.4120619534193537,0.409846567244297,0.0021410357527074063,3,0.9914226779059712,0.9821068181324145,0.9867647480191928,0.0046579298867783225,0.14064044084178312,0.1457596495321046,0.14311270183450633,0.00255811366880964,5,0.19186025351893618,0.19253743087635702,0.1921988421976466,0.000338588678710422,"{'hidden_layer_sizes': 20, 'max_iter': 500}"
