,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,0.6069146394729614,0.052535414695739746,0.4215238094329834,0.013156652450561523,{},0.36058230683090703,0.4090909090909091,0.384037015615963,0.024241117453341027,1,0.4461722488038278,0.4244120940649496,0.4352921714343887,0.010880077369439078,0.5699888017917133,0.6016746411483254,0.5853094274146906,0.015834308095178166,1,0.8755980861244019,0.8600223964165733,0.8678102412704876,0.007787844853914316,0.4632540803151608,0.5031695065349271,0.4825538468390039,0.019946864888155228,1,0.6226283201874145,0.6056257547716103,0.6141270374795125,0.008501282707902125,0.5680530806690448,0.600713428879473,0.5838448973861748,0.016321297669894395,1,0.7129043454236461,0.699252688486167,0.7060785169549065,0.006825828468739581,0.31921614965847883,0.33323023467760304,0.3259921907666268,0.00700323375901127,1,0.3463202686468236,0.3361895066486332,0.3412548876477284,0.005065380999095204,{}
0,1,0.6034500598907471,0.035016775131225586,0.3990147113800049,0.02031111717224121,{},0.15324384787472037,0.17964071856287425,0.1659919028340081,0.013190748767252621,1,0.40119760479041916,0.3970917225950783,0.3991446636927487,0.00205294109767043,0.3523489932885906,0.3688622754491018,0.3603238866396761,0.008251832532551281,1,0.7988023952095809,0.7706935123042505,0.7847479537569158,0.014054441452665156,0.25541139019772235,0.27839426065562034,0.26651069432284946,0.011484742784170023,1,0.5702064711963768,0.5558343226591369,0.5630203969277568,0.007186074268619946,0.3958039668774789,0.4149516369534376,0.4050511065613571,0.009568259375667564,1,0.6705237809949238,0.6576611977761295,0.6640924893855267,0.0064312916093971495,0.13834224314090085,0.143136739507997,0.14065768817648516,0.002395852061064652,1,0.172202478160562,0.17430658454148387,0.17325453135102292,0.001052053190460936,{}
0,2,0.6390904188156128,0.0631183385848999,0.43024206161499023,0.07835054397583008,{},0.1850613154960981,0.19951923076923078,0.1920185078079815,0.007223847459600093,1,0.43990384615384615,0.39687848383500557,0.41839116499442586,0.021512681159420288,0.36677814938684505,0.38100961538461536,0.37362637362637363,0.007110702860835251,1,0.8329326923076923,0.8272017837235228,0.8300672380156076,0.002865454292084735,0.28302404774383616,0.29878599948555756,0.2906087463263186,0.007875404779786233,1,0.6089873672672506,0.5794092735748608,0.5941983204210557,0.014789046846194864,0.4178927748913616,0.43177949169121344,0.42457510478001215,0.006938450114119365,1,0.7006080937834741,0.6777135346380362,0.6891608142107551,0.01144727957271896,0.13758977737238606,0.14235137258574757,0.13988107130964272,0.0023791146120219634,1,0.1764080971112221,0.1573743406352102,0.16689121887321615,0.009516878238005955,{}
0,3,0.6211168766021729,0.06947445869445801,0.3904305696487427,0.004690289497375488,{},0.2737430167597765,0.26618705035971224,0.2700983227299017,0.0037756312130349657,1,0.43764988009592326,0.488268156424581,0.4629590182602521,0.025309138164328865,0.42793296089385474,0.45443645083932854,0.4407171775592828,0.013243495086431025,1,0.8477218225419664,0.8335195530726257,0.840620687807296,0.0071011347346703335,0.3600572376848253,0.36403139505877874,0.3619742112243725,0.0019858416292698293,1,0.6146062294840505,0.6352124147178709,0.6249093221009607,0.010303092616910203,0.48234614435209944,0.4867093623817796,0.48445078509053396,0.002180250852094464,1,0.7058054185684445,0.7203008579464286,0.7130531382574365,0.007247719688992071,0.26336784444605676,0.27587052435973297,0.2693986339475061,0.006247448179263949,1,0.29838703063523203,0.287978354978355,0.29318269280679354,0.0052043378284385156,{}
0,4,0.5402436256408691,0.09936904907226562,0.5216077566146851,0.07489454746246338,{},0.4103139013452915,0.44205495818399043,0.4256795835743204,0.015862496733916067,1,0.5854241338112306,0.5381165919282511,0.5617703628697408,0.023653770941489738,0.57847533632287,0.6188769414575866,0.5980335454019664,0.020190579436317198,1,0.9008363201911589,0.8890134529147982,0.8949248865529785,0.005911433638180363,0.4949816797813386,0.528518639386348,0.5112167492951575,0.016759993685885814,1,0.7156861413081101,0.6868554633555201,0.701270802331815,0.014415338976295045,0.595332256767534,0.6233149296656,0.608878524677124,0.013984255776595244,1,0.7835677042752617,0.7617803487045519,0.7726740264899068,0.010893677785354883,0.41678530176848566,0.4343025493025493,0.4252653111299728,0.008754191242224358,1,0.4555618654543386,0.4389082367557704,0.44723505110505446,0.00832681434928409,{}
0,5,0.3476283550262451,0.0642557144165039,0.4774348735809326,0.10170698165893555,{},0.5124434389140271,0.5230769230769231,0.5176402544823597,0.0053153893547031915,1,0.5952662721893491,0.6063348416289592,0.6008005569091541,0.005534284719805049,0.6866515837104072,0.714792899408284,0.7004048582995951,0.014067077883068756,1,0.9349112426035503,0.9389140271493213,0.9369126348764358,0.0020013922728854827,0.6002406749170608,0.6159696597564501,0.6079277727708977,0.0078624914745543,1,0.7338528992375146,0.7404364211875546,0.7371446602125347,0.003291760975019986,0.6832319430642552,0.6964930187920569,0.6897129199237071,0.006628850871046322,1,0.7985081403775187,0.8034685789091012,0.8009883596433099,0.002480219265791228,0.55619338994339,0.57127526319834,0.5635642302559596,0.007539018003908058,1,0.5915406388483311,0.5783982683982685,0.5849694536232998,0.006571185225031306,{}
