,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,9.779269456863403,0.42617321014404297,0.7889796495437622,0.007857203483581543,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.2855543113101904,0.30538922155688625,0.2951388888888889,0.009911867062460451,6,0.30538922155688625,0.2855543113101904,0.29547176643353834,0.009917455123347935,0.5677491601343785,0.6047904191616766,0.5856481481481481,0.01851019393273547,2,0.6047904191616766,0.5677491601343785,0.5862697896480276,0.01852062951364908,0.4279476060987017,0.4552760872739722,0.4411532089814279,0.01365654137373054,6,0.4551291479281763,0.4280962317896992,0.44161268985893776,0.013516458069238568,0.5437528163628841,0.568243619493827,0.5555872032924775,0.012238501806542512,6,0.5681962417539143,0.5439716139470293,0.5560839278504718,0.012112313903442473,0.34722095373831086,0.36621458381937416,0.3563990099406765,0.009491463992301677,2,0.36621458381937416,0.34722095373831086,0.35671776877884254,0.009496815040531653,"{'hidden_layer_sizes': 2, 'max_iter': 500}"
1,0,9.933287024497986,0.10140359401702881,0.9635975360870361,0.05367326736450195,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3337066069428891,0.3712574850299401,0.35185185185185186,0.018764859888363256,5,0.35808383233532937,0.3516237402015677,0.35485378626844855,0.0032300460668808206,0.5565509518477044,0.5976047904191617,0.5763888888888888,0.02051535324652055,6,0.6071856287425149,0.5767077267637178,0.5919466777531164,0.015238950989398536,0.4494656979214502,0.4886686918389081,0.4684092742646663,0.019590452355337372,5,0.48425932900651913,0.4646571063239825,0.4744582176652508,0.00980111134126832,0.5591999380952567,0.5925768115329817,0.5753282305261018,0.016679033500058678,5,0.5903499553868198,0.572965037545967,0.5816574964663934,0.008692458920426416,0.3502444699757129,0.37314643440391937,0.36131110209235195,0.011444530076428998,1,0.3699071985898333,0.3568380816645094,0.36337264012717135,0.006534558462661932,"{'hidden_layer_sizes': 5, 'max_iter': 500}"
2,0,20.75480580329895,3.141244888305664,1.6928818225860596,0.1254880428314209,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3426651735722284,0.37005988023952097,0.3559027777777778,0.013689635462128449,4,0.3568862275449102,0.3583426651735722,0.3576144463592412,0.000728218814331022,0.574468085106383,0.6,0.5868055555555556,0.012758764376952092,1,0.6275449101796408,0.606942889137738,0.6172438996586893,0.010301010520951392,0.4576151824339511,0.48747971187526185,0.47204624845449183,0.014923851029500812,4,0.48855018870250555,0.47925982211827917,0.4839050054103924,0.004645183292113192,0.5658059166361505,0.5904756621849208,0.5777267716900991,0.012327922602264807,4,0.5951787585390689,0.5878821240453178,0.5915304412921933,0.003648317246875532,0.3523507996296349,0.35359424009124607,0.35295165193602684,0.0006213699181032364,4,0.37309795992430717,0.34560870260758275,0.35935333126594493,0.013744628658362207,"{'hidden_layer_sizes': 10, 'max_iter': 500}"
3,0,28.46410298347473,2.828329086303711,1.7100257873535156,0.15087604522705078,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3617021276595745,0.3688622754491018,0.36516203703703703,0.003578056676570384,3,0.39281437125748503,0.3505039193729003,0.3716591453151927,0.021155225942292355,0.561030235162374,0.6059880239520958,0.5827546296296297,0.022466228501342903,4,0.6215568862275449,0.6091825307950728,0.6153697085113088,0.006187177716236059,0.46465955704167444,0.4869933033265079,0.4754516161550054,0.011160581088027128,3,0.5118224772051316,0.47176302386996427,0.49179275053754795,0.02002972666758368,0.5706173788436866,0.5907481581036976,0.580344925534722,0.010059718214364202,3,0.6142278740637175,0.5811288869711368,0.5976783805174272,0.016549493546290317,0.35336397085557214,0.3588258547839385,0.3560032492584575,0.002729403195437961,3,0.37085957954221416,0.34812383957960663,0.35949170956091037,0.011367869981303763,"{'hidden_layer_sizes': 20, 'max_iter': 500}"
4,0,40.308462619781494,2.363406181335449,1.313240885734558,0.4912949800491333,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3538633818589026,0.38922155688622756,0.37094907407407407,0.017669126105596324,2,0.3976047904191617,0.3762597984322508,0.38693229442570626,0.010672495993455433,0.5666293393057111,0.6023952095808384,0.5839120370370371,0.01787285887009855,3,0.6311377245508982,0.6282194848824189,0.6296786047166585,0.0014591198342396863,0.463984236722003,0.4972676091760652,0.4800673478326175,0.016632309350125645,2,0.5148909517097594,0.49702999613382887,0.5059604739217941,0.008930477787965269,0.5704111384629398,0.5976753946686346,0.5835857067104833,0.013624446982951514,2,0.6163303251834105,0.6037165306136493,0.6100234278985299,0.006306897284880597,0.3528867138833544,0.34764014827487877,0.3503514810806477,0.0026218046968148117,5,0.37180340617466356,0.3432760091718658,0.3575397076732647,0.014263698501398886,"{'hidden_layer_sizes': 40, 'max_iter': 500}"
5,0,39.54620003700256,1.1441421508789062,0.7651920318603516,0.35068202018737793,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.3639417693169093,0.39520958083832336,0.37905092592592593,0.015625096724899614,1,0.4095808383233533,0.3829787234042553,0.39627978086380433,0.013301057459548987,0.5699888017917133,0.5964071856287425,0.5827546296296297,0.013201749105031,4,0.6526946107784432,0.6427771556550952,0.6477358832167692,0.004958727561673981,0.46944582341742314,0.49932079710513766,0.4838819362815676,0.014929070210260107,1,0.5303758933048031,0.508709133701717,0.5195425135032601,0.01083337980154303,0.5743999459278823,0.5992101001190354,0.5863886489079824,0.012398087366330286,1,0.6307539834978836,0.6140844148160083,0.6224191991569459,0.008334784340937651,0.351673574652298,0.337170438344091,0.344665404040404,0.007247482206259931,6,0.3680809808953521,0.33384731170285487,0.35096414629910344,0.017116834596248603,"{'hidden_layer_sizes': 80, 'max_iter': 500}"
0,1,10.970703721046448,0.8022638559341431,0.7161169052124023,0.011384963989257812,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.09395973154362416,0.09952038369304557,0.09664351851851852,0.002778649543199515,6,0.09952038369304557,0.09395973154362416,0.09674005761833487,0.0027803260747107025,0.26286353467561524,0.2961630695443645,0.2789351851851852,0.016639727655223695,6,0.27817745803357313,0.27740492170022374,0.27779118986689844,0.000386268166674697,0.19145521344828895,0.20373676267954938,0.19738276672309865,0.00613707173982732,6,0.20157435194259138,0.19295985279666578,0.19726710236962858,0.004307249572962801,0.34486386686656345,0.3573497431454843,0.35089003632062593,0.006239173659240491,6,0.35505516266389464,0.34680223725812415,0.3509286999610094,0.004126462702885247,0.1533813203947432,0.15924979496921943,0.15621367444284112,0.0029324679475487515,1,0.15914131032836068,0.15395658405725518,0.15654894719280793,0.00259236313555275,"{'hidden_layer_sizes': 2, 'max_iter': 500}"
1,1,10.525033831596375,0.3793107271194458,0.8385483026504517,0.04658234119415283,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.11297539149888143,0.12350119904076738,0.11805555555555555,0.0052597302496453875,5,0.13069544364508393,0.11521252796420582,0.12295398580464487,0.007741457840439052,0.31655480984340045,0.3381294964028777,0.3269675925925926,0.010780838531574381,5,0.3393285371702638,0.33557046979865773,0.3374495034844608,0.0018790336858030277,0.22938381361720667,0.23728381061917939,0.23319665939246437,0.003947616659152669,5,0.25085816750181894,0.22545718073076473,0.23815767411629185,0.012700493385527103,0.3763931404531233,0.38495194276620864,0.38052395129173044,0.004276820685513326,5,0.3974622446712281,0.37569293652335783,0.38657759059729296,0.01088465407393513,0.1488324762485836,0.12825459113228896,0.13890078864037195,0.010282738344701838,6,0.15308407819199185,0.13095669058756307,0.14202038438977746,0.011063693802214392,"{'hidden_layer_sizes': 5, 'max_iter': 500}"
2,1,21.91739559173584,2.552614212036133,1.551169514656067,0.14085614681243896,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.15100671140939598,0.17026378896882494,0.16030092592592593,0.009622732788533189,3,0.19184652278177458,0.15883668903803133,0.17534160590990294,0.016504916871871625,0.3523489932885906,0.37889688249400477,0.36516203703703703,0.013265940438516918,4,0.39448441247002397,0.3769574944071588,0.38572095343859136,0.00876345903143258,0.2591753192420978,0.2809246295117608,0.26967238218474765,0.010868097737779152,3,0.3023608332658462,0.2700001035707471,0.28618046841829664,0.016180364847549533,0.40002579711623865,0.4197437850419087,0.40954246489980856,0.009853049007602015,3,0.4401200098099736,0.4126537971545688,0.4263869034822712,0.013733106327702416,0.15048309073476857,0.14542734643454067,0.14804299192320022,0.0025263478478551363,3,0.15737700748492114,0.1462483899396651,0.15181269871229314,0.005564308772628021,"{'hidden_layer_sizes': 10, 'max_iter': 500}"
3,1,33.54847228527069,0.5658587217330933,1.9059667587280273,0.34672975540161133,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.13646532438478748,0.16666666666666666,0.15104166666666666,0.015091565464005455,4,0.18585131894484413,0.18120805369127516,0.18352968631805966,0.0023216326267844895,0.3579418344519016,0.3824940047961631,0.3697916666666667,0.012268682715342564,3,0.4352517985611511,0.40380313199105144,0.4195274652761013,0.015724333285049824,0.2503794071651627,0.2800630626022053,0.2647058936434576,0.014832878123694979,4,0.3164288269482759,0.2966310649717203,0.3065299459599981,0.009898880988277792,0.39322573195039034,0.41899807369654896,0.405664466334821,0.012878400535735145,4,0.45561725573222434,0.43626752462906615,0.44594239018064524,0.009674865551579093,0.1481390607900675,0.14658262999989619,0.14738786676286675,0.0007777461326332352,4,0.16087768746042125,0.14704153229321018,0.15395960987681573,0.006918077583605534,"{'hidden_layer_sizes': 20, 'max_iter': 500}"
