,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_multi_class,param_solver,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,0.17086195945739746,0.02164602279663086,0.5552226305007935,0.04923975467681885,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.41387024608501116,0.4502994011976048,0.43146327356853675,0.018203969651188447,1,0.4491017964071856,0.4217002237136465,0.4354010100604161,0.01370078634676955,0.5805369127516778,0.6335329341317365,0.6061307113938693,0.026482578633914282,1,0.6538922155688622,0.6208053691275168,0.6373487923481895,0.016543423220672704,0.5003761622095978,0.5368591062652431,0.5179951664238626,0.01823084845976515,1,0.5435849707878148,0.5156168245159319,0.5296008976518733,0.01398407313594141,0.5991983842042082,0.6305212507961816,0.6143253903374053,0.015652312304969926,1,0.6384914725462091,0.6145553929976929,0.626523432771951,0.011968039774258088,0.3726850964099286,0.39733250382352175,0.38458826887398306,0.012316526560958238,1,0.3933661508152525,0.3768983700862895,0.385132260450771,0.008233890364481494,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,1,0.17174220085144043,0.024640560150146484,0.5069897174835205,0.06103396415710449,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.16890380313199105,0.19041916167664671,0.1792943898207056,0.010751414156348366,1,0.2,0.19574944071588368,0.19787472035794185,0.0021252796420581643,0.34116331096196867,0.3532934131736527,0.3470213996529786,0.006061518908270628,1,0.3844311377245509,0.378076062639821,0.38125360018218596,0.003177537542364939,0.2632030291729087,0.2846507919496761,0.27356097128893,0.010717635955800359,1,0.30806700015181854,0.30127454261711545,0.30467077138446697,0.0033962287673515446,0.40353434455142934,0.42198217611544037,0.41244350554388115,0.009218543907580166,1,0.4450332260219928,0.4385560609561792,0.44179464348908604,0.003238582532906792,0.14448957455668865,0.14998356533685872,0.1471428321052381,0.002745395579914248,1,0.15035425253389323,0.14970583108167002,0.15003004180778162,0.00032421072611160673,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,2,0.17358887195587158,0.01694357395172119,0.5985139608383179,0.0015703439712524414,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.18435754189944134,0.17985611510791366,0.18218623481781376,0.0022493122120208413,1,0.1906474820143885,0.18659217877094972,0.1886198303926691,0.0020276516217193896,0.3463687150837989,0.36810551558752996,0.3568536726431463,0.010861634119058935,1,0.4052757793764988,0.3843575418994413,0.39481666063797005,0.010459118738528728,0.26997289567665117,0.2803876186266837,0.2749965387884656,0.005204119627228611,1,0.30192691482225614,0.2943873992567082,0.2981571570394822,0.0037697577827739692,0.40784615302600935,0.41853291516418684,0.4130010168913882,0.005340054542174766,1,0.44061000786989396,0.4336829033412156,0.43714645560555476,0.0034635522643391703,0.1256133401049602,0.12291512244749654,0.12431182852235483,0.001348268939760663,1,0.13502712116021467,0.12169970253210474,0.1283634118461597,0.006663709314054966,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,3,0.209259033203125,0.049813270568847656,0.5790441036224365,0.10864806175231934,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.2463768115942029,0.2776442307692308,0.2614227877385772,0.015622658060219471,1,0.27283653846153844,0.25752508361204013,0.26518081103678925,0.007655727424749154,0.4057971014492754,0.4266826923076923,0.4158473105841527,0.010435413378386132,1,0.47115384615384615,0.44481605351170567,0.45798494983277593,0.01316889632107024,0.33562245185568634,0.36466991466992077,0.3496001783226864,0.014513464527515495,1,0.3813506195604531,0.3595888263430589,0.37046972295175595,0.010880896608697094,0.46327811134038527,0.48876882758234635,0.4755443206598252,0.012736348380050966,1,0.5063798755924334,0.4870492502325443,0.49671456291248883,0.009665312679944527,0.24664019555323902,0.261012373043623,0.25355613058620574,0.0071810088724040735,1,0.2603271207958708,0.25035568296437866,0.2553414018801247,0.004985718915746062,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,4,0.13228130340576172,0.011798381805419922,0.5767861604690552,0.022482752799987793,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.41797752808988764,0.4410011918951132,0.4291497975708502,0.011506822807179079,1,0.44934445768772346,0.4258426966292135,0.43759357715846847,0.011750880529254992,0.5640449438202247,0.5983313468414779,0.5806824754193175,0.017135742060807268,1,0.634088200238379,0.6033707865168539,0.6187294933776164,0.015358706860762517,0.4965582917111356,0.522770919105453,0.5092780108457986,0.013100610801507663,1,0.5395456282513307,0.5125974539893989,0.5260715411203648,0.013474087130965873,0.5979498762685248,0.6211369434108291,0.6092014374787003,0.011588488925211967,1,0.6366285217367494,0.6133344392855449,0.6249814805111471,0.011647041225602284,0.3974681891142566,0.4163334778054682,0.4066226004571869,0.009428539958387591,1,0.41980274393862,0.402016075684615,0.4109094098116175,0.008893334127002495,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,5,0.1253218650817871,0.02230668067932129,0.6452144384384155,0.046857476234436035,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.498868778280543,0.5218934911242603,0.5101214574898786,0.0115094273588744,1,0.5349112426035503,0.5,0.5174556213017751,0.017455621301775137,0.6889140271493213,0.7159763313609467,0.70213996529786,0.013527709405177422,1,0.7313609467455622,0.7126696832579186,0.7220153150017403,0.009345631743821803,0.5904131586444673,0.6157305244960082,0.6027863073689046,0.012655462205508776,1,0.6333442155003342,0.6021229488063119,0.617733582153323,0.015610633347011127,0.676829925837139,0.6984541659408173,0.6873981634817938,0.010809369148421608,1,0.7134889100999507,0.6880565362465377,0.7007727231732442,0.012716186926706508,0.5620688135394019,0.5815480417018879,0.5715887370774589,0.00973713605311038,1,0.5843964753195523,0.5632643092201916,0.573830392269872,0.010566083049680375,"{'multi_class': 'auto', 'solver': 'liblinear'}"
