,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,9.584532380104065,1.1534994840621948,0.7886333465576172,0.09610533714294434,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.3093363329583802,0.34404761904761905,0.32620011567379986,0.017348671963836486,3,0.3273809523809524,0.32733408323959506,0.3273575178102737,2.343457067865984e-05,0.5770528683914511,0.6083333333333333,0.5922498554077501,0.01563395040327362,1,0.6154761904761905,0.5815523059617548,0.5985142482189727,0.016961942257217866,0.440087049729755,0.4738118322289142,0.4564715594459457,0.01685561828868775,2,0.4685621277267437,0.4533605944127932,0.4609613610697685,0.007600766656975261,0.5524378995875487,0.581242107025303,0.5664318465208706,0.014396318958945704,2,0.5792697853956048,0.5645156259141039,0.5718927056548544,0.00737707974075047,0.3564704736583251,0.36688378684807244,0.36152957318370843,0.005204565285226494,3,0.37072165532879814,0.3530235830910745,0.3618726192099363,0.008849036118861814,"{'hidden_layer_sizes': 2, 'max_iter': 500}"
1,0,9.483655452728271,1.2966063022613525,0.7584861516952515,0.009362101554870605,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.3138357705286839,0.3202380952380952,0.3169462116830538,0.0031998765734000314,4,0.3404761904761905,0.3014623172103487,0.3209692538432696,0.019506936632920885,0.5804274465691789,0.6035714285714285,0.5916714864083286,0.011567342986419702,2,0.6154761904761905,0.5815523059617548,0.5985142482189727,0.016961942257217866,0.4422967489206686,0.462038150552912,0.45188771327641436,0.009866736142925965,4,0.47508801895589303,0.4415926582579161,0.4583403386069046,0.016747680348988464,0.5534852451552055,0.5729643226185216,0.5629487645705817,0.009735626741124928,4,0.5837072101560968,0.5565512023054658,0.5701292062307813,0.013578003925315496,0.36422129052050306,0.37207086167800446,0.36803484735815556,0.0039232091463906405,2,0.37859580498866213,0.35959597582769687,0.3690958904081795,0.009499914580482632,"{'hidden_layer_sizes': 5, 'max_iter': 500}"
2,0,17.670645713806152,3.0376412868499756,1.4210048913955688,0.20052587985992432,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.3093363329583802,0.3535714285714286,0.3308270676691729,0.022108664055453527,2,0.3273809523809524,0.34195725534308213,0.33466910386201726,0.007288151481064875,0.5804274465691789,0.5916666666666667,0.5858877964141121,0.005617352871898434,3,0.611904761904762,0.5995500562429696,0.6057274090738658,0.0061773528308961545,0.44373647395696564,0.4755547637593584,0.45919475240347224,0.01590275482195768,1,0.4717896766542685,0.46744924485906697,0.4696194607566677,0.0021702158976007746,0.5562057824523099,0.5819842361404636,0.5687297275639634,0.01288404974742138,1,0.5832144491248242,0.578399154854458,0.5808068019896411,0.0024076471351830997,0.36915728066459225,0.38040986394557824,0.37462412274442347,0.0056240317799143135,1,0.38235430839002266,0.3658222673464518,0.3740882878682372,0.008266020521785433,"{'hidden_layer_sizes': 10, 'max_iter': 500}"
3,0,13.932828903198242,3.8786704540252686,1.195497989654541,0.2493879795074463,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.3340832395950506,0.3523809523809524,0.34297281665702717,0.009145181656335108,1,0.375,0.3464566929133858,0.36072834645669294,0.014271653543307089,0.5568053993250843,0.5952380952380952,0.5754771544245229,0.019208629503572685,4,0.6428571428571429,0.5995500562429696,0.6212035995500562,0.02165354330708663,0.44326894396850386,0.470147456729428,0.4563273307349447,0.01343385835852476,3,0.5060752955596606,0.47100997152720386,0.4885426335434322,0.017532662016228356,0.5535512259331453,0.5767318095762961,0.5648130479460121,0.011585636456148811,3,0.6124101395480609,0.5819851431627495,0.5971976413554052,0.015212498192655688,0.32692806256360807,0.34083941455370026,0.3336866141377419,0.006952882172936666,5,0.34744872191300763,0.32872223764237263,0.3380854797776901,0.009363242135317501,"{'hidden_layer_sizes': 20, 'max_iter': 500}"
4,0,11.213281393051147,5.596479654312134,0.8272459506988525,0.43622493743896484,40,500,"{'hidden_layer_sizes': 40, 'max_iter': 500}",0.3194600674915636,0.3119047619047619,0.3157894736842105,0.0037761354585072247,5,0.3476190476190476,0.3194600674915636,0.3335395575553056,0.014079490063742012,0.5421822272215973,0.6047619047619047,0.5725853094274146,0.031277270869719785,5,0.6083333333333333,0.6186726659167604,0.6135029996250468,0.005169666291713559,0.4330965485780362,0.4520183663218719,0.4422893345264584,0.009457108796066071,5,0.4740909000781465,0.46594007187924963,0.4700154859786981,0.004075414099448449,0.545402634643568,0.5638725643714751,0.5543758798555066,0.00923125554094385,5,0.5847931158736628,0.5813521256151605,0.5830726207444117,0.0017204951292511539,0.326028248092365,0.3524473304473304,0.3388634298032794,0.013204235423128496,4,0.34519913419913417,0.3393970558874946,0.3422980950433144,0.0029010391558197957,"{'hidden_layer_sizes': 40, 'max_iter': 500}"
5,0,8.135039567947388,0.3104262351989746,1.175169587135315,0.11063730716705322,80,500,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0.2755905511811024,0.3523809523809524,0.31289762868710236,0.038379778754455446,6,0.319047619047619,0.35095613048368957,0.3350018747656543,0.01595425571803527,0.5343082114735658,0.5761904761904761,0.5546558704453441,0.02093272112730796,6,0.6238095238095238,0.6220472440944882,0.622928383952006,0.0008811398575178098,0.40266286102499566,0.4652881882017553,0.4330881211918424,0.03130008652011205,6,0.4594487480824846,0.4840062527664818,0.4717275004244832,0.0122787523419986,0.5215507825301187,0.573471685689812,0.5467755128101316,0.025950024285124173,6,0.5725296354362892,0.5939765214161333,0.5832530784262113,0.01072344298992206,0.30791379973607197,0.33411245104102244,0.3206418894388819,0.013094064167372629,6,0.32763200886415167,0.3253084354715401,0.3264702221678459,0.0011617866963057888,"{'hidden_layer_sizes': 80, 'max_iter': 500}"
0,1,10.641674518585205,0.6144194602966309,0.6257351636886597,0.08043086528778076,2,500,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0.11607142857142858,0.11884753901560624,0.11740890688259109,0.0013871334743452881,4,0.11164465786314526,0.11383928571428571,0.11274197178871548,0.0010973139255702272,0.2857142857142857,0.29891956782713086,0.29207634470792365,0.00659825652661545,6,0.3217286914765906,0.28794642857142855,0.3048375600240096,0.016891131452581032,0.2117384220390166,0.22545331593928053,0.21834600250108707,0.00685289321469538,5,0.22643603619153785,0.21815079823254055,0.2222934172120392,0.0041426189794986495,0.361530507753599,0.3739035600775475,0.36749161393396285,0.006182417956162658,6,0.3781463957087914,0.36785187208021103,0.37299913389450123,0.005147261814290177,0.15465846281694492,0.162277690296898,0.15832926472024214,0.0038070839394234233,1,0.15818904185050645,0.15609679383116884,0.15714291784083764,0.001046124009668803,"{'hidden_layer_sizes': 2, 'max_iter': 500}"
1,1,8.440281510353088,2.929078698158264,0.676906943321228,0.0866621732711792,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.10267857142857142,0.10204081632653061,0.10237131289762869,0.00031866579816040164,6,0.11164465786314526,0.08928571428571429,0.10046518607442978,0.011179471788715485,0.33482142857142855,0.3289315726290516,0.3319838056680162,0.0029429723712460923,1,0.3673469387755102,0.3236607142857143,0.3455038265306123,0.02184311224489796,0.2131951881066124,0.22202789742390958,0.21745062295988515,0.0044134219475600684,6,0.23784142847057438,0.2171522713965857,0.22749684993358005,0.010344578536994345,0.3643878052352199,0.3724738120712897,0.3682834927392374,0.004040318633439582,5,0.3895416955628547,0.37111264177503944,0.38032716866894706,0.009214526893907615,0.15454419836116262,0.16159001262842798,0.15793874045753742,0.003520567722599554,2,0.16214776819818835,0.1543962343460111,0.15827200127209973,0.003875766926088625,"{'hidden_layer_sizes': 5, 'max_iter': 500}"
2,1,15.640679001808167,0.14335548877716064,1.5433248281478882,0.26153790950775146,10,500,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0.13058035714285715,0.13205282112845138,0.13128976286871025,0.000735743092811516,1,0.16206482593037214,0.13169642857142858,0.14688062725090034,0.01518419867947178,0.3169642857142857,0.31212484993997597,0.31463273568536726,0.0024181110566289564,3,0.40456182472989194,0.32142857142857145,0.3629951980792317,0.04156662665066024,0.23598776251204065,0.23149329153493756,0.23382241009797072,0.0022457431961644555,1,0.2886552231393883,0.23757452156433953,0.2631148723518639,0.025540350787524382,0.3814291902115106,0.3776313238304089,0.37959944891859115,0.001897672190732049,1,0.4324288809240509,0.385101325594191,0.40876510325912097,0.02366377766492994,0.15867885648577612,0.1546254605738399,0.15672600582375018,0.0020253521130664445,3,0.16675740426040547,0.1483560895949289,0.1575567469276672,0.009200657332738282,"{'hidden_layer_sizes': 10, 'max_iter': 500}"
3,1,18.430171012878418,5.943610191345215,1.2965445518493652,0.2540709972381592,20,500,"{'hidden_layer_sizes': 20, 'max_iter': 500}",0.10825892857142858,0.12725090036014405,0.11740890688259109,0.009489680018747343,4,0.13565426170468187,0.13058035714285715,0.1331173094237695,0.002536952280912358,0.30357142857142855,0.34093637454981995,0.3215731636784268,0.018670066762809617,2,0.36134453781512604,0.32924107142857145,0.34529280462184875,0.016051733193277296,0.21452397068588552,0.23737905037870602,0.22553512244072618,0.011419951308937047,3,0.25186963344326796,0.23896585105509202,0.24541774224918,0.006451891194087969,0.3627822610937527,0.3842103884108799,0.3731059337688059,0.010706948909925122,3,0.3990749792206853,0.38804479413071025,0.39355988667569775,0.0055150925449875265,0.14597049899505254,0.15720966308601364,0.15138531894170992,0.005615850322860543,4,0.15362677538547886,0.1573331207482993,0.15547994806688908,0.00185317268141022,"{'hidden_layer_sizes': 20, 'max_iter': 500}"
