,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_multi_class,param_solver,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,split0_test_map@1,split1_test_map@1,mean_test_map@1,std_test_map@1,rank_test_map@1,split0_train_map@1,split1_train_map@1,mean_train_map@1,std_train_map@1,params_str
0,0,0.2482144832611084,0.07890057563781738,0.7238270044326782,0.10855972766876221,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.4373601789709172,0.46706586826347307,0.4517061885482938,0.01484419456553297,1,0.6946107784431138,0.680089485458613,0.6873501319508635,0.007260646492250389,0.6085011185682326,0.644311377245509,0.6257952573742047,0.017894701651672056,1,0.9712574850299401,0.9697986577181208,0.9705280713740305,0.000729413655909672,0.5248725009436176,0.5537602882590128,0.5388235144822845,0.014435481744061793,1,0.8206793987782013,0.8080276194320816,0.8143535091051415,0.006325889673059859,0.6183433455724083,0.6428104690647903,0.6301594520594755,0.012226437097719745,1,0.865543428050098,0.8559138172638605,0.8607286226569792,0.004814805393118737,0.32078716212944397,0.32960691603805375,0.3250465574525725,0.0044073087060912675,1,0.3571664204059413,0.3372500411594371,0.3472082307826892,0.009958189623252123,0.08834292106104184,0.09165953806672368,0.08994464182434105,0.001657342728082532,1,0.1055338673302745,0.10064317673378076,0.10308852203202763,0.002445345298246873,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,1,0.279110312461853,0.04357874393463135,0.7509545087814331,0.0229567289352417,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.21364653243847875,0.23353293413173654,0.22325043377674958,0.00993741007104112,1,0.7149700598802395,0.6968680089485458,0.7059190344143926,0.009051025465846851,0.42841163310961966,0.4694610778443114,0.448235974551764,0.020512769067491637,1,0.9748502994011976,0.9630872483221476,0.9689687738616726,0.005881525539524979,0.3244377413197052,0.3469167433563818,0.335293708179523,0.011232955296380173,1,0.8260436270316507,0.8101002314459682,0.8180719292388094,0.007971697792841237,0.45488670463773845,0.4734502637294813,0.4638517548642308,0.009276373972431402,1,0.8694830836009966,0.8568189508658798,0.8631510172334382,0.006332066367558398,0.15654711060751328,0.15969870648313764,0.15806913637740705,0.0015748802160070686,1,0.18901817144930919,0.1865991894012028,0.187808680425256,0.001209491024053197,0.04384533251982915,0.048680820177826156,0.04618057381215275,0.002416335770149203,1,0.07595510278145008,0.07546945969764762,0.07571228123954885,0.00024282154190122945,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,2,0.270294189453125,0.051552534103393555,0.7257086038589478,0.014748692512512207,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.2536312849162011,0.26258992805755393,0.25795257374204744,0.004476532964816453,1,0.7517985611510791,0.7061452513966481,0.7289719062738635,0.02282665487721552,0.441340782122905,0.4712230215827338,0.4557547715442452,0.01493181812176334,1,0.9748201438848921,0.9776536312849162,0.9762368875849041,0.0014167437000120464,0.3503302120017707,0.3702077294813,0.35991832627471887,0.009932571356156413,1,0.8505714176577485,0.8243568086165858,0.8374641131371672,0.013107304520581342,0.4735431125760831,0.49111640640251164,0.4820197621141059,0.008781176777908082,1,0.8878483017977883,0.8682621942709229,0.8780552480343555,0.009793053763432702,0.1553792111054681,0.1523785387274596,0.1539318075408301,0.0014994021532976035,1,0.19036537004162896,0.1795449466734383,0.18495515835753362,0.005410211684095334,0.04613134537715542,0.0494125478837709,0.0477140653832383,0.001639579895453288,1,0.07618762133150622,0.07175336767515537,0.07397049450333079,0.002217126828175424,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,3,0.2535371780395508,0.026633739471435547,0.7547222375869751,0.0712968111038208,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.29654403567447046,0.3004807692307692,0.2984384037015616,0.001966975332373027,1,0.7043269230769231,0.717948717948718,0.7111378205128205,0.006810897435897412,0.5083612040133779,0.5036057692307693,0.5060728744939271,0.0023760365740612102,1,0.9831730769230769,0.9821627647714605,0.9826679208472686,0.0005051560758081997,0.4016156023440303,0.4057451901978461,0.4036027724390996,0.002063334316422427,1,0.8289582813020314,0.8342619538271717,0.8316101175646016,0.002651836262570151,0.5196448454310368,0.5237812802772821,0.5216353103194556,0.002066755392554993,1,0.8721686307902835,0.875947894044125,0.8740582624172042,0.0018896316269207403,0.2748848977109847,0.28839423597236097,0.2813856319119477,0.006749894230025893,1,0.3126897321428571,0.3027639027639028,0.30772681745337993,0.004962914689477155,0.18270075335292726,0.19606370192307693,0.18913104439420228,0.006676751126120431,1,0.22060517607392605,0.20920371898632767,0.21490444753012686,0.005700728543799188,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,4,0.20844972133636475,0.06856739521026611,0.8085640668869019,0.10259568691253662,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.451685393258427,0.48867699642431467,0.46963562753036436,0.018487753581892773,1,0.7902264600715138,0.7865168539325843,0.788371657002049,0.0018548030694647277,0.6449438202247191,0.6686531585220501,0.6564488143435512,0.011849510875889892,1,0.9940405244338498,0.996629213483146,0.995334868958498,0.0012943445246481056,0.5418184588634735,0.5773176054091462,0.5590444761866773,0.017741849974999564,1,0.884834553606902,0.8819850187265922,0.8834097861667471,0.001424767440154906,0.6351201646967304,0.6641890680549326,0.6492258962858175,0.014528127363722538,1,0.9143748677273543,0.912229093960193,0.9133019808437737,0.0010728868835806482,0.4285836373364463,0.4505483491478724,0.4392420486781388,0.010977577198962989,1,0.4740525465793642,0.4558734860644973,0.4649630163219307,0.009089530257433448,0.33197030497592295,0.3514493650965641,0.34142254988119647,0.009735292139200434,1,0.37540645687248786,0.3570511698039788,0.3662288133382333,0.009177643534254543,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,5,0.15386593341827393,0.010417819023132324,0.6117475032806396,0.024296998977661133,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.5554298642533937,0.5905325443786982,0.5725853094274147,0.017546874514625596,1,0.8461538461538461,0.832579185520362,0.8393665158371041,0.006787330316742057,0.744343891402715,0.7751479289940828,0.7593984962406015,0.015398100094639225,1,0.9952662721893492,0.996606334841629,0.9959363035154891,0.0006700313261399082,0.6448939199665096,0.6742320512585572,0.659232104432548,0.014665333428602564,1,0.9122499295576223,0.9045348034318633,0.9083923664947429,0.0038575630628794877,0.7204381493226791,0.7445215784577249,0.7322082462683782,0.012038650821134733,1,0.9345483833816054,0.9288113236024959,0.9316798534920506,0.0028685298895547717,0.5652759005700182,0.5854684802377109,0.5751444545429508,0.010093721057503184,1,0.6020267937191014,0.5829405888229418,0.5924836912710216,0.009543102448079821,0.46491939433115903,0.48143702451394754,0.4729919203603414,0.00825671381962229,1,0.5287169241015395,0.5120148234118822,0.5203658737567108,0.008351050344828637,"{'multi_class': 'auto', 'solver': 'liblinear'}"
