,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,split0_test_map@1,split1_test_map@1,mean_test_map@1,std_test_map@1,rank_test_map@1,split0_train_map@1,split1_train_map@1,mean_train_map@1,std_train_map@1,params_str
0,0,0.0035942792892456055,0.0005234479904174805,0.8654755353927612,0.13434970378875732,brute,hamming,1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}",0.36577181208053694,0.39880239520958083,0.3817235396182765,0.01650567329886565,10,0.9652694610778443,0.9653243847874721,0.9652969229326582,2.746185481389274e-05,0.3724832214765101,0.40838323353293415,0.3898207056101793,0.017939552205714446,10,0.9652694610778443,0.9664429530201343,0.9658562070489893,0.0005867459711449974,0.37119256582343446,0.40394083627616206,0.38700795380956954,0.01636459916810628,10,0.9655663032908538,0.9656207575670659,0.9655935304289598,2.7227138106045157e-05,0.4831497385976808,0.5087359340607754,0.4955062875922927,0.012785647217454479,10,0.9716022569324442,0.9713706045913836,0.9714864307619139,0.00011582617053029765,0.0923555787985318,0.09608974259273657,0.09415894882060293,0.0018659945357549798,10,0.1301070586100526,0.12953238037130652,0.12981971949067955,0.0002873391193730368,0.07606385039270944,0.08141768411229489,0.07864942075468391,0.0026753578623389582,10,0.11913264380330246,0.1170581655480984,0.11809540467570043,0.0010372391276020285,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}"
1,0,0.010002851486206055,0.005754232406616211,0.8789132833480835,0.06053149700164795,brute,hamming,5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}",0.39038031319910516,0.40479041916167663,0.3973395026026605,0.007200856863198996,9,0.5401197604790419,0.5357941834451901,0.537956971962116,0.002162788516925862,0.5223713646532439,0.5712574850299401,0.5459803354540197,0.024428824905523977,9,0.9892215568862276,0.9888143176733781,0.9890179372798029,0.00020361960642473198,0.410822386661309,0.4283161881365441,0.4192708101614948,0.008741806669817722,9,0.616499309074157,0.594167192489339,0.6053332507817479,0.011166058292408965,0.544091830058272,0.5695264905572456,0.556375197043028,0.012709923861273752,9,0.7825529193233202,0.7722719009302219,0.777412410126771,0.005140509196549126,0.20344942715748085,0.2128939782772118,0.2080105608677037,0.0047195253752465955,9,0.24338237810094093,0.23635385494445896,0.23986811652269996,0.0035142615782409875,0.08064344305955042,0.08530367835757055,0.08289404830758211,0.002328760622373811,9,0.09256188920859576,0.09020114859041031,0.09138151889950304,0.0011803703090927237,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}"
2,0,0.00509953498840332,0.0001437664031982422,0.8817036151885986,0.030281543731689453,brute,hamming,10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}",0.4015659955257271,0.4239520958083832,0.4123770965876229,0.011186531471685279,3,0.49101796407185627,0.4854586129753915,0.4882382885236239,0.0027796755482323854,0.5425055928411633,0.592814371257485,0.5668016194331984,0.02513973965765911,8,0.8574850299401198,0.8266219239373602,0.84205347693874,0.015431553001379772,0.4418223306646097,0.45993269870515135,0.45056851765931893,0.00904991041276997,8,0.5830092196559259,0.5697249742551764,0.5763670969555512,0.006642122700374731,0.5637605778386331,0.589320119144014,0.5761042545245748,0.012772327900094568,8,0.7322729175842241,0.7212419208910881,0.726757419237656,0.005515498346568004,0.24126248099402461,0.24882989864426988,0.2449170754057972,0.003781505248122257,8,0.270487544391736,0.2598869083936198,0.2651872263926779,0.005300317999058113,0.08482475764354959,0.0890820955491614,0.08688078838454777,0.0021274292469610264,8,0.09120667755398293,0.0899591553115043,0.0905829164327436,0.0006237611212393177,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}"
3,0,0.007088184356689453,0.0034017562866210938,0.8881338834762573,0.03348100185394287,brute,hamming,15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",0.4004474272930649,0.42634730538922155,0.41295546558704455,0.012942397191883394,2,0.4658682634730539,0.4463087248322148,0.4560884941526343,0.009779769320419546,0.5570469798657718,0.5892215568862276,0.5725853094274147,0.016077919507326774,7,0.7856287425149701,0.756152125279642,0.770890433897306,0.014738308617664009,0.4457267906093381,0.48018571581445585,0.46236831897618214,0.017219428414074867,7,0.5668018541671234,0.540993501899541,0.5538976780333322,0.01290417613379119,0.5726057406077709,0.5972553317605392,0.5845099676827052,0.012317617794656842,7,0.709639483687938,0.6932612218785207,0.7014503527832294,0.008189130904708686,0.2583007689551314,0.2660476708919822,0.26204204316986274,0.0038711951269057394,7,0.2764292972496565,0.26910056945291844,0.2727649333512875,0.003664363898369022,0.08559177586023221,0.09095834305415142,0.08818349570229267,0.0026817208916106888,7,0.09171371542629027,0.0897895542190844,0.09075163482268733,0.0009620806036029356,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}"
4,0,0.006129026412963867,0.0013816356658935547,0.8417298793792725,0.008434057235717773,brute,hamming,20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}",0.39373601789709173,0.4287425149700599,0.410641989589358,0.017493054899053315,5,0.46706586826347307,0.4272930648769575,0.4471794665702153,0.019886401693257783,0.5492170022371364,0.6059880239520958,0.5766338924233662,0.028368979548713504,6,0.7592814371257485,0.732662192393736,0.7459718147597423,0.013309622366006246,0.44999496019414376,0.4879195134842948,0.46831017245399115,0.018951233290890223,6,0.5625918704021623,0.5324505014384123,0.5475211859202873,0.015070684481874985,0.5760077972488491,0.6014455600670592,0.5882926624618077,0.012711474117519196,6,0.6909141548839302,0.6713193316705403,0.6811167432772351,0.00979741160669495,0.2630252670521127,0.2732220234854965,0.2679496693782408,0.005095408995354643,6,0.2892158021619099,0.27931363006866355,0.2842647161152867,0.004951086046623171,0.08578885692979651,0.09255774165953806,0.08905780935856124,0.0033824713148510655,5,0.09172512118619902,0.08826568658783422,0.08999540388701663,0.0017297172991823997,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}"
5,0,0.0042514801025390625,1.9073486328125e-06,1.0264462232589722,0.2356642484664917,brute,hamming,25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0.4082774049217002,0.42634730538922155,0.41700404858299595,0.009029688410122843,1,0.46107784431137727,0.412751677852349,0.4369147610818631,0.024163083229514132,0.569351230425056,0.6023952095808384,0.5853094274146906,0.01651236741140931,4,0.7485029940119761,0.7158836689038032,0.7321933314578897,0.016309662554086446,0.4617646678378234,0.49171588193226323,0.47622925070008904,0.014966885471437765,5,0.5537918661470314,0.5238853251687317,0.5388385956578815,0.01495327048914985,0.5806969143624888,0.6021534592573642,0.5910590976980706,0.010722024457565421,5,0.6854174452036278,0.6589897348539824,0.672203590028805,0.013213855174822708,0.2709648740521224,0.2864796640485263,0.27845755748011386,0.0077528772041562475,5,0.2947440184565933,0.288704421976234,0.29172422021641364,0.003019798240179644,0.085479919036966,0.09280866837753063,0.08901925142526644,0.0036622405917584636,6,0.09102366695181065,0.08837754341110045,0.08970060518145555,0.0013230617703550995,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}"
6,0,0.00699305534362793,0.00031447410583496094,0.9388447999954224,0.07768785953521729,brute,hamming,40,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0.4015659955257271,0.4239520958083832,0.4123770965876229,0.011186531471685279,3,0.43353293413173655,0.4116331096196868,0.4225830218757117,0.010949912256024874,0.5570469798657718,0.6059880239520958,0.5806824754193175,0.024456270766952955,5,0.6994011976047905,0.6778523489932886,0.6886267732990395,0.01077442430575093,0.46666487170464055,0.49648835821238385,0.4810677700470151,0.014903058871434087,4,0.5365837918771678,0.5118863113332568,0.5242350516052123,0.012348740271955483,0.5849599673702771,0.6053331371244578,0.5947989475580971,0.010180652358182309,4,0.6581813928781095,0.6391573050367574,0.6486693489574334,0.009512043920676061,0.29268713017035164,0.30942546076677807,0.30077070798875305,0.008364291218040597,4,0.31495906887523645,0.2970702470534686,0.3060146579643525,0.008944410910883938,0.08747736230957706,0.09357000285143995,0.09041973064529453,0.003044546138302569,1,0.09252922725976616,0.0879034835410674,0.09021635540041678,0.0023128718593493774,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}"
7,0,0.006078004837036133,0.0014362335205078125,0.9523775577545166,0.07839679718017578,brute,hamming,60,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0.39932885906040266,0.41916167664670656,0.4089068825910931,0.009910633620866536,6,0.43233532934131735,0.40604026845637586,0.4191877988988466,0.013147530442470745,0.5794183445190156,0.6131736526946108,0.5957200694042799,0.016867824787476875,2,0.6850299401197605,0.6554809843400448,0.6702554622299026,0.014774477889857862,0.4778063362377512,0.499897737782425,0.48847511604677524,0.011039267916823992,3,0.5327281277418425,0.5074579670518102,0.5200930473968264,0.012635080345016148,0.5893427950017378,0.6078031771940636,0.598258017170964,0.009224815567085848,3,0.6462244902887374,0.6259703489633665,0.6360974196260519,0.010127070662685478,0.31590323174215795,0.32592907691111284,0.320745094504493,0.005010003131257765,3,0.3344598076574124,0.3126722159272495,0.3235660117923309,0.010893795865081463,0.08764781080217321,0.09272312517821496,0.09009887355752014,0.002536179293374957,2,0.09264328485885369,0.08764781080217321,0.09014554783051346,0.0024977370283402398,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}"
8,0,0.004775643348693848,0.0001302957534790039,0.9272772073745728,0.07595312595367432,brute,hamming,80,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0.3982102908277405,0.41437125748502995,0.40601503759398494,0.00807577737265342,7,0.43233532934131735,0.4015659955257271,0.4169506624335222,0.015384666907795136,0.5816554809843401,0.6095808383233533,0.5951417004048583,0.013954547008482528,3,0.6706586826347305,0.6387024608501118,0.6546805717424211,0.015978110892309327,0.47907804329260617,0.5032874165186492,0.4907696723520313,0.01209763701955381,2,0.5310560026282842,0.5027017836624209,0.5168788931453525,0.01417710948293166,0.5887934988193751,0.6098635753777794,0.5989690418652209,0.01052890282609958,2,0.6412435786341621,0.6198404663834327,0.6305420225087974,0.01070155612536472,0.3268458312753615,0.3424308785027348,0.3343724445980086,0.007787985361246084,2,0.3481630505223319,0.32237494794541777,0.3352689992338748,0.012894051288457054,0.08764781080217321,0.09264328485885369,0.09006031562422537,0.0024962823826148355,3,0.09264328485885369,0.08764781080217321,0.09014554783051346,0.0024977370283402398,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}"
9,0,0.0076111555099487305,0.0017877817153930664,1.0989481210708618,0.0029004812240600586,brute,hamming,100,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0.3982102908277405,0.41077844311377243,0.4042799305957201,0.006280416388447791,8,0.42634730538922155,0.4015659955257271,0.4139566504574743,0.012390654931747236,0.5838926174496645,0.6119760479041916,0.5974551764025449,0.0140335375364975,1,0.6706586826347305,0.6196868008948546,0.6451727417647926,0.02548594086993794,0.4809795868198501,0.5045786214829336,0.49237646012446246,0.011792645464226117,1,0.5271800404854943,0.4987449081893321,0.5129624743374132,0.01421756614808109,0.5882542613257948,0.6113511922728617,0.599408649608502,0.011541739815169311,1,0.6341457803538049,0.614808425093811,0.6244771027238079,0.009668677629996958,0.3301475444764036,0.3536150037587163,0.3414808750147096,0.011726896087634943,1,0.355617492288151,0.33069157538956195,0.34315453383885647,0.012462958449294514,0.08764781080217321,0.09264328485885369,0.09006031562422537,0.0024962823826148355,3,0.09264328485885369,0.08764781080217321,0.09014554783051346,0.0024977370283402398,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}"
