,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mrr,split1_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,mean_train_mrr,std_train_mrr,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
3,0,0.0037384033203125,0.0011751651763916016,1.3903499841690063,0.12071073055267334,brute,hamming,15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",0.4004474272930649,0.40479041916167663,0.4025448235974552,0.0021702312866497277,7,0.47065868263473054,0.4720357941834452,0.4713472384090879,0.0006885557743573356,0.5536912751677853,0.5592814371257485,0.556390977443609,0.0027934531644630803,7,0.7616766467065869,0.7606263982102909,0.7611515224584389,0.0005251242481479901,0.4402188415611205,0.44585480055539706,0.4429406609713119,0.0028163383468557263,7,0.5595443711311967,0.5401094803779352,0.5498269257545659,0.009717445376630773,0.5732650617691465,0.5780109862470642,0.5755570495881523,0.002371580260256397,7,0.7055165500008693,0.6965144483752059,0.7010154991880376,0.004501050812831697,0.25089202184839765,0.2592018819503849,0.25490517001795193,0.004152510280149277,7,0.27909917826684294,0.26525746438498116,0.272178321325912,0.006920856940930892,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}"
4,0,0.0025032758712768555,0.0003267526626586914,1.4669591188430786,0.18054401874542236,brute,hamming,20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}",0.3982102908277405,0.41437125748502995,0.40601503759398494,0.00807577737265342,6,0.46467065868263474,0.45861297539149887,0.4616418170370668,0.0030288416455679368,0.5425055928411633,0.5760479041916168,0.5587044534412956,0.016761388398032928,6,0.7365269461077845,0.727069351230425,0.7317981486691048,0.0047287974386797105,0.44518223430787796,0.4609733432145857,0.45280836266941693,0.007890956197250476,6,0.5565539449128912,0.5412944592448802,0.5489242020788857,0.007629742834005526,0.5748979891110382,0.5885467544712599,0.5814894981195894,0.006820408258872164,6,0.6951652802707483,0.6798596578407048,0.6875124690557266,0.00765281121502176,0.2649330311746419,0.27443178577909116,0.26952034181357487,0.004746611333945097,6,0.2900453638178189,0.2730578556417482,0.28155160972978355,0.008493754088035349,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}"
5,0,0.0025385618209838867,0.00022423267364501953,1.3745545148849487,0.07049405574798584,brute,hamming,25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0.3982102908277405,0.4251497005988024,0.41122035858877964,0.013461860325270253,5,0.45269461077844314,0.4541387024608501,0.4534166566196466,0.0007220458412034725,0.5548098434004475,0.5844311377245509,0.5691150954308849,0.014802021656507975,5,0.7221556886227545,0.714765100671141,0.7184603946469477,0.003695293975806757,0.46010887671359313,0.4768928306718429,0.46821448779233144,0.008387089613761013,5,0.5519563127731847,0.5381676655299905,0.5450619891515875,0.006894323621597087,0.581119480893826,0.5955297367373189,0.588078742680591,0.00720093176001546,5,0.6846101920450302,0.6739287668404448,0.6792694794427374,0.005340712602292685,0.28512781215801347,0.2903431837623454,0.2876465138871154,0.002606167123873469,5,0.2967910672162169,0.28081013877993743,0.2888006029980772,0.007990464218139731,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}"
6,0,0.003865480422973633,0.0017309188842773438,1.3981434106826782,0.0721970796585083,brute,hamming,40,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0.42058165548098436,0.43832335329341315,0.4291497975708502,0.008865682652803521,4,0.45149700598802395,0.43512304250559286,0.44331002424680843,0.008186981741215543,0.5805369127516778,0.5892215568862276,0.584731058415269,0.004339793162045119,4,0.7173652694610778,0.6879194630872483,0.702642366274163,0.01472290318691477,0.4802192048695007,0.4968492855146675,0.48825050466054426,0.00831019776400955,4,0.5482469905347062,0.5219004843684457,0.5350737374515759,0.01317325308313022,0.5922697290905107,0.6107550452600985,0.6011969928277032,0.009237275295123951,4,0.6661831653936989,0.6498934327238727,0.6580382990587859,0.008144866334913126,0.30984904171145783,0.30500907276356376,0.30751163623344074,0.002418575110178699,4,0.3209727557871271,0.2963112670327435,0.3086420114099353,0.012330744377191782,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}"
7,0,0.003193497657775879,0.00023496150970458984,1.5035405158996582,0.0393071174621582,brute,hamming,60,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0.4228187919463087,0.44550898203592815,0.43377674956622325,0.011338487826426035,3,0.4622754491017964,0.4272930648769575,0.44478425698937696,0.01749119211241945,0.5794183445190156,0.615568862275449,0.5968768074031232,0.01806473211028059,3,0.681437125748503,0.6521252796420581,0.6667812026952806,0.014655923053222442,0.48856412731111754,0.5154873234862032,0.5015663649086864,0.013453758248563392,3,0.5482717166716915,0.5184421993174797,0.5333569579945856,0.0149147586771059,0.5970590125058793,0.621424522714781,0.6088260460654126,0.012175660045028933,3,0.6595221496541491,0.6356743902189309,0.64759826993654,0.01192387971760911,0.32439708688030827,0.3189943748865905,0.32178791133678347,0.0026997827664070684,3,0.33643741089250073,0.3058801824573637,0.3211587966749322,0.015278614217568515,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}"
8,0,0.002871870994567871,0.0005744695663452148,1.6012027263641357,0.14410901069641113,brute,hamming,80,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0.4217002237136465,0.45149700598802395,0.43609022556390975,0.014889714530829753,1,0.4622754491017964,0.41946308724832215,0.4408692681750593,0.02140618092673713,0.5906040268456376,0.6167664670658682,0.6032388663967612,0.013073601797738808,2,0.6706586826347305,0.6487695749440716,0.659714128789401,0.010944553845329441,0.49131843930296193,0.5227566492401993,0.5065011491338428,0.015709950390458385,2,0.5423371739054673,0.5115460019294638,0.5269415879174655,0.015395585988001781,0.5987936910173272,0.6252310084272242,0.6115612792401519,0.013210960350332916,1,0.6504790947214956,0.6268901030060908,0.6386845988637933,0.01179449585770237,0.3313234938067152,0.3282934390958343,0.3298601648977589,0.0015141450255388475,2,0.34527946703994605,0.3144696727582633,0.3298745698991047,0.015404897140841367,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}"
9,0,0.002458333969116211,6.4373016357421875e-06,1.507577896118164,0.052953481674194336,brute,hamming,100,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0.41946308724832215,0.4502994011976048,0.4343551185656449,0.015409177664216612,2,0.46107784431137727,0.41946308724832215,0.44027046577984974,0.02080737853152756,0.5906040268456376,0.6239520958083832,0.606709080393291,0.016664323766150013,1,0.6550898203592814,0.6375838926174496,0.6463368564883656,0.008752963870915897,0.49148254134691516,0.5229270169205164,0.5066682770924079,0.015713081384132556,1,0.5437795035605254,0.5128661450901028,0.5283228243253141,0.015456679235211324,0.5986809981611603,0.6249817400812253,0.6113826288744363,0.013142712375206558,2,0.6472879643555391,0.6233073520533639,0.6352976582044515,0.011990306151087649,0.33568978374347497,0.3354334447987143,0.33556598789681497,0.00012809482834335434,1,0.35343173393472793,0.3239235112389474,0.33867762258683765,0.014754111347890259,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}"
0,1,0.008031606674194336,0.0036857128143310547,1.23965585231781,0.011707186698913574,brute,hamming,1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}",0.1297539149888143,0.162874251497006,0.145748987854251,0.016550523852908096,10,0.9844311377245509,0.9530201342281879,0.9687256359763694,0.015705501748181527,0.15883668903803133,0.18323353293413175,0.17061885482938113,0.012191317764486417,10,0.9844311377245509,0.9541387024608501,0.9692849200927005,0.015146217631850423,0.13719191571540792,0.17002917242438276,0.15305027855635295,0.016409066384079053,10,0.9845642049234862,0.9534216715424764,0.9689929382329813,0.015571266690504904,0.3014393038543267,0.32702957505950325,0.3137978211801349,0.012787683901668961,10,0.9868033672794552,0.960956427652179,0.9738798974658172,0.012923469813638067,0.07360350872095839,0.07765349819840837,0.07555940300301202,0.002023815411234857,10,0.1283894548565207,0.1265811760945989,0.1274853154755598,0.0009041393809609,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}"
1,1,0.004322648048400879,0.0019568204879760742,1.477599859237671,0.014333724975585938,brute,hamming,5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}",0.1610738255033557,0.15449101796407186,0.15789473684210525,0.0032894869039471852,9,0.40718562874251496,0.40492170022371365,0.4060536644831143,0.001131964259400653,0.3512304250559284,0.3664670658682635,0.3585887796414112,0.007613883607141937,6,1.0,0.9988814317673378,0.9994407158836689,0.0005592841163311046,0.17289288514120726,0.16264036030503204,0.16794155012778544,0.00512327695739693,9,0.443033932135725,0.41572544408114487,0.42937968810843496,0.013654244027290069,0.3702925983977127,0.37783147694870456,0.37393341019070186,0.003767244008873748,9,0.6939692525713179,0.6875732350147667,0.6907712437930423,0.003198008778275585,0.1233169179813475,0.12253988127640822,0.12294165734015357,0.00038829208503065595,9,0.17044868704150143,0.1659489429288087,0.16819881498515507,0.002249872056346358,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}"
2,1,0.0033751726150512695,0.0013123750686645508,1.3730149269104004,0.18015146255493164,brute,hamming,10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}",0.15771812080536912,0.16407185628742516,0.1607865818392134,0.003175017579450866,7,0.3341317365269461,0.32550335570469796,0.32981754611582204,0.004314190411124075,0.31208053691275167,0.36167664670658684,0.3360323886639676,0.02478361287033718,9,0.732934131736527,0.727069351230425,0.7300017414834761,0.002932390253050976,0.19521559412498926,0.1935095011442314,0.19439165679767126,0.0008525496885071853,8,0.4112408516300732,0.3863201768403101,0.3987805142351917,0.012460337394881532,0.3813544703641651,0.38642017979987037,0.38380089452773586,0.002531379620095514,8,0.6240444936372653,0.6103665359312338,0.6172055147842496,0.006838978853015765,0.1257666550451785,0.12319721595769499,0.12452577497690276,0.001283971341760746,7,0.150745236799129,0.14806669281501492,0.14940596480707197,0.0013392719920570367,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}"
