,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
6,2,0.008616209030151367,0.0006842613220214844,0.25890445709228516,0.012733697891235352,brute,hamming,40,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0.3108108108108108,0.31702544031311153,0.3138969873663751,0.003107242851694089,3,0.34833659491193736,0.36293436293436293,0.3556354789231502,0.007298884011212786,0.8532818532818532,0.8669275929549902,0.8600583090379009,0.006822711963719818,2,0.8943248532289628,0.8938223938223938,0.8940736235256783,0.00025122970328450567,0.6319728622387568,0.6469708803163994,0.6394208576106474,0.00749883552093987,1,0.6677218400719366,0.6816284314445608,0.6746751357582487,0.006953295686312089,0.6387548262548263,0.6487279843444227,0.6437074829931972,0.004986463661468647,4,0.6572896281800391,0.6674710424710425,0.6623803353255409,0.005090707145501694,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}"
7,2,0.006440162658691406,0.002664804458618164,0.359552264213562,0.040839314460754395,brute,hamming,60,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0.3223938223938224,0.324853228962818,0.3236151603498542,0.0012296748306704082,1,0.31702544031311153,0.3474903474903475,0.33225789390172955,0.015232453588617995,0.8494208494208494,0.8532289628180039,0.8513119533527697,0.0019040126410380745,5,0.8825831702544031,0.8918918918918919,0.8872375310731475,0.004654360818744374,0.6355241218926014,0.6433020075574599,0.6393866093316128,0.003888852847056814,2,0.652872751833586,0.658658679155191,0.6557657154943886,0.00289296366080255,0.6327220077220077,0.6431017612524462,0.6378765792031098,0.005189756677829524,6,0.6495841487279843,0.6554054054054054,0.6524947770666949,0.0029106283387105303,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}"
8,2,0.011971831321716309,0.0035761594772338867,0.27227699756622314,0.0010145902633666992,brute,hamming,80,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0.3166023166023166,0.3131115459882583,0.31486880466472306,0.001745344920951573,2,0.299412915851272,0.3416988416988417,0.32055587877505687,0.02114296292378484,0.8532818532818532,0.8669275929549902,0.8600583090379009,0.006822711963719818,2,0.8825831702544031,0.8667953667953668,0.874689268524885,0.007893901729518149,0.6367310273856258,0.6359831740825399,0.6363596444528008,0.0003739179993383715,3,0.6384006224018738,0.6541703201910093,0.6462854712964415,0.007884848894567753,0.6352557915057915,0.6384540117416829,0.6368440233236151,0.001599073116496816,7,0.6520303326810176,0.6596283783783784,0.655829355529698,0.003799022848680389,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}"
9,2,0.005519390106201172,0.0011820793151855469,0.2137892246246338,0.0010759830474853516,brute,hamming,100,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0.29922779922779924,0.30332681017612523,0.3012633624878523,0.0020494580511173656,5,0.31898238747553814,0.3359073359073359,0.32744486169143705,0.00846247421589888,0.859073359073359,0.8747553816046967,0.8668610301263362,0.007840829834274908,1,0.8845401174168297,0.8725868725868726,0.8785634950018512,0.0059766224149785385,0.6270888253143313,0.6350322040146964,0.6310334963696147,0.003971597450157081,5,0.6425916947655577,0.6533192307666646,0.6479554627661112,0.005363768000553493,0.636703667953668,0.6460371819960861,0.6413386783284742,0.004666649038169273,5,0.649706457925636,0.6527509652509652,0.6512287115883006,0.0015222536626646188,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}"
0,3,0.012632131576538086,0.00246429443359375,0.23235058784484863,0.03224778175354004,brute,hamming,1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}",0.2127659574468085,0.21484375,0.21379980563654033,0.0010388840119780044,10,0.859375,0.8762088974854932,0.8677919487427466,0.008416948742746622,0.6286266924564797,0.625,0.6268221574344023,0.0018133248209070835,10,0.927734375,0.9245647969052224,0.9261495859526112,0.0015847890473887905,0.4983665403494077,0.4989374294360732,0.4986505978930158,0.00028544117353705944,10,0.9115154899613587,0.9189874882017313,0.915251489081545,0.003735999120186295,0.4734042553191489,0.47900390625,0.47619047619047616,0.0027997924122807297,10,0.6201171875,0.617504835589942,0.618811011544971,0.0013061759550290208,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}"
1,3,0.007826566696166992,0.0016033649444580078,0.33348774909973145,0.016823291778564453,brute,hamming,5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}",0.2611218568665377,0.251953125,0.2565597667638484,0.00458431181285567,9,0.505859375,0.4816247582205029,0.49374206661025144,0.01211730838974856,0.769825918762089,0.751953125,0.760932944606414,0.00893629138303261,9,1.0,1.0,1.0,0.0,0.5925072193300428,0.5841362082572842,0.5883420515270765,0.004185456124684795,9,0.7808014252436597,0.7649519531449902,0.772876689194325,0.007924736049334746,0.5535541586073501,0.5583902994791667,0.5559604794298673,0.0024180418895459466,9,0.6433512369791667,0.6547388781431335,0.6490450575611502,0.0056938205819833665,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}"
2,3,0.006015419960021973,0.0013080835342407227,0.3233788013458252,0.08408951759338379,brute,hamming,10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}",0.27852998065764023,0.29296875,0.2857142857142857,0.007219299443236249,8,0.47265625,0.43133462282398455,0.45199543641199225,0.020660813588007726,0.8201160541586073,0.82421875,0.8221574344023324,0.0020513237036511246,8,0.974609375,0.965183752417795,0.9698965637088974,0.004712811291102514,0.616216531416884,0.62577292840205,0.6209715122297169,0.004778142083892999,8,0.7425105714723974,0.7133938474706755,0.7279522094715365,0.01455836200086097,0.6131931012250162,0.6211344401041667,0.6171444768383545,0.003970622564113333,8,0.6584879557291667,0.6708978078658929,0.6646928817975298,0.0062049260683630925,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}"
3,3,0.005748629570007324,0.0008031129837036133,0.29981982707977295,0.021584391593933105,brute,hamming,15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",0.3036750483558994,0.310546875,0.30709426627793973,0.003435872759614528,7,0.455078125,0.3965183752417795,0.4257982501208898,0.02927987487911024,0.8452611218568665,0.833984375,0.8396501457725948,0.005638306865007896,7,0.9453125,0.9439071566731141,0.944609828336557,0.0007026716634429553,0.630036373491983,0.6367173128408657,0.6333606115353532,0.003340430238758933,7,0.7228335466630019,0.6995817380588457,0.7112076423609238,0.011625904302078105,0.6275789813023855,0.6328125,0.6301830255911888,0.0026167284568367295,7,0.6755777994791667,0.6727917472598324,0.6741847733694996,0.0013930261096671837,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}"
4,3,0.006109476089477539,0.0013222694396972656,0.30312180519104004,0.0497896671295166,brute,hamming,20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}",0.32108317214700194,0.318359375,0.3197278911564626,0.0013618824957020781,6,0.44140625,0.3984526112185687,0.41992943060928434,0.021476819390715662,0.8704061895551257,0.845703125,0.858114674441205,0.01235138646240759,6,0.931640625,0.9342359767891683,0.9329383008945842,0.0012976758945841271,0.6422240104482414,0.6409303385744265,0.6415803175430974,0.0006468283007307863,6,0.716875960688806,0.7019023101618818,0.7093891354253439,0.007486825263462116,0.6396276595744681,0.6312662760416667,0.6354672821509556,0.004180642411534793,6,0.6724039713541667,0.67500805931657,0.6737060153353684,0.0013020439812016504,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}"
5,3,0.009920835494995117,0.005629062652587891,0.3162170648574829,0.000504612922668457,brute,hamming,25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0.32688588007736946,0.328125,0.3275024295432459,0.0006195526471432355,5,0.390625,0.4158607350096712,0.4032428675048356,0.012617867504835595,0.8762088974854932,0.845703125,0.8610301263362488,0.015252706175858903,5,0.9140625,0.9206963249516441,0.9173794124758221,0.0033169124758220536,0.6462807594071941,0.6533511636879645,0.6497987836946134,0.003535160405802219,5,0.700574295907678,0.6935343731339498,0.6970543345208139,0.0035199613868640567,0.6525225660863958,0.636474609375,0.644537576935536,0.008023883629179482,5,0.670654296875,0.673920051579626,0.672287174227313,0.0016328773523129891,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}"
