,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,0.006873130798339844,0.001998424530029297,0.20621371269226074,0.01264333724975586,brute,hamming,1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}",0.38953488372093026,0.4015594541910331,0.39552964042759964,0.006012259683206488,10,0.9064327485380117,0.9127906976744186,0.9096117231062151,0.00317897456820343,0.7112403100775194,0.7037037037037037,0.7074829931972789,0.003768287171849523,10,0.949317738791423,0.9631782945736435,0.9562480166825332,0.006930277891110226,0.5787220500268466,0.5868556449631652,0.5827769909426206,0.004066780184518512,10,0.9353346077209878,0.9399925965701236,0.9376636021455557,0.0023289944245679095,0.5687984496124031,0.5628654970760234,0.5658406219630709,0.0029664636608469457,10,0.8396686159844055,0.8454457364341085,0.842557176209257,0.0028885602248515108,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 1}"
1,0,0.009624481201171875,0.005004405975341797,0.26434171199798584,0.05783712863922119,brute,hamming,5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}",0.5193798449612403,0.5165692007797271,0.5179786200194364,0.0014053161182235804,9,0.6179337231968811,0.6201550387596899,0.6190443809782855,0.0011106577814044005,0.8856589147286822,0.898635477582846,0.892128279883382,0.006488253852282232,7,1.0,1.0,1.0,0.0,0.6989971214054767,0.7046445144158743,0.7018125855593483,0.0028236845046611743,9,0.8506848693176287,0.8296199372931394,0.840152403305384,0.010532466012244612,0.7931605297157622,0.7889051332033787,0.7910390346614836,0.002127689213604144,9,0.8669590643274854,0.8621608527131783,0.8645599585203319,0.002399105807153523,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 5}"
2,0,0.009035706520080566,0.0013273954391479492,0.23980510234832764,0.012513279914855957,brute,hamming,10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}",0.5290697674418605,0.543859649122807,0.5364431486880467,0.007394909412426469,8,0.5984405458089669,0.5968992248062015,0.5976698853075841,0.0007706605013826917,0.8856589147286822,0.898635477582846,0.892128279883382,0.006488253852282232,7,0.98635477582846,0.9903100775193798,0.98833242667392,0.0019776508454599218,0.7397534474449102,0.7468768071968593,0.7433047434145408,0.0035616647390526754,8,0.815038165775138,0.8201357336549845,0.8175869497150612,0.0025487839399232493,0.8185158268733851,0.8120938921377518,0.8153142209264659,0.003210953721401473,8,0.8627761533463288,0.8555797803617571,0.8591779668540429,0.003598186492285882,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 10}"
3,0,0.006306767463684082,0.002119898796081543,0.3000394105911255,0.0031064748764038086,brute,hamming,15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}",0.5406976744186046,0.5497076023391813,0.5451895043731778,0.004504944814466711,5,0.5789473684210527,0.5949612403100775,0.5869543043655651,0.008006935944512406,0.8875968992248062,0.8966861598440545,0.892128279883382,0.004544610995222982,7,0.9746588693957114,0.9689922480620154,0.9718255587288634,0.002833310666847999,0.7570363090648562,0.7634801518858038,0.760248837118448,0.0032219077175046243,7,0.8039103285299238,0.8091827095808303,0.8065465190553771,0.002636190525453219,0.8269541343669251,0.8304093567251462,0.8286767087787497,0.0017276038368685554,7,0.8625730994152047,0.850250322997416,0.8564117112063103,0.006161388208894336,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 15}"
4,0,0.006281018257141113,0.0018652677536010742,0.3021153211593628,0.02556478977203369,brute,hamming,20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}",0.5562015503875969,0.5516569200779727,0.5539358600583091,0.002272305497611491,1,0.5653021442495126,0.5910852713178295,0.5781937077836711,0.012891563534158434,0.9050387596899225,0.9025341130604289,0.9037900874635568,0.0012523179924492597,6,0.9629629629629629,0.9651162790697675,0.9640396210163652,0.0010766580534022907,0.7603899905093681,0.7616332172497716,0.7610097915956917,0.0006216107283829317,6,0.7968201057698194,0.8052544568501859,0.8010372813100026,0.004217175540183249,0.8313145994832042,0.8402777777777778,0.8357831227729188,0.004481570100806719,6,0.8630604288499025,0.8556201550387597,0.8593402919443311,0.003720136905571436,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 20}"
5,0,0.011041760444641113,0.004990935325622559,0.2716248035430908,0.01916980743408203,brute,hamming,25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0.5523255813953488,0.5477582846003899,0.5500485908649174,0.0022836386921132905,3,0.5594541910331384,0.5891472868217055,0.574300738927422,0.014846547894283524,0.9031007751937985,0.9200779727095516,0.9115646258503401,0.008488562681850425,5,0.9668615984405458,0.9496124031007752,0.9582370007706604,0.00862459766988527,0.7681806565634393,0.7655948691240126,0.7668915322131712,0.0012928882249939838,5,0.7915332088841397,0.8045658313328887,0.7980495201085143,0.006516311224374516,0.8374515503875969,0.8448667966211825,0.8411483641075478,0.0037076073596210538,5,0.8668372319688109,0.8552567829457365,0.8610470074572737,0.005790224511537212,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}"
6,0,0.007666230201721191,0.002524733543395996,0.29363417625427246,0.021642446517944336,brute,hamming,40,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0.5368217054263565,0.5477582846003899,0.5422740524781341,0.005468266347120001,7,0.5516569200779727,0.5794573643410853,0.565557142209529,0.013900222131556284,0.9302325581395349,0.935672514619883,0.9329446064139941,0.002719966680432709,1,0.9473684210526315,0.9457364341085271,0.9465524275805793,0.00081599347205219,0.7701621629674131,0.7730661941603135,0.771609945282241,0.0014520094254726185,4,0.7810798839692038,0.7955506409858438,0.7883152624775238,0.007235378508320012,0.8522286821705426,0.8464506172839505,0.8493480725623582,0.00288902016508464,2,0.8611111111111112,0.8508963178294574,0.8560037144702843,0.005107396640826878,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}"
7,0,0.007331728935241699,0.003218531608581543,0.3027820587158203,0.033915042877197266,brute,hamming,60,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}",0.5426356589147286,0.5477582846003899,0.5451895043731778,0.0025613019574075168,5,0.5614035087719298,0.5678294573643411,0.5646164830681355,0.003212974296205651,0.9302325581395349,0.9239766081871345,0.9271137026239067,0.0031279616824976576,2,0.9317738791423001,0.9418604651162791,0.9368171721292896,0.005043292986989467,0.7697748409992187,0.7747033751388642,0.7722319236169428,0.0024642565968382812,3,0.7825872092996884,0.7861482401416485,0.7843677247206684,0.0017805154209800667,0.8632509689922481,0.8406026640675762,0.8519598315516682,0.011324104335379784,1,0.8557504873294347,0.8453246124031008,0.8505375498662677,0.005212937463166978,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 60}"
8,0,0.010462641716003418,0.0004976987838745117,0.2946220636367798,0.01194608211517334,brute,hamming,80,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}",0.5503875968992248,0.5536062378167641,0.5519922254616132,0.001609313619256027,2,0.557504873294347,0.560077519379845,0.558791196337096,0.0012863230427490047,0.9166666666666666,0.9220272904483431,0.9193391642371235,0.002680300499676439,4,0.9259259259259259,0.937984496124031,0.9319552110249785,0.006029285099052539,0.7746370046177619,0.7748510564230896,0.774743718491555,0.00010702544781032311,1,0.7778496558858259,0.7833717214160116,0.7806106886509188,0.0027610327650928745,0.8554990310077519,0.8340237166991552,0.8447926789763525,0.010737611519911452,3,0.8478313840155945,0.8389050387596899,0.8433682113876422,0.0044631726279523165,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 80}"
9,0,0.014873385429382324,0.003914237022399902,0.25010228157043457,0.03766441345214844,brute,hamming,100,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0.5465116279069767,0.5477582846003899,0.5471331389698737,0.0006233256975991939,4,0.557504873294347,0.5465116279069767,0.5520082506006618,0.005496622693685116,0.9205426356589147,0.9239766081871345,0.9222546161321672,0.0017169789670231498,3,0.9220272904483431,0.936046511627907,0.929036901038125,0.007009610589781945,0.7741775586245389,0.7733737625683035,0.7737768323107889,0.0004018963200756201,2,0.7782590740211206,0.7775481719206379,0.7779036229708792,0.00035545105024137325,0.8539244186046512,0.8330896686159844,0.8435374149659864,0.010417330721126074,4,0.8514863547758285,0.8362403100775194,0.843863332426674,0.007623022349154518,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}"
