,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_multi_class,param_solver,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,0.024448156356811523,0.001703023910522461,0.19767630100250244,0.09292757511138916,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.563953488372093,0.5633528265107213,0.5636540330417882,0.00030032965429776967,1,0.6198830409356725,0.6182170542635659,0.6190500475996192,0.0008329933360533004,0.9186046511627907,0.9122807017543859,0.9154518950437318,0.003161961266003056,1,0.9766081871345029,0.9864341085271318,0.9815211478308173,0.004912960696314417,0.7785084564800929,0.772381600944349,0.7754539599885121,0.0030634147484910803,1,0.8215154634967089,0.8252382537320412,0.823376858614375,0.0018613951176661425,0.8379360465116279,0.8408869395711501,0.8394071914480078,0.001475440259203503,1,0.8450292397660819,0.8498062015503876,0.8474177206582347,0.0023884808921528222,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,1,0.04141795635223389,0.016501307487487793,0.24622774124145508,0.030387401580810547,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.35589941972920697,0.306640625,0.33138969873663754,0.02462910660396584,1,0.435546875,0.46808510638297873,0.45181599069148937,0.016269115691489366,0.8626692456479691,0.87109375,0.8668610301263362,0.0042122024485653446,1,0.939453125,0.9323017408123792,0.9358774329061896,0.003575692093810423,0.6596886692763697,0.6417860921003891,0.650780875773841,0.00895118291417545,1,0.7253506411325413,0.7408319189038284,0.7330912800181848,0.007740638885643525,0.7249355254674404,0.706298828125,0.7156624554583739,0.009318238664103064,1,0.7254638671875,0.7404497098646035,0.7329567885260517,0.007492921338551728,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,2,0.027891993522644043,0.006569981575012207,0.25457119941711426,0.07962155342102051,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.32432432432432434,0.31702544031311153,0.3206997084548105,0.0036493575619896755,1,0.4931506849315068,0.4555984555984556,0.4743745702649812,0.018776114666525623,0.8262548262548263,0.8434442270058709,0.8347910592808552,0.008594501504685785,1,0.9373776908023483,0.9478764478764479,0.9426270693393981,0.005249378537049765,0.643334270731696,0.6446273004345562,0.6439763875229123,0.0006464998918685247,1,0.7498124788195865,0.7377342516201499,0.7437733652198681,0.00603911359971826,0.6565315315315315,0.6523157208088716,0.6544379656624555,0.0021078565869825207,1,0.6819960861056752,0.6805019305019305,0.6812490083038029,0.0007470778018723312,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,3,0.05466032028198242,0.008869171142578125,0.243086576461792,0.06624269485473633,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.3468208092485549,0.3392156862745098,0.3430515063168124,0.0038024160386638094,1,0.492156862745098,0.48554913294797686,0.48885299784653746,0.0033038648985605767,0.8728323699421965,0.8588235294117647,0.8658892128279884,0.007004152345437384,1,0.9647058823529412,0.9518304431599229,0.958268162756432,0.006437719596509128,0.6609139509500997,0.6570514913520082,0.6589996123737862,0.0019311559293120042,1,0.7560489418123084,0.7550518222776857,0.7555503820449971,0.0004985597673113351,0.6723265895953757,0.6606209150326796,0.6665249433106576,0.005852613409734299,1,0.6987745098039215,0.6784682080924855,0.6886213589482035,0.010153150855717996,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,4,0.02026998996734619,0.0007368326187133789,0.28126561641693115,0.04118692874908447,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.444015444015444,0.4500978473581213,0.44703595724003886,0.0030411313016580357,1,0.5577299412915852,0.5637065637065637,0.5607182524990744,0.0029883112074892693,0.8841698841698842,0.8786692759295499,0.8814382896015549,0.0027502404814994537,1,0.9667318982387475,0.9555984555984556,0.9611651769186016,0.005566721320145962,0.7168894536749771,0.7168049696963688,0.7168474990461445,4.2241011876314715e-05,1,0.7923762999788959,0.7926513017729279,0.7925138008759118,0.00013750089701597412,0.6486486486486487,0.6533757338551859,0.6509961127308066,0.002363487913788559,1,0.6742498369210698,0.665661196911197,0.6699555169161333,0.004294320004936403,"{'multi_class': 'auto', 'solver': 'liblinear'}"
0,5,0.04938971996307373,0.009711861610412598,0.17539191246032715,0.02768874168395996,auto,liblinear,"{'multi_class': 'auto', 'solver': 'liblinear'}",0.5338491295938105,0.521484375,0.5276967930029155,0.006182304311280038,1,0.626953125,0.6499032882011605,0.6384282066005802,0.01147508160058025,0.8820116054158608,0.884765625,0.8833819241982507,0.0013769935358762858,1,0.978515625,0.9748549323017408,0.9766852786508704,0.0018303463491295968,0.7549536273329885,0.7501484990534568,0.7525627374601798,0.002402535776462005,1,0.8229241398034939,0.8342984223167317,0.8286112810601127,0.0056871412566188995,0.5743471953578336,0.5812174479166666,0.5777656300615484,0.0034350857262721176,1,0.6062825520833334,0.6080754352030948,0.6071789936432141,0.0008964415598807229,"{'multi_class': 'auto', 'solver': 'liblinear'}"
