,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,10.742741823196411,0.7558853626251221,0.4289494752883911,0.024745583534240723,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.4594594594594595,0.45401174168297453,0.45675413022351796,0.0027237958614850597,1,0.7945205479452054,0.7876447876447876,0.7910826677949965,0.003437880150208905,0.8745173745173745,0.87279843444227,0.8736637512147716,0.0008594501504686173,2,0.9902152641878669,0.9942084942084942,0.9922118791981805,0.0019966150103136737,0.7161051216922827,0.7135087133893071,0.7148157488615533,0.0012981741126342795,1,0.9121164851473691,0.9061424945057649,0.9091294898265669,0.0029869953208020994,0.8204231016731016,0.8140900195694716,0.8172781017168772,0.0031664677819347106,3,0.851761252446184,0.8459218146718147,0.8488415335589994,0.002919718887184619,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,0,15.813133955001831,1.006809949874878,0.4449657201766968,0.026923775672912598,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.4498069498069498,0.41291585127201563,0.4314868804664723,0.01844512246005643,4,0.8904109589041096,0.88996138996139,0.8901861744327497,0.00022478447135981794,0.8706563706563707,0.8532289628180039,0.8620019436345967,0.00871350229475071,4,1.0,1.0,1.0,0.0,0.7112206186257907,0.6890745836311162,0.7002229277780951,0.011072761281278962,4,0.9551679571990672,0.9559534142566328,0.95556068572785,0.0003927285287828042,0.8207850707850707,0.8186969993476843,0.819748137350178,0.0010440115609858314,2,0.8441780821917808,0.8560569498069498,0.8501175159993652,0.005939433807584493,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,0,27.20720410346985,0.1391925811767578,0.4259073734283447,0.0294036865234375,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.44015444015444016,0.43052837573385516,0.43537414965986393,0.004812920842624057,3,0.9001956947162426,0.8938223938223938,0.8970090442693182,0.0031866504469243995,0.8706563706563707,0.863013698630137,0.8668610301263362,0.003821247592083388,3,1.0,1.0,1.0,0.0,0.7102448023081703,0.6980845444485985,0.7042060347996755,0.006079988243051841,3,0.9592916572759472,0.9582705053676328,0.9587810813217901,0.0005105759541572108,0.8215492277992278,0.812581539465101,0.817095885973437,0.0044837404164029355,4,0.8465019569471625,0.8473696911196911,0.8469358240334268,0.0004338670862643057,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,0,26.50095283985138,0.560585618019104,0.1812591552734375,0.07121157646179199,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.44015444015444016,0.4344422700587084,0.43731778425655976,0.0028560189615571396,2,0.9001956947162426,0.8938223938223938,0.8970090442693182,0.0031866504469243995,0.8918918918918919,0.863013698630137,0.8775510204081632,0.014438762527872117,1,1.0,1.0,1.0,0.0,0.7093043240873649,0.7039931827898616,0.7066668185450673,0.002655509202100439,2,0.9592916572759471,0.9582705053676328,0.95878108132179,0.0005105759541571553,0.8280646718146718,0.8148646444879323,0.8215095562034338,0.006599860947139897,1,0.8449119373776908,0.8474903474903475,0.8462011424340191,0.0012892050563283464,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,1,9.526890993118286,0.21256709098815918,0.45027387142181396,0.019507527351379395,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.2810077519379845,0.26120857699805067,0.27113702623906705,0.00989954539732496,1,0.7037037037037037,0.6996124031007752,0.7016580534022394,0.0020456503014642524,0.8313953488372093,0.8226120857699805,0.827016520894072,0.004391612869448717,3,0.9922027290448343,0.9748062015503876,0.9835044652976109,0.008698263747223378,0.6198998833920328,0.6107748746179353,0.6153506807670455,0.004562484996683841,1,0.8699089168570873,0.8608881572346103,0.8653985370458488,0.004510379811238474,0.6965035529715762,0.707927225471085,0.7021987366375122,0.0057118119747993,3,0.7302631578947368,0.7506056201550387,0.7404343890248878,0.010171231130150948,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,1,17.08311629295349,0.21476459503173828,0.43752574920654297,0.0417180061340332,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.2596899224806202,0.24561403508771928,0.25267249757045673,0.007037913785619702,3,0.8265107212475633,0.8333333333333334,0.8299220272904484,0.0034113060428850317,0.8158914728682171,0.8226120857699805,0.8192419825072886,0.003360292169784575,4,1.0,0.998062015503876,0.999031007751938,0.0009689922480620172,0.6020167074490803,0.595937018857138,0.5989857256729224,0.003039831376818605,4,0.9292536043360731,0.9266917306373615,0.9279726674867173,0.0012809368493557627,0.6968265503875969,0.7039473684210527,0.7003765792031098,0.003560393885207078,4,0.753167641325536,0.7801598837209303,0.7666637625232331,0.013496121197697108,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,1,26.74997591972351,0.21593379974365234,0.4120694398880005,0.025143027305603027,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.27325581395348836,0.25146198830409355,0.26239067055393583,0.010896866513483622,2,0.8538011695906432,0.8507751937984496,0.8522881816945465,0.001512987896096829,0.8449612403100775,0.8128654970760234,0.8289601554907677,0.01604780341455307,1,1.0,1.0,1.0,0.0,0.6108536859945772,0.5958005864464843,0.6033490795143327,0.007526517786669766,3,0.9428445439241232,0.9363075116357708,0.939576027779947,0.0032685161441762256,0.7017926356589147,0.7052063027940221,0.7034944930353093,0.0017068263136153026,2,0.7420808966861598,0.7737403100775194,0.7579106033818397,0.01582970669567979,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,1,24.56260859966278,0.10304129123687744,0.17993152141571045,0.05499613285064697,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.24806201550387597,0.253411306042885,0.25072886297376096,0.0026746339024255115,4,0.8538011695906432,0.8507751937984496,0.8522881816945465,0.001512987896096829,0.8158914728682171,0.8421052631578947,0.8289601554907677,0.013106839441335187,1,1.0,1.0,1.0,0.0,0.6012424881443128,0.6071228974487015,0.604174120771282,0.0029401921565042097,2,0.9428445439241233,0.9363075116357705,0.939576027779947,0.003268516144176392,0.7053859819121447,0.7128817413905134,0.709122934888241,0.0037478638109244115,1,0.7509746588693957,0.7566618217054264,0.7538182402874111,0.0028435814180153285,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,2,10.762770295143127,0.4297882318496704,0.32521021366119385,0.028409123420715332,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.28239845261121854,0.265625,0.27405247813411077,0.008386627296695157,1,0.72265625,0.7079303675048356,0.7152933087524178,0.007362941247582189,0.8065764023210832,0.814453125,0.8104956268221575,0.003938314845407522,1,0.98046875,0.988394584139265,0.9844316670696325,0.003962917069632477,0.6094143714202781,0.6070225964246845,0.6082242948432676,0.0011958733798301277,1,0.8726696458364116,0.8696842997742213,0.8711769728053165,0.0014926730310951264,0.6495809155383623,0.6513671875,0.6504697116942014,0.0008931254369641549,2,0.7032470703125,0.7038201160541586,0.7035335931833293,0.00028652287082930883,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,2,15.979997396469116,0.2470099925994873,0.4293646812438965,0.01345515251159668,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.22823984526112184,0.25390625,0.24101068999028183,0.01283305086796104,4,0.849609375,0.8375241779497099,0.8435667764748549,0.006042598525145049,0.7659574468085106,0.80859375,0.7871720116618076,0.02131789992578867,4,1.0,0.9980657640232108,0.9990328820116054,0.0009671179883946057,0.5878072427596809,0.6043872801262435,0.596056979525162,0.008289920816042325,4,0.9381415586850865,0.9318859265055848,0.9350137425953357,0.003127816089750879,0.6470019342359767,0.6386311848958334,0.6428368966634274,0.004185325259922104,4,0.7052001953125,0.7006769825918762,0.7029385889521881,0.0022616063603119185,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
