,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,3.919110655784607,0.09533917903900146,0.12233114242553711,0.0026803016662597656,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.562015503875969,0.5703125,0.566147859922179,0.0041484666571966235,1,0.5859375,0.5891472868217055,0.5875423934108528,0.0016048934108527368,0.9205426356589147,0.9140625,0.9173151750972762,0.003240043301606107,1,0.947265625,0.9534883720930233,0.9503769985465116,0.003111373546511642,0.7757096133384754,0.7762009821412721,0.7759543417694402,0.000245682541526631,1,0.7976524130837042,0.7981087003471815,0.7978805567154428,0.00022814363173867536,0.8644622093023255,0.8553466796875,0.8599221789883269,0.004557730304376696,1,0.8712158203125,0.8684593023255814,0.8698375613190408,0.0013782589934592804,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,0,5.061672925949097,0.06275820732116699,0.1516246795654297,0.014774560928344727,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.5581395348837209,0.55078125,0.5544747081712063,0.003679114590141527,3,0.580078125,0.6007751937984496,0.5904266593992248,0.010348534399224785,0.9244186046511628,0.90625,0.9153696498054474,0.009084233555905003,2,0.94921875,0.9593023255813954,0.9542605377906976,0.005041787790697694,0.7759707321379886,0.7691193324210528,0.7725583618509545,0.0034256739253513994,3,0.796885828312231,0.8061942785719294,0.8015400534420802,0.004654225129849199,0.8676114341085271,0.8492431640625,0.8584630350194552,0.009184065497587103,2,0.8646240234375,0.8678536821705426,0.8662388528040212,0.0016148293665212976,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,0,6.992837309837341,0.6134663820266724,0.12338888645172119,0.018389582633972168,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.5717054263565892,0.5546875,0.5632295719844358,0.008508898764031037,2,0.615234375,0.625968992248062,0.620601683624031,0.005367308624031009,0.937984496124031,0.890625,0.914396887159533,0.023679568802392404,3,0.962890625,0.9593023255813954,0.9610964752906976,0.0017941497093023062,0.7799737352686501,0.7703318346420902,0.7751715435169004,0.004820913817885915,2,0.8164781372336887,0.8244813281331833,0.820479732683436,0.004001595449747319,0.8657945736434108,0.8398030598958333,0.8528493839169908,0.01299565849375227,3,0.8720296223958334,0.8668039405684754,0.8694167814821544,0.002612840913678971,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,0,7.266639232635498,0.23946094512939453,0.13070380687713623,0.03865969181060791,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.5445736434108527,0.537109375,0.5408560311284046,0.003732105952550961,4,0.60546875,0.6414728682170543,0.6234708091085271,0.018002059108527146,0.9186046511627907,0.88671875,0.9027237354085603,0.015942829890613283,4,0.966796875,0.9748062015503876,0.9708015382751938,0.004004663275193776,0.7682761280997912,0.7603891126437783,0.7643479647598315,0.003943477874998417,4,0.81320527279374,0.8346748683588415,0.8239400705762907,0.010734797782550765,0.8568313953488372,0.8391520182291666,0.848026102464332,0.008839621641925728,4,0.865966796875,0.8677325581395349,0.8668496775072674,0.0008828806322674354,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,1,3.93895947933197,0.28267014026641846,0.17838060855865479,0.008207917213439941,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.32751937984496127,0.30078125,0.3142023346303502,0.013368963716440226,2,0.3828125,0.35658914728682173,0.36970082364341084,0.013111676356589136,0.8817829457364341,0.8828125,0.882295719844358,0.0005147732348346116,1,0.90625,0.8934108527131783,0.8998304263565892,0.006419573643410836,0.661908279292004,0.6410728324864742,0.6515310917779659,0.010417644538869671,2,0.6913666294491833,0.6833768836600664,0.6873717565546249,0.00399487289455841,0.701187015503876,0.711181640625,0.7061648832684825,0.0049972747300765,4,0.705810546875,0.717781007751938,0.711795777313469,0.005985230438468991,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,1,5.198466181755066,0.2364574670791626,0.15196990966796875,0.026280879974365234,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.3236434108527132,0.3125,0.31809338521400776,0.005571663247621752,1,0.390625,0.4127906976744186,0.40170784883720934,0.011082848837209308,0.874031007751938,0.869140625,0.8715953307392996,0.002445172865464432,3,0.916015625,0.9069767441860465,0.9114961845930232,0.004519440406976771,0.6580176545127053,0.6509829373470493,0.654513982150044,0.003517331955839765,1,0.6996730576818542,0.7096808344293052,0.7046769460555797,0.005003888373725507,0.7013081395348837,0.7143961588541667,0.7078266861219196,0.006543960120402254,3,0.7147216796875,0.7229893410852714,0.7188555103863856,0.0041338306988856766,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,1,7.134585499763489,0.010187506675720215,0.2533951997756958,0.04139888286590576,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.3081395348837209,0.3046875,0.30642023346303504,0.0017260043756219489,4,0.4609375,0.4631782945736434,0.4620578972868217,0.0011203972868217005,0.8624031007751938,0.87109375,0.8667315175097277,0.004345291717574576,4,0.947265625,0.9263565891472868,0.9368111070736433,0.010454517926356599,0.644989788131291,0.643923798070603,0.644458867011571,0.0005329909954831971,4,0.7419209552582435,0.7380757929056867,0.7399983740819651,0.001922581176278415,0.7022367571059432,0.714111328125,0.7081509403372245,0.005937240563291625,2,0.721435546875,0.7317910206718347,0.7266132837734174,0.005177736898417329,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,1,7.272940039634705,0.18374812602996826,0.11923813819885254,0.005735158920288086,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.3003875968992248,0.322265625,0.311284046692607,0.010938931240235632,3,0.447265625,0.44573643410852715,0.4465010295542636,0.0007645954457364268,0.8662790697674418,0.8828125,0.8745136186770428,0.00826665253587357,2,0.939453125,0.9282945736434108,0.9338738493217054,0.005579275678294582,0.6423595602946032,0.6513746373452356,0.6468495597595096,0.004507504402501432,3,0.7382456103420936,0.7312363267952492,0.7347409685686714,0.00350464177342219,0.7037306201550387,0.7178955078125,0.7107855058365758,0.007082390213455335,1,0.7177734375,0.7249273255813954,0.7213503815406976,0.0035769440406976938,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,2,4.053941130638123,0.12852203845977783,0.1631242036819458,0.022385239601135254,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.29844961240310075,0.302734375,0.3005836575875486,0.002142365080267612,3,0.359375,0.4050387596899225,0.38220687984496127,0.02283187984496124,0.8565891472868217,0.83984375,0.8482490272373541,0.00837263526069244,3,0.892578125,0.9069767441860465,0.8997774345930232,0.007199309593023229,0.6342694803104223,0.6309885210090407,0.6326353838490338,0.0016404672319875711,3,0.6749213143367524,0.6986333183712823,0.6867773163540174,0.011856002017264944,0.655765503875969,0.6552327473958333,0.6555001621271076,0.00026637622354037634,4,0.6697184244791666,0.6671107881136951,0.6684146062964309,0.001303818182735783,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,2,5.136730670928955,0.18424296379089355,0.19355928897857666,0.006754755973815918,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.3081395348837209,0.298828125,0.3035019455252918,0.004655669697401316,2,0.380859375,0.4127906976744186,0.39682503633720934,0.015965661337209308,0.8682170542635659,0.8515625,0.8599221789883269,0.008327214092912925,1,0.908203125,0.9127906976744186,0.9104969113372092,0.0022937863372092804,0.6360458505420092,0.6338533666294592,0.634953874118638,0.0010962336575414426,2,0.6881459044703275,0.7034265576222741,0.6957862310463008,0.0076403265759733,0.6740956072351422,0.6639811197916666,0.6690580415045396,0.005057205437563415,1,0.6719970703125,0.6725209948320413,0.6722590325722706,0.0002619622597706539,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
