,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,10.720465779304504,1.0699645280838013,0.3922114372253418,0.08326029777526855,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.47093023255813954,0.46588693957115007,0.4684159378036929,0.0025216357766511908,4,0.7641325536062378,0.8352713178294574,0.7997019357178476,0.035569382111609815,0.8934108527131783,0.8596491228070176,0.8765792031098154,0.016880793210435636,4,0.9980506822612085,0.9922480620155039,0.9951493721383562,0.0029013101228523297,0.7306244752347762,0.7208850859322696,0.7257689779440222,0.004869673955348545,4,0.89916996581087,0.9282080919645749,0.9136890288877224,0.014519063076852412,0.8468184754521964,0.8248050682261209,0.8358438613540654,0.011006656835219814,4,0.8689083820662769,0.8575581395348837,0.8632332608005803,0.005675121265696581,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,0,15.445552945137024,0.46324455738067627,0.40777742862701416,0.046405673027038574,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.47093023255813954,0.4834307992202729,0.4771622934888241,0.00625025676774436,3,0.8791423001949318,0.8953488372093024,0.887245568702117,0.00810326850718529,0.8837209302325582,0.8888888888888888,0.8862973760932945,0.0025839683464110603,1,1.0,1.0,1.0,0.0,0.7252845344549638,0.7328850098486316,0.7290736927416028,0.0038002215460558636,3,0.9508552770925426,0.9571821844840869,0.9540187307883148,0.003163453695772145,0.84734334625323,0.8356481481481481,0.8415127955944284,0.005847574200602225,1,0.8739035087719298,0.861797480620155,0.8678504946960424,0.006053014075887375,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,0,27.903781056404114,0.13716280460357666,0.41629457473754883,0.034343719482421875,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.48643410852713176,0.4756335282651072,0.48104956268221577,0.005400267180109148,1,0.8869395711500975,0.9069767441860465,0.896958157668072,0.010018586517974493,0.8817829457364341,0.8869395711500975,0.8843537414965986,0.002578301749160188,2,1.0,1.0,1.0,0.0,0.7336327093464753,0.7256850514717157,0.7296704659162015,0.003973812048849586,2,0.9547192487089052,0.9623692662306221,0.9585442574697637,0.0038250087608584504,0.8379764211886306,0.836825860948668,0.8374028182701652,0.0005752776750759496,2,0.86135477582846,0.8563468992248062,0.858850837526633,0.00250393830182688,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,0,27.671881079673767,0.2126098871231079,0.18714439868927002,0.07121860980987549,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.4844961240310077,0.4775828460038986,0.48104956268221577,0.003456624323049926,1,0.8869395711500975,0.9069767441860465,0.896958157668072,0.010018586517974493,0.877906976744186,0.884990253411306,0.8814382896015549,0.003541623281813422,3,1.0,1.0,1.0,0.0,0.7310039584293666,0.7298238403387343,0.7304156196728123,0.0005900565376012772,1,0.9547192487089053,0.9623692662306221,0.9585442574697638,0.003825008760858395,0.832202842377261,0.8415367121507472,0.8368561710398446,0.004666915052554926,3,0.8620857699805068,0.8542877906976745,0.8581867803390906,0.0038989896414161618,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,1,10.13097071647644,0.8587808609008789,0.46829068660736084,0.0007330179214477539,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.2495164410058027,0.267578125,0.2585034013605442,0.009030735384121538,1,0.68359375,0.6808510638297872,0.6822224069148937,0.0013713430851063912,0.8104448742746615,0.841796875,0.826044703595724,0.01567581530073722,1,0.98828125,0.9806576402321083,0.9844694451160542,0.003811804883945835,0.5985144744245209,0.6196565468715053,0.6090341450686958,0.01057091142785927,1,0.8565802785107759,0.8534385563788791,0.8550094174448275,0.0015708610659483924,0.7099049000644745,0.7285970052083334,0.7192055393586005,0.009345942237755811,1,0.7432861328125,0.7511686009026435,0.7472273668575717,0.00394123404507174,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,1,16.020570158958435,0.5167449712753296,0.3861030340194702,0.02658402919769287,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.23597678916827852,0.236328125,0.23615160349854228,0.00017566584202537562,4,0.79296875,0.8123791102514507,0.8026739301257253,0.009705180125725354,0.8143133462282398,0.802734375,0.8085519922254616,0.005789417266750139,3,1.0,0.9961315280464217,0.9980657640232109,0.001934235976789156,0.5924494425067518,0.5896968269996519,0.5910798223516156,0.0013762915056445017,3,0.9141881822031315,0.9190891280112681,0.9166386551071998,0.0024504729040683015,0.7041424887169567,0.7144368489583333,0.70926465824425,0.005147119356011332,3,0.75341796875,0.7570116054158608,0.7552147870829304,0.0017968183329303833,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,1,27.79632532596588,0.3498424291610718,0.3781548738479614,0.12005555629730225,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.23404255319148937,0.248046875,0.24101068999028183,0.007002078240731753,3,0.8515625,0.8413926499032882,0.8464775749516441,0.005084925048355893,0.8143133462282398,0.80859375,0.8114674441205053,0.002859764352972164,2,1.0,1.0,1.0,0.0,0.5897008972520336,0.5969341563575361,0.5932999532889793,0.003616586856882619,2,0.9400564742366335,0.9344954764115011,0.9372759753240674,0.0027804989125662094,0.7092198581560283,0.7163899739583333,0.7127874959507612,0.003585015578000773,2,0.7525634765625,0.7648694390715667,0.7587164578170333,0.006152981254533341,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,1,26.349152445793152,0.25865113735198975,0.19579052925109863,0.028966426849365234,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.23210831721470018,0.251953125,0.24198250728862974,0.009922286754400846,2,0.8515625,0.8413926499032882,0.8464775749516441,0.005084925048355893,0.7833655705996132,0.787109375,0.7852283770651117,0.0018718801015821624,4,1.0,1.0,1.0,0.0,0.5865128462752467,0.5894537665252986,0.5879761613073425,0.0014704427656112035,4,0.9400564742366335,0.9344954764115011,0.9372759753240674,0.0027804989125662094,0.700878465506125,0.7045084635416666,0.7026846452866861,0.0018149775909261508,4,0.7547607421875,0.7681334622823984,0.7614471022349492,0.0066863600474492135,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,2,9.403486371040344,0.24089419841766357,0.45031416416168213,0.02643430233001709,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.27413127413127414,0.29354207436399216,0.28377065111758987,0.009705175545291324,1,0.7299412915851272,0.6911196911196911,0.7105304913524091,0.019410800232718073,0.8262548262548263,0.8258317025440313,0.826044703595724,0.00021155696011537247,1,0.9902152641878669,0.9903474903474904,0.9902813772676786,6.611307981174708e-05,0.6152616008762694,0.6227832555923447,0.6189968443747285,0.003760740337100359,1,0.8798584508788264,0.86498008243163,0.8724192666552282,0.007439184223598183,0.6417712355212355,0.6687866927592955,0.655187074829932,0.013507416066739348,4,0.6826076320939335,0.7130791505791506,0.697843391336542,0.01523575924260856,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,2,14.831408023834229,0.46053409576416016,0.4397965669631958,0.05552375316619873,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.2471042471042471,0.2583170254403131,0.25267249757045673,0.005606259443056565,4,0.8356164383561644,0.8204633204633205,0.8280398794097424,0.007576558946421952,0.8223938223938224,0.812133072407045,0.8172983479105929,0.005130256282797061,3,0.9980430528375733,0.9980694980694981,0.9980562754535357,1.322261596237162e-05,0.5987680158867577,0.6041586946742017,0.6014450196383455,0.0026952770268707637,3,0.9313871381814746,0.9247227227333169,0.9280549304573957,0.0033322077240788284,0.6505791505791506,0.674698303979126,0.6625566893424036,0.01205929765615819,2,0.6752690802348337,0.7104247104247104,0.6928468953297721,0.017577815094938387,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
