,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,4.151072859764099,0.26853907108306885,0.13698089122772217,0.014955639839172363,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.5733590733590733,0.5557729941291585,0.564625850340136,0.008792836154793919,1,0.5831702544031311,0.5945945945945946,0.5888824244988629,0.005712170095731772,0.9208494208494209,0.9334637964774951,0.9271137026239067,0.0063070418734386255,2,0.9471624266144814,0.9478764478764479,0.9475194372454646,0.0003570106309832566,0.7829424714734846,0.7754758283177402,0.7792345466410401,0.003733235193384941,1,0.7939299806452982,0.8009801506127592,0.7974550656290287,0.0035250849837304976,0.8440717503217504,0.8524951076320939,0.8482547781017169,0.004211581202087793,4,0.8526174168297456,0.8555743243243243,0.854095870577035,0.0014784537472893877,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,0,5.53206479549408,0.19664537906646729,0.17227637767791748,0.006997227668762207,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.5444015444015444,0.5557729941291585,0.5500485908649174,0.005685593303099802,2,0.6105675146771037,0.611969111969112,0.6112683133231078,0.0007007986460041415,0.9208494208494209,0.9354207436399217,0.9280855199222546,0.0072854928139720575,1,0.9608610567514677,0.9575289575289575,0.9591950071402127,0.0016660496112551049,0.7689416439069974,0.7731028683428844,0.771008102300329,0.0020805640751259662,2,0.8118443223791848,0.811285433328085,0.8115648778536348,0.00027944452554989896,0.8532818532818532,0.851761252446184,0.8525267249757046,0.0007602828254144949,1,0.8511497064579256,0.8449565637065637,0.8480531350822447,0.0030965713756809787,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,0,7.372766971588135,0.05913424491882324,0.32352113723754883,0.04271364212036133,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.5463320463320464,0.5420743639921722,0.54421768707483,0.00212879191116063,4,0.6223091976516634,0.6235521235521235,0.6229306606018934,0.0006214629502300784,0.9111969111969112,0.9041095890410958,0.9076773566569485,0.0035435790819319892,4,0.9765166340508806,0.9768339768339769,0.9766753054424288,0.00015867139154812637,0.7665831443635609,0.7636989428700068,0.7651508538259457,0.001442067378332605,3,0.8245912116582973,0.8218965305663327,0.823243871112315,0.0013473405459822896,0.8523970398970399,0.8516389432485323,0.852020570132815,0.0003790395535399683,2,0.8583659491193738,0.8548503861003861,0.85660816760988,0.0017577815094938498,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,0,6.971177458763123,0.4294799566268921,0.17539727687835693,0.06526529788970947,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.5501930501930502,0.5401174168297456,0.5451895043731778,0.005037700112746613,3,0.62426614481409,0.6274131274131274,0.6258396361136087,0.00157349129951867,0.916988416988417,0.9158512720156555,0.9164237123420796,0.0005685593303100358,3,0.9706457925636007,0.9806949806949807,0.9756703866292907,0.005024594065690002,0.7666776580267328,0.7634194666702578,0.7650596446320208,0.0016290579829594566,4,0.8242996687197018,0.831360898876631,0.8278302837981664,0.003530615078464583,0.8490990990990992,0.848825831702544,0.8489633948817623,0.0001366305367412243,3,0.8469911937377691,0.8497828185328186,0.8483870061352938,0.0013958123975247316,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,1,4.6853731870651245,0.30839860439300537,0.14454340934753418,0.02016448974609375,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.3539651837524178,0.326171875,0.3401360544217687,0.013896490320222164,1,0.40625,0.41005802707930367,0.40815401353965186,0.0019040135396518332,0.8626692456479691,0.875,0.8688046647230321,0.006165304391083995,1,0.916015625,0.8878143133462283,0.9019149691731141,0.014100655826885855,0.6652981221405172,0.6560168196081889,0.6606800202002333,0.004640596481278371,1,0.7061225260416568,0.698660025867005,0.7023912759543309,0.003731250087325888,0.7159090909090909,0.716064453125,0.7159863945578231,7.768019089561299e-05,4,0.7222900390625,0.7354932301740812,0.7288916346182905,0.006601595555790596,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,1,5.06114387512207,0.580195426940918,0.14867806434631348,0.01706242561340332,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.3539651837524178,0.3203125,0.337220602526725,0.016826143234000137,3,0.38671875,0.41005802707930367,0.39838838853965186,0.011669638539651833,0.8665377176015474,0.869140625,0.8678328474246841,0.0013014383350051643,2,0.91796875,0.8955512572533849,0.9067600036266925,0.011208746373307543,0.6684615509887547,0.6528220896882118,0.6606798170860549,0.007819638334985134,2,0.699895208837279,0.7033365427365672,0.7016158757869231,0.001720666949644123,0.7287234042553191,0.72216796875,0.7254616132167152,0.0032776790577905912,1,0.7210693359375,0.7468165699548678,0.7339429529461838,0.01287361700868389,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,1,6.8507689237594604,0.6711426973342896,0.24677765369415283,0.01803267002105713,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.34235976789168276,0.337890625,0.3401360544217687,0.0022345450657635904,1,0.40625,0.44680851063829785,0.4265292553191489,0.020279255319148926,0.8491295938104448,0.869140625,0.859086491739553,0.010005397475359099,4,0.927734375,0.9129593810444874,0.9203468780222437,0.007387496977756314,0.6598610479023652,0.6566719877154873,0.658274265768564,0.0015945112693248414,3,0.7108334437667877,0.7264211585289322,0.7186273011478599,0.0077938573810722445,0.718568665377176,0.7191162109375,0.7188411078717201,0.00027376954815648037,3,0.7281494140625,0.7376289490651193,0.7328891815638097,0.004739767501309666,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,1,7.8158804178237915,0.009130120277404785,0.15585660934448242,0.008794069290161133,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.32688588007736946,0.3359375,0.33138969873663754,0.0045257565321805355,4,0.455078125,0.4584139264990329,0.45674602574951645,0.0016679007495164488,0.8684719535783365,0.8515625,0.8600583090379009,0.00845462697747916,3,0.9453125,0.9342359767891683,0.9397742383945842,0.005538261605415873,0.6584758483775645,0.6557379265083878,0.6571135393425611,0.0013689447734152223,4,0.735946757000156,0.7371236570287867,0.7365352070144713,0.0005884500143153448,0.7308591231463573,0.7167154947916666,0.7238216715257532,0.007071730691534881,2,0.7340087890625,0.75177304964539,0.742890919353945,0.008882130291445023,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,2,4.2414311170578,0.30574285984039307,0.1362706422805786,0.004596352577209473,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.3346228239845261,0.333984375,0.33430515063168126,0.000319220723680501,2,0.400390625,0.3945841392649903,0.3974873821324951,0.002903242867504846,0.839458413926499,0.861328125,0.8503401360544217,0.010934726446073966,2,0.90234375,0.8916827852998066,0.8970132676499033,0.005330482350096699,0.647744749270949,0.6512198673364528,0.6494738653540763,0.0017375385201195404,1,0.6986323394172453,0.6891042383859544,0.6938682889015999,0.00476405051564549,0.657317859445519,0.6620279947916666,0.6596614836410755,0.002355039870486185,4,0.6753336588541666,0.6754110251450677,0.6753723419996172,3.8683145450524314e-05,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,2,5.306064128875732,0.17351055145263672,0.16514849662780762,0.02681446075439453,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.35009671179883944,0.328125,0.3391642371234208,0.010985726206661956,1,0.427734375,0.402321083172147,0.4150277290860735,0.012706645913926506,0.8375241779497099,0.859375,0.8483965014577259,0.01092528204596504,3,0.9140625,0.9187620889748549,0.9164122944874274,0.002349794487427448,0.6507171959518818,0.6458371635599718,0.6482890360056642,0.002439987390513518,2,0.7154345243511769,0.6999132610521509,0.7076738927016639,0.007760631649513017,0.6561089619600259,0.6639811197916666,0.660025915127956,0.003936032448714483,3,0.6668701171875,0.6856866537717602,0.6762783854796302,0.009408268292130095,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
