,column,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_hit@5,split1_test_hit@5,mean_test_hit@5,std_test_hit@5,rank_test_hit@5,split0_train_hit@5,split1_train_hit@5,mean_train_hit@5,std_train_hit@5,split0_test_mdcg,split1_test_mdcg,mean_test_mdcg,std_test_mdcg,rank_test_mdcg,split0_train_mdcg,split1_train_mdcg,mean_train_mdcg,std_train_mdcg,split0_test_map@5,split1_test_map@5,mean_test_map@5,std_test_map@5,rank_test_map@5,split0_train_map@5,split1_train_map@5,mean_train_map@5,std_train_map@5,params_str
0,0,4.288445353507996,0.11160171031951904,0.23116827011108398,0.04765725135803223,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.5833333333333334,0.5692007797270955,0.576287657920311,0.007066246771874229,1,0.5828460038986355,0.6027131782945736,0.5927795910966045,0.009933587197969052,0.9437984496124031,0.9259259259259259,0.93488824101069,0.008936223864671699,1,0.9415204678362573,0.9593023255813954,0.9504113967088264,0.008890928872569037,0.7896608688104382,0.7819477624810045,0.7858155592409538,0.003856536774601494,1,0.7971232289322518,0.8071928116535388,0.8021580202928953,0.005034791360643498,0.8647044573643411,0.8453947368421053,0.8550777453838678,0.009654819228551626,1,0.8536793372319688,0.8522286821705426,0.8529540097012557,0.0007253275307130824,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,0,5.245148539543152,0.3429604768753052,0.19671320915222168,0.07081437110900879,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.5775193798449613,0.5594541910331384,0.5685131195335277,0.009032556017937022,2,0.5886939571150097,0.6065891472868217,0.5976415522009157,0.00894759508590598,0.9418604651162791,0.9220272904483431,0.9319727891156463,0.009916545189077659,2,0.9512670565302144,0.9689922480620154,0.9601296522961149,0.008862595765900538,0.7844620222990837,0.7774248835054439,0.7809537111220796,0.0035185544431149047,2,0.8016628744982944,0.8109859021824256,0.80632438834036,0.00466151384206559,0.8662790697674418,0.8394249512670565,0.8528911564625851,0.013427002186011146,2,0.8557504873294347,0.8501695736434108,0.8529600304864228,0.0027904568430119348,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,0,7.499331951141357,0.47422218322753906,0.3559713363647461,0.023949146270751953,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.5755813953488372,0.5555555555555556,0.565597667638484,0.010012877342342984,3,0.6062378167641326,0.6201550387596899,0.6131964277619113,0.006958610997778669,0.9418604651162791,0.9103313840155945,0.9261418853255587,0.015764473552008027,3,0.9688109161793372,0.9709302325581395,0.9698705743687384,0.0010596581894011248,0.7854541905213729,0.7741592900334315,0.7798232051469182,0.005647426242652157,3,0.8116001841842394,0.8226330020685884,0.8171165931264139,0.005516408942174478,0.8601017441860465,0.8430799220272904,0.8516156462585034,0.008510874908525881,3,0.8581871345029239,0.8585271317829457,0.8583571331429348,0.00016999864001088216,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,0,8.264486908912659,0.008093953132629395,0.11414432525634766,0.012564420700073242,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.5697674418604651,0.5555555555555556,0.5626822157434402,0.007105912952630499,4,0.6179337231968811,0.625968992248062,0.6219513577224716,0.004017634525590452,0.9282945736434108,0.9161793372319688,0.9222546161321672,0.006057592461213741,4,0.9688109161793372,0.9767441860465116,0.9727775511129244,0.0039666349335871764,0.7786618940109625,0.7726861937580325,0.7756827548178109,0.0029878374282845182,4,0.8179511838239315,0.8286090521514822,0.8232801179877068,0.005328934163775334,0.8488372093023255,0.8414961013645225,0.8451773566569485,0.003670538369271412,4,0.8642787524366472,0.8501695736434108,0.857224163040029,0.007054589396618183,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,1,4.343090891838074,0.4142071008682251,0.1617436408996582,0.014716863632202148,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.32688588007736946,0.302734375,0.31486880466472306,0.01207560997922799,1,0.376953125,0.4081237911025145,0.39253845805125726,0.015585333051257255,0.8665377176015474,0.8671875,0.8668610301263362,0.00032488736374583927,1,0.90625,0.8955512572533849,0.9009006286266925,0.005349371373307543,0.652892381355971,0.6382613071612149,0.6456123910860826,0.007315450734313673,1,0.6894372825414248,0.701494069011849,0.6954656757766369,0.006028393235212093,0.704464861379755,0.7130126953125,0.7087180110139293,0.004273866510943025,2,0.7061360677083333,0.7361782720825273,0.7211571698954302,0.015021102187097013,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,1,5.012306809425354,0.10257470607757568,0.19088518619537354,0.009876608848571777,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.3152804642166344,0.302734375,0.30903790087463556,0.006272970552325367,2,0.412109375,0.42166344294003866,0.41688640897001933,0.004777033970019329,0.8665377176015474,0.857421875,0.8620019436345967,0.004557867492550786,2,0.91796875,0.9090909090909091,0.9135298295454546,0.00443892045454547,0.649292156011505,0.635462224134318,0.6424107904904945,0.006914884304444071,2,0.7065757403552151,0.7125881395092014,0.7095819399322083,0.0030061995769931626,0.7045454545454546,0.714599609375,0.7095481049562682,0.005027018067959914,1,0.702392578125,0.7353723404255319,0.718882459275266,0.01648988115026595,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
2,1,6.674399137496948,0.3577601909637451,0.23296010494232178,0.03721797466278076,80,800,"{'hidden_layer_sizes': 80, 'max_iter': 800}",0.3056092843326886,0.298828125,0.3022351797862002,0.0033905396390918495,3,0.44140625,0.4448742746615087,0.4431402623307543,0.0017340123307543476,0.8588007736943907,0.857421875,0.858114674441205,0.0006894412079490187,3,0.93359375,0.9303675048355899,0.931980627417795,0.0016131225822050288,0.6409951325527788,0.639057911717609,0.6400312286969898,0.0009685989827220283,3,0.7294877189019373,0.7257920868287797,0.7276399028653585,0.0018478160365787977,0.6924967762733721,0.7133382161458334,0.7028668610301263,0.010420596915146157,4,0.7059326171875,0.7387169568020632,0.7223247869947815,0.016392169807281587,"{'hidden_layer_sizes': 80, 'max_iter': 800}"
3,1,7.41148567199707,0.07353544235229492,0.245835542678833,0.006693840026855469,100,800,"{'hidden_layer_sizes': 100, 'max_iter': 800}",0.3191489361702128,0.279296875,0.29931972789115646,0.01992579534973815,4,0.478515625,0.4700193423597679,0.4742674836798839,0.004248141320116056,0.8317214700193424,0.83984375,0.8357628765792031,0.004061092046823102,4,0.939453125,0.9342359767891683,0.9368445508945842,0.002608574105415873,0.645155199601982,0.6250985902340729,0.6351756233178523,0.010028186295501057,4,0.7456100449794321,0.7397576287158992,0.7426838368476656,0.002926208131766417,0.6984606705351385,0.7130126953125,0.7057013281503077,0.0072759264922225364,3,0.711669921875,0.7398452611218569,0.7257575914984284,0.014087669623428445,"{'hidden_layer_sizes': 100, 'max_iter': 800}"
0,2,4.350462555885315,0.5824028253555298,0.16391313076019287,0.031048178672790527,20,800,"{'hidden_layer_sizes': 20, 'max_iter': 800}",0.2953667953667954,0.2896281800391389,0.2925170068027211,0.0028692412715643502,1,0.37573385518590996,0.3783783783783784,0.3770561167821442,0.00132226159623422,0.832046332046332,0.8551859099804305,0.8435374149659864,0.011569521256307794,1,0.9080234833659491,0.8976833976833977,0.9028534405246733,0.005170042841275702,0.6248829964274684,0.6257524850037846,0.6253147832714894,0.000434734228707914,1,0.6865281295309985,0.6845332595642968,0.6855306945476476,0.0009974349833508644,0.6724581724581725,0.6492579908675798,0.6609369938451571,0.011599822383407706,1,0.6786529680365296,0.6681145431145431,0.6733837555755364,0.005269212460993267,"{'hidden_layer_sizes': 20, 'max_iter': 800}"
1,2,5.214793562889099,0.8456946611404419,0.1517390012741089,0.017456650733947754,40,800,"{'hidden_layer_sizes': 40, 'max_iter': 800}",0.29343629343629346,0.2876712328767123,0.29057337220602525,0.0028824635815715613,2,0.38551859099804303,0.40733590733590735,0.3964272491669752,0.010908658168932162,0.8301158301158301,0.8317025440313112,0.8309037900874635,0.0007933386004325357,4,0.9217221135029354,0.9015444015444015,0.9116332575236685,0.010088855979266953,0.6264202165982939,0.6208525942516413,0.6236553429159426,0.002783746759346484,2,0.6942159085966025,0.7034751561402272,0.6988455323684148,0.004629623771812308,0.6648166023166023,0.6486872146118722,0.6568067703271786,0.008064507245230158,3,0.6760844748858448,0.661036036036036,0.6685602554609404,0.007524219424904388,"{'hidden_layer_sizes': 40, 'max_iter': 800}"
