,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,split2_test_mrr,split3_test_mrr,split4_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,split2_train_mrr,split3_train_mrr,split4_train_mrr,mean_train_mrr,std_train_mrr
0,0,"SVC-split_x_y_with_random_matrix-{'C': [1.0], 'gamma': [0.01], 'kernel': ['rbf'], 'probability': [True]}",14.358435726165771,1.9922011542843943,1.9383709907531739,0.6281466108315461,1.0,0.01,rbf,True,"{'C': 1.0, 'gamma': 0.01, 'kernel': 'rbf', 'probability': True}",0.33016627078384797,0.3725,0.4140625,0.41620111731843573,0.44047619047619047,0.39178515007898895,0.03939938860688344,1,0.5947225981055481,0.5990660440293529,0.5861386138613861,0.5749513303049968,0.5751759436980166,0.5860109059998602,0.009859585592144247,0.17453243389977208,0.21786411889596605,0.2522261541913105,0.2968139376295014,0.2905733756434096,0.24295454940874187,0.04621631798305033,1,0.6176279298207059,0.6515668664846548,0.6303599677412216,0.6021940057864767,0.6080606579484846,0.6219618855563087,0.017605561917016524,0.33016627078384797,0.3725,0.4140625,0.41620111731843573,0.44047619047619047,0.39178515007898895,0.03939938860688344,1,0.5947225981055481,0.5990660440293529,0.5861386138613861,0.5749513303049968,0.5751759436980166,0.5860109059998602,0.009859585592144247,0.2137591517293613,0.25602632661456187,0.29431241193970026,0.31442467263737095,0.3272828251024095,0.27801482977741926,0.041836405157754004,1,0.5281838298722238,0.542440458319898,0.5258705101976139,0.5068652337899057,0.506884771542706,0.5220489607444694,0.013627562006344612,0.4469608549999668,0.4925030281594611,0.5069618140486598,0.5348009697891004,0.5717275339859214,0.5073218885820028,0.04159704502484786,1,0.5898690667950017,0.5793180358116485,0.5645058371048144,0.5551941802826218,0.5649132845892729,0.5707600809166719,0.012279981993342081
0,1,"SVC-split_x_y_with_random_matrix-{'C': [1.0], 'gamma': [0.01], 'kernel': ['rbf'], 'probability': [True]}",6.970815706253052,1.0071884306311727,3.0142977714538572,0.8976522573691808,1.0,0.01,rbf,True,"{'C': 1.0, 'gamma': 0.01, 'kernel': 'rbf', 'probability': True}",0.16046511627906976,0.15853658536585366,0.1711229946524064,0.18233618233618235,0.18862275449101795,0.17114270668773038,0.011705807930187502,1,0.5418652144315861,0.5251846877098724,0.5259016393442623,0.5264857881136951,0.5284345047923322,0.5295743668783496,0.006239579291576001,0.08885327779533297,0.0839036294269845,0.12256576339347787,0.1292853717886676,0.13048848988299713,0.10922028127696731,0.020527005715569376,1,0.6606637782767826,0.6490975566829273,0.6665439678120172,0.650529534654341,0.665717790199216,0.6585105255250567,0.007394830007180268,0.16046511627906976,0.15853658536585366,0.1711229946524064,0.18233618233618235,0.18862275449101795,0.17114270668773038,0.011705807930187502,1,0.5418652144315861,0.5251846877098724,0.5259016393442623,0.5264857881136951,0.5284345047923322,0.5295743668783496,0.006239579291576001,0.09646290081888094,0.09418482034874061,0.11555076501195465,0.12395781847281606,0.1302290111023147,0.11075118157014484,0.014456247665716227,1,0.5117131580542469,0.4967995174049498,0.4997314989356938,0.4951348213218694,0.4965450893232626,0.49998481700800446,0.00605175134989306,0.23622289668158336,0.24820173327132683,0.25515974274785047,0.2793970341070287,0.28165521630972745,0.2585094793159753,0.017677205262670363,1,0.3616535412208249,0.3297884262170657,0.3462203392313,0.3417485585997265,0.33414174276155817,0.34271052160609505,0.011067851687130757
0,2,"SVC-split_x_y_with_random_matrix-{'C': [1.0], 'gamma': [0.01], 'kernel': ['rbf'], 'probability': [True]}",6.113397216796875,0.7361650887898581,2.456804656982422,0.6527651720672166,1.0,0.01,rbf,True,"{'C': 1.0, 'gamma': 0.01, 'kernel': 'rbf', 'probability': True}",0.13647058823529412,0.17369727047146402,0.1784776902887139,0.19553072625698323,0.19879518072289157,0.17482885729331227,0.022659395434908604,1,0.55359565807327,0.5454545454545454,0.541501976284585,0.54510058403634,0.5411614550095725,0.5453628437716626,0.004481392327729354,0.06227290214258405,0.1061769988018687,0.13455902682396428,0.12191397650469792,0.13264612817957777,0.10963982163874848,0.027389686836771815,1,0.6720399491023766,0.6874640463530399,0.678995474378852,0.6641593156325092,0.6515094179203753,0.6708336406774306,0.01235000649627887,0.13647058823529412,0.17369727047146402,0.1784776902887139,0.19553072625698323,0.19879518072289157,0.17482885729331227,0.022659395434908604,1,0.55359565807327,0.5454545454545454,0.541501976284585,0.54510058403634,0.5411614550095725,0.5453628437716626,0.004481392327729354,0.07644075308520835,0.11133266254986453,0.12423873006437008,0.12912099637603813,0.1432588130565162,0.11504822636162138,0.023020246587258042,1,0.5265692019739818,0.5218209962237944,0.5186560432298005,0.5210729034218149,0.5146743696147529,0.5205587028928289,0.0039045967208596022,0.2319149877871493,0.2516329960093621,0.24719467148761995,0.2605080615079576,0.2931090119302397,0.25525393102621535,0.019835710593893503,1,0.36683156422018814,0.35699728495409566,0.33256059696778645,0.34040482456805315,0.3554495289037914,0.3504487599227829,0.012305723533776661
0,3,"SVC-split_x_y_with_random_matrix-{'C': [1.0], 'gamma': [0.01], 'kernel': ['rbf'], 'probability': [True]}",7.990767621994019,1.1501358391859982,2.311103105545044,0.6367896394222137,1.0,0.01,rbf,True,"{'C': 1.0, 'gamma': 0.01, 'kernel': 'rbf', 'probability': True}",0.24121779859484777,0.24875621890547264,0.2777777777777778,0.27887323943661974,0.31750741839762614,0.2706687730384413,0.026620387799603,1,0.6046195652173914,0.5978623914495658,0.6068376068376068,0.5984455958549223,0.588348271446863,0.5992226861612698,0.006447022365109727,0.14238772367927335,0.1715391709690955,0.16504435415161417,0.1841962441314554,0.19439828612504886,0.17011424944746942,0.017892135860225377,1,0.6982710977017469,0.6939329422407123,0.6990281636173842,0.7203253913307884,0.6916388813488398,0.7006392952478944,0.010214980222639504,0.24121779859484777,0.24875621890547264,0.2777777777777778,0.27887323943661974,0.31750741839762614,0.2706687730384413,0.026620387799603,1,0.6046195652173914,0.5978623914495658,0.6068376068376068,0.5984455958549223,0.588348271446863,0.5992226861612698,0.006447022365109727,0.14836102999178233,0.16719850237917797,0.18473270849219522,0.18571761110444615,0.21543897591572658,0.17847583380655538,0.022156301799971502,1,0.5797122404063039,0.5706410946302438,0.5835490837893327,0.57652292279836,0.5655477046005636,0.5751946092449608,0.006415105886626869,0.30978633944666156,0.31234692234339373,0.3458883934337909,0.368327021784748,0.40008451479735546,0.3444826838673176,0.03383217866101143,1,0.44948247652347934,0.4263273415654954,0.41463223836909296,0.4185280295039886,0.40750095020041655,0.42329420723249456,0.014437440734082279
0,4,"SVC-split_x_y_with_random_matrix-{'C': [1.0], 'gamma': [0.01], 'kernel': ['rbf'], 'probability': [True]}",10.847645330429078,1.7683603311113723,1.5776630878448485,0.42559997179649917,1.0,0.01,rbf,True,"{'C': 1.0, 'gamma': 0.01, 'kernel': 'rbf', 'probability': True}",0.32387706855791965,0.3333333333333333,0.35714285714285715,0.3888888888888889,0.3864306784660767,0.3559768299104792,0.026616300620101684,1,0.6287262872628726,0.6366666666666667,0.6331360946745562,0.6374269005847953,0.6269230769230769,0.6325758052223935,0.00417981634974866,0.21110651881650475,0.2299275417945453,0.2449361450663534,0.2795241810120442,0.25968153922062015,0.24343641728836904,0.023782560024080572,1,0.6801074223302039,0.683788313780994,0.6874891704768767,0.7037361885122771,0.6941996411379956,0.6898641472476695,0.008354399849321369,0.32387706855791965,0.3333333333333333,0.35714285714285715,0.3888888888888889,0.3864306784660767,0.3559768299104792,0.026616300620101684,1,0.6287262872628726,0.6366666666666667,0.6331360946745562,0.6374269005847953,0.6269230769230769,0.6325758052223935,0.00417981634974866,0.216732668228434,0.22980755456251598,0.25394298524241016,0.2970710371690764,0.29053731934486643,0.25529189362373866,0.03194782024043075,1,0.5858560889726276,0.5954023829607757,0.5920160660589997,0.5977515060824642,0.587278274750856,0.5916608637651446,0.004563410024496233,0.40151809243017833,0.42138383013135616,0.4530495162251891,0.4799988531905969,0.49437456799098084,0.4474036778046631,0.03482605470005911,1,0.6130448038931613,0.5922297343218023,0.5915141393340716,0.5855693068692411,0.5810276623286225,0.5926771293493797,0.010978397849273725
0,5,"SVC-split_x_y_with_random_matrix-{'C': [1.0], 'gamma': [0.01], 'kernel': ['rbf'], 'probability': [True]}",13.819807720184325,1.8818812248584833,1.3289589405059814,0.4022350610885112,1.0,0.01,rbf,True,"{'C': 1.0, 'gamma': 0.01, 'kernel': 'rbf', 'probability': True}",0.45476190476190476,0.4846153846153846,0.5187165775401069,0.5346260387811634,0.5508474576271186,0.506582411795682,0.03516789729448255,1,0.7058823529411765,0.7117296222664016,0.6918032786885245,0.6853055916775033,0.6750809061488673,0.6939603503444947,0.01337065734658262,0.2878703703703704,0.3149831520098,0.3619451265266858,0.39376750511946707,0.45919347084948636,0.3600953239542938,0.060154367645857944,1,0.7225553677480975,0.7290008905715837,0.6950600535441014,0.6906246463429998,0.6906737086358572,0.705582933368528,0.01669269649277571,0.45476190476190476,0.4846153846153846,0.5187165775401069,0.5346260387811634,0.5508474576271186,0.506582411795682,0.03516789729448255,1,0.7058823529411765,0.7117296222664016,0.6918032786885245,0.6853055916775033,0.6750809061488673,0.6939603503444947,0.01337065734658262,0.32644206996732994,0.368441278160717,0.40393893665444686,0.4259417779628524,0.44498436029213795,0.39134300977658126,0.04283112656671185,1,0.6548268465947994,0.6641882025130782,0.6366720118843505,0.6297779109046372,0.6176151520045363,0.6406160247802803,0.016850252925468233,0.5584554402035595,0.5861867110503939,0.6218062147979444,0.6369476886502542,0.6507949882182714,0.608762068436856,0.034325980763067386,1,0.7093981936800837,0.710705208597831,0.6877876650905176,0.6766311088722771,0.6867029468452607,0.694245024617194,0.013486190317273595
