,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,split2_test_mrr,split3_test_mrr,split4_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,split2_train_mrr,split3_train_mrr,split4_train_mrr,mean_train_mrr,std_train_mrr
0,0,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [5], 'max_iter': [500]}",84.78818192481995,28.458033208595822,0.9052681922912598,0.3904855740907674,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.35391923990498814,0.365,0.3984375,0.42178770949720673,0.46726190476190477,0.3981042654028436,0.0401953024574709,1,0.6339648173207036,0.6364242828552368,0.6402640264026402,0.6353017521090201,0.6225207933461292,0.633695134406746,0.005968558297645266,0.24285419881940942,0.2693822836661547,0.30310354862711214,0.33365670877000053,0.3807484982297012,0.30214159609641084,0.04781240232804424,1,0.5220091282309034,0.5248910642749806,0.530787492488958,0.5248348135047891,0.487466155353365,0.5179977307705993,0.015531324212519506,0.35391923990498814,0.365,0.3984375,0.42178770949720673,0.46726190476190477,0.3981042654028436,0.0401953024574709,1,0.6339648173207036,0.6364242828552368,0.6402640264026402,0.6353017521090201,0.6225207933461292,0.633695134406746,0.005968558297645266,0.2857486712096276,0.30816479656996904,0.3401717495173077,0.37012879767823503,0.41861092373586656,0.3408907008772756,0.04614884758073986,1,0.5609728092858728,0.5629449600232047,0.571527963171362,0.5575789824685536,0.5391901264997442,0.5584429682897474,0.010670552980757777,0.4460510176476834,0.4654324276373263,0.4955433691302677,0.5232473997293013,0.5573693352165423,0.49439061030356823,0.0394171163843154,1,0.7352578191437128,0.7291075401816856,0.733712635652666,0.7265115722542964,0.7206766052669134,0.7290532344998548,0.005231401400951028
0,1,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [5], 'max_iter': [500]}",95.11051073074341,33.30132385651609,0.7317990779876709,0.33883209352776855,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.16511627906976745,0.17073170731707318,0.18449197860962566,0.18803418803418803,0.18263473053892215,0.17746182201158506,0.00891014194667464,1,0.39823008849557523,0.4016118200134318,0.3855737704918033,0.37790697674418605,0.3801916932907348,0.38870286980714625,0.00955187506839548,0.08789084920930433,0.10845525268696,0.1252547050828251,0.12099303281248165,0.1192061687636103,0.11131563630692888,0.013875975751899697,1,0.28220098175342445,0.29877489260692386,0.2722342104372188,0.2605887818202705,0.26701262879854537,0.2761622990832766,0.013337734897111793,0.16511627906976745,0.17073170731707318,0.18449197860962566,0.18803418803418803,0.18263473053892215,0.17746182201158506,0.00891014194667464,1,0.39823008849557523,0.4016118200134318,0.3855737704918033,0.37790697674418605,0.3801916932907348,0.38870286980714625,0.00955187506839548,0.10947939484205928,0.1234544865115722,0.13879610784121707,0.14213311467713682,0.1404781061872662,0.1297581012652276,0.012895749778990082,1,0.31690115418044834,0.3195694332157225,0.3004991059787747,0.29607696310664666,0.29877864604046467,0.30636506050441137,0.009830287723469281,0.25635133371051266,0.2647449895480027,0.29599587340673217,0.2944104343441669,0.29674091245085554,0.2801097962494511,0.017746409582440652,1,0.5320419079965764,0.5368798535682343,0.5205689049178053,0.5163372807084514,0.5072685599335888,0.5226193014249312,0.010690762708886723
0,2,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [5], 'max_iter': [500]}",94.27414646148682,33.864786496165756,0.7090480327606201,0.3347717947995079,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.1388235294117647,0.19602977667493796,0.16272965879265092,0.19553072625698323,0.18674698795180722,0.17482885729331227,0.022814854636627767,1,0.39348710990502034,0.3856951871657754,0.3761528326745718,0.3705386112913692,0.36694320357370774,0.37856338892208885,0.009785872870017396,0.07482307729366552,0.10168810410580811,0.09636602731598923,0.11083000183126632,0.11295303837826871,0.09830074755609212,0.013916686713014196,1,0.2983016970964585,0.2797121652322313,0.2823866749923027,0.29410476179124895,0.26535287277740155,0.28397163437792855,0.011621914006617636,0.1388235294117647,0.19602977667493796,0.16272965879265092,0.19553072625698323,0.18674698795180722,0.17482885729331227,0.022814854636627767,1,0.39348710990502034,0.3856951871657754,0.3761528326745718,0.3705386112913692,0.36694320357370774,0.37856338892208885,0.009785872870017396,0.09353354955536532,0.13075836429803844,0.11410385670299802,0.13863797049278215,0.13588847097230475,0.12146830678051776,0.017197969214374113,1,0.30199866008172976,0.29350272344776435,0.2931041160572564,0.2863149913116219,0.28649211345277403,0.29228252087022927,0.005756865488298297,0.2444761939950717,0.28351453289249867,0.2642107911450533,0.28594823888480025,0.2951830708052724,0.27340352799260487,0.018398987857512063,1,0.5291360992757734,0.5202378180369902,0.5182117885987281,0.5132317091982826,0.5117497798723226,0.5185134389964194,0.00615709577408142
0,3,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [5], 'max_iter': [500]}",88.46016993522645,28.70864846934825,0.7478740215301514,0.3708147043471063,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.23185011709601874,0.23383084577114427,0.2619047619047619,0.2591549295774648,0.27002967359050445,0.25013164823591366,0.01563561895074505,1,0.4741847826086957,0.44956579826319304,0.44641683103221563,0.44041450777202074,0.46286811779769527,0.45469000749476407,0.012210000870049966,0.1313979100355233,0.13692846329950933,0.17462137095457925,0.17556612401682825,0.17470950647859232,0.15711537954800517,0.02036070618321172,1,0.3962362936395865,0.3403751522210976,0.3518615517552136,0.3462412698906078,0.3552250500540541,0.3579878635121119,0.019780279582920092,0.23185011709601874,0.23383084577114427,0.2619047619047619,0.2591549295774648,0.27002967359050445,0.25013164823591366,0.01563561895074505,1,0.4741847826086957,0.44956579826319304,0.44641683103221563,0.44041450777202074,0.46286811779769527,0.45469000749476407,0.012210000870049966,0.16296448542350178,0.16452874626399663,0.20012540317115626,0.20636512903330917,0.20789159995781892,0.18677876970261645,0.02045963810241747,1,0.4007208993092688,0.3696559652383644,0.36478089405913217,0.3633267483237706,0.3822357069279901,0.3761440427717052,0.01397590487352211,0.318958398612089,0.3299333932234061,0.36063356212352776,0.36200381192774855,0.38217301932603975,0.34884234202901043,0.023101997423537968,1,0.6053360137532254,0.5849377478455482,0.5789872875097772,0.5770218078803473,0.590126090677318,0.5872817895332432,0.010135142623093885
0,4,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [5], 'max_iter': [500]}",89.42678036689759,28.311155990934225,0.6868124961853027,0.3495575640641496,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.29314420803782504,0.3032581453634085,0.3386243386243386,0.33611111111111114,0.35988200589970504,0.3243812532912059,0.024546758921841116,1,0.5752032520325203,0.56,0.5647600262984879,0.5477582846003899,0.5461538461538461,0.5587750818170488,0.010843156110731058,0.20018059883258565,0.2297274293620323,0.2546388827519529,0.27102965454317157,0.2838233513340413,0.24559132545532097,0.030201273462740937,1,0.48310598900535434,0.4649534277353661,0.4749239282310229,0.4396649534082908,0.4466127121521782,0.46185220210644246,0.01647256592447967,0.29314420803782504,0.3032581453634085,0.3386243386243386,0.33611111111111114,0.35988200589970504,0.3243812532912059,0.024546758921841116,1,0.5752032520325203,0.56,0.5647600262984879,0.5477582846003899,0.5461538461538461,0.5587750818170488,0.010843156110731058,0.2360822200332459,0.2592963921035562,0.2862085254853353,0.298635390541557,0.314647836996751,0.2768210739829899,0.028238223961513587,1,0.513604385346483,0.4926169465772171,0.5042304285728374,0.4763124038219343,0.47200177678270244,0.4917531882202348,0.015889861533540897,0.3907786492771201,0.40842969112210914,0.4379608355441201,0.44610104138498186,0.46375360821768546,0.4273938174418165,0.026434243444223997,1,0.6912544117361595,0.6762654118002549,0.6805206531815946,0.6712992249401005,0.6664776361682329,0.6771634675652685,0.00847594527187875
0,5,"MLPClassifier-split_x_y_split_with_bag_of_words-{'hidden_layer_sizes': [5], 'max_iter': [500]}",89.39195756912231,28.05565865518245,0.9649770736694336,0.4925254606910638,5,500,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0.44761904761904764,0.4897435897435897,0.4946524064171123,0.5290858725761773,0.519774011299435,0.49447077409162715,0.028934607408560072,1,0.7586206896551724,0.7647448641484427,0.7567213114754099,0.7483745123537061,0.7462783171521036,0.754947938956967,0.006796851779103741,0.3502023798535426,0.40816770714698014,0.43915927153373735,0.4607186152096641,0.45841410196690024,0.4208077857116374,0.04204917100888887,1,0.701568866806409,0.7117529239379731,0.6871340094945719,0.6611538823450444,0.6768291033299602,0.6876877571827917,0.017855424773668253,0.44761904761904764,0.4897435897435897,0.4946524064171123,0.5290858725761773,0.519774011299435,0.49447077409162715,0.028934607408560072,1,0.7586206896551724,0.7647448641484427,0.7567213114754099,0.7483745123537061,0.7462783171521036,0.754947938956967,0.006796851779103741,0.3925517290249433,0.44371996741723785,0.4640444650688073,0.49186465177075,0.4852632495287862,0.453302513449902,0.036482170259803694,1,0.7251616916487303,0.727991222538957,0.7109298366490262,0.6971057593252065,0.6979154520629984,0.7118207924449835,0.013039531387852603,0.5259116636321315,0.5887230984317321,0.5887275955064828,0.6289941268277528,0.6138807383822861,0.5871772980544725,0.03600641548637073,1,0.8374186097916829,0.8373029159160206,0.8288544514044439,0.817913632231571,0.8188770520002571,0.8280733322687951,0.008496124398911242
