,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_mrr,split1_test_mrr,split2_test_mrr,split3_test_mrr,split4_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,split2_train_mrr,split3_train_mrr,split4_train_mrr,mean_train_mrr,std_train_mrr
0,0,"SVC-split_x_y_word2vec-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",5.4775454044342045,0.6543324332523064,1.1744280338287354,0.38855539433099473,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.30403800475059384,0.32,0.3333333333333333,0.3547486033519553,0.37797619047619047,0.3359662980516061,0.025687820153945516,1,0.34506089309878213,0.3402268178785857,0.33663366336633666,0.33160285528877353,0.326935380678183,0.33609192206213223,0.0063533811332473706,0.4692518165397297,0.48646754320850283,0.518152907297967,0.5585085491829404,0.5677511573230749,0.5170211679394905,0.038504721830351224,1,0.5471221137308607,0.5388427921673532,0.5370217659050734,0.5224338167296773,0.522255253938979,0.5335351484943887,0.009750987588917367
0,1,"SVC-split_x_y_word2vec-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",3.851548433303833,0.7212242978277169,1.4899752616882325,0.42286269694365314,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.14418604651162792,0.15609756097560976,0.1657754010695187,0.19943019943019943,0.20658682634730538,0.1721958925750395,0.024224700254651566,1,0.1906058543226685,0.1880456682337139,0.17704918032786884,0.17377260981912146,0.1744408945686901,0.18078284145441254,0.00710695571852932,0.24121854422734557,0.26116251157812154,0.28562614052887175,0.3076668846453252,0.3200220515701671,0.2804124392088107,0.02909364080671544,1,0.31598172458798174,0.3067029082916494,0.3007642828180306,0.2940306381735359,0.2963539918854509,0.30276670915132975,0.007894072291848433
0,2,"SVC-split_x_y_word2vec-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",3.949430751800537,0.7862404859703116,1.409200096130371,0.4049036590543018,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.12941176470588237,0.14392059553349876,0.15748031496062992,0.16201117318435754,0.17771084337349397,0.15271195365982096,0.01637150550865221,1,0.17096336499321574,0.15842245989304812,0.1600790513833992,0.14925373134328357,0.16656030631780472,0.16105578278615026,0.00742477981428171,0.23667084939452393,0.2663115437247092,0.2740692186969494,0.2816915373791369,0.2894775278602592,0.26818385732943933,0.018536779536952652,1,0.3056718072864557,0.2917345216791318,0.29071797523342324,0.28831133878597137,0.28946542684376525,0.2931802139657495,0.00635134849194067
0,3,"SVC-split_x_y_word2vec-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",4.200142669677734,0.42878237522285084,1.3852960586547851,0.5112253254921275,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.21311475409836064,0.23383084577114427,0.24338624338624337,0.24225352112676057,0.26112759643916916,0.23749341758820433,0.015708248542409167,1,0.265625,0.24315297261189045,0.23997370151216305,0.23834196891191708,0.234955185659411,0.2444097657390763,0.010932077591694993,0.29856881961992676,0.3260833056106056,0.34535506533513644,0.3482005997428821,0.3594853031649938,0.33379481285159546,0.021774440162771875,1,0.37327586588969014,0.35244515750689076,0.35199808163650415,0.35287843458570267,0.3457172993857326,0.35526296780090405,0.009379443674582532
0,4,"SVC-split_x_y_word2vec-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",4.217311716079712,0.6606986009430866,1.1045770168304443,0.3576381248039613,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.29550827423167847,0.3107769423558897,0.3439153439153439,0.3194444444444444,0.36283185840707965,0.32490784623486046,0.023849607876658716,1,0.34010840108401086,0.338,0.33004602235371466,0.3300844704353476,0.3262820512820513,0.33290418903102487,0.005250535188271603,0.3956748020713615,0.42153779242024547,0.4366869015948159,0.46296062427436663,0.4830210745060518,0.43762066258611254,0.030596068888947163,1,0.4695699164567896,0.4595546777819881,0.45618100767835484,0.45528010378149164,0.4449972633303861,0.4571165938058021,0.007901337693177577
0,5,"SVC-split_x_y_word2vec-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",4.424458360671997,0.5084192930673047,0.721910047531128,0.241437556906528,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.4238095238095238,0.45384615384615384,0.4732620320855615,0.4903047091412742,0.5,0.46656134807793576,0.027602299254795747,1,0.4787018255578093,0.46984758117958914,0.46491803278688526,0.4609882964889467,0.4588996763754045,0.46667108247772704,0.007079419689239138,0.5614380306705234,0.5971653126895815,0.6224244392992858,0.6422652956676226,0.6473224084708254,0.6121617111443778,0.03222895780379522,1,0.6390864327992971,0.6333154970610774,0.6307173349544635,0.6170595713065168,0.6168553626846028,0.6274068397611916,0.008951917515469174
