,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_mrr,split1_test_mrr,split2_test_mrr,split3_test_mrr,split4_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,split2_train_mrr,split3_train_mrr,split4_train_mrr,mean_train_mrr,std_train_mrr
0,0,LogisticRegression-split_x_y_word2vec-{},4.496403169631958,1.5237367846695689,0.3104714870452881,0.09544650581498672,{},0.32066508313539194,0.3275,0.3463541666666667,0.36312849162011174,0.40476190476190477,0.35018430753027907,0.02937965644845516,1,0.3606224627875507,0.3655770513675784,0.35247524752475246,0.34977287475665153,0.3486884197056942,0.35542721122844545,0.00657429563441779,0.43999307232738705,0.45644253450133443,0.47612663650991244,0.5027422320390608,0.5375735019844063,0.47985947414792757,0.034040225275286336,1,0.4974608443215246,0.4952007763961172,0.48672990020518736,0.4802029202714973,0.4771627858972614,0.48735144541831754,0.00798884792752877
0,1,LogisticRegression-split_x_y_word2vec-{},5.33225679397583,1.8884704836098611,0.2518790245056152,0.08640733889174385,{},0.14651162790697675,0.16341463414634147,0.1657754010695187,0.1737891737891738,0.20359281437125748,0.16903633491311215,0.018384967981283418,1,0.18788291354663036,0.18468770987239758,0.17836065573770493,0.16214470284237725,0.16677316293929711,0.17596982898768146,0.009993516525392576,0.2355997435635099,0.2534985738625317,0.2660383470230864,0.2817230896316891,0.3010471382070298,0.26549510027617296,0.022460714793692958,1,0.28957213123493547,0.28404835337521733,0.2781571453592418,0.26887548464317396,0.2700768089991848,0.2781459847223507,0.007955484560610468
0,2,LogisticRegression-split_x_y_word2vec-{},5.281774473190308,1.8633657917497084,0.2693185806274414,0.10630286014358653,{},0.10588235294117647,0.13399503722084366,0.13385826771653545,0.15083798882681565,0.1536144578313253,0.13428120063191154,0.017250319665360867,1,0.1628222523744912,0.1463903743315508,0.14492753623188406,0.136275146009085,0.13529036375239312,0.1451411345398808,0.009898197713841362,0.21342769678140408,0.23733459636241264,0.24638019736294542,0.261874723473088,0.2663937285466897,0.24350570697330054,0.019167863641045297,1,0.2742121633671416,0.2621994742921915,0.25898212530675635,0.2532344374725433,0.25213521769436015,0.26015268362659855,0.007941919405362334
0,3,LogisticRegression-split_x_y_word2vec-{},4.96115665435791,1.7535719275472523,0.28135123252868655,0.11365466916429878,{},0.19437939110070257,0.21641791044776118,0.24338624338624337,0.23661971830985915,0.2403560830860534,0.224855186940495,0.018994141529866202,1,0.23777173913043478,0.23246492985971945,0.23011176857330704,0.22797927461139897,0.22471190781049935,0.23060792399707192,0.004397446820794128,0.2829605950315002,0.3116747984543975,0.33288482146657844,0.3374486315726713,0.3499031231370525,0.32104240246285937,0.023889647994653988,1,0.34699208738575676,0.3354707839382927,0.3332104749102211,0.33029158123443847,0.32629102646257124,0.33445119078625607,0.006982029318374482
0,4,LogisticRegression-split_x_y_word2vec-{},4.178811979293823,1.356724576203121,0.24996557235717773,0.06108080085727795,{},0.28841607565011823,0.2832080200501253,0.30952380952380953,0.3111111111111111,0.336283185840708,0.3043707214323328,0.018614515443122513,1,0.31639566395663954,0.316,0.314266929651545,0.3138401559454191,0.30705128205128207,0.31351080632097716,0.003374140963464797,0.3887198977067496,0.3956784946847616,0.4232277146850817,0.4324519538577969,0.46399029592103075,0.41877816006644136,0.026789221468593704,1,0.4396180535132671,0.43788751994270153,0.43537403335700947,0.42995202522297177,0.42469359264464684,0.43350504493611935,0.005483315043510307
0,5,LogisticRegression-split_x_y_word2vec-{},2.9404866218566896,0.9984922619754197,0.28717794418334963,0.09673262207861462,{},0.42142857142857143,0.45384615384615384,0.47058823529411764,0.49584487534626037,0.5028248587570622,0.4670879410215903,0.029913070869358318,1,0.48140635564570655,0.47249834327369117,0.4668852459016393,0.4616384915474642,0.4588996763754045,0.4682656225487811,0.00805158423887985,0.5339801771916839,0.5685611478595355,0.5920440950818603,0.6177991753698503,0.6171550753043599,0.583956510064561,0.03220464948714449,1,0.6058706817526508,0.5962547408870196,0.5908118201494353,0.5832512005095781,0.5837421375507318,0.5919861161698832,0.008445628746366136
