,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,split2_test_mrr,split3_test_mrr,split4_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,split2_train_mrr,split3_train_mrr,split4_train_mrr,mean_train_mrr,std_train_mrr
0,0,LogisticRegression-split_x_y_split_with_bag_of_words_and_projection-{},9.780458354949952,2.486227522096315,0.6330053329467773,0.19938908489462248,{},0.3515439429928741,0.38,0.3958333333333333,0.43575418994413406,0.4494047619047619,0.39968404423380727,0.03579204855680552,1,0.4553450608930988,0.44496330887258173,0.4376237623762376,0.43283582089552236,0.4267434420985285,0.43950227902719374,0.00991539200258252,0.19406202740910883,0.22008257361985387,0.2588449288284815,0.2887102090865068,0.30555044767716394,0.2502121121273353,0.041551101040748044,1,0.4015254648128976,0.35726554226691765,0.3670129572427643,0.41119595776725304,0.33466494207360964,0.3743329728326884,0.028343407547565754,0.3515439429928741,0.38,0.3958333333333333,0.43575418994413406,0.4494047619047619,0.39968404423380727,0.03579204855680552,1,0.4553450608930988,0.44496330887258173,0.4376237623762376,0.43283582089552236,0.4267434420985285,0.43950227902719374,0.00991539200258252,0.2401467852181676,0.26797416748496106,0.28661498382564893,0.32621233151523876,0.3530957968122405,0.2916144390580571,0.04005613943794486,1,0.3573215758248564,0.34837214657176896,0.33469223343620746,0.33572813142476815,0.32415422091065565,0.3400536616336513,0.011555305200546389,0.4618346249616321,0.4853346339516762,0.5112118550545239,0.5534562645606016,0.5549934130095211,0.5105248617769085,0.036833149638283824,1,0.6121397471133417,0.6070491740312097,0.5973917750853119,0.5938540821895999,0.5948142243764641,0.6010498005591856,0.007252879706479231
0,1,LogisticRegression-split_x_y_split_with_bag_of_words_and_projection-{},12.825968790054322,4.023834169189226,0.6664412975311279,0.30018973136486016,{},0.16511627906976745,0.15609756097560976,0.19786096256684493,0.19943019943019943,0.18862275449101795,0.18009478672985782,0.01786588291671481,1,0.3274336283185841,0.3277367360644728,0.3101639344262295,0.32945736434108525,0.30862619808306707,0.32068357224668775,0.009255623762071697,0.08202905298835532,0.0862440910600112,0.12486790702903236,0.1030330942095648,0.11031830031759035,0.10023385767355866,0.01600461662444824,1,0.37965705423332874,0.3889662163936826,0.3772779693182057,0.4049326375566089,0.36738027469720275,0.38364283043980574,0.012668566717914545,0.16511627906976745,0.15609756097560976,0.19786096256684493,0.19943019943019943,0.18862275449101795,0.18009478672985782,0.01786588291671481,1,0.3274336283185841,0.3277367360644728,0.3101639344262295,0.32945736434108525,0.30862619808306707,0.32068357224668775,0.009255623762071697,0.09906465142499539,0.09773342172732416,0.13654823267670643,0.13129892991079872,0.13216004167283424,0.11793834668744398,0.01748069984282169,1,0.28600963209109914,0.28409226236111257,0.2632220788266341,0.2912053273441806,0.2666843153437016,0.2782427231933456,0.01115157063271736,0.2571321504158674,0.26083192851128817,0.304730364831476,0.297921455576401,0.31026971548811555,0.284190409529105,0.022828622286198582,1,0.48425757689848553,0.48913605844419183,0.47161372953515235,0.4846187741981592,0.4732495906256396,0.4805751459403257,0.006887251916453338
0,2,LogisticRegression-split_x_y_split_with_bag_of_words_and_projection-{},10.435393047332763,3.3552332569422036,0.5943631649017334,0.2759035805748838,{},0.13647058823529412,0.17866004962779156,0.17060367454068243,0.19273743016759776,0.19578313253012047,0.1732490784623486,0.02169606727930181,1,0.3412483039348711,0.34157754010695185,0.3353096179183136,0.32770927968851393,0.32354818123803447,0.333878584577337,0.007216814976743072,0.06793425381756242,0.086553379292173,0.10009574852094537,0.11291741201866197,0.12535623321162162,0.09685742645741405,0.020061752162492282,1,0.40686731455262115,0.4297412983493583,0.4078838488693476,0.4092450172519613,0.4229257615179613,0.4153326481082499,0.009267904884873342,0.13647058823529412,0.17866004962779156,0.17060367454068243,0.19273743016759776,0.19578313253012047,0.1732490784623486,0.02169606727930181,1,0.3412483039348711,0.34157754010695185,0.3353096179183136,0.32770927968851393,0.32354818123803447,0.333878584577337,0.007216814976743072,0.08317890695537805,0.10870574098492371,0.11323179345256032,0.13267476331029174,0.1355942862060886,0.1131203952943082,0.019109218435626726,1,0.30371334364711294,0.3104587102861866,0.2973046569674032,0.29583652353699474,0.29498707610242697,0.30046006210802484,0.00586249217483424,0.23262892941396635,0.27574104617770884,0.2776040089123184,0.2998054861188673,0.3155118683101179,0.2779559601451602,0.028239381619842106,1,0.5105689640422739,0.5018118998692273,0.4964336044067008,0.49216358409211114,0.4822441222396483,0.49664443492999233,0.009466643377856536
0,3,LogisticRegression-split_x_y_split_with_bag_of_words_and_projection-{},11.412074756622314,3.948061490711443,0.7980462074279785,0.35473746273651185,{},0.24121779859484777,0.2462686567164179,0.2724867724867725,0.27605633802816903,0.3115727002967359,0.26750921537651395,0.02478067120970451,1,0.39334239130434784,0.37742150968603877,0.3806706114398422,0.3788860103626943,0.37772087067861715,0.381608278694308,0.005976961423726295,0.12624582603010623,0.1232726123910656,0.14814650188257295,0.15177242359363122,0.16930968215020242,0.14238994674462013,0.016959538637319752,1,0.40901003091592125,0.38603615867315577,0.39992131828992156,0.40509327318562993,0.40016482638204726,0.4000451214893352,0.007773469396020248,0.24121779859484777,0.2462686567164179,0.2724867724867725,0.27605633802816903,0.3115727002967359,0.26750921537651395,0.02478067120970451,1,0.39334239130434784,0.37742150968603877,0.3806706114398422,0.3788860103626943,0.37772087067861715,0.381608278694308,0.005976961423726295,0.15042082147525684,0.15461897758666926,0.18509666360586405,0.1901248570606862,0.21039263253130858,0.17627682992226798,0.022527720631933118,1,0.3251963533639056,0.3103015121401605,0.31549068755008763,0.3167112315366259,0.3159262650563809,0.3167252099294321,0.004799723287566885,0.32795922685346834,0.34734771840431883,0.3757159181138315,0.376908633885704,0.41794019141664585,0.3666884672189732,0.030304327155695577,1,0.5510357172861243,0.5400106839662356,0.5417434151008134,0.5372552395101703,0.5326387125764975,0.5405367536879682,0.006084544460357739
0,4,LogisticRegression-split_x_y_split_with_bag_of_words_and_projection-{},9.719573402404786,2.660035251561828,0.6896669387817382,0.24035633472122506,{},0.34278959810874704,0.3358395989974937,0.3544973544973545,0.37777777777777777,0.415929203539823,0.36334913112164297,0.02831533204788845,1,0.45528455284552843,0.45866666666666667,0.4457593688362919,0.4580896686159844,0.43525641025641026,0.4506113334441763,0.008966248897937092,0.21813618316277888,0.20895493464817394,0.22060134051512667,0.26420797487995684,0.3070516742877629,0.24130453905083243,0.03599822372445941,1,0.44121984900153155,0.4726507249466678,0.42056224577990425,0.4446171101843107,0.4398503400902493,0.44378005400053266,0.016704970658808584,0.34278959810874704,0.3358395989974937,0.3544973544973545,0.37777777777777777,0.415929203539823,0.36334913112164297,0.02831533204788845,1,0.45528455284552843,0.45866666666666667,0.4457593688362919,0.4580896686159844,0.43525641025641026,0.4506113334441763,0.008966248897937092,0.258935946005559,0.2533834108845916,0.26585342749085444,0.30532781395724407,0.3422270716417964,0.2828096219094383,0.03305273833343801,1,0.38820486566293483,0.39627049689268895,0.3781619225470283,0.3940676531914327,0.3726150399655404,0.38586399565192503,0.00912065452038333,0.43477308959866184,0.43145776715457035,0.4610929287433832,0.48395113276188106,0.5110323976768548,0.462251808144622,0.029694276052880355,1,0.6043577956447693,0.6034342356803762,0.5956318291333622,0.5987456765935565,0.5866902521135051,0.5977719578331139,0.006383841019840279
0,5,LogisticRegression-split_x_y_split_with_bag_of_words_and_projection-{},6.109181356430054,1.7778160091099235,0.7984289646148681,0.32606542581224085,{},0.47619047619047616,0.48717948717948717,0.516042780748663,0.5373961218836565,0.536723163841808,0.5092153765139548,0.025340588603840048,1,0.5693035835023664,0.562624254473161,0.5567213114754098,0.5572171651495449,0.545631067961165,0.5582994765123294,0.007796725633849887,0.317891465403175,0.3241634478881443,0.37289069807414876,0.368621058631759,0.3968113527360082,0.3543668784939722,0.03039143057300995,1,0.49271750387486557,0.4856052393798869,0.4696971540436204,0.4689322072347128,0.4361742334503836,0.4706252675966939,0.019509321158373363,0.47619047619047616,0.48717948717948717,0.516042780748663,0.5373961218836565,0.536723163841808,0.5092153765139548,0.025340588603840048,1,0.5693035835023664,0.562624254473161,0.5567213114754098,0.5572171651495449,0.545631067961165,0.5582994765123294,0.007796725633849887,0.3681266154505073,0.38563902068047673,0.42528347384005344,0.43298490836411685,0.44674600301349815,0.4099652726471846,0.03012996279782066,1,0.48878414888636673,0.48032224200212176,0.47077690798407196,0.47208446034617946,0.4535299146968672,0.47309953478312144,0.011726633112872949,0.5633238837050938,0.5915944376947739,0.6194662057940341,0.6400345194639602,0.6408620285647553,0.6092237190429084,0.030290375119283557,1,0.7081471346844576,0.6975232308859332,0.693531341339225,0.691533153925725,0.687182630439342,0.6955834982549365,0.007110537817351247
