,column,evaluation_method,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_probability,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,split3_train_precision_weighted,split4_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,split3_train_recall_weighted,split4_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,split3_train_f1_weighted,split4_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_mrr,split1_test_mrr,split2_test_mrr,split3_test_mrr,split4_test_mrr,mean_test_mrr,std_test_mrr,rank_test_mrr,split0_train_mrr,split1_train_mrr,split2_train_mrr,split3_train_mrr,split4_train_mrr,mean_train_mrr,std_train_mrr
0,0,"SVC-split_x_y_split_with_bag_of_words-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",64.91147470474243,13.524470744106457,7.8815477848052975,2.5481661045404564,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.40380047505938244,0.4375,0.4947916666666667,0.4860335195530726,0.5059523809523809,0.4628751974723539,0.039303011397996454,1,0.8971583220568335,0.8999332888592395,0.9082508250825082,0.8961713173264114,0.909149072296865,0.9021325651243715,0.005509643605733467,0.31218973030136926,0.33971124620060794,0.41288189555296234,0.4105482522086063,0.44932090891912324,0.38115382965611566,0.051037080022154034,1,0.9069588095605831,0.9037539360565229,0.9127959375090284,0.9034276804008984,0.9142004889753863,0.9082273705004837,0.004499062934912117,0.40380047505938244,0.4375,0.4947916666666667,0.4860335195530726,0.5059523809523809,0.4628751974723539,0.039303011397996454,1,0.8971583220568335,0.8999332888592395,0.9082508250825082,0.8961713173264114,0.909149072296865,0.9021325651243715,0.005509643605733467,0.3438936231209794,0.37365224227249544,0.4385378149331374,0.4313208395106713,0.463632132826729,0.4069678200904984,0.044690380956944824,1,0.8933441980292277,0.8946858327591684,0.9047944878593912,0.8919212870587616,0.9055355968628003,0.8980562805138698,0.0058744428737043716,0.5071881279059395,0.5334664274365554,0.5447358447975611,0.596315977900344,0.6220997473642376,0.5574502224476005,0.041691689609995065,1,0.6856225060006469,0.6785023053671778,0.6670743067380032,0.653758578388674,0.6606838853454504,0.6691283163679905,0.011590394107210298
0,1,"SVC-split_x_y_split_with_bag_of_words-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",38.250833082199094,4.07840430718888,8.366285562515259,2.998146423096489,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.25116279069767444,0.24878048780487805,0.2540106951871658,0.2535612535612536,0.2874251497005988,0.258030542390732,0.013711220117972905,1,0.8733832539142273,0.8777703156480859,0.8734426229508196,0.8843669250645995,0.8824281150159744,0.8782782465187413,0.00451432423818608,0.19993321218265417,0.19710320805159456,0.20657912829193104,0.21589038129042634,0.24238291531806966,0.2110466603844403,0.015840427777415195,1,0.8941837705685886,0.8984322237827228,0.8953792525820925,0.9007920789334343,0.9020698215376951,0.8981714294809067,0.0030275717426540283,0.25116279069767444,0.24878048780487805,0.2540106951871658,0.2535612535612536,0.2874251497005988,0.258030542390732,0.013711220117972905,1,0.8733832539142273,0.8777703156480859,0.8734426229508196,0.8843669250645995,0.8824281150159744,0.8782782465187413,0.00451432423818608,0.20776388147459304,0.20514639834861048,0.21828304411662158,0.2161596882377942,0.2521424791718084,0.21862769324458745,0.016268709374573382,1,0.8736505599492103,0.878272214121456,0.8740531571661253,0.8841216131009979,0.8828592025768964,0.8785913493829373,0.004333747196520977,0.3006385525654499,0.32591732583952987,0.3468842815218157,0.3592694655964201,0.383963300671456,0.34069653888105295,0.028479099094795804,1,0.5430957944654107,0.5563542193179658,0.5191544219499161,0.5551329685011064,0.5245164784700971,0.5396507765408992,0.015360461885079143
0,2,"SVC-split_x_y_split_with_bag_of_words-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",34.27087349891663,4.492029729662394,8.885416793823243,2.7102291628507857,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.1952941176470588,0.23821339950372208,0.26246719160104987,0.26536312849162014,0.286144578313253,0.2469720905739863,0.03153054592277602,1,0.8867028493894166,0.8836898395721925,0.8827404479578392,0.8831927319922128,0.8876834716017868,0.8848018681026895,0.001999637370463475,0.15915224414186355,0.18571651794350644,0.22079184392416581,0.22606953296548266,0.27052853896233103,0.20924356017049447,0.03762681770089773,1,0.9060443758946728,0.9046776571655847,0.901945674276996,0.9083932267852791,0.9088882279313562,0.9059898324107778,0.0025399604323634514,0.1952941176470588,0.23821339950372208,0.26246719160104987,0.26536312849162014,0.286144578313253,0.2469720905739863,0.03153054592277602,1,0.8867028493894166,0.8836898395721925,0.8827404479578392,0.8831927319922128,0.8876834716017868,0.8848018681026895,0.001999637370463475,0.1660480722263703,0.19771107105257424,0.2262097715587288,0.23231412692452197,0.2586965607002275,0.21352797834951284,0.031829279933277645,1,0.8873327611971144,0.8847977355647133,0.8825705701536556,0.8871213420859594,0.8891438753571884,0.8861932568717261,0.0022775996353538576,0.27396003460794593,0.32427328716609827,0.33495545304740043,0.35830029845367795,0.3690917215194268,0.3294066010733231,0.033653138431181756,1,0.556773163540408,0.5503272387880659,0.5335056568728818,0.5639646406078839,0.5257282399470475,0.5460597879512574,0.014314673263437177
0,3,"SVC-split_x_y_split_with_bag_of_words-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",35.92849516868591,3.2765036695194527,8.669248580932617,2.7570181676249663,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.25526932084309134,0.2960199004975124,0.3439153439153439,0.29859154929577464,0.35014836795252224,0.30647709320695105,0.035239810633738974,1,0.9055706521739131,0.9078156312625251,0.9053254437869822,0.9028497409326425,0.9014084507042254,0.9045939837720576,0.0022386572530226833,0.20327889265475654,0.23965239709017613,0.2696121741152797,0.2705941202772189,0.28938282169028784,0.2520466962703777,0.030665897848820102,1,0.9144005022220193,0.917554293835635,0.9153445488662355,0.914984627495519,0.9109792539935274,0.9146526452825873,0.002124424005216749,0.25526932084309134,0.2960199004975124,0.3439153439153439,0.29859154929577464,0.35014836795252224,0.30647709320695105,0.035239810633738974,1,0.9055706521739131,0.9078156312625251,0.9053254437869822,0.9028497409326425,0.9014084507042254,0.9045939837720576,0.0022386572530226833,0.21101602369634972,0.247693180015126,0.2916337038299777,0.2704088971901825,0.3057278053830913,0.26273800392246976,0.03397958149195335,1,0.9049488516562137,0.9063708263840146,0.9050364773790951,0.9017983421363913,0.9005731129433666,0.9037455220998162,0.002184604303068028,0.3574588916722237,0.389676244128466,0.4266249302966842,0.42546773826921463,0.45137039434560133,0.40742595603784537,0.03324170705771383,1,0.6309884834704407,0.6395790835864527,0.6054829206343486,0.6331271342476137,0.5976675859951778,0.6213690415868066,0.016592286586722703
0,4,"SVC-split_x_y_split_with_bag_of_words-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",40.70032687187195,7.191732762898718,8.311239910125732,2.484353249609316,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.33569739952718675,0.3533834586466165,0.42592592592592593,0.40555555555555556,0.40707964601769914,0.38335966298051605,0.035345582602393094,1,0.9044715447154471,0.912,0.9020381328073636,0.907732293697206,0.9141025641025641,0.9080689070645163,0.004500734862008257,0.27506532664587374,0.31202747330986286,0.3367669856910199,0.3761811453068284,0.37530296645340894,0.33217611034818817,0.03892483798324963,1,0.907616186511585,0.9160570035955895,0.9065663586819914,0.9130686014074694,0.9193693530252708,0.9125355006443814,0.0048829709220320925,0.33569739952718675,0.3533834586466165,0.42592592592592593,0.40555555555555556,0.40707964601769914,0.38335966298051605,0.035345582602393094,1,0.9044715447154471,0.912,0.9020381328073636,0.907732293697206,0.9141025641025641,0.9080689070645163,0.004500734862008257,0.29416910859133216,0.3244080776064106,0.36965446821571174,0.3856453571863254,0.3861277687996791,0.34930562774870916,0.037178236504326265,1,0.9030810844040609,0.9104157042691322,0.9003036276938005,0.9050085393368487,0.9124753219860365,0.9062568555379757,0.004539825660352318,0.4451127699979969,0.47827364497749225,0.5025523805047309,0.543805006478176,0.5484068138878929,0.5006626635735121,0.039410154368330404,1,0.7282943912877415,0.718335856547517,0.6941626262926592,0.6939766890728022,0.6997135910117914,0.7068966308425023,0.013924050166668875
0,5,"SVC-split_x_y_split_with_bag_of_words-{'C': [1.0], 'kernel': ['linear'], 'probability': [True]}",50.48407158851624,8.147380471121087,7.063912010192871,2.164659906127408,1.0,linear,True,"{'C': 1.0, 'kernel': 'linear', 'probability': True}",0.49047619047619045,0.5153846153846153,0.5508021390374331,0.5734072022160664,0.5508474576271186,0.5344918378093734,0.029893379884754254,1,0.9519945909398242,0.9449966865473823,0.9501639344262295,0.9538361508452535,0.9533980582524272,0.9508778842022233,0.0032077363623071666,0.4068439977272542,0.4759332364171074,0.5192188501763257,0.5356492469127676,0.5312983862629791,0.49085060457433816,0.04951263796637324,1,0.9527875589650067,0.9446551617394481,0.9502739572062143,0.9542403136000605,0.9529721237957705,0.9509858230613,0.0034166468154895263,0.49047619047619045,0.5153846153846153,0.5508021390374331,0.5734072022160664,0.5508474576271186,0.5344918378093734,0.029893379884754254,1,0.9519945909398242,0.9449966865473823,0.9501639344262295,0.9538361508452535,0.9533980582524272,0.9508778842022233,0.0032077363623071666,0.443119519007268,0.48882154272742506,0.530305149310855,0.5515764383021469,0.5380546063608804,0.5079911271025987,0.0404214604156646,1,0.9512110485372891,0.9436092922671397,0.9488398488910587,0.952595264312015,0.951946962594958,0.9496404833204922,0.003272110434054769,0.588128669831739,0.6381789249775423,0.6449224260171245,0.6837163479527003,0.6823570747685899,0.6453295500157883,0.035635477111930075,1,0.852496884475315,0.8179969389635454,0.8112794166683039,0.785635584698286,0.8101591835847348,0.815513601678037,0.021509180295835807
