,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",0,2,accuracy,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.4444444444444444
1,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",0,2,hit@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.6273148148148148
2,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",0,2,mdcg,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.6212422058545071
3,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",0,2,map@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.3472321428571429
4,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",1,2,accuracy,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.23148148148148148
5,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",1,2,hit@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.4236111111111111
6,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",1,2,mdcg,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.45891257369371946
7,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",1,2,map@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.1626120831329165
8,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",2,2,accuracy,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.22685185185185186
9,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",2,2,hit@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.43287037037037035
10,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",2,2,mdcg,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.45737258349949095
11,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",2,2,map@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.15571373456790122
12,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",3,2,accuracy,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.33796296296296297
13,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",3,2,hit@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.5439814814814815
14,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",3,2,mdcg,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.5533644489167849
15,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",3,2,map@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.3083884479717813
16,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",4,2,accuracy,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.46296296296296297
17,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",4,2,hit@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.6504629629629629
18,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",4,2,mdcg,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.6401175013364117
19,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",4,2,map@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.446223094035594
20,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",5,2,accuracy,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.5833333333333334
21,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",5,2,hit@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.75
22,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",5,2,mdcg,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.7333751035925258
23,"{'C': 4096, 'gamma': 0.0009765625, 'kernel': 'rbf', 'probability': True}",5,2,map@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_with_bag_of_words,0.6111552028218695
