,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0,3,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.3912037037037037
1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0,3,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.5439814814814815
2,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0,3,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.5705121619736537
3,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",0,3,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.26074479918229915
4,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",1,3,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.18981481481481483
5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",1,3,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.36342592592592593
6,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",1,3,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.40971402958908526
7,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",1,3,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.13815190596440596
8,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",2,3,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.1875
9,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",2,3,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.38425925925925924
10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",2,3,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.419810421357975
11,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",2,3,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.13171416546416545
12,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",3,3,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.24537037037037038
13,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",3,3,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.4074074074074074
14,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",3,3,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.455399315941114
15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",3,3,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.25565380992464326
16,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",4,3,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.43287037037037035
17,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",4,3,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.6064814814814815
18,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",4,3,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.6136514010552072
19,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",4,3,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.4219887866762867
20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",5,3,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.5578703703703703
21,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",5,3,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.7222222222222222
22,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",5,3,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.7120513414415081
23,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 25}",5,3,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",accuracy,split_x_y_with_bag_of_words,0.571855309042809
