,best_params,column,i_outer,metric,model,params,refit,split_method,value
0,"{'C': 8, 'gamma': 0.0625, 'kernel': 'rbf', 'probability': True}",0,2,accuracy,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.4398148148148148
1,"{'C': 8, 'gamma': 0.0625, 'kernel': 'rbf', 'probability': True}",0,2,hit@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6111111111111112
2,"{'C': 8, 'gamma': 0.0625, 'kernel': 'rbf', 'probability': True}",0,2,mdcg,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.6176978290757347
3,"{'C': 8, 'gamma': 0.0625, 'kernel': 'rbf', 'probability': True}",0,2,map@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.3478880070546737
4,"{'C': 8, 'gamma': 0.0625, 'kernel': 'rbf', 'probability': True}",1,2,accuracy,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.23148148148148148
5,"{'C': 8, 'gamma': 0.0625, 'kernel': 'rbf', 'probability': True}",1,2,hit@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.43287037037037035
6,"{'C': 8, 'gamma': 0.0625, 'kernel': 'rbf', 'probability': True}",1,2,mdcg,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.46213697197797576
7,"{'C': 8, 'gamma': 0.0625, 'kernel': 'rbf', 'probability': True}",1,2,map@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.15862128226711558
8,"{'C': 8, 'gamma': 0.0625, 'kernel': 'rbf', 'probability': True}",2,2,accuracy,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.25
9,"{'C': 8, 'gamma': 0.0625, 'kernel': 'rbf', 'probability': True}",2,2,hit@5,SVC,"{'C': [0.125, 1, 8, 64, 512, 4096], 'gamma': [0.0001220703125, 0.0009765625, 0.0078125, 0.0625, 0.5, 4], 'kernel': ['rbf'], 'probability': [True]}",accuracy,split_x_y_split_with_one_hot_encoding,0.46064814814814814
