,best_params,column,i_outer,metric,model,params,split_method,value
0,{},0,4,accuracy,LogisticRegression,{},split_x_y,0.33796296296296297
1,{},1,4,accuracy,LogisticRegression,{},split_x_y,0.16203703703703703
2,{},2,4,accuracy,LogisticRegression,{},split_x_y,0.17824074074074073
3,{},3,4,accuracy,LogisticRegression,{},split_x_y,0.23842592592592593
4,{},4,4,accuracy,LogisticRegression,{},split_x_y,0.41203703703703703
5,{},5,4,accuracy,LogisticRegression,{},split_x_y,0.44907407407407407
6,{},0,4,hit@5,LogisticRegression,{},split_x_y,0.5972222222222222
7,{},1,4,hit@5,LogisticRegression,{},split_x_y,0.3541666666666667
8,{},2,4,hit@5,LogisticRegression,{},split_x_y,0.38657407407407407
9,{},3,4,hit@5,LogisticRegression,{},split_x_y,0.36574074074074076
10,{},4,4,hit@5,LogisticRegression,{},split_x_y,0.5787037037037037
11,{},5,4,hit@5,LogisticRegression,{},split_x_y,0.6574074074074074
12,{},0,4,mrr,LogisticRegression,{},split_x_y,0.46721511620238654
13,{},1,4,mrr,LogisticRegression,{},split_x_y,0.2648141469946996
14,{},2,4,mrr,LogisticRegression,{},split_x_y,0.2836000951843139
15,{},3,4,mrr,LogisticRegression,{},split_x_y,0.3197014277142219
16,{},4,4,mrr,LogisticRegression,{},split_x_y,0.49613837216360923
17,{},5,4,mrr,LogisticRegression,{},split_x_y,0.5499846929434417
18,{},0,4,mdcg,LogisticRegression,{},split_x_y,0.5745154289671114
19,{},1,4,mdcg,LogisticRegression,{},split_x_y,0.4056455671413935
20,{},2,4,mdcg,LogisticRegression,{},split_x_y,0.42012056325078834
21,{},3,4,mdcg,LogisticRegression,{},split_x_y,0.44788974829491224
22,{},4,4,mdcg,LogisticRegression,{},split_x_y,0.5974166605799124
23,{},5,4,mdcg,LogisticRegression,{},split_x_y,0.644942610997151
24,{},0,4,map@5,LogisticRegression,{},split_x_y,0.3771718674843675
25,{},1,4,map@5,LogisticRegression,{},split_x_y,0.15768844195927528
26,{},2,4,map@5,LogisticRegression,{},split_x_y,0.13377384960718292
27,{},3,4,map@5,LogisticRegression,{},split_x_y,0.24449585137085136
28,{},4,4,map@5,LogisticRegression,{},split_x_y,0.40195185986852655
29,{},5,4,map@5,LogisticRegression,{},split_x_y,0.517632726070226
