,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",0,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.3903002309468822
1,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",1,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.17782909930715934
2,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",2,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.19399538106235567
3,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",3,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.3233256351039261
4,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",4,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.4226327944572748
5,"{'C': 1000.0, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True}",5,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.5473441108545035
6,"{'C': 10.0, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",0,0,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.6397228637413395
7,"{'C': 10.0, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",1,0,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.3903002309468822
8,"{'C': 10.0, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",2,0,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.4503464203233256
9,"{'C': 10.0, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",3,0,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.5173210161662818
10,"{'C': 10.0, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",4,0,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.6004618937644342
11,"{'C': 10.0, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",5,0,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.7598152424942263
12,"{'C': 10.0, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",0,0,mrr,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.5241203548328274
13,"{'C': 10.0, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",1,0,mrr,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.3071207115481793
14,"{'C': 10.0, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",2,0,mrr,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.30640220463159384
15,"{'C': 10.0, 'gamma': 0.001, 'kernel': 'rbf', 'probability': True}",3,0,mrr,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y,0.4125549488269498
