,best_params,column,i_outer,metric,model,params,split_method,value
0,{},0,4,accuracy,LogisticRegression,{},split_x_y_with_random_matrix,0.3333333333333333
1,{},1,4,accuracy,LogisticRegression,{},split_x_y_with_random_matrix,0.16435185185185186
2,{},2,4,accuracy,LogisticRegression,{},split_x_y_with_random_matrix,0.17824074074074073
3,{},3,4,accuracy,LogisticRegression,{},split_x_y_with_random_matrix,0.24074074074074073
4,{},4,4,accuracy,LogisticRegression,{},split_x_y_with_random_matrix,0.41203703703703703
5,{},5,4,accuracy,LogisticRegression,{},split_x_y_with_random_matrix,0.44907407407407407
6,{},0,4,hit@5,LogisticRegression,{},split_x_y_with_random_matrix,0.5995370370370371
7,{},1,4,hit@5,LogisticRegression,{},split_x_y_with_random_matrix,0.35648148148148145
8,{},2,4,hit@5,LogisticRegression,{},split_x_y_with_random_matrix,0.38657407407407407
9,{},3,4,hit@5,LogisticRegression,{},split_x_y_with_random_matrix,0.36574074074074076
10,{},4,4,hit@5,LogisticRegression,{},split_x_y_with_random_matrix,0.5787037037037037
11,{},5,4,hit@5,LogisticRegression,{},split_x_y_with_random_matrix,0.6597222222222222
12,{},0,4,mrr,LogisticRegression,{},split_x_y_with_random_matrix,0.4653593565541837
13,{},1,4,mrr,LogisticRegression,{},split_x_y_with_random_matrix,0.26592058494243886
14,{},2,4,mrr,LogisticRegression,{},split_x_y_with_random_matrix,0.28402732583979123
15,{},3,4,mrr,LogisticRegression,{},split_x_y_with_random_matrix,0.32099612906162855
16,{},4,4,mrr,LogisticRegression,{},split_x_y_with_random_matrix,0.4960453769958042
17,{},5,4,mrr,LogisticRegression,{},split_x_y_with_random_matrix,0.5496910621145942
18,{},0,4,mdcg,LogisticRegression,{},split_x_y_with_random_matrix,0.5732127995672152
19,{},1,4,mdcg,LogisticRegression,{},split_x_y_with_random_matrix,0.4065002907270874
20,{},2,4,mdcg,LogisticRegression,{},split_x_y_with_random_matrix,0.42045754273114216
21,{},3,4,mdcg,LogisticRegression,{},split_x_y_with_random_matrix,0.44887472619766616
22,{},4,4,mdcg,LogisticRegression,{},split_x_y_with_random_matrix,0.5973255320280663
23,{},5,4,mdcg,LogisticRegression,{},split_x_y_with_random_matrix,0.6447321943402023
24,{},0,4,map@5,LogisticRegression,{},split_x_y_with_random_matrix,0.3775025553150553
25,{},1,4,map@5,LogisticRegression,{},split_x_y_with_random_matrix,0.1582285654160654
26,{},2,4,map@5,LogisticRegression,{},split_x_y_with_random_matrix,0.1338592772967773
27,{},3,4,map@5,LogisticRegression,{},split_x_y_with_random_matrix,0.2444545153920154
28,{},4,4,map@5,LogisticRegression,{},split_x_y_with_random_matrix,0.40220263147346486
29,{},5,4,map@5,LogisticRegression,{},split_x_y_with_random_matrix,0.517453854016354
