,best_params,column,i_outer,metric,model,params,split_method,value
0,{},0,1,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.32407407407407407
1,{},1,1,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.03935185185185185
2,{},2,1,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.10185185185185185
3,{},3,1,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.05787037037037037
4,{},4,1,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.12037037037037036
5,{},5,1,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.32175925925925924
6,{},0,1,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.5092592592592593
7,{},1,1,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.11342592592592593
8,{},2,1,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.1550925925925926
9,{},3,1,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.23148148148148148
10,{},4,1,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.3125
11,{},5,1,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.5578703703703703
12,{},0,1,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.36501436907892826
13,{},1,1,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.13475486432025768
14,{},2,1,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.1407753367956103
15,{},3,1,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.08759633358053145
16,{},4,1,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.14666325384269296
17,{},5,1,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.3386522144406277
18,{},0,1,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.4476947998622696
19,{},1,1,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.2689561191135736
20,{},2,1,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.29398935476634097
21,{},3,1,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.2971081080921606
22,{},4,1,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.3693977510998636
23,{},5,1,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.6016017309019998
24,{},0,1,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.2989400953984287
25,{},1,1,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.12295644941478275
26,{},2,1,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.09879113556196889
27,{},3,1,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.08888593274009941
28,{},4,1,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.20651344797178128
29,{},5,1,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.5536709355459356
