,best_params,column,i_outer,metric,model,params,split_method,value
0,{},0,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.2847222222222222
1,{},1,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.03009259259259259
2,{},2,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.1111111111111111
3,{},3,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.032407407407407406
4,{},4,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.1597222222222222
5,{},5,4,accuracy,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.2824074074074074
6,{},0,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.5185185185185185
7,{},1,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.12037037037037036
8,{},2,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.18518518518518517
9,{},3,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.19444444444444445
10,{},4,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.2708333333333333
11,{},5,4,hit@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.4976851851851852
12,{},0,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.33651140367777127
13,{},1,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.11125821375496939
14,{},2,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.1512952953646675
15,{},3,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.08924531050126622
16,{},4,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.15488911758272408
17,{},5,4,mrr,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.29073403184192426
18,{},0,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.4285815544827733
19,{},1,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.253243649347576
20,{},2,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.28073917319279684
21,{},3,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.2783935837878091
22,{},4,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.37191503488075306
23,{},5,4,mdcg,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.5522417026601247
24,{},0,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.2927850929934263
25,{},1,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.12345648949815616
26,{},2,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.09116046376463041
27,{},3,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.08561788520121853
28,{},4,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.20684253246753245
29,{},5,4,map@5,LogisticRegression,{},split_x_y_split_with_one_hot_encoding_and_projection,0.4869654381112714
