,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.1550925925925926
1,"{'hidden_layer_sizes': 10, 'max_iter': 500}",1,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.016203703703703703
2,"{'hidden_layer_sizes': 10, 'max_iter': 500}",2,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.004629629629629629
3,"{'hidden_layer_sizes': 10, 'max_iter': 500}",3,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.016203703703703703
4,"{'hidden_layer_sizes': 10, 'max_iter': 500}",4,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.11805555555555555
5,"{'hidden_layer_sizes': 10, 'max_iter': 500}",5,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.09259259259259259
6,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.31712962962962965
7,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.13194444444444445
8,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.25462962962962965
9,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.06018518518518518
10,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.08796296296296297
11,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.4837962962962963
12,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.24061847248406812
13,"{'hidden_layer_sizes': 10, 'max_iter': 500}",1,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.0800689902266652
14,"{'hidden_layer_sizes': 10, 'max_iter': 500}",2,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.046329789878252155
15,"{'hidden_layer_sizes': 10, 'max_iter': 500}",3,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.06982785595387239
16,"{'hidden_layer_sizes': 10, 'max_iter': 500}",4,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.05084928213430964
17,"{'hidden_layer_sizes': 10, 'max_iter': 500}",5,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.06927754227938326
18,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.27729407816840096
19,"{'hidden_layer_sizes': 10, 'max_iter': 500}",1,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_projection,0.28766542260455147
