,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",0,4,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.4583333333333333
1,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",1,4,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.24074074074074073
2,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",2,4,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.2523148148148148
3,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",3,4,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.2847222222222222
4,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",4,4,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.4652777777777778
5,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",5,4,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.5254629629629629
6,"{'C': 10.0, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",0,4,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.6458333333333334
7,"{'C': 10.0, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",1,4,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.4583333333333333
8,"{'C': 10.0, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",2,4,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.4699074074074074
9,"{'C': 10.0, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",3,4,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.5138888888888888
