,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",0,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.47575057736720555
1,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",1,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.23325635103926096
2,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",2,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.23094688221709006
3,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",3,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.3695150115473441
4,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",4,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.46420323325635104
5,"{'C': 10.0, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True}",5,0,accuracy,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.5912240184757506
6,"{'C': 1000.0, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",0,0,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.6535796766743649
7,"{'C': 1000.0, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",1,0,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.42494226327944573
8,"{'C': 1000.0, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",2,0,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.44341801385681295
9,"{'C': 1000.0, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True}",3,0,hit@5,SVC,"{'C': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0], 'gamma': [1e-05, 0.001, 0.1, 10.0, 1000.0, 100000.0, 'scale'], 'kernel': ['rbf'], 'probability': [True]}",split_x_y_with_bag_of_words,0.5704387990762124
