,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.3194444444444444
1,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",1,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.09490740740740741
2,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",2,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.14583333333333334
3,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",3,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.1597222222222222
4,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",4,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.33796296296296297
5,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",5,1,accuracy,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.5092592592592593
6,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.5717592592592593
7,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",1,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.2800925925925926
8,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",2,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.28935185185185186
9,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",3,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.33564814814814814
10,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",4,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.5532407407407407
11,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",5,1,hit@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.6666666666666666
12,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.4466949588477356
13,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",1,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.16569176200151695
14,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",2,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.22150164109228493
15,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",3,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.24314842500606476
16,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",4,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.44386612822992716
17,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",5,1,mrr,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.5785325246570763
18,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",0,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.5650632860416205
19,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",1,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.3407577770269658
20,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",2,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.36933889129358743
21,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",3,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.3897913236652129
22,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",4,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.5598094566740136
23,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 100}",5,1,mdcg,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.6669277533727714
24,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",0,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.36839005130671787
25,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",1,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.10624869729036394
26,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",2,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.08873055956389288
27,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",3,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.2138665424082091
28,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",4,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.41167267917267913
29,"{'algorithm': 'brute', 'metric': 'hamming', 'n_neighbors': 40}",5,1,map@5,KNeighborsClassifier,"{'n_neighbors': [1, 5, 10, 15, 20, 25, 40, 60, 80, 100], 'algorithm': ['brute'], 'metric': ['hamming']}",split_x_y_split_with_one_hot_encoding_and_projection,0.5714424001924002
