,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.3472222222222222
1,"{'hidden_layer_sizes': 10, 'max_iter': 500}",1,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.10416666666666667
2,"{'hidden_layer_sizes': 10, 'max_iter': 500}",2,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.12268518518518519
3,"{'hidden_layer_sizes': 10, 'max_iter': 500}",3,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.27546296296296297
4,"{'hidden_layer_sizes': 10, 'max_iter': 500}",4,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.39814814814814814
5,"{'hidden_layer_sizes': 10, 'max_iter': 500}",5,2,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.5069444444444444
6,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.5717592592592593
7,"{'hidden_layer_sizes': 2, 'max_iter': 500}",1,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.29398148148148145
8,"{'hidden_layer_sizes': 2, 'max_iter': 500}",2,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.3055555555555556
9,"{'hidden_layer_sizes': 2, 'max_iter': 500}",3,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.39814814814814814
10,"{'hidden_layer_sizes': 2, 'max_iter': 500}",4,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.5486111111111112
11,"{'hidden_layer_sizes': 2, 'max_iter': 500}",5,2,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.6851851851851852
12,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.4193493504355015
13,"{'hidden_layer_sizes': 10, 'max_iter': 500}",1,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.23177626576339602
14,"{'hidden_layer_sizes': 10, 'max_iter': 500}",2,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.22334397317558066
15,"{'hidden_layer_sizes': 10, 'max_iter': 500}",3,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.3491686033813669
16,"{'hidden_layer_sizes': 10, 'max_iter': 500}",4,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.49559602148952603
17,"{'hidden_layer_sizes': 10, 'max_iter': 500}",5,2,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.585182461040445
18,"{'hidden_layer_sizes': 10, 'max_iter': 500}",0,2,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.5615841237244352
19,"{'hidden_layer_sizes': 10, 'max_iter': 500}",1,2,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.37932324799715844
20,"{'hidden_layer_sizes': 10, 'max_iter': 500}",2,2,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.3712298999352359
21,"{'hidden_layer_sizes': 10, 'max_iter': 500}",3,2,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.467693612899662
22,"{'hidden_layer_sizes': 10, 'max_iter': 500}",4,2,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.5710571423708425
23,"{'hidden_layer_sizes': 10, 'max_iter': 500}",5,2,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.6816645925893009
24,"{'hidden_layer_sizes': 5, 'max_iter': 500}",0,2,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.3360604056437389
25,"{'hidden_layer_sizes': 5, 'max_iter': 500}",1,2,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.1574131192881193
26,"{'hidden_layer_sizes': 5, 'max_iter': 500}",2,2,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_with_random_matrix,0.12320185986852653
