,best_params,column,i_outer,metric,model,params,split_method,value
0,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.41898148148148145
1,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.21296296296296297
2,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.24537037037037038
3,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.2361111111111111
4,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.47453703703703703
5,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,4,accuracy,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.5115740740740741
6,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.6180555555555556
7,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.46296296296296297
8,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.46064814814814814
9,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.44675925925925924
10,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.6550925925925926
11,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,4,hit@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.6805555555555556
12,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.5165809324633325
13,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.3297884776889661
14,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.34968745740287055
15,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.3535821355902546
16,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.5511327596309284
17,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,4,mrr,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.587804317684361
18,"{'hidden_layer_sizes': 80, 'max_iter': 500}",0,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.605905827261378
19,"{'hidden_layer_sizes': 80, 'max_iter': 500}",1,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.45350878189449684
20,"{'hidden_layer_sizes': 80, 'max_iter': 500}",2,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.48585404154173223
21,"{'hidden_layer_sizes': 80, 'max_iter': 500}",3,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.4820469492919257
22,"{'hidden_layer_sizes': 80, 'max_iter': 500}",4,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.6441144921670028
23,"{'hidden_layer_sizes': 80, 'max_iter': 500}",5,4,mdcg,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.6708854308316325
24,"{'hidden_layer_sizes': 2, 'max_iter': 500}",0,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.3238787678371011
25,"{'hidden_layer_sizes': 2, 'max_iter': 500}",1,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.1346821388488055
26,"{'hidden_layer_sizes': 2, 'max_iter': 500}",2,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.16010912698412696
27,"{'hidden_layer_sizes': 2, 'max_iter': 500}",3,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.24397902637485971
28,"{'hidden_layer_sizes': 2, 'max_iter': 500}",4,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.4198919252044252
29,"{'hidden_layer_sizes': 2, 'max_iter': 500}",5,4,map@5,MLPClassifier,"{'hidden_layer_sizes': [2, 5, 10, 20, 40, 80], 'max_iter': [500]}",split_x_y_split_with_one_hot_encoding,0.5211713363796697
